Date,Bear Stearns
2008-03-11,10
2008-03-12,12
2008-03-13,14
2008-03-14,17
2008-03-15,21
2008-03-16,31
2008-03-17,42
2008-03-18,58
2008-03-19,73
2008-03-20,84
2008-03-21,98
2008-03-22,106
2008-03-23,89
2008-03-24,79
2008-03-25,71
2008-03-26,59
2008-03-27,47
2008-03-28,39
2008-03-29,29
2008-03-30,26
2008-03-31,24
2008-04-01,23
2008-04-02,22
2008-04-03,20
2008-04-04,19
2008-04-05,20
2008-04-06,16
2008-04-07,15
2008-04-08,14
2008-04-09,13
2008-04-10,12
2008-04-11,11
2008-04-12,10
2008-04-13,10
2008-04-14,10
2008-04-15,10
2008-04-16,11
2008-04-17,10
2008-04-18,10
2008-04-19,10
2008-04-20,9
2008-04-21,8
2008-04-22,8
2008-04-23,8
2008-04-24,7
2008-04-25,6
2008-04-26,6
2008-04-27,5
2008-04-28,5
2008-04-29,5
2008-04-30,4
2008-05-01,4
2008-05-02,4
2008-05-03,4
2008-05-04,4
2008-05-05,4
2008-05-06,4
2008-05-07,4
2008-05-08,4
2008-05-09,4
2008-05-10,4
2008-05-11,3
2008-05-12,3
2008-05-13,3
2008-05-14,3
2008-05-15,3
2008-05-16,3
2008-05-17,3
2008-05-18,3
2008-05-19,3
2008-05-20,3
2008-05-21,3
2008-05-22,3
2008-05-23,3
2008-05-24,3
2008-05-25,3
2008-05-26,3
2008-05-27,3
2008-05-28,3
2008-05-29,3
2008-05-30,3
2008-05-31,4
2008-06-01,4
2008-06-02,4
2008-06-03,4
2008-06-04,4
2008-06-05,4
2008-06-06,4
2008-06-07,4
2008-06-08,3
2008-06-09,3
2008-06-10,3
2008-06-11,3
2008-06-12,3
2008-06-13,3
2008-06-14,3
2008-06-15,3
2008-06-16,3
2008-06-17,3
2008-06-18,3
2008-06-19,3
2008-06-20,3
2008-06-21,4
2008-06-22,3
2008-06-23,3
2008-06-24,3
2008-06-25,3
2008-06-26,3
2008-06-27,3
2008-06-28,3
2008-06-29,2
2008-06-30,2
2008-07-01,2
2008-07-02,2
2008-07-03,2
2008-07-04,2
2008-07-05,2
2008-07-06,2
2008-07-07,2
2008-07-08,3
2008-07-09,3
2008-07-10,4
2008-07-11,4
2008-07-12,5
2008-07-13,4
2008-07-14,4
2008-07-15,4
2008-07-16,3
2008-07-17,3
2008-07-18,3
2008-07-19,3
2008-07-20,3
2008-07-21,3
2008-07-22,3
2008-07-23,3
2008-07-24,3
2008-07-25,3
2008-07-26,3
2008-07-27,3
2008-07-28,3
2008-07-29,3
2008-07-30,3
2008-07-31,3
2008-08-01,3
2008-08-02,3
2008-08-03,2
2008-08-04,2
2008-08-05,2
2008-08-06,2
2008-08-07,2
2008-08-08,2
2008-08-09,2
2008-08-10,2
2008-08-11,2
2008-08-12,2
2008-08-13,2
2008-08-14,2
2008-08-15,2
2008-08-16,2
2008-08-17,2
2008-08-18,2
2008-08-19,2
2008-08-20,2
2008-08-21,2
2008-08-22,2
2008-08-23,3
2008-08-24,2
2008-08-25,2
2008-08-26,2
2008-08-27,1
2008-08-28,1
2008-08-29,1
2008-08-30,1
2008-08-31,1
2008-09-07,2
2008-09-08,3
2008-09-09,3
2008-09-10,4
2008-09-11,4
2008-09-12,5
2008-09-13,6
2008-09-14,7
2008-09-15,8
2008-09-16,10
2008-09-17,11
2008-09-18,13
2008-09-19,14
2008-09-20,16
2008-09-21,15
2008-09-22,13
2008-09-23,12
2008-09-24,11
2008-09-25,10
2008-09-26,9
2008-09-27,8
2008-09-28,7
2008-09-29,7
2008-09-30,6
2008-10-01,6
2008-10-02,5
2008-10-03,5
2008-10-04,5
2008-10-05,4
2008-10-06,4
2008-10-07,4
2008-10-08,4
2008-10-09,4
2008-10-10,4
2008-10-11,4
2008-10-12,3
2008-10-13,3
2008-10-14,3
2008-10-15,3
2008-10-16,3
2008-10-17,3
2008-10-18,3
2008-10-19,3
2008-10-20,3
2008-10-21,3
2008-10-22,3
2008-10-23,3
2008-10-24,3
2008-10-25,4
2008-10-26,3
2008-10-27,3
2008-10-28,3
2008-10-29,2
2008-10-30,2
2008-10-31,2
2008-11-01,2
2008-11-02,2
2008-11-03,2
2008-11-04,2
2008-11-05,2
2008-11-06,2
2008-11-07,2
2008-11-08,2
2008-11-09,2
2008-11-10,2
2008-11-11,2
2008-11-12,2
2008-11-13,2
2008-11-14,2
2008-11-15,2
2008-11-16,2
2008-11-17,2
2008-11-18,2
2008-11-19,2
2008-11-20,2
2008-11-21,2
2008-11-22,3
2008-11-23,2
2008-11-24,2
2008-11-25,2
2008-11-26,2
2008-11-27,2
2008-11-28,2
2008-11-29,2
2008-11-30,2
2008-12-07,2
2008-12-08,2
2008-12-09,2
2008-12-10,2
2008-12-11,2
2008-12-12,2
2008-12-13,2
2008-12-14,2
2008-12-15,2
2008-12-16,2
2008-12-17,2
2008-12-18,2
2008-12-19,2
2008-12-20,2
2008-12-21,1
2008-12-22,1
2008-12-23,1
2008-12-24,1
2008-12-25,1
2008-12-26,1
2008-12-27,1
2008-12-28,1
2008-12-29,1
2008-12-30,1
2008-12-31,1
2009-01-01,1
2009-01-02,1
2009-01-03,2
2009-01-04,2
2009-01-05,2
2009-01-06,2
2009-01-07,2
2009-01-08,2
2009-01-09,2
2009-01-10,2
2009-01-11,2
2009-01-12,2
2009-01-13,2
2009-01-14,2
2009-01-15,2
2009-01-16,2
2009-01-17,2
2009-01-18,2
2009-01-19,2
2009-01-20,2
2009-01-21,2
2009-01-22,2
2009-01-23,2
2009-01-24,2
2009-01-25,2
2009-01-26,2
2009-01-27,2
2009-01-28,2
2009-01-29,2
2009-01-30,2
2009-01-31,2
2009-02-01,1
2009-02-02,1
2009-02-03,1
2009-02-04,1
2009-02-05,1
2009-02-06,1
2009-02-07,1
2009-02-08,1
2009-02-09,1
2009-02-10,1
2009-02-11,1
2009-02-12,1
2009-02-13,1
2009-02-14,2
2009-02-15,2
2009-02-16,2
2009-02-17,2
2009-02-18,2
2009-02-19,2
2009-02-20,2
2009-02-21,2
2009-02-22,2
2009-03-01,2
2009-03-02,2
2009-03-03,2
2009-03-04,2
2009-03-05,2
2009-03-06,2
2009-03-07,2
2009-03-08,2
2009-03-09,2
2009-03-10,2
2009-03-11,3
2009-03-12,3
2009-03-13,3
2009-03-14,4
2009-03-15,3
2009-03-16,3
2009-03-17,3
2009-03-18,3
2009-03-19,3
2009-03-20,3
2009-03-21,3
2009-03-22,2
2009-03-23,2
2009-03-24,2
2009-03-25,2
2009-03-26,2
2009-03-27,2
2009-03-28,2
2009-03-29,2
2009-03-30,2
2009-03-31,2
2009-04-01,2
2009-04-02,2
2009-04-03,2
2009-04-04,2
2009-04-05,2
2009-04-06,2
2009-04-07,2
2009-04-08,2
2009-04-09,2
2009-04-10,2
2009-04-11,2
2009-04-12,1
2009-04-13,1
2009-04-14,1
2009-04-15,1
2009-04-16,1
2009-04-17,1
2009-04-18,1
2009-04-19,1
2009-04-20,1
2009-04-21,1
2009-04-22,1
2009-04-23,1
2009-04-24,1
2009-04-25,1
2009-04-26,1
2009-04-27,1
2009-04-28,1
2009-04-29,1
2009-04-30,1
2009-05-01,1
2009-05-02,1
2009-05-03,1
2009-05-04,1
2009-05-05,1
2009-05-06,1
2009-05-07,1
2009-05-08,1
2009-05-09,1
2009-05-10,1
2009-05-11,1
2009-05-12,1
2009-05-13,1
2009-05-14,1
2009-05-15,1
2009-05-16,2
2009-05-17,1
2009-05-18,1
2009-05-19,1
2009-05-20,1
2009-05-21,1
2009-05-22,1
2009-05-23,1
2009-05-24,1
2009-05-25,1
2009-05-26,1
2009-05-27,1
2009-05-28,1
2009-05-29,1
2009-05-30,1
2009-05-31,1
2009-06-07,1
2009-06-08,1
2009-06-09,1
2009-06-10,1
2009-06-11,1
2009-06-12,1
2009-06-13,1
2009-06-14,1
2009-06-15,1
2009-06-16,1
2009-06-17,1
2009-06-18,1
2009-06-19,1
2009-06-20,1
2009-06-21,1
2009-06-22,1
2009-06-23,1
2009-06-24,1
2009-06-25,1
2009-06-26,1
2009-06-27,1
2009-06-28,1
2009-06-29,1
2009-06-30,1
2009-07-01,1
2009-07-02,1
2009-07-03,1
2009-07-04,1
2009-07-05,1
2009-07-06,1
2009-07-07,1
2009-07-08,1
2009-07-09,1
2009-07-10,1
2009-07-11,1
2009-07-12,1
2009-07-13,1
2009-07-14,1
2009-07-15,1
2009-07-16,1
2009-07-17,1
2009-07-18,1
2009-07-19,1
2009-07-20,1
2009-07-21,1
2009-07-22,1
2009-07-23,1
2009-07-24,1
2009-07-25,1
2009-07-26,1
2009-07-27,1
2009-07-28,1
2009-07-29,1
2009-07-30,1
2009-07-31,1
2009-08-01,1
2009-08-02,1
2009-08-03,1
2009-08-04,1
2009-08-05,1
2009-08-06,1
2009-08-07,1
2009-08-08,1
2009-08-09,1
2009-08-10,1
2009-08-11,1
2009-08-12,1
2009-08-13,1
2009-08-14,1
2009-08-15,1
2009-08-16,1
2009-08-17,1
2009-08-18,1
2009-08-19,1
2009-08-20,1
2009-08-21,1
2009-08-22,1
2009-08-23,1
2009-08-24,1
2009-08-25,1
2009-08-26,1
2009-08-27,1
2009-08-28,1
2009-08-29,1
2009-08-30,1
