Date,Allen & Company,Company,Allen & Company
2004-01-04,0
2004-01-11,0
2004-01-18,0
2004-01-25,0
2004-02-01,0
2004-02-08,70
2004-02-15,69
2004-02-22,69
2004-02-29,0
2004-03-07,0
2004-03-14,0
2004-03-21,0
2004-03-28,0
2004-04-04,77
2004-04-11,56
2004-04-18,56
2004-04-25,56
2004-05-02,56
2004-05-09,56
2004-05-16,56
2004-05-23,57
2004-05-30,57
2004-06-06,57
2004-06-13,63
2004-06-20,75
2004-06-27,87
2004-07-04,100
2004-07-11,84
2004-07-18,59
2004-07-25,60
2004-08-01,62
2004-08-08,63
2004-08-15,60
2004-08-22,60
2004-08-29,61
2004-09-05,63
2004-09-12,65
2004-09-19,63
2004-09-26,49
2004-10-03,64
2004-10-10,68
2004-10-17,72
2004-10-24,0
2004-10-31,0
2004-11-07,0
2004-11-14,0
2004-11-21,0
2004-11-28,54
2004-12-05,0
2004-12-12,0
2004-12-19,0
2004-12-26,0
2005-01-02,64
2005-01-09,46
2005-01-16,51
2005-01-23,0
2005-01-30,0
2005-02-06,0
2005-02-13,0
2005-02-20,0
2005-02-27,57
2005-03-06,62
2005-03-13,75
2005-03-20,87
2005-03-27,100
2005-04-03,45
2005-04-10,45
2005-04-17,52
2005-04-24,58
2005-05-01,65
2005-05-08,71
2005-05-15,45
2005-05-22,45
2005-05-29,45
2005-06-05,46
2005-06-12,48
2005-06-19,65
2005-06-26,81
2005-07-03,98
2005-07-10,89
2005-07-17,61
2005-07-24,40
2005-07-31,48
2005-08-07,56
2005-08-14,61
2005-08-21,59
2005-08-28,35
2005-09-04,35
2005-09-11,35
2005-09-18,41
2005-09-25,48
2005-10-02,53
2005-10-09,58
2005-10-16,60
2005-10-23,43
2005-10-30,43
2005-11-06,38
2005-11-13,35
2005-11-20,36
2005-11-27,40
2005-12-04,31
2005-12-11,0
2005-12-18,0
2005-12-25,0
2006-01-01,69
2006-01-08,65
2006-01-15,56
2006-01-22,67
2006-01-29,45
2006-02-05,66
2006-02-12,47
2006-02-19,48
2006-02-26,50
2006-03-05,44
2006-03-12,44
2006-03-19,44
2006-03-26,41
2006-04-02,62
2006-04-09,36
2006-04-16,36
2006-04-23,37
2006-04-30,80
2006-05-07,44
2006-05-14,37
2006-05-21,37
2006-05-28,58
2006-06-04,79
2006-06-11,49
2006-06-18,35
2006-06-25,34
2006-07-02,42
2006-07-09,100
2006-07-16,99
2006-07-23,61
2006-07-30,61
2006-08-06,47
2006-08-13,51
2006-08-20,57
2006-08-27,64
2006-09-03,33
2006-09-10,33
2006-09-17,50
2006-09-24,47
2006-10-01,35
2006-10-08,39
2006-10-15,42
2006-10-22,51
2006-10-29,39
2006-11-05,60
2006-11-12,37
2006-11-19,41
2006-11-26,45
2006-12-03,50
2006-12-10,60
2006-12-17,33
2006-12-24,33
2006-12-31,35
2007-01-07,0
2007-01-14,43
2007-01-21,71
2007-01-28,45
2007-02-04,72
2007-02-11,77
2007-02-18,46
2007-02-25,43
2007-03-04,44
2007-03-11,46
2007-03-18,38
2007-03-25,38
2007-04-01,45
2007-04-08,35
2007-04-15,35
2007-04-22,44
2007-04-29,35
2007-05-06,43
2007-05-13,39
2007-05-20,34
2007-05-27,28
2007-06-03,33
2007-06-10,49
2007-06-17,44
2007-06-24,40
2007-07-01,27
2007-07-08,100
2007-07-15,48
2007-07-22,40
2007-07-29,50
2007-08-05,46
2007-08-12,56
2007-08-19,35
2007-08-26,40
2007-09-02,34
2007-09-09,37
2007-09-16,50
2007-09-23,26
2007-09-30,39
2007-10-07,45
2007-10-14,44
2007-10-21,40
2007-10-28,33
2007-11-04,37
2007-11-11,37
2007-11-18,28
2007-11-25,39
2007-12-02,40
2007-12-09,22
2007-12-16,58
2007-12-23,34
2007-12-30,34
2008-01-06,55
2008-01-13,49
2008-01-20,52
2008-01-27,57
2008-02-03,61
2008-02-10,36
2008-02-17,58
2008-02-24,49
2008-03-02,58
2008-03-09,57
2008-03-16,59
2008-03-23,56
2008-03-30,30
2008-04-06,53
2008-04-13,42
2008-04-20,51
2008-04-27,50
2008-05-04,67
2008-05-11,56
2008-05-18,32
2008-05-25,36
2008-06-01,31
2008-06-08,63
2008-06-15,30
2008-06-22,43
2008-06-29,46
2008-07-06,100
2008-07-13,75
2008-07-20,64
2008-07-27,45
2008-08-03,55
2008-08-10,80
2008-08-17,38
2008-08-24,34
2008-08-31,34
2008-09-07,51
2008-09-14,57
2008-09-21,41
2008-09-28,51
2008-10-05,42
2008-10-12,51
2008-10-19,59
2008-10-26,32
2008-11-02,37
2008-11-09,45
2008-11-16,29
2008-11-23,19
2008-11-30,23
2008-12-07,37
2008-12-14,19
2008-12-21,28
2008-12-28,36
2009-01-04,36
2009-01-11,34
2009-01-18,24
2009-01-25,25
2009-02-01,33
2009-02-08,28
2009-02-15,32
2009-02-22,36
2009-03-01,19
2009-03-08,29
2009-03-15,36
2009-03-22,25
2009-03-29,36
2009-04-05,30
2009-04-12,27
2009-04-19,18
2009-04-26,25
2009-05-03,26
2009-05-10,26
2009-05-17,33
2009-05-24,24
2009-05-31,32
2009-06-07,24
2009-06-14,22
2009-06-21,23
2009-06-28,38
2009-07-05,100
2009-07-12,54
2009-07-19,35
2009-07-26,36
2009-08-02,22
2009-08-09,29
2009-08-16,26
2009-08-23,30
2009-08-30,36
2009-09-06,33
2009-09-13,23
2009-09-20,33
2009-09-27,19
2009-10-04,26
2009-10-11,32
2009-10-18,32
2009-10-25,26
2009-11-01,34
2009-11-08,24
2009-11-15,25
