Date,Goldman Sachs
2013-01-01,59
2013-01-02,59
2013-01-03,59
2013-01-04,61
2013-01-05,63
2013-01-06,61
2013-01-07,64
2013-01-08,67
2013-01-09,75
2013-01-10,73
2013-01-11,76
2013-01-12,85
2013-01-13,80
2013-01-14,81
2013-01-15,88
2013-01-16,83
2013-01-17,91
2013-01-18,85
2013-01-19,93
2013-01-20,83
2013-01-21,81
2013-01-22,79
2013-01-23,76
2013-01-24,76
2013-01-25,71
2013-01-26,74
2013-01-27,70
2013-01-28,71
2013-01-29,72
2013-01-30,75
2013-01-31,74
2013-02-01,75
2013-02-02,86
2013-02-03,79
2013-02-04,72
2013-02-05,73
2013-02-06,68
2013-02-07,71
2013-02-08,65
2013-02-09,63
2013-02-10,64
2013-02-11,65
2013-02-12,66
2013-02-13,68
2013-02-14,71
2013-02-15,69
2013-02-16,76
2013-02-17,72
2013-02-18,67
2013-02-19,66
2013-02-20,65
2013-02-21,64
2013-02-22,65
2013-02-23,65
2013-02-24,63
2013-02-25,64
2013-02-26,65
2013-02-27,66
2013-02-28,67
2013-03-01,68
2013-03-02,76
2013-03-03,67
2013-03-04,66
2013-03-05,65
2013-03-06,65
2013-03-07,63
2013-03-08,61
2013-03-09,68
2013-03-10,61
2013-03-11,62
2013-03-12,66
2013-03-13,64
2013-03-14,65
2013-03-15,70
2013-03-16,74
2013-03-17,67
2013-03-18,66
2013-03-19,66
2013-03-20,66
2013-03-21,63
2013-03-22,62
2013-03-23,69
2013-03-24,62
2013-03-25,62
2013-03-26,63
2013-03-27,63
2013-03-28,68
2013-03-29,66
2013-03-30,65
2013-03-31,65
2013-04-01,65
2013-04-02,65
2013-04-03,66
2013-04-04,66
2013-04-05,67
2013-04-06,76
2013-04-07,67
2013-04-08,68
2013-04-09,69
2013-04-10,69
2013-04-11,72
2013-04-12,71
2013-04-13,75
2013-04-14,79
2013-04-15,80
2013-04-16,84
2013-04-17,94
2013-04-18,94
2013-04-19,96
2013-04-20,105
2013-04-21,105
2013-04-22,92
2013-04-23,89
2013-04-24,85
2013-04-25,82
2013-04-26,84
2013-04-27,82
2013-04-28,77
2013-04-29,73
2013-04-30,72
2013-05-01,73
2013-05-02,70
2013-05-03,74
2013-05-04,68
2013-05-05,68
2013-05-06,68
2013-05-07,69
2013-05-08,68
2013-05-09,68
2013-05-10,74
2013-05-11,69
2013-05-12,70
2013-05-13,71
2013-05-14,72
2013-05-15,73
2013-05-16,74
2013-05-17,76
2013-05-18,81
2013-05-19,81
2013-05-20,77
2013-05-21,77
2013-05-22,83
2013-05-23,78
2013-05-24,79
2013-05-25,83
2013-05-26,82
2013-05-27,74
2013-05-28,72
2013-05-29,71
2013-05-30,69
2013-05-31,66
2013-06-01,72
2013-06-02,62
2013-06-03,61
2013-06-04,63
2013-06-05,62
2013-06-06,58
2013-06-07,64
2013-06-08,57
2013-06-09,58
2013-06-10,60
2013-06-11,62
2013-06-12,64
2013-06-13,69
2013-06-14,68
2013-06-15,82
2013-06-16,69
2013-06-17,67
2013-06-18,68
2013-06-19,67
2013-06-20,62
2013-06-21,67
2013-06-22,59
2013-06-23,61
2013-06-24,61
2013-06-25,64
2013-06-26,65
2013-06-27,64
2013-06-28,70
2013-06-29,73
2013-06-30,66
2013-07-01,65
2013-07-02,65
2013-07-03,67
2013-07-04,64
2013-07-05,63
2013-07-06,70
2013-07-07,62
2013-07-08,62
2013-07-09,61
2013-07-10,66
