Date,Merrill Lynch
2009-04-11,98
2009-04-12,97
2009-04-13,90
2009-04-14,91
2009-04-15,91
2009-04-16,89
2009-04-17,88
2009-04-18,97
2009-04-19,87
2009-04-20,87
2009-04-21,88
2009-04-22,86
2009-04-23,88
2009-04-24,85
2009-04-25,96
2009-04-26,84
2009-04-27,84
2009-04-28,85
2009-04-29,84
2009-04-30,84
2009-05-01,86
2009-05-02,92
2009-05-03,86
2009-05-04,85
2009-05-05,86
2009-05-06,91
2009-05-07,89
2009-05-08,89
2009-05-09,97
2009-05-10,92
2009-05-11,87
2009-05-12,89
2009-05-13,84
2009-05-14,82
2009-05-15,88
2009-05-16,80
2009-05-17,89
2009-05-18,80
2009-05-19,81
2009-05-20,80
2009-05-21,82
2009-05-22,86
2009-05-23,81
2009-05-24,85
2009-05-25,77
2009-05-26,75
2009-05-27,74
2009-05-28,72
2009-05-29,70
2009-05-30,73
2009-05-31,73
2009-06-01,77
2009-06-02,82
2009-06-03,88
2009-06-04,91
2009-06-05,104
2009-06-06,104
2009-06-07,107
2009-06-08,95
2009-06-09,95
2009-06-10,91
2009-06-11,89
2009-06-12,87
2009-06-13,101
2009-06-14,85
2009-06-15,86
2009-06-16,86
2009-06-17,87
2009-06-18,91
2009-06-19,89
2009-06-20,98
2009-06-21,89
2009-06-22,89
2009-06-23,89
2009-06-24,89
2009-06-25,91
2009-06-26,94
2009-06-27,92
2009-06-28,89
2009-06-29,86
2009-06-30,84
2009-07-01,83
2009-07-02,81
2009-07-03,82
2009-07-04,86
2009-07-05,84
2009-07-06,78
2009-07-07,79
2009-07-08,77
2009-07-09,79
2009-07-10,77
2009-07-11,88
2009-07-12,78
2009-07-13,79
2009-07-14,80
2009-07-15,84
2009-07-16,83
2009-07-17,87
2009-07-18,86
2009-07-19,90
2009-07-20,87
2009-07-21,88
2009-07-22,93
2009-07-23,88
2009-07-24,91
2009-07-25,97
2009-07-26,91
2009-07-27,88
2009-07-28,87
2009-07-29,87
2009-07-30,89
2009-07-31,84
2009-08-01,95
2009-08-02,84
2009-08-03,84
2009-08-04,86
2009-08-05,85
2009-08-06,87
2009-08-07,86
2009-08-08,93
2009-08-09,94
2009-08-10,87
2009-08-11,87
2009-08-12,89
2009-08-13,89
2009-08-14,88
2009-08-15,97
2009-08-16,93
2009-08-17,86
2009-08-18,84
2009-08-19,83
2009-08-20,81
2009-08-21,81
2009-08-22,88
2009-08-23,83
2009-08-24,80
2009-08-25,81
2009-08-26,86
2009-08-27,85
2009-08-28,83
2009-08-29,89
2009-08-30,87
2009-08-31,83
2009-09-01,85
2009-09-02,82
2009-09-03,81
2009-09-04,87
2009-09-05,83
2009-09-06,87
2009-09-07,82
2009-09-08,84
2009-09-09,84
2009-09-10,85
2009-09-11,91
2009-09-12,91
2009-09-13,87
2009-09-14,86
2009-09-15,86
2009-09-16,91
2009-09-17,85
2009-09-18,85
2009-09-19,95
2009-09-20,86
2009-09-21,85
2009-09-22,89
2009-09-23,85
2009-09-24,87
2009-09-25,87
2009-09-26,86
2009-09-27,90
2009-09-28,83
2009-09-29,83
2009-09-30,91
2009-10-01,82
2009-10-02,89
2009-10-03,84
2009-10-04,82
2009-10-05,81
2009-10-06,81
2009-10-07,84
2009-10-08,82
2009-10-09,89
2009-10-10,88
2009-10-11,83
2009-10-12,83
2009-10-13,83
2009-10-14,87
2009-10-15,83
2009-10-16,86
2009-10-17,94
2009-10-18,84
2009-10-19,83
2009-10-20,82
2009-10-21,83
2009-10-22,82
2009-10-23,81
2009-10-24,87
2009-10-25,81
2009-10-26,82
2009-10-27,87
2009-10-28,84
2009-10-29,85
2009-10-30,86
2009-10-31,97
2009-11-01,84
2009-11-02,81
2009-11-03,82
2009-11-04,76
2009-11-05,74
2009-11-06,71
2009-11-07,78
2009-11-08,70
2009-11-09,71
2009-11-10,72
2009-11-11,74
2009-11-12,78
2009-11-13,76
2009-11-14,83
2009-11-15,83
2009-11-16,78
2009-11-17,79
2009-11-18,78
2009-11-19,80
2009-11-20,78
2009-11-21,85
2009-11-22,77
2009-11-23,77
2009-11-24,77
2009-11-25,76
2009-11-26,82
2009-11-27,76
2009-11-28,82
2009-11-29,78
2009-11-30,76
2009-12-01,79
2009-12-02,76
2009-12-03,76
2009-12-04,78
2009-12-05,82
2009-12-06,76
2009-12-07,76
2009-12-08,79
2009-12-09,76
2009-12-10,76
2009-12-11,77
2009-12-12,85
2009-12-13,75
2009-12-14,75
2009-12-15,75
2009-12-16,78
