Date,JP Morgan Securities
2009-04-01,86
2009-04-02,89
2009-04-03,87
2009-04-04,90
2009-04-05,88
2009-04-06,85
2009-04-07,85
2009-04-08,86
2009-04-09,85
2009-04-10,86
2009-04-11,89
2009-04-12,88
2009-04-13,88
2009-04-14,92
2009-04-15,93
2009-04-16,95
2009-04-17,105
2009-04-18,110
2009-04-19,96
2009-04-20,93
2009-04-21,92
2009-04-22,86
2009-04-23,85
2009-04-24,82
2009-04-25,82
2009-04-26,82
2009-04-27,75
2009-04-28,75
2009-04-29,74
2009-04-30,73
2009-05-01,72
2009-05-02,83
2009-05-03,73
2009-05-04,74
2009-05-05,76
2009-05-06,77
2009-05-07,79
2009-05-08,80
2009-05-09,94
2009-05-10,86
2009-05-11,78
2009-05-12,76
2009-05-13,76
2009-05-14,72
2009-05-15,70
2009-05-16,73
2009-05-17,75
2009-05-18,68
2009-05-19,68
2009-05-20,69
2009-05-21,68
2009-05-22,68
2009-05-23,76
2009-05-24,73
2009-05-25,66
2009-05-26,65
2009-05-27,64
2009-05-28,63
2009-05-29,62
2009-05-30,68
2009-05-31,66
2009-06-01,66
2009-06-02,69
2009-06-03,72
2009-06-04,75
2009-06-05,76
2009-06-06,84
2009-06-07,83
2009-06-08,76
2009-06-09,75
2009-06-10,76
2009-06-11,72
2009-06-12,71
2009-06-13,79
2009-06-14,73
2009-06-15,73
2009-06-16,76
2009-06-17,76
2009-06-18,78
2009-06-19,83
2009-06-20,96
2009-06-21,80
2009-06-22,79
2009-06-23,78
2009-06-24,79
2009-06-25,75
2009-06-26,77
2009-06-27,75
2009-06-28,75
2009-06-29,71
2009-06-30,71
2009-07-01,70
2009-07-02,70
2009-07-03,74
2009-07-04,74
2009-07-05,74
2009-07-06,72
2009-07-07,74
2009-07-08,76
2009-07-09,78
2009-07-10,82
2009-07-11,90
2009-07-12,83
2009-07-13,85
2009-07-14,86
2009-07-15,88
2009-07-16,89
2009-07-17,96
2009-07-18,102
2009-07-19,93
2009-07-20,92
2009-07-21,92
2009-07-22,91
2009-07-23,90
2009-07-24,92
2009-07-25,95
2009-07-26,92
2009-07-27,88
2009-07-28,88
2009-07-29,87
2009-07-30,87
2009-07-31,87
2009-08-01,92
2009-08-02,91
2009-08-03,86
2009-08-04,86
2009-08-05,89
2009-08-06,86
2009-08-07,86
2009-08-08,92
2009-08-09,89
2009-08-10,84
2009-08-11,83
2009-08-12,83
2009-08-13,82
2009-08-14,80
2009-08-15,87
2009-08-16,82
2009-08-17,80
2009-08-18,81
2009-08-19,86
2009-08-20,83
2009-08-21,87
2009-08-22,93
2009-08-23,89
2009-08-24,83
2009-08-25,82
2009-08-26,85
2009-08-27,85
2009-08-28,80
2009-08-29,85
2009-08-30,82
2009-08-31,79
2009-09-01,78
2009-09-02,78
2009-09-03,79
2009-09-04,77
2009-09-05,83
2009-09-06,81
2009-09-07,76
2009-09-08,75
2009-09-09,75
2009-09-10,77
2009-09-11,74
2009-09-12,83
2009-09-13,74
2009-09-14,74
2009-09-15,75
2009-09-16,77
2009-09-17,78
2009-09-18,76
2009-09-19,86
2009-09-20,76
2009-09-21,75
2009-09-22,74
2009-09-23,75
2009-09-24,76
2009-09-25,72
2009-09-26,77
2009-09-27,73
2009-09-28,71
2009-09-29,71
2009-09-30,72
2009-10-01,71
2009-10-02,74
2009-10-03,79
2009-10-04,71
2009-10-05,71
2009-10-06,73
2009-10-07,72
2009-10-08,74
2009-10-09,72
2009-10-10,79
2009-10-11,78
2009-10-12,77
2009-10-13,79
2009-10-14,81
2009-10-15,84
2009-10-16,87
2009-10-17,99
2009-10-18,85
2009-10-19,84
2009-10-20,83
2009-10-21,82
2009-10-22,82
2009-10-23,78
2009-10-24,85
2009-10-25,78
2009-10-26,75
2009-10-27,75
2009-10-28,74
2009-10-29,75
2009-10-30,73
2009-10-31,79
2009-11-01,76
2009-11-02,73
2009-11-03,74
2009-11-04,77
2009-11-05,75
2009-11-06,76
2009-11-07,83
2009-11-08,82
2009-11-09,75
2009-11-10,74
2009-11-11,75
2009-11-12,76
2009-11-13,73
2009-11-14,79
2009-11-15,73
2009-11-16,72
2009-11-17,72
2009-11-18,72
2009-11-19,73
2009-11-20,72
2009-11-21,76
2009-11-22,73
2009-11-23,68
2009-11-24,66
2009-11-25,67
2009-11-26,71
2009-11-27,61
2009-11-28,65
2009-11-29,61
2009-11-30,62
2009-12-01,64
2009-12-02,67
2009-12-03,66
2009-12-04,68
2009-12-05,75
2009-12-06,70
2009-12-07,71
2009-12-08,72
2009-12-09,73
2009-12-10,74
2009-12-11,75
2009-12-12,84
2009-12-13,80
2009-12-14,76
2009-12-15,76
2009-12-16,76
2009-12-17,76
2009-12-18,79
2009-12-19,81
2009-12-20,73
2009-12-21,71
2009-12-22,69
2009-12-23,72
2009-12-24,65
2009-12-25,70
2009-12-26,61
2009-12-27,63
2009-12-28,63
2009-12-29,64
2009-12-30,65
2009-12-31,66
2010-01-01,67
2010-01-02,68
2010-01-03,72
2010-01-04,70
2010-01-05,73
2010-01-06,73
2010-01-07,76
2010-01-08,75
2010-01-09,84
2010-01-10,84
2010-01-11,80
2010-01-12,83
2010-01-13,83
2010-01-14,86
2010-01-15,86
2010-01-16,94
2010-01-17,91
2010-01-18,87
2010-01-19,87
2010-01-20,90
2010-01-21,87
2010-01-22,87
2010-01-23,93
2010-01-24,92
2010-01-25,87
2010-01-26,89
2010-01-27,88
2010-01-28,90
2010-01-29,88
2010-01-30,94
2010-01-31,96
2010-02-01,89
2010-02-02,90
2010-02-03,92
2010-02-04,91
2010-02-05,92
