Date,Morgan Stanley
2006-08-01,86
2006-08-02,83
2006-08-03,81
2006-08-04,79
2006-08-05,83
2006-08-06,79
2006-08-07,81
2006-08-08,86
2006-08-09,85
2006-08-10,90
2006-08-11,98
2006-08-12,91
2006-08-13,88
2006-08-14,85
2006-08-15,83
2006-08-16,81
2006-08-17,78
2006-08-18,75
2006-08-19,73
2006-08-20,73
2006-08-21,74
2006-08-22,75
2006-08-23,74
2006-08-24,75
2006-08-25,75
2006-08-26,76
2006-08-27,75
2006-08-28,75
2006-08-29,74
2006-08-30,76
2006-08-31,73
2006-09-01,77
2006-09-02,73
2006-09-03,72
2006-09-04,71
2006-09-05,70
2006-09-06,69
2006-09-07,68
2006-09-08,73
2006-09-09,67
2006-09-10,68
2006-09-11,70
2006-09-12,72
2006-09-13,76
2006-09-14,75
2006-09-15,77
2006-09-16,80
2006-09-17,78
2006-09-18,77
2006-09-19,80
2006-09-20,75
2006-09-21,80
2006-09-22,73
2006-09-23,79
2006-09-24,73
2006-09-25,73
2006-09-26,73
2006-09-27,73
2006-09-28,73
2006-09-29,78
2006-09-30,74
2006-10-01,73
2006-10-02,72
2006-10-03,71
2006-10-04,72
2006-10-05,70
2006-10-06,69
2006-10-07,69
2006-10-08,71
2006-10-09,73
2006-10-10,75
2006-10-11,78
2006-10-12,80
2006-10-13,83
2006-10-14,90
2006-10-15,84
2006-10-16,84
2006-10-17,84
2006-10-18,83
2006-10-19,90
2006-10-20,83
2006-10-21,84
2006-10-22,82
2006-10-23,82
2006-10-24,81
2006-10-25,90
2006-10-26,80
2006-10-27,83
2006-10-28,80
2006-10-29,79
2006-10-30,79
2006-10-31,79
2006-11-01,78
2006-11-02,88
2006-11-03,79
2006-11-04,78
2006-11-05,78
2006-11-06,79
2006-11-07,80
2006-11-08,80
2006-11-09,81
2006-11-10,89
2006-11-11,83
2006-11-12,84
2006-11-13,85
2006-11-14,87
2006-11-15,90
2006-11-16,96
2006-11-17,91
2006-11-18,93
2006-11-19,92
2006-11-20,86
2006-11-21,83
2006-11-22,80
2006-11-23,84
2006-11-24,74
2006-11-25,77
2006-11-26,72
2006-11-27,73
2006-11-28,75
2006-11-29,76
2006-11-30,81
2006-12-01,79
2006-12-02,86
2006-12-03,80
2006-12-04,79
2006-12-05,78
2006-12-06,78
2006-12-07,77
2006-12-08,82
2006-12-09,76
2006-12-10,76
2006-12-11,76
2006-12-12,76
2006-12-13,76
2006-12-14,76
2006-12-15,80
2006-12-16,77
2006-12-17,77
2006-12-18,77
2006-12-19,79
2006-12-20,77
2006-12-21,81
2006-12-22,77
2006-12-23,77
2006-12-24,75
2006-12-25,74
2006-12-26,73
2006-12-27,75
2006-12-28,71
2006-12-29,71
2006-12-30,69
2006-12-31,72
2007-01-01,75
2007-01-02,78
2007-01-03,81
2007-01-04,85
2007-01-05,88
2007-01-06,92
2007-01-07,90
2007-01-08,90
2007-01-09,91
2007-01-10,94
2007-01-11,92
2007-01-12,96
2007-01-13,93
2007-01-14,91
2007-01-15,90
2007-01-16,93
2007-01-17,88
2007-01-18,92
2007-01-19,86
2007-01-20,86
2007-01-21,87
2007-01-22,94
2007-01-23,91
2007-01-24,93
2007-01-25,98
2007-01-26,97
2007-01-27,102
2007-01-28,101
2007-01-29,97
2007-01-30,94
2007-01-31,93
2007-02-01,90
2007-02-02,88
2007-02-03,87
2007-02-04,87
2007-02-05,87
2007-02-06,87
2007-02-07,87
2007-02-08,94
2007-02-09,87
2007-02-10,87
2007-02-11,87
2007-02-12,87
2007-02-13,92
2007-02-14,89
2007-02-15,89
2007-02-16,87
2007-02-17,92
2007-02-18,87
2007-02-19,86
2007-02-20,86
2007-02-21,85
2007-02-22,91
2007-02-23,84
2007-02-24,84
2007-02-25,86
2007-02-26,83
2007-02-27,82
2007-02-28,82
2007-03-01,86
2007-03-02,81
2007-03-03,81
2007-03-04,79
2007-03-05,77
2007-03-06,76
2007-03-07,78
2007-03-08,77
2007-03-09,75
2007-03-10,70
2007-03-11,70
2007-03-12,71
2007-03-13,72
2007-03-14,73
2007-03-15,74
2007-03-16,74
2007-03-17,76
2007-03-18,74
2007-03-19,73
2007-03-20,79
2007-03-21,72
2007-03-22,71
2007-03-23,71
2007-03-24,74
2007-03-25,69
2007-03-26,69
2007-03-27,68
2007-03-28,68
2007-03-29,73
2007-03-30,67
2007-03-31,67
2007-05-01,80
2007-05-02,84
2007-05-03,85
2007-05-04,84
2007-05-05,82
2007-05-06,81
2007-05-07,80
2007-05-08,79
2007-05-09,81
2007-05-10,85
2007-05-11,76
2007-05-12,77
2007-05-13,77
2007-05-14,71
2007-05-15,69
2007-05-16,69
2007-05-17,65
2007-05-18,67
2007-05-19,65
2007-05-20,63
2007-05-21,65
2007-05-22,67
2007-05-23,70
2007-05-24,72
2007-05-25,74
2007-05-26,85
2007-05-27,78
2007-05-28,81
2007-05-29,82
2007-05-30,84
2007-05-31,87
2007-06-01,91
2007-06-02,97
2007-06-03,93
2007-06-04,92
2007-06-05,94
2007-06-06,99
2007-06-07,97
2007-06-08,100
2007-06-09,104
2007-06-10,96
2007-06-11,93
2007-06-12,90
2007-06-13,92
2007-06-14,84
2007-06-15,81
2007-06-16,79
2007-06-17,77
2007-06-18,76
2007-06-19,76
2007-06-20,75
2007-06-21,76
2007-06-22,78
2007-06-23,74
2007-06-24,75
2007-06-25,77
2007-06-26,81
2007-06-27,82
2007-06-28,82
2007-06-29,85
2007-06-30,86
2007-07-01,87
2007-07-02,88
2007-07-03,90
2007-07-04,92
2007-07-05,94
2007-07-06,94
2007-07-07,101
2007-07-08,93
2007-07-09,91
2007-07-10,88
2007-07-11,89
2007-07-12,83
2007-07-13,81
2007-07-14,82
2007-07-15,80
2007-07-16,82
2007-07-17,84
2007-07-18,89
2007-07-19,87
2007-07-20,97
2007-07-21,91
2007-07-22,89
2007-07-23,87
2007-07-24,89
2007-07-25,85
2007-07-26,81
2007-07-27,80
2007-07-28,80
2007-07-29,78
2007-07-30,82
2007-07-31,80
