Date,Credit Suisse
2007-02-10,95
2007-02-11,88
2007-02-12,90
2007-02-13,92
2007-02-14,101
2007-02-15,96
2007-02-16,102
2007-02-17,100
2007-02-18,98
2007-02-19,92
2007-02-20,89
2007-02-21,84
2007-02-22,80
2007-02-23,78
2007-02-24,73
2007-02-25,74
2007-02-26,76
2007-02-27,76
2007-02-28,77
2007-03-01,78
2007-03-02,83
2007-03-03,81
2007-03-04,79
2007-03-05,78
2007-03-06,82
2007-03-07,76
2007-03-08,73
2007-03-09,76
2007-03-10,71
2007-03-11,70
2007-03-12,75
2007-03-13,68
2007-03-14,67
2007-03-15,71
2007-03-16,65
2007-03-17,64
2007-03-18,65
2007-03-19,66
2007-03-20,69
2007-03-21,69
2007-03-22,76
2007-03-23,76
2007-03-24,74
2007-03-25,74
2007-03-26,75
2007-03-27,76
2007-03-28,81
2007-03-29,79
2007-03-30,83
2007-03-31,80
2007-05-01,63
2007-05-02,62
2007-05-03,61
2007-05-04,67
2007-05-05,59
2007-05-06,62
2007-05-07,65
2007-05-08,68
2007-05-09,77
2007-05-10,76
2007-05-11,78
2007-05-12,82
2007-05-13,81
2007-05-14,80
2007-05-15,79
2007-05-16,88
2007-05-17,77
2007-05-18,80
2007-05-19,75
2007-05-20,74
2007-05-21,73
2007-05-22,72
2007-05-23,71
2007-05-24,73
2007-05-25,77
2007-05-26,69
2007-05-27,70
2007-05-28,71
2007-05-29,73
2007-05-30,77
2007-05-31,76
2007-06-01,79
2007-06-02,82
2007-06-03,77
2007-06-04,76
2007-06-05,75
2007-06-06,77
2007-06-07,74
2007-06-08,71
2007-06-09,70
2007-06-10,71
2007-06-11,72
2007-06-12,74
2007-06-13,75
2007-06-14,78
2007-06-15,79
2007-06-16,80
2007-06-17,78
2007-06-18,77
2007-06-19,75
2007-06-20,74
2007-06-21,73
2007-06-22,77
2007-06-23,70
2007-06-24,71
2007-06-25,72
2007-06-26,75
2007-06-27,74
2007-06-28,82
2007-06-29,76
2007-06-30,77
2007-07-01,77
2007-07-02,78
2007-07-03,85
2007-07-04,79
2007-07-05,79
2007-07-06,84
2007-07-07,81
2007-07-08,82
2007-07-09,83
2007-07-10,85
2007-07-11,86
2007-07-12,88
2007-07-13,92
2007-07-14,97
2007-07-15,88
2007-07-16,85
2007-07-17,82
2007-07-18,84
2007-07-19,76
2007-07-20,73
2007-07-21,73
2007-07-22,70
2007-07-23,71
2007-07-24,72
2007-07-25,78
2007-07-26,74
2007-07-27,77
2007-07-28,78
2007-07-29,75
2007-07-30,74
2007-07-31,73
2007-08-01,72
2007-08-02,71
2007-08-03,73
2007-08-04,69
2007-08-05,70
2007-08-06,71
2007-08-07,73
2007-08-08,80
2007-08-09,76
2007-08-10,77
2007-08-11,84
2007-08-12,78
2007-08-13,77
2007-08-14,77
2007-08-15,84
2007-08-16,76
2007-08-17,76
2007-08-18,75
2007-08-19,76
2007-08-20,77
2007-08-21,79
2007-08-22,85
2007-08-23,82
2007-08-24,87
2007-08-25,85
2007-08-26,85
2007-08-27,80
2007-08-28,77
2007-08-29,75
2007-08-30,72
2007-08-31,74
2007-09-01,68
2007-09-02,70
2007-09-03,72
2007-09-04,76
2007-09-05,78
2007-09-06,78
2007-09-07,80
2007-09-08,90
2007-09-09,82
2007-09-10,81
2007-09-11,83
2007-09-12,82
2007-09-13,78
2007-09-14,79
2007-09-15,80
2007-09-16,75
2007-09-17,74
2007-09-18,77
2007-09-19,71
2007-09-20,70
2007-09-21,78
2007-09-22,68
2007-09-23,66
2007-09-24,65
2007-09-25,64
2007-09-26,62
2007-09-27,63
2007-09-28,61
2007-09-29,61
2007-09-30,61
2007-10-01,64
2007-10-02,68
2007-10-03,74
2007-10-04,72
2007-10-05,79
2007-10-06,81
2007-10-07,77
2007-10-08,76
2007-10-09,81
2007-10-10,79
2007-10-11,74
2007-10-12,73
2007-10-13,73
2007-10-14,73
2007-10-15,73
2007-10-16,78
2007-10-17,73
2007-10-18,82
2007-10-19,73
2007-10-20,75
2007-10-21,72
2007-10-22,71
2007-10-23,69
2007-10-24,68
2007-10-25,70
2007-10-26,65
2007-10-27,64
2007-10-28,73
2007-10-29,74
2007-10-30,80
2007-10-31,84
2007-11-01,89
2007-11-02,94
2007-11-03,109
2007-11-04,94
2007-11-05,92
2007-11-06,85
2007-11-07,81
2007-11-08,76
2007-11-09,73
2007-11-10,67
2007-11-11,68
2007-11-12,66
2007-11-13,65
2007-11-14,67
2007-11-15,65
2007-11-16,64
2007-11-17,69
2007-11-18,65
2007-11-19,67
2007-11-20,70
2007-11-21,78
2007-11-22,73
2007-11-23,81
2007-11-24,78
2007-11-25,77
2007-11-26,77
2007-11-27,78
2007-11-28,83
2007-11-29,81
2007-11-30,79
2007-12-01,87
2007-12-02,80
2007-12-03,80
2007-12-04,85
2007-12-05,81
2007-12-06,83
2007-12-07,82
2007-12-08,92
2007-12-09,80
2007-12-10,77
2007-12-11,74
2007-12-12,74
2007-12-13,68
2007-12-14,76
2007-12-15,63
2007-12-16,63
2007-12-17,64
2007-12-18,65
2007-12-19,65
2007-12-20,69
2007-12-21,69
2007-12-22,68
2007-12-23,64
2007-12-24,61
2007-12-25,60
2007-12-26,55
2007-12-27,52
2007-12-28,51
2007-12-29,46
2007-12-30,48
2007-12-31,54
2008-01-01,53
2008-01-02,55
2008-01-03,58
2008-01-04,60
2008-01-05,69
2008-01-06,65
2008-01-07,68
2008-01-08,73
2008-01-09,73
2008-01-10,75
2008-01-11,79
2008-01-12,89
2008-01-13,80
2008-01-14,79
2008-01-15,81
2008-01-16,77
2008-01-17,78
2008-01-18,77
2008-01-19,79
2008-01-20,73
2008-01-21,73
2008-01-22,76
2008-01-23,73
2008-01-24,74
2008-01-25,76
2008-01-26,73
2008-01-27,72
2008-01-28,69
2008-01-29,68
2008-01-30,66
2008-01-31,66
2008-02-01,63
2008-02-02,63
2008-02-03,64
2008-02-04,67
2008-02-05,72
2008-02-06,75
2008-02-07,75
2008-02-08,86
2008-02-09,85
2008-02-10,79
2008-02-11,78
2008-02-12,76
2008-02-13,78
2008-02-14,77
2008-02-15,72
2008-02-16,74
2008-02-17,72
2008-02-18,73
2008-02-19,74
2008-02-20,75
2008-02-21,82
2008-02-22,79
2008-02-23,81
2008-02-24,80
2008-02-25,79
2008-02-26,80
2008-02-27,83
2008-02-28,84
