Date,Goldman Sachs
2010-11-01,60
2010-11-02,61
2010-11-03,58
2010-11-04,58
2010-11-05,63
2010-11-06,55
2010-11-07,60
2010-11-08,56
2010-11-09,57
2010-11-10,58
2010-11-11,62
2010-11-12,60
2010-11-13,65
2010-11-14,62
2010-11-15,63
2010-11-16,68
2010-11-17,65
2010-11-18,66
2010-11-19,73
2010-11-20,72
2010-11-21,66
2010-11-22,63
2010-11-23,66
2010-11-24,58
2010-11-25,60
2010-11-26,52
2010-11-27,50
2010-11-28,51
2010-11-29,49
2010-11-30,49
2010-12-01,52
2010-12-02,49
2010-12-03,49
2010-12-04,52
2010-12-05,52
2010-12-06,55
2010-12-07,59
2010-12-08,65
2010-12-09,64
2010-12-10,76
2010-12-11,71
2010-12-12,74
2010-12-13,68
2010-12-14,67
2010-12-15,66
2010-12-16,65
2010-12-17,63
2010-12-18,69
2010-12-19,60
2010-12-20,58
2010-12-21,56
2010-12-22,55
2010-12-23,52
2010-12-24,54
2010-12-25,49
2010-12-26,48
2010-12-27,47
2010-12-28,46
2010-12-29,47
2010-12-30,45
2010-12-31,46
2011-01-01,46
2011-01-02,47
2011-01-03,50
2011-01-04,55
2011-01-05,57
2011-01-06,61
2011-01-07,64
2011-01-08,75
2011-01-09,67
2011-01-10,67
2011-01-11,67
2011-01-12,70
2011-01-13,67
2011-01-14,67
2011-01-15,72
2011-01-16,70
2011-01-17,70
2011-01-18,71
2011-01-19,72
2011-01-20,74
2011-01-21,78
2011-01-22,84
2011-01-23,74
2011-01-24,73
2011-01-25,72
2011-01-26,75
2011-01-27,70
2011-01-28,77
2011-01-29,68
2011-01-30,75
2011-01-31,64
2011-02-01,62
2011-02-02,60
2011-02-03,59
2011-02-04,60
2011-02-05,58
2011-02-06,54
2011-02-07,53
2011-02-08,52
2011-02-09,51
2011-02-10,51
2011-02-11,49
2011-02-12,50
2011-02-13,48
2011-02-14,49
2011-02-15,49
2011-02-16,50
2011-02-17,51
2011-02-18,52
2011-02-19,55
2011-02-20,55
2011-02-21,52
2011-02-22,53
2011-02-23,56
2011-02-24,54
2011-02-25,54
2011-02-26,63
2011-02-27,55
2011-02-28,55
2011-03-01,55
2011-03-02,60
2011-03-03,56
2011-03-04,56
2011-03-05,59
2011-03-06,58
2011-03-07,55
2011-03-08,54
2011-03-09,56
2011-03-10,52
2011-03-11,51
2011-03-12,55
2011-03-13,50
2011-03-14,50
2011-03-15,50
2011-03-16,52
2011-03-17,51
2011-03-18,52
2011-03-19,55
2011-03-20,54
2011-03-21,52
2011-03-22,54
2011-03-23,53
2011-03-24,54
2011-03-25,53
2011-03-26,58
2011-03-27,53
2011-03-28,52
2011-03-29,52
2011-03-30,54
2011-03-31,51
2011-05-01,46
2011-05-02,47
2011-05-03,52
2011-05-04,49
2011-05-05,51
2011-05-06,51
2011-05-07,60
2011-05-08,54
2011-05-09,55
2011-05-10,56
2011-05-11,60
2011-05-12,58
2011-05-13,59
2011-05-14,64
2011-05-15,59
2011-05-16,57
2011-05-17,57
2011-05-18,54
2011-05-19,54
2011-05-20,55
2011-05-21,52
2011-05-22,51
2011-05-23,53
2011-05-24,55
2011-05-25,60
