Date,UBS Securities
2009-10-10,84
2009-10-11,79
2009-10-12,81
2009-10-13,85
2009-10-14,84
2009-10-15,85
2009-10-16,91
2009-10-17,99
2009-10-18,88
2009-10-19,85
2009-10-20,83
2009-10-21,84
2009-10-22,79
2009-10-23,77
2009-10-24,83
2009-10-25,78
2009-10-26,78
2009-10-27,79
2009-10-28,81
2009-10-29,83
2009-10-30,82
2009-10-31,89
2009-11-01,82
2009-11-02,81
2009-11-03,80
2009-11-04,85
2009-11-05,79
2009-11-06,80
2009-11-07,82
2009-11-08,77
2009-11-09,77
2009-11-10,76
2009-11-11,76
2009-11-12,76
2009-11-13,78
2009-11-14,77
2009-11-15,77
2009-11-16,76
2009-11-17,78
2009-11-18,77
2009-11-19,80
2009-11-20,78
2009-11-21,83
2009-11-22,82
2009-11-23,81
2009-11-24,84
2009-11-25,83
2009-11-26,84
2009-11-27,91
2009-11-28,92
2009-11-29,86
2009-11-30,86
2009-12-01,86
2009-12-02,86
2009-12-03,84
2009-12-04,85
2009-12-05,92
2009-12-06,82
2009-12-07,80
2009-12-08,78
2009-12-09,79
2009-12-10,75
2009-12-11,73
2009-12-12,80
2009-12-13,73
2009-12-14,74
2009-12-15,76
2009-12-16,77
2009-12-17,81
2009-12-18,80
2009-12-19,92
2009-12-20,80
2009-12-21,78
2009-12-22,76
2009-12-23,77
2009-12-24,75
2009-12-25,71
2009-12-26,71
2009-12-27,69
2009-12-28,71
2009-12-29,72
2009-12-30,75
2009-12-31,80
2010-01-01,77
2010-01-02,79
2010-01-03,79
2010-01-04,80
2010-01-05,83
2010-01-06,82
2010-01-07,81
2010-01-08,82
2010-01-09,93
2010-01-10,80
2010-01-11,78
2010-01-12,76
2010-01-13,75
2010-01-14,72
2010-01-15,71
2010-01-16,76
2010-01-17,69
2010-01-18,70
2010-01-19,72
2010-01-20,73
2010-01-21,75
2010-01-22,75
2010-01-23,81
2010-01-24,79
2010-01-25,79
2010-01-26,84
2010-01-27,82
2010-01-28,87
2010-01-29,84
2010-01-30,95
2010-01-31,86
2010-02-01,86
2010-02-02,89
2010-02-03,86
2010-02-04,87
2010-02-05,90
2010-02-06,93
2010-02-07,85
2010-02-08,83
2010-02-09,81
2010-02-10,80
2010-02-11,77
2010-02-12,79
2010-02-13,79
2010-02-14,73
2010-02-15,73
2010-02-16,72
2010-02-17,73
2010-02-18,71
2010-02-19,73
2010-02-20,75
2010-02-21,73
2010-02-22,73
2010-02-23,74
2010-02-24,76
2010-02-25,77
2010-02-26,78
2010-02-27,86
2010-02-28,81
2010-03-01,82
2010-03-02,87
2010-03-03,85
2010-03-04,87
2010-03-05,89
