Date,Barclays Capital
2010-08-01,91
2010-08-02,92
2010-08-03,94
2010-08-04,93
2010-08-05,94
2010-08-06,95
2010-08-07,104
2010-08-08,93
2010-08-09,92
2010-08-10,91
2010-08-11,89
2010-08-12,90
2010-08-13,88
2010-08-14,88
2010-08-15,89
2010-08-16,84
2010-08-17,84
2010-08-18,85
2010-08-19,83
2010-08-20,84
2010-08-21,85
2010-08-22,84
2010-08-23,81
2010-08-24,81
2010-08-25,80
2010-08-26,80
2010-08-27,79
2010-08-28,84
2010-08-29,81
2010-08-30,79
2010-08-31,79
2010-09-01,79
2010-09-02,79
2010-09-03,80
2010-09-04,84
2010-09-05,79
2010-09-06,79
2010-09-07,80
2010-09-08,82
2010-09-09,81
2010-09-10,82
2010-09-11,88
2010-09-12,81
2010-09-13,81
2010-09-14,82
2010-09-15,82
2010-09-16,81
2010-09-17,80
2010-09-18,85
2010-09-19,80
2010-09-20,80
2010-09-21,80
2010-09-22,80
2010-09-23,80
2010-09-24,81
2010-09-25,85
2010-09-26,80
2010-09-27,80
2010-09-28,80
2010-09-29,81
2010-09-30,80
2010-10-01,81
2010-10-02,84
2010-10-03,82
2010-10-04,81
2010-10-05,82
2010-10-06,81
2010-10-07,81
2010-10-08,82
2010-10-09,86
2010-10-10,81
2010-10-11,79
2010-10-12,81
2010-10-13,78
2010-10-14,79
2010-10-15,77
2010-10-16,82
2010-10-17,76
2010-10-18,75
2010-10-19,76
2010-10-20,75
2010-10-21,74
2010-10-22,74
2010-10-23,77
2010-10-24,73
2010-10-25,74
2010-10-26,75
2010-10-27,76
2010-10-28,75
2010-10-29,76
2010-10-30,81
2010-10-31,78
2010-11-01,77
2010-11-02,77
2010-11-03,80
2010-11-04,77
2010-11-05,78
2010-11-06,83
2010-11-07,77
2010-11-08,77
2010-11-09,77
2010-11-10,78
2010-11-11,77
2010-11-12,77
2010-11-13,81
2010-11-14,76
2010-11-15,75
2010-11-16,78
2010-11-17,74
2010-11-18,75
2010-11-19,73
2010-11-20,77
2010-11-21,73
2010-11-22,73
2010-11-23,74
2010-11-24,74
2010-11-25,73
2010-11-26,74
2010-11-27,78
2010-11-28,75
2010-11-29,74
2010-11-30,74
2010-12-01,75
2010-12-02,75
2010-12-03,75
2010-12-04,79
2010-12-05,74
2010-12-06,72
2010-12-07,71
2010-12-08,70
2010-12-09,68
2010-12-10,68
2010-12-11,70
2010-12-12,66
2010-12-13,66
2010-12-14,67
2010-12-15,68
2010-12-16,68
2010-12-17,68
2010-12-18,72
2010-12-19,68
2010-12-20,68
2010-12-21,68
2010-12-22,67
2010-12-23,68
2010-12-24,70
2010-12-25,73
2010-12-26,67
2010-12-27,67
2010-12-28,67
2010-12-29,68
2010-12-30,68
2010-12-31,69
2011-01-01,74
2011-01-02,70
2011-01-03,71
2011-01-04,72
2011-01-05,75
2011-01-06,75
2011-01-07,76
2011-01-08,82
2011-01-09,78
2011-01-10,78
2011-01-11,79
2011-01-12,80
2011-01-13,80
2011-01-14,80
2011-01-15,85
2011-01-16,81
2011-01-17,80
2011-01-18,79
2011-01-19,80
2011-01-20,79
2011-01-21,78
2011-01-22,82
2011-01-23,78
2011-01-24,79
2011-01-25,81
2011-01-26,81
2011-01-27,82
2011-01-28,85
2011-01-29,88
2011-01-30,83
2011-01-31,83
2011-02-01,82
2011-02-02,82
2011-02-03,83
2011-02-04,82
2011-02-05,85
2011-02-06,80
2011-02-07,79
2011-02-08,79
2011-02-09,78
2011-02-10,78
2011-02-11,76
2011-02-12,79
2011-02-13,77
2011-02-14,77
2011-02-15,78
2011-02-16,80
2011-02-17,81
2011-02-18,80
2011-02-19,85
2011-02-20,83
2011-02-21,80
2011-02-22,81
