Date,Citigroup
2006-03-11,58
2006-03-12,56
2006-03-13,54
2006-03-14,55
2006-03-15,55
2006-03-16,56
2006-03-17,57
2006-03-18,60
2006-03-19,59
2006-03-20,56
2006-03-21,57
2006-03-22,55
2006-03-23,56
2006-03-24,55
2006-03-25,60
2006-03-26,55
2006-03-27,55
2006-03-28,56
2006-03-29,56
2006-03-30,59
2006-03-31,57
2006-04-01,62
2006-04-02,63
2006-04-03,59
2006-04-04,60
2006-04-05,61
2006-04-06,62
2006-04-07,65
2006-04-08,69
2006-04-09,66
2006-04-10,62
2006-04-11,61
2006-04-12,60
2006-04-13,59
2006-04-14,62
2006-04-15,58
2006-04-16,62
2006-04-17,59
2006-04-18,59
2006-04-19,61
2006-04-20,61
2006-04-21,61
2006-04-22,69
2006-04-23,61
2006-04-24,60
2006-04-25,60
2006-04-26,61
2006-04-27,59
2006-04-28,58
2006-04-29,62
2006-04-30,59
2006-05-01,58
2006-05-02,60
2006-05-03,58
2006-05-04,58
2006-05-05,59
2006-05-06,63
2006-05-07,64
2006-05-08,57
2006-05-09,58
2006-05-10,56
2006-05-11,55
2006-05-12,56
2006-05-13,58
2006-05-14,57
2006-05-15,58
2006-05-16,60
2006-05-17,61
2006-05-18,66
2006-05-19,65
2006-05-20,73
2006-05-21,69
2006-05-22,62
2006-05-23,60
2006-05-24,58
2006-05-25,58
2006-05-26,54
2006-05-27,53
2006-05-28,57
2006-05-29,54
2006-05-30,55
2006-05-31,56
2006-06-01,57
2006-06-02,60
2006-06-03,62
2006-06-04,59
2006-06-05,59
2006-06-06,59
2006-06-07,60
2006-06-08,60
2006-06-09,64
2006-06-10,64
2006-06-11,61
2006-06-12,60
2006-06-13,59
2006-06-14,62
2006-06-15,58
2006-06-16,61
2006-06-17,60
2006-06-18,59
2006-06-19,59
2006-06-20,61
2006-06-21,61
2006-06-22,63
2006-06-23,63
2006-06-24,67
2006-06-25,67
2006-06-26,64
2006-06-27,64
2006-06-28,65
2006-06-29,64
2006-06-30,64
2006-07-01,71
2006-07-02,63
2006-07-03,60
2006-07-04,61
2006-07-05,57
2006-07-06,56
2006-07-07,53
2006-07-08,55
2006-07-09,56
2006-07-10,55
2006-07-11,57
2006-07-12,59
2006-07-13,60
2006-07-14,61
2006-07-15,71
2006-07-16,64
2006-07-17,65
2006-07-18,66
2006-07-19,67
2006-07-20,69
2006-07-21,69
2006-07-22,75
2006-07-23,72
2006-07-24,70
2006-07-25,70
2006-07-26,70
2006-07-27,72
2006-07-28,71
2006-07-29,77
2006-07-30,69
2006-07-31,69
2006-08-01,69
2006-08-02,69
2006-08-03,69
2006-08-04,69
2006-08-05,72
2006-08-06,74
2006-08-07,66
2006-08-08,65
2006-08-09,66
2006-08-10,66
2006-08-11,63
2006-08-12,66
2006-08-13,68
2006-08-14,63
2006-08-15,63
2006-08-16,63
2006-08-17,63
