Date,Credit Suisse
2007-06-09,72
2007-06-10,73
2007-06-11,75
2007-06-12,81
2007-06-13,79
2007-06-14,81
2007-06-15,86
2007-06-16,84
2007-06-17,82
2007-06-18,81
2007-06-19,82
2007-06-20,78
2007-06-21,82
2007-06-22,79
2007-06-23,74
2007-06-24,75
2007-06-25,76
2007-06-26,81
2007-06-27,79
2007-06-28,88
2007-06-29,82
2007-06-30,84
2007-07-01,81
2007-07-02,79
2007-07-03,83
2007-07-04,75
2007-07-05,73
2007-07-06,76
2007-07-07,69
2007-07-08,72
2007-07-09,75
2007-07-10,78
2007-07-11,82
2007-07-12,85
2007-07-13,94
2007-07-14,92
2007-07-15,94
2007-07-16,87
2007-07-17,84
2007-07-18,81
2007-07-19,83
2007-07-20,76
2007-07-21,77
2007-07-22,75
2007-07-23,76
2007-07-24,77
2007-07-25,84
2007-07-26,79
2007-07-27,81
2007-07-28,83
2007-07-29,79
2007-07-30,76
2007-07-31,74
2007-08-01,72
2007-08-02,69
2007-08-03,69
2007-08-04,64
2007-08-05,66
2007-08-06,68
2007-08-07,71
2007-08-08,73
2007-08-09,81
2007-08-10,78
2007-08-11,90
2007-08-12,81
2007-08-13,81
2007-08-14,82
2007-08-15,82
2007-08-16,84
2007-08-17,84
2007-08-18,84
2007-08-19,83
2007-08-20,82
2007-08-21,82
2007-08-22,82
2007-08-23,81
2007-08-24,87
2007-08-25,80
2007-08-26,80
2007-08-27,80
2007-08-28,82
2007-08-29,81
2007-08-30,81
2007-08-31,89
2007-09-01,82
2007-09-02,82
2007-09-03,83
2007-09-04,84
2007-09-05,85
2007-09-06,85
2007-09-07,86
2007-09-08,95
2007-09-09,87
2007-09-10,87
2007-09-11,90
2007-09-12,88
2007-09-13,87
2007-09-14,91
2007-09-15,90
2007-09-16,84
2007-09-17,81
2007-09-18,80
2007-09-19,75
2007-09-20,72
2007-09-21,78
2007-09-22,66
2007-09-23,66
2007-09-24,67
2007-09-25,66
2007-09-26,66
2007-09-27,68
2007-09-28,66
2007-09-29,69
2007-09-30,68
2007-10-01,71
2007-10-02,74
2007-10-03,84
2007-10-04,80
2007-10-05,89
2007-10-06,86
2007-10-07,85
2007-10-08,85
2007-10-09,90
2007-10-10,85
2007-10-11,84
2007-10-12,83
2007-10-13,83
2007-10-14,81
2007-10-15,80
2007-10-16,85
2007-10-17,78
2007-10-18,87
2007-10-19,76
2007-10-20,75
2007-10-21,73
2007-10-22,71
2007-10-23,69
2007-10-24,68
2007-10-25,72
2007-10-26,64
2007-10-27,63
2007-10-28,72
2007-10-29,72
2007-10-30,81
2007-10-31,81
2007-11-01,86
2007-11-02,91
2007-11-03,106
2007-11-04,92
2007-11-05,88
2007-11-06,84
2007-11-07,80
2007-11-08,80
2007-11-09,77
2007-11-10,68
2007-11-11,69
2007-11-12,68
2007-11-13,68
2007-11-14,71
2007-11-15,68
2007-11-16,70
2007-11-17,72
2007-11-18,71
2007-11-19,73
2007-11-20,76
2007-11-21,82
2007-11-22,81
