Date,Seeking
2008-12-17,74
2008-12-18,76
2008-12-19,79
2008-12-20,81
2008-12-21,75
2008-12-22,67
2008-12-23,61
2008-12-24,54
2008-12-25,48
2008-12-26,42
2008-12-27,36
2008-12-28,38
2008-12-29,40
2008-12-30,42
2008-12-31,44
2009-01-01,46
2009-01-02,48
2009-01-03,50
2009-01-04,55
2009-01-05,60
2009-01-06,66
2009-01-07,71
2009-01-08,77
2009-01-09,82
2009-01-10,88
2009-01-11,87
2009-01-12,88
2009-01-13,88
2009-01-14,88
2009-01-15,88
2009-01-16,88
2009-01-17,88
2009-01-18,86
2009-01-19,84
2009-01-20,82
2009-01-21,81
2009-01-22,79
2009-01-23,78
2009-01-24,77
2009-01-25,77
2009-01-26,77
2009-01-27,77
2009-01-28,77
2009-01-29,77
2009-01-30,77
2009-01-31,77
2009-02-01,76
2009-02-02,76
2009-02-03,76
2009-02-04,75
2009-02-05,75
2009-02-06,75
2009-02-07,75
2009-02-08,75
2009-02-09,76
2009-02-10,77
2009-02-11,78
2009-02-12,79
2009-02-13,79
2009-02-14,80
2009-02-15,79
2009-02-16,77
2009-02-17,75
2009-02-18,74
2009-02-19,72
2009-02-20,71
2009-02-21,70
2009-02-22,70
2009-03-01,73
2009-03-02,71
2009-03-03,68
2009-03-04,66
2009-03-05,63
2009-03-06,61
2009-03-07,59
2009-03-08,62
2009-03-09,65
2009-03-10,68
2009-03-11,71
2009-03-12,74
2009-03-13,77
2009-03-14,81
2009-03-15,81
2009-03-16,82
2009-03-17,83
2009-03-18,84
2009-03-19,85
2009-03-20,85
2009-03-21,86
2009-03-22,84
2009-03-23,82
2009-03-24,80
2009-03-25,79
2009-03-26,77
2009-03-27,75
2009-03-28,74
2009-03-29,77
2009-03-30,82
2009-03-31,86
2009-04-01,89
2009-04-02,93
2009-04-03,97
2009-04-04,101
2009-04-05,96
2009-04-06,89
2009-04-07,84
2009-04-08,79
2009-04-09,74
2009-04-10,69
2009-04-11,64
2009-04-12,66
2009-04-13,68
2009-04-14,71
2009-04-15,73
2009-04-16,75
2009-04-17,78
2009-04-18,80
2009-04-19,77
2009-04-20,73
2009-04-21,69
2009-04-22,66
2009-04-23,62
2009-04-24,59
2009-04-25,56
2009-04-26,55
2009-04-27,55
2009-04-28,55
2009-04-29,55
2009-04-30,55
2009-05-01,55
2009-05-02,55
2009-05-03,58
2009-05-04,62
2009-05-05,65
2009-05-06,68
2009-05-07,72
2009-05-08,75
2009-05-09,78
2009-05-10,74
2009-05-11,69
2009-05-12,65
2009-05-13,61
2009-05-14,57
2009-05-15,53
2009-05-16,49
2009-05-17,53
2009-05-18,58
2009-05-19,62
2009-05-20,66
2009-05-21,71
2009-05-22,75
2009-05-23,79
2009-05-24,76
2009-05-25,71
2009-05-26,67
2009-05-27,64
2009-05-28,60
2009-05-29,56
2009-05-30,53
2009-05-31,54
2009-06-07,66
2009-06-08,66
2009-06-09,66
2009-06-10,66
2009-06-11,66
2009-06-12,66
2009-06-13,66
2009-06-14,66
2009-06-15,68
2009-06-16,68
2009-06-17,69
2009-06-18,70
2009-06-19,71
2009-06-20,72
2009-06-21,69
2009-06-22,67
2009-06-23,64
2009-06-24,62
2009-06-25,60
2009-06-26,57
2009-06-27,55
2009-06-28,55
2009-06-29,56
2009-06-30,56
2009-07-01,57
2009-07-02,57
2009-07-03,58
2009-07-04,59
2009-07-05,59
2009-07-06,60
2009-07-07,61
2009-07-08,62
2009-07-09,63
2009-07-10,64
2009-07-11,65
2009-07-12,63
2009-07-13,62
2009-07-14,61
2009-07-15,60
2009-07-16,59
2009-07-17,57
2009-07-18,56
2009-07-19,56
2009-07-20,56
2009-07-21,56
2009-07-22,56
2009-07-23,56
2009-07-24,56
2009-07-25,56
2009-07-26,55
2009-07-27,55
2009-07-28,55
2009-07-29,54
2009-07-30,54
2009-07-31,54
2009-08-01,54
2009-08-02,54
2009-08-03,54
2009-08-04,55
2009-08-05,55
2009-08-06,56
2009-08-07,56
2009-08-08,57
2009-08-09,58
2009-08-10,59
2009-08-11,61
2009-08-12,62
2009-08-13,64
2009-08-14,65
2009-08-15,67
2009-08-16,66
2009-08-17,66
2009-08-18,66
2009-08-19,66
2009-08-20,66
2009-08-21,66
2009-08-22,66
2009-08-23,66
2009-08-24,67
2009-08-25,68
2009-08-26,69
2009-08-27,70
2009-08-28,71
2009-08-29,72
2009-08-30,69
2009-09-06,59
2009-09-07,63
2009-09-08,68
2009-09-09,72
2009-09-10,77
2009-09-11,81
2009-09-12,86
2009-09-13,84
2009-09-14,82
2009-09-15,80
2009-09-16,78
2009-09-17,76
2009-09-18,74
2009-09-19,73
2009-09-20,74
2009-09-21,76
2009-09-22,77
2009-09-23,79
2009-09-24,80
2009-09-25,81
2009-09-26,83
2009-09-27,82
2009-09-28,81
2009-09-29,80
2009-09-30,80
2009-10-01,79
2009-10-02,78
2009-10-03,78
2009-10-04,77
2009-10-05,76
2009-10-06,75
2009-10-07,75
2009-10-08,74
2009-10-09,73
2009-10-10,73
2009-10-11,76
2009-10-12,79
2009-10-13,82
2009-10-14,86
2009-10-15,89
2009-10-16,92
2009-10-17,95
2009-10-18,91
2009-10-19,88
2009-10-20,84
2009-10-21,80
2009-10-22,76
2009-10-23,73
2009-10-24,69
2009-10-25,69
2009-10-26,69
2009-10-27,69
2009-10-28,70
2009-10-29,70
2009-10-30,70
2009-10-31,71
2009-11-01,70
2009-11-02,70
2009-11-03,70
2009-11-04,70
2009-11-05,70
2009-11-06,70
2009-11-07,70
2009-11-08,72
2009-11-09,75
2009-11-10,78
2009-11-11,81
2009-11-12,84
2009-11-13,86
2009-11-14,89
2009-11-15,85
2009-11-16,80
2009-11-17,76
2009-11-18,72
2009-11-19,68
2009-11-20,63
2009-11-21,59
2009-11-22,61
2009-11-23,62
2009-11-24,63
2009-11-25,65
2009-11-26,66
2009-11-27,68
2009-11-28,70
2009-11-29,70
2009-12-01,70
2009-12-02,70
2009-12-03,70
2009-12-04,70
2009-12-05,71
2009-12-06,70
2009-12-07,69
2009-12-08,70
2009-12-09,67
2009-12-10,66
2009-12-11,65
2009-12-12,65
2009-12-13,63
2009-12-14,62
2009-12-15,60
2009-12-16,59
2009-12-17,57
2009-12-18,56
2009-12-19,55
2009-12-20,55
2009-12-21,56
2009-12-22,57
2009-12-23,57
2009-12-24,58
2009-12-25,59
2009-12-26,60
2009-12-27,60
2009-12-28,60
2009-12-29,60
2009-12-30,61
2009-12-31,61
2010-01-01,61
2010-01-02,62
2010-01-03,63
2010-01-04,65
2010-01-05,71
2010-01-06,68
2010-01-07,70
2010-01-08,72
2010-01-09,74
2010-01-10,75
2010-01-11,76
2010-01-12,77
2010-01-13,82
2010-01-14,79
2010-01-15,80
2010-01-16,81
2010-01-17,79
2010-01-18,77
2010-01-19,76
2010-01-20,77
2010-01-21,73
2010-01-22,71
2010-01-23,70
2010-01-24,69
2010-01-25,69
2010-01-26,70
2010-01-27,68
2010-01-28,67
2010-01-29,67
2010-01-30,67
2010-01-31,69
2010-02-01,71
2010-02-02,73
2010-02-03,76
2010-02-04,78
2010-02-05,80
2010-02-06,83
2010-02-07,79
2010-02-08,76
2010-02-09,72
2010-02-10,69
2010-02-11,69
2010-02-12,62
2010-02-13,59
2010-02-14,58
2010-02-15,57
2010-02-16,57
2010-02-17,56
2010-02-18,56
2010-02-19,55
2010-02-20,55
2010-02-21,55
2010-02-22,55
2010-02-23,55
2010-02-24,55
2010-02-25,56
2010-02-26,55
2010-02-27,56
2010-02-28,56
2010-03-07,59
2010-03-08,58
2010-03-09,57
2010-03-10,56
2010-03-11,55
2010-03-12,54
2010-03-13,53
2010-03-14,53
2010-03-15,53
2010-03-16,53
2010-03-17,53
2010-03-18,53
2010-03-19,53
2010-03-20,53
2010-03-21,56
2010-03-22,60
2010-03-23,64
2010-03-24,67
2010-03-25,71
2010-03-26,75
2010-03-27,79
2010-03-28,77
2010-03-29,76
2010-03-30,75
2010-03-31,74
2010-04-01,73
2010-04-02,72
2010-04-03,71
2010-04-04,69
2010-04-05,68
2010-04-06,66
2010-04-07,65
2010-04-08,64
2010-04-09,62
2010-04-10,61
2010-04-11,62
2010-04-12,63
2010-04-13,64
2010-04-14,65
2010-04-15,66
2010-04-16,67
2010-04-17,68
2010-04-18,68
2010-04-19,68
2010-04-20,69
2010-04-21,69
2010-04-22,70
2010-04-23,70
2010-04-24,71
2010-04-25,71
2010-04-26,71
2010-04-27,72
2010-04-28,72
2010-04-29,73
2010-04-30,73
2010-05-01,74
2010-05-02,74
2010-05-03,74
2010-05-04,74
2010-05-05,74
2010-05-06,75
2010-05-07,75
2010-05-08,75
2010-05-09,73
2010-05-10,72
2010-05-11,70
2010-05-12,68
2010-05-13,66
2010-05-14,65
2010-05-15,63
2010-05-16,62
2010-05-17,60
2010-05-18,59
2010-05-19,57
2010-05-20,56
2010-05-21,55
2010-05-22,54
2010-05-23,54
2010-05-24,54
2010-05-25,54
2010-05-26,54
2010-05-27,54
2010-05-28,54
2010-05-29,54
2010-05-30,53
