Date,Jefferies
2010-10-03,37
2010-10-04,36
2010-10-05,34
2010-10-06,33
2010-10-07,31
2010-10-08,30
2010-10-09,29
2010-10-10,30
2010-10-11,32
2010-10-12,34
2010-10-13,36
2010-10-14,38
2010-10-15,40
2010-10-16,42
2010-10-17,39
2010-10-18,36
2010-10-19,33
2010-10-20,30
2010-10-21,27
2010-10-22,24
2010-10-23,21
2010-10-24,23
2010-10-25,25
2010-10-26,27
2010-10-27,29
2010-10-28,31
2010-10-29,34
2010-10-30,36
2010-10-31,35
2010-11-01,33
2010-11-02,32
2010-11-03,31
2010-11-04,30
2010-11-05,29
2010-11-06,28
2010-11-07,31
2010-11-08,34
2010-11-09,37
2010-11-10,40
2010-11-11,43
2010-11-12,46
2010-11-13,49
2010-11-14,46
2010-11-15,41
2010-11-16,37
2010-11-17,34
2010-11-18,30
2010-11-19,26
2010-11-20,23
2010-11-21,24
2010-11-22,25
2010-11-23,26
2010-11-24,27
2010-11-25,28
2010-11-26,29
2010-11-27,31
2010-11-28,30
2010-11-29,30
2010-11-30,29
2010-12-01,29
2010-12-02,28
2010-12-03,27
2010-12-04,27
2010-12-05,26
2010-12-06,25
2010-12-07,25
2010-12-08,24
2010-12-09,24
2010-12-10,23
2010-12-11,23
2010-12-12,23
2010-12-13,24
2010-12-14,24
2010-12-15,25
2010-12-16,25
2010-12-17,26
2010-12-18,27
2010-12-19,28
2010-12-20,30
2010-12-21,32
2010-12-22,34
2010-12-23,35
2010-12-24,37
2010-12-25,39
2010-12-26,38
2011-01-02,32
2011-01-03,34
2011-01-04,35
2011-01-05,37
2011-01-06,38
2011-01-07,40
2011-01-08,42
2011-01-09,40
2011-01-10,40
2011-01-11,38
2011-01-12,37
2011-01-13,36
2011-01-14,35
2011-01-15,34
2011-01-16,33
2011-01-17,32
2011-01-18,31
2011-01-19,30
2011-01-20,29
2011-01-21,28
2011-01-22,27
2011-01-23,28
2011-01-24,29
2011-01-25,30
2011-01-26,31
2011-01-27,32
2011-01-28,33
2011-01-29,35
2011-01-30,36
2011-01-31,38
2011-02-01,40
2011-02-02,42
2011-02-03,43
2011-02-04,45
2011-02-05,47
2011-02-06,44
2011-02-07,41
2011-02-08,39
2011-02-09,36
2011-02-10,34
2011-02-11,31
2011-02-12,29
2011-02-13,31
2011-02-14,33
2011-02-15,35
2011-02-16,37
2011-02-17,39
2011-02-18,41
2011-02-19,44
2011-02-20,43
2011-02-21,43
2011-02-22,42
2011-02-23,42
2011-02-24,41
2011-02-25,41
2011-02-26,40
2011-02-27,38
2011-02-28,35
2011-03-01,32
2011-03-02,30
2011-03-03,27
2011-03-04,25
2011-03-05,23
2011-03-06,26
2011-03-07,30
2011-03-08,33
2011-03-09,37
2011-03-10,41
2011-03-11,44
