Date,Lehman Brothers
2006-02-01,60
2006-02-02,62
2006-02-03,63
2006-02-04,61
2006-02-05,60
2006-02-06,59
2006-02-07,58
2006-02-08,57
2006-02-09,57
2006-02-10,55
2006-02-11,54
2006-02-12,55
2006-02-13,57
2006-02-14,59
2006-02-15,62
2006-02-16,63
2006-02-17,66
2006-02-18,69
2006-02-19,65
2006-02-20,63
2006-02-21,61
2006-02-22,59
2006-02-23,57
2006-02-24,57
2006-02-25,53
2006-02-26,54
2006-02-27,56
2006-02-28,58
2006-03-01,61
2006-03-02,61
2006-03-03,63
2006-03-04,69
2006-03-05,63
2006-03-06,61
2006-03-07,59
2006-03-08,57
2006-03-09,57
2006-03-10,53
2006-03-11,51
2006-03-12,52
2006-03-13,53
2006-03-14,54
2006-03-15,55
2006-03-16,57
2006-03-17,57
2006-03-18,59
2006-03-19,58
2006-03-20,58
2006-03-21,59
2006-03-22,58
2006-03-23,58
2006-03-24,56
2006-03-25,56
2006-03-26,54
2006-03-27,53
2006-03-28,52
2006-03-29,51
2006-03-30,50
2006-03-31,49
2006-05-01,45
2006-05-02,46
2006-05-03,47
2006-05-04,48
2006-05-05,49
2006-05-06,50
2006-05-07,50
2006-05-08,51
2006-05-09,52
2006-05-10,53
2006-05-11,54
2006-05-12,55
2006-05-13,56
2006-05-14,55
2006-05-15,55
2006-05-16,58
2006-05-17,54
2006-05-18,53
2006-05-19,56
2006-05-20,53
2006-05-21,51
2006-05-22,49
2006-05-23,48
2006-05-24,46
2006-05-25,45
2006-05-26,43
2006-05-27,42
2006-05-28,43
2006-05-29,44
2006-05-30,45
2006-05-31,46
2006-06-01,47
2006-06-02,48
2006-06-03,49
2006-06-04,49
2006-06-05,49
2006-06-06,49
2006-06-07,49
2006-06-08,49
2006-06-09,49
2006-06-10,49
2006-06-11,49
2006-06-12,50
2006-06-13,52
2006-06-14,51
2006-06-15,52
2006-06-16,52
2006-06-17,53
2006-06-18,53
2006-06-19,53
2006-06-20,57
2006-06-21,53
2006-06-22,53
2006-06-23,53
2006-06-24,54
2006-06-25,53
2006-06-26,52
2006-06-27,52
2006-06-28,52
2006-06-29,51
2006-06-30,51
2006-07-01,50
2006-07-02,50
2006-07-03,51
2006-07-04,51
2006-07-05,52
2006-07-06,54
2006-07-07,53
2006-07-08,55
2006-07-09,54
2006-07-10,55
2006-07-11,55
2006-07-12,56
2006-07-13,60
2006-07-14,60
2006-07-15,58
2006-07-16,59
2006-07-17,61
2006-07-18,63
2006-07-19,65
2006-07-20,66
2006-07-21,68
