Date,Seeking
2011-06-17,58
2011-06-18,59
2011-06-19,59
2011-06-20,60
2011-06-21,61
2011-06-22,66
2011-06-23,63
2011-06-24,64
2011-06-25,67
2011-06-26,64
2011-06-27,63
2011-06-28,62
2011-06-29,61
2011-06-30,60
2011-07-01,59
2011-07-02,59
2011-07-03,56
2011-07-04,55
2011-07-05,53
2011-07-06,53
2011-07-07,50
2011-07-08,49
2011-07-09,48
2011-07-10,52
2011-07-11,56
2011-07-12,61
2011-07-13,64
2011-07-14,68
2011-07-15,75
2011-07-16,77
2011-07-17,73
2011-07-18,70
2011-07-19,67
2011-07-20,63
2011-07-21,60
2011-07-22,57
2011-07-23,54
2011-07-24,58
2011-07-25,67
2011-07-26,67
2011-07-27,76
2011-07-28,77
2011-07-29,82
2011-07-30,85
2011-07-31,83
2011-08-01,81
2011-08-02,79
2011-08-03,83
2011-08-04,75
2011-08-05,73
2011-08-06,76
2011-08-07,76
2011-08-08,80
2011-08-09,84
2011-08-10,93
2011-08-11,92
2011-08-12,103
2011-08-13,100
2011-08-14,96
2011-08-15,92
2011-08-16,93
2011-08-17,84
2011-08-18,80
2011-08-19,76
2011-08-20,72
2011-08-21,72
2011-08-22,73
2011-08-23,78
2011-08-24,75
2011-08-25,76
2011-08-26,78
2011-08-27,78
2011-08-28,76
2011-08-29,75
2011-08-30,74
2011-08-31,72
2011-09-01,75
2011-09-02,70
2011-09-03,69
2011-09-04,66
2011-09-05,64
2011-09-06,61
2011-09-07,59
2011-09-08,56
2011-09-09,54
2011-09-10,52
2011-09-11,54
2011-09-12,56
2011-09-13,58
2011-09-14,60
2011-09-15,63
2011-09-16,66
2011-09-17,66
2011-09-18,66
2011-09-19,66
2011-09-20,66
2011-09-21,66
2011-09-22,67
2011-09-23,67
2011-09-24,66
2011-09-25,67
2011-09-26,66
2011-09-27,71
2011-09-28,67
2011-09-29,68
2011-09-30,68
2011-10-01,72
2011-10-02,67
2011-10-03,66
2011-10-04,66
2011-10-05,64
2011-10-06,66
2011-10-07,62
2011-10-08,61
2011-10-09,59
2011-10-10,58
2011-10-11,57
2011-10-12,55
2011-10-13,54
2011-10-14,56
2011-10-15,52
2011-10-16,53
2011-10-17,55
2011-10-18,57
2011-10-19,58
2011-10-20,62
2011-10-21,62
2011-10-22,67
2011-10-23,63
2011-10-24,63
2011-10-25,63
2011-10-26,66
2011-10-27,62
2011-10-28,66
2011-10-29,62
2011-10-30,62
2011-10-31,58
2011-11-01,56
2011-11-02,55
2011-11-03,53
2011-11-04,51
2011-11-05,50
2011-11-06,52
2011-11-07,55
2011-11-08,56
2011-11-09,59
2011-11-10,60
2011-11-11,68
2011-11-12,65
2011-11-13,64
2011-11-14,64
2011-11-15,63
2011-11-16,69
2011-11-17,62
2011-11-18,62
2011-11-19,63
2011-11-20,61
2011-11-21,61
2011-11-22,61
2011-11-23,61
2011-11-24,62
2011-11-25,62
2011-11-26,62
2011-11-27,62
2011-11-28,64
2011-11-29,66
2011-11-30,67
2011-12-01,77
2011-12-02,71
2011-12-03,73
2011-12-04,72
2011-12-05,71
2011-12-06,75
2011-12-07,70
2011-12-08,70
2011-12-09,71
2011-12-10,69
2011-12-11,68
2011-12-12,70
2011-12-13,69
2011-12-14,67
2011-12-15,66
2011-12-16,66
2011-12-17,66
2011-12-18,65
2011-12-19,64
2011-12-20,63
2011-12-21,62
2011-12-22,64
2011-12-23,60
2011-12-24,62
2011-12-25,59
2011-12-26,60
2011-12-27,61
2011-12-28,62
2011-12-29,63
2011-12-30,64
2011-12-31,67
2012-01-01,65
2012-01-02,64
2012-01-03,64
2012-01-04,63
2012-01-05,62
2012-01-06,62
2012-01-07,67
2012-01-08,61
2012-01-09,61
2012-01-10,62
2012-01-11,60
2012-01-12,59
2012-01-13,60
2012-01-14,59
2012-01-15,59
2012-01-16,59
2012-01-17,59
2012-01-18,59
2012-01-19,59
2012-01-20,61
2012-01-21,60
2012-01-22,62
2012-01-23,62
2012-01-24,63
2012-01-25,67
2012-01-26,65
2012-01-27,66
2012-01-28,67
2012-01-29,68
2012-01-30,69
2012-01-31,70
2012-02-01,72
2012-02-02,75
2012-02-03,74
2012-02-04,80
2012-02-05,75
2012-02-06,74
2012-02-07,73
2012-02-08,72
2012-02-09,77
2012-02-10,71
2012-02-11,70
2012-02-12,72
2012-02-13,74
2012-02-14,76
2012-02-15,84
2012-02-16,81
2012-02-17,83
2012-02-18,95
2012-02-19,84
2012-02-20,83
2012-02-21,81
2012-02-22,81
2012-02-23,78
2012-02-24,87
2012-02-25,76
2012-02-26,80
2012-02-27,76
2012-02-28,76
2012-02-29,82
2012-03-01,76
2012-03-02,79
2012-03-03,80
2012-03-04,76
2012-03-05,78
2012-03-06,75
2012-03-07,79
2012-03-08,74
2012-03-09,80
2012-03-10,73
2012-03-11,70
2012-03-12,68
2012-03-13,66
2012-03-14,67
2012-03-15,62
2012-03-16,60
2012-03-17,58
2012-03-18,60
2012-03-19,62
2012-03-20,66
2012-03-21,69
2012-03-22,68
2012-03-23,73
2012-03-24,73
2012-03-25,73
2012-03-26,80
2012-03-27,75
2012-03-28,77
2012-03-29,76
2012-03-30,83
2012-03-31,78
2012-04-01,75
2012-04-02,76
2012-04-03,72
2012-04-04,68
2012-04-05,66
2012-04-06,67
2012-04-07,62
2012-04-08,63
2012-04-09,65
2012-04-10,67
2012-04-11,68
2012-04-12,71
2012-04-13,72
2012-04-14,75
2012-04-15,75
2012-04-16,72
2012-04-17,72
2012-04-18,73
2012-04-19,71
2012-04-20,70
2012-04-21,71
2012-04-22,73
2012-04-23,74
2012-04-24,75
2012-04-25,78
2012-04-26,78
2012-04-27,80
2012-04-28,86
2012-04-29,81
2012-04-30,81
