Date,Barclays Capital
2009-10-10,98
2009-10-11,92
2009-10-12,91
2009-10-13,90
2009-10-14,91
2009-10-15,89
2009-10-16,90
2009-10-17,94
2009-10-18,87
2009-10-19,87
2009-10-20,87
2009-10-21,87
2009-10-22,87
2009-10-23,86
2009-10-24,92
2009-10-25,88
2009-10-26,87
2009-10-27,87
2009-10-28,90
2009-10-29,88
2009-10-30,90
2009-10-31,94
2009-11-01,90
2009-11-02,90
2009-11-03,92
2009-11-04,90
2009-11-05,90
2009-11-06,91
2009-11-07,95
2009-11-08,91
2009-11-09,88
2009-11-10,87
2009-11-11,88
2009-11-12,86
2009-11-13,85
2009-11-14,88
2009-11-15,84
2009-11-16,82
2009-11-17,82
2009-11-18,81
2009-11-19,81
2009-11-20,79
2009-11-21,85
2009-11-22,80
2009-11-23,79
2009-11-24,81
2009-11-25,79
2009-11-26,81
2009-11-27,79
2009-11-28,86
2009-11-29,81
2009-11-30,81
2009-12-01,82
2009-12-02,86
2009-12-03,84
2009-12-04,85
2009-12-05,92
2009-12-06,84
2009-12-07,83
2009-12-08,84
2009-12-09,80
2009-12-10,79
2009-12-11,80
2009-12-12,81
2009-12-13,77
2009-12-14,76
2009-12-15,77
2009-12-16,75
2009-12-17,76
2009-12-18,76
2009-12-19,76
2009-12-20,76
2009-12-21,73
2009-12-22,72
2009-12-23,71
2009-12-24,75
2009-12-25,78
2009-12-26,69
2009-12-27,70
2009-12-28,71
2009-12-29,73
2009-12-30,74
2009-12-31,77
2010-01-01,77
2010-01-02,79
2010-01-03,82
2010-01-04,81
2010-01-05,84
2010-01-06,83
2010-01-07,85
2010-01-08,85
2010-01-09,92
2010-01-10,87
2010-01-11,87
2010-01-12,91
2010-01-13,88
2010-01-14,88
2010-01-15,89
2010-01-16,93
2010-01-17,90
2010-01-18,88
2010-01-19,88
2010-01-20,88
2010-01-21,88
2010-01-22,86
2010-01-23,91
2010-01-24,88
2010-01-25,86
2010-01-26,87
2010-01-27,86
2010-01-28,86
2010-01-29,86
2010-01-30,90
2010-01-31,88
2010-02-01,88
2010-02-02,89
2010-02-03,90
2010-02-04,91
2010-02-05,91
2010-02-06,97
2010-02-07,90
2010-02-08,89
2010-02-09,89
2010-02-10,88
2010-02-11,86
2010-02-12,85
2010-02-13,90
2010-02-14,85
2010-02-15,86
2010-02-16,87
2010-02-17,93
2010-02-18,90
2010-02-19,94
2010-02-20,96
2010-02-21,93
2010-02-22,93
2010-02-23,93
2010-02-24,96
2010-02-25,93
2010-02-26,93
2010-02-27,98
2010-02-28,93
2010-03-01,93
2010-03-02,94
2010-03-03,93
2010-03-04,94
2010-03-05,93
2010-03-06,99
2010-03-07,93
2010-03-08,91
2010-03-09,91
2010-03-10,90
2010-03-11,91
2010-03-12,89
2010-03-13,92
2010-03-14,91
2010-03-15,87
2010-03-16,86
2010-03-17,87
2010-03-18,86
2010-03-19,85
2010-03-20,88
2010-03-21,86
2010-03-22,86
2010-03-23,88
2010-03-24,88
2010-03-25,89
2010-03-26,91
2010-03-27,95
2010-03-28,93
2010-03-29,92
2010-03-30,93
2010-03-31,93
2010-04-01,93
2010-04-02,97
2010-04-03,96
2010-04-04,98
2010-04-05,93
2010-04-06,93
2010-04-07,94
2010-04-08,94
2010-04-09,93
2010-04-10,95
2010-04-11,91
2010-04-12,90
2010-04-13,92
2010-04-14,90
2010-04-15,90
2010-04-16,92
2010-04-17,96
2010-04-18,89
2010-04-19,87
2010-04-20,87
2010-04-21,85
2010-04-22,84
2010-04-23,84
2010-04-24,82
2010-04-25,84
2010-04-26,84
2010-04-27,88
2010-04-28,87
2010-04-29,89
2010-04-30,90
2010-05-01,98
2010-05-02,95
2010-05-03,91
2010-05-04,91
2010-05-05,92
2010-05-06,92
2010-05-07,90
2010-05-08,93
2010-05-09,93
2010-05-10,90
2010-05-11,92
2010-05-12,90
2010-05-13,90
2010-05-14,92
2010-05-15,96
2010-05-16,90
2010-05-17,88
2010-05-18,88
2010-05-19,87
2010-05-20,85
2010-05-21,85
2010-05-22,89
2010-05-23,83
2010-05-24,84
2010-05-25,85
2010-05-26,87
2010-05-27,86
2010-05-28,87
2010-05-29,92
2010-05-30,91
2010-05-31,86
2010-06-01,86
2010-06-02,86
2010-06-03,87
2010-06-04,84
2010-06-05,90
2010-06-06,84
2010-06-07,84
2010-06-08,88
2010-06-09,85
2010-06-10,85
2010-06-11,85
2010-06-12,92
2010-06-13,85
2010-06-14,84
2010-06-15,85
2010-06-16,84
2010-06-17,83
2010-06-18,82
2010-06-19,86
2010-06-20,86
2010-06-21,80
2010-06-22,79
2010-06-23,79
2010-06-24,78
2010-06-25,77
2010-06-26,82
2010-06-27,80
2010-06-28,82
2010-06-29,87
2010-06-30,88
2010-07-01,91
2010-07-02,94
2010-07-03,103
2010-07-04,96
2010-07-05,93
2010-07-06,93
2010-07-07,90
2010-07-08,88
2010-07-09,89
2010-07-10,90
2010-07-11,86
2010-07-12,85
2010-07-13,86
2010-07-14,85
2010-07-15,85
2010-07-16,86
2010-07-17,89
2010-07-18,86
2010-07-19,86
2010-07-20,89
2010-07-21,88
2010-07-22,91
2010-07-23,90
2010-07-24,96
2010-07-25,94
2010-07-26,91
2010-07-27,92
2010-07-28,92
2010-07-29,93
2010-07-30,93
2010-07-31,102
2010-08-01,94
2010-08-02,95
2010-08-03,99
2010-08-04,97
2010-08-05,98
2010-08-06,99
2010-08-07,108
2010-08-08,99
2010-08-09,97
2010-08-10,96
2010-08-11,94
2010-08-12,94
2010-08-13,92
2010-08-14,91
2010-08-15,94
2010-08-16,88
2010-08-17,87
2010-08-18,88
2010-08-19,85
2010-08-20,86
2010-08-21,85
2010-08-22,87
2010-08-23,83
2010-08-24,85
2010-08-25,83
2010-08-26,85
2010-08-27,83
2010-08-28,89
2010-08-29,83
2010-08-30,83
2010-08-31,83
2010-09-01,83
2010-09-02,83
2010-09-03,85
2010-09-04,88
2010-09-05,83
2010-09-06,83
2010-09-07,85
2010-09-08,84
2010-09-09,85
2010-09-10,85
2010-09-11,91
2010-09-12,84
2010-09-13,83
2010-09-14,83
2010-09-15,83
2010-09-16,82
2010-09-17,81
2010-09-18,85
2010-09-19,81
2010-09-20,81
2010-09-21,82
2010-09-22,82
2010-09-23,82
2010-09-24,83
2010-09-25,86
2010-09-26,84
2010-09-27,83
2010-09-28,86
2010-09-29,85
2010-09-30,86
2010-10-01,87
2010-10-02,93
2010-10-03,89
2010-10-04,86
2010-10-05,87
2010-10-06,85
2010-10-07,85
2010-10-08,86
2010-10-09,88
2010-10-10,85
2010-10-11,83
2010-10-12,84
2010-10-13,82
2010-10-14,83
2010-10-15,82
2010-10-16,88
2010-10-17,81
2010-10-18,80
2010-10-19,80
2010-10-20,81
2010-10-21,78
2010-10-22,79
2010-10-23,82
2010-10-24,78
2010-10-25,79
2010-10-26,80
2010-10-27,83
2010-10-28,82
2010-10-29,83
2010-10-30,90
2010-10-31,86
2010-11-01,84
2010-11-02,84
2010-11-03,83
2010-11-04,83
2010-11-05,82
2010-11-06,87
2010-11-07,81
2010-11-08,81
2010-11-09,81
2010-11-10,81
2010-11-11,83
2010-11-12,81
2010-11-13,85
2010-11-14,81
2010-11-15,79
2010-11-16,82
2010-11-17,78
2010-11-18,79
2010-11-19,77
2010-11-20,80
2010-11-21,79
2010-11-22,77
2010-11-23,78
2010-11-24,77
2010-11-25,77
2010-11-26,79
2010-11-27,79
2010-11-28,78
2010-11-29,77
2010-11-30,77
2010-12-01,80
2010-12-02,77
2010-12-03,77
2010-12-04,83
2010-12-05,77
2010-12-06,75
2010-12-07,74
2010-12-08,75
2010-12-09,72
2010-12-10,71
2010-12-11,75
2010-12-12,70
2010-12-13,70
2010-12-14,71
2010-12-15,71
2010-12-16,71
2010-12-17,71
2010-12-18,75
2010-12-19,72
2010-12-20,70
2010-12-21,69
2010-12-22,69
2010-12-23,68
2010-12-24,71
2010-12-25,74
2010-12-26,67
2010-12-27,67
2010-12-28,68
2010-12-29,68
2010-12-30,69
2010-12-31,71
2011-01-01,70
2011-01-02,71
2011-01-03,73
2011-01-04,75
2011-01-05,79
2011-01-06,79
2011-01-07,80
2011-01-08,87
2011-01-09,83
2011-01-10,82
2011-01-11,82
2011-01-12,84
2011-01-13,84
2011-01-14,83
2011-01-15,88
2011-01-16,84
2011-01-17,83
2011-01-18,83
2011-01-19,84
2011-01-20,84
2011-01-21,82
2011-01-22,85
2011-01-23,82
2011-01-24,82
2011-01-25,84
2011-01-26,83
2011-01-27,84
2011-01-28,85
2011-01-29,90
2011-01-30,84
2011-01-31,84
2011-02-01,86
2011-02-02,84
2011-02-03,85
2011-02-04,84
2011-02-05,88
2011-02-06,84
2011-02-07,82
2011-02-08,82
2011-02-09,82
2011-02-10,80
2011-02-11,80
2011-02-12,81
2011-02-13,80
2011-02-14,80
2011-02-15,80
2011-02-16,84
2011-02-17,83
2011-02-18,82
2011-02-19,86
2011-02-20,87
2011-02-21,83
2011-02-22,85
2011-02-23,84
2011-02-24,86
2011-02-25,85
2011-02-26,92
2011-02-27,86
2011-02-28,85
2011-03-01,86
2011-03-02,87
2011-03-03,85
2011-03-04,85
2011-03-05,89
2011-03-06,85
2011-03-07,84
2011-03-08,85
2011-03-09,85
2011-03-10,83
2011-03-11,83
2011-03-12,89
2011-03-13,82
2011-03-14,81
2011-03-15,80
2011-03-16,80
2011-03-17,80
2011-03-18,78
2011-03-19,84
2011-03-20,78
2011-03-21,79
2011-03-22,80
2011-03-23,82
2011-03-24,82
2011-03-25,83
2011-03-26,91
2011-03-27,84
2011-03-28,85
2011-03-29,85
2011-03-30,86
2011-03-31,86
2011-04-01,87
2011-04-02,92
2011-04-03,89
2011-04-04,87
2011-04-05,87
2011-04-06,86
2011-04-07,85
2011-04-08,86
2011-04-09,89
2011-04-10,84
2011-04-11,83
2011-04-12,83
2011-04-13,81
2011-04-14,80
2011-04-15,79
2011-04-16,82
2011-04-17,80
2011-04-18,77
2011-04-19,79
2011-04-20,76
2011-04-21,76
2011-04-22,78
2011-04-23,76
2011-04-24,78
2011-04-25,75
2011-04-26,75
2011-04-27,75
2011-04-28,75
2011-04-29,81
2011-04-30,75
2011-05-01,77
2011-05-02,76
2011-05-03,77
2011-05-04,78
2011-05-05,79
2011-05-06,80
2011-05-07,82
2011-05-08,81
2011-05-09,80
2011-05-10,82
2011-05-11,80
2011-05-12,81
2011-05-13,80
2011-05-14,84
2011-05-15,81
2011-05-16,80
2011-05-17,80
2011-05-18,81
2011-05-19,80
2011-05-20,81
2011-05-21,83
2011-05-22,81
2011-05-23,80
2011-05-24,80
2011-05-25,80
2011-05-26,80
2011-05-27,82
2011-05-28,85
2011-05-29,83
2011-05-30,80
2011-05-31,79
2011-06-01,79
2011-06-02,80
2011-06-03,79
2011-06-04,81
2011-06-05,77
2011-06-06,77
2011-06-07,77
2011-06-08,76
2011-06-09,79
2011-06-10,76
2011-06-11,79
2011-06-12,76
2011-06-13,76
2011-06-14,78
2011-06-15,78
2011-06-16,79
2011-06-17,79
2011-06-18,81
2011-06-19,81
2011-06-20,78
2011-06-21,78
2011-06-22,77
2011-06-23,79
2011-06-24,77
2011-06-25,80
2011-06-26,79
2011-06-27,78
2011-06-28,79
2011-06-29,80
2011-06-30,79
2011-07-01,80
2011-07-02,86
2011-07-03,81
2011-07-04,81
2011-07-05,84
2011-07-06,82
2011-07-07,82
2011-07-08,82
2011-07-09,87
2011-07-10,84
2011-07-11,82
2011-07-12,82
2011-07-13,82
2011-07-14,82
2011-07-15,81
2011-07-16,84
2011-07-17,83
2011-07-18,81
2011-07-19,81
2011-07-20,81
2011-07-21,81
2011-07-22,83
2011-07-23,85
2011-07-24,81
2011-07-25,80
2011-07-26,82
2011-07-27,79
2011-07-28,80
2011-07-29,79
2011-07-30,83
2011-07-31,82
2011-08-01,81
2011-08-02,83
2011-08-03,86
2011-08-04,87
2011-08-05,87
2011-08-06,94
2011-08-07,90
2011-08-08,87
2011-08-09,90
2011-08-10,86
2011-08-11,86
2011-08-12,86
2011-08-13,91
2011-08-14,84
2011-08-15,83
2011-08-16,84
2011-08-17,82
2011-08-18,81
2011-08-19,82
2011-08-20,84
2011-08-21,80
2011-08-22,79
2011-08-23,81
2011-08-24,80
2011-08-25,79
2011-08-26,79
2011-08-27,85
2011-08-28,81
2011-08-29,79
2011-08-30,80
2011-08-31,80
2011-09-01,81
2011-09-02,83
2011-09-03,87
2011-09-04,82
2011-09-05,82
2011-09-06,83
2011-09-07,83
2011-09-08,83
2011-09-09,83
2011-09-10,86
2011-09-11,83
2011-09-12,81
2011-09-13,81
2011-09-14,80
2011-09-15,79
2011-09-16,80
2011-09-17,80
2011-09-18,80
2011-09-19,79
2011-09-20,79
2011-09-21,80
2011-09-22,81
2011-09-23,81
2011-09-24,87
2011-09-25,82
2011-09-26,81
2011-09-27,82
2011-09-28,81
2011-09-29,81
2011-09-30,81
