Date,Seeking
2009-11-07,63
2009-11-08,66
2009-11-09,71
2009-11-10,75
2009-11-11,79
2009-11-12,83
2009-11-13,87
2009-11-14,91
2009-11-15,88
2009-11-16,85
2009-11-17,82
2009-11-18,79
2009-11-19,76
2009-11-20,74
2009-11-21,71
2009-11-22,70
2009-11-23,68
2009-11-24,66
2009-11-25,65
2009-11-26,63
2009-11-27,62
2009-11-28,61
2009-11-29,63
2009-11-30,65
2009-12-01,67
2009-12-02,69
2009-12-03,72
2009-12-04,74
2009-12-05,76
2009-12-06,72
2009-12-07,68
2009-12-08,65
2009-12-09,61
2009-12-10,58
2009-12-11,54
2009-12-12,51
2009-12-13,51
2009-12-14,51
2009-12-15,51
2009-12-16,52
2009-12-17,52
2009-12-18,52
2009-12-19,53
2009-12-20,53
2009-12-21,54
2009-12-22,54
2009-12-23,55
2009-12-24,55
2009-12-25,56
2009-12-26,57
2009-12-27,56
2009-12-28,55
2009-12-29,54
2009-12-30,53
2009-12-31,52
2010-01-01,51
2010-01-02,51
2010-01-03,52
2010-01-04,54
2010-01-05,56
2010-01-06,58
2010-01-07,60
2010-01-08,62
2010-01-09,64
2010-01-10,65
2010-01-11,68
2010-01-12,69
2010-01-13,71
2010-01-14,73
2010-01-15,75
2010-01-16,77
2010-01-17,76
2010-01-18,75
2010-01-19,74
2010-01-20,73
2010-01-21,72
2010-01-22,71
2010-01-23,70
2010-01-24,67
2010-01-25,64
2010-01-26,61
2010-01-27,59
2010-01-28,56
2010-01-29,53
2010-01-30,51
2010-01-31,57
2010-02-07,88
2010-02-08,83
2010-02-09,78
2010-02-10,73
2010-02-11,68
2010-02-12,63
2010-02-13,59
2010-02-14,59
2010-02-15,60
2010-02-16,61
2010-02-17,61
2010-02-18,62
2010-02-19,63
2010-02-20,64
2010-02-21,62
2010-02-22,60
2010-02-23,58
2010-02-24,57
2010-02-25,55
2010-02-26,53
2010-02-27,52
2010-02-28,53
2010-03-01,55
2010-03-02,57
2010-03-03,59
2010-03-04,60
2010-03-05,62
2010-03-06,64
2010-03-07,60
2010-03-08,57
2010-03-09,54
2010-03-10,50
2010-03-11,47
2010-03-12,43
2010-03-13,40
2010-03-14,41
2010-03-15,43
2010-03-16,45
2010-03-17,46
2010-03-18,48
2010-03-19,50
2010-03-20,52
2010-03-21,52
2010-03-22,53
2010-03-23,54
2010-03-24,55
2010-03-25,56
2010-03-26,57
2010-03-27,58
2010-03-28,59
2010-05-02,65
2010-05-03,65
2010-05-04,66
2010-05-05,66
2010-05-06,66
2010-05-07,67
2010-05-08,67
2010-05-09,65
2010-05-10,64
2010-05-11,62
2010-05-12,61
2010-05-13,59
2010-05-14,57
2010-05-15,56
2010-05-16,55
2010-05-17,54
2010-05-18,53
2010-05-19,53
2010-05-20,52
2010-05-21,51
2010-05-22,51
2010-05-23,51
2010-05-24,52
2010-05-25,52
2010-05-26,53
2010-05-27,53
2010-05-28,54
2010-05-29,55
2010-05-30,54
2010-05-31,54
2010-06-01,53
2010-06-02,53
2010-06-03,52
2010-06-04,52
2010-06-05,52
2010-06-06,49
2010-06-07,47
2010-06-08,45
2010-06-09,43
2010-06-10,40
2010-06-11,38
2010-06-12,36
2010-06-13,36
2010-06-14,37
2010-06-15,38
2010-06-16,38
2010-06-17,39
2010-06-18,40
2010-06-19,41
2010-06-20,41
2010-06-21,42
2010-06-22,43
2010-06-23,44
2010-06-24,45
2010-06-25,46
2010-06-26,47
2010-06-27,47
2010-06-28,48
2010-06-29,49
2010-06-30,50
2010-07-01,51
2010-07-02,52
2010-07-03,53
2010-07-04,52
2010-07-05,50
2010-07-06,49
2010-07-07,48
2010-07-08,47
2010-07-09,46
2010-07-10,45
2010-07-11,47
2010-07-12,49
2010-07-13,52
2010-07-14,54
2010-07-15,56
2010-07-16,59
2010-07-17,61
2010-07-18,59
2010-07-19,57
2010-07-20,55
2010-07-21,54
2010-07-22,52
2010-07-23,50
2010-07-24,49
2010-07-25,47
2010-08-01,44
2010-08-02,48
2010-08-03,52
2010-08-04,56
2010-08-05,61
2010-08-06,64
2010-08-07,69
2010-08-08,69
2010-08-09,69
2010-08-10,69
2010-08-11,69
2010-08-12,69
2010-08-13,69
2010-08-14,69
2010-08-15,70
2010-08-16,71
2010-08-17,72
2010-08-18,75
2010-08-19,75
2010-08-20,76
2010-08-21,78
2010-08-22,77
2010-08-23,77
2010-08-24,78
2010-08-25,77
2010-08-26,77
2010-08-27,77
2010-08-28,77
2010-08-29,73
2010-08-30,70
2010-08-31,66
2010-09-01,63
2010-09-02,59
2010-09-03,56
2010-09-04,53
2010-09-05,52
2010-09-06,52
2010-09-07,52
2010-09-08,54
2010-09-09,51
2010-09-10,51
2010-09-11,51
2010-09-12,53
2010-09-13,55
2010-09-14,57
2010-09-15,60
2010-09-16,62
2010-09-17,64
2010-09-18,67
2010-09-19,70
2010-09-20,73
2010-09-21,76
2010-09-22,79
2010-09-23,82
2010-09-24,92
2010-09-25,89
2010-09-26,83
2010-09-27,78
2010-09-28,73
2010-09-29,67
2010-09-30,62
2010-10-01,57
2010-10-02,52
2010-10-03,55
2010-10-04,58
2010-10-05,61
2010-10-06,65
2010-10-07,68
2010-10-08,73
2010-10-09,75
2010-10-10,73
2010-10-11,71
2010-10-12,69
2010-10-13,68
2010-10-14,65
2010-10-15,63
2010-10-16,62
2010-10-17,62
2010-10-18,63
2010-10-19,64
2010-10-20,64
2010-10-21,65
2010-10-22,66
2010-10-23,67
2010-10-24,67
2010-10-25,67
2010-10-26,67
2010-10-27,67
2010-10-28,68
2010-10-29,67
2010-10-30,68
2010-10-31,70
2010-11-01,72
2010-11-02,74
2010-11-03,76
2010-11-04,80
2010-11-05,80
2010-11-06,82
2010-11-07,79
2010-11-08,76
2010-11-09,75
2010-11-10,71
2010-11-11,70
2010-11-12,66
2010-11-13,64
2010-11-14,67
2010-11-15,71
2010-11-16,75
2010-11-17,78
2010-11-18,84
2010-11-19,88
2010-11-20,91
2010-11-21,86
2010-11-22,82
2010-11-23,78
2010-11-24,74
2010-11-25,70
2010-11-26,66
2010-11-27,63
2010-11-28,61
2010-11-29,60
2010-11-30,61
2010-12-01,58
2010-12-02,58
2010-12-03,56
2010-12-04,55
2010-12-05,56
2010-12-06,57
2010-12-07,59
2010-12-08,62
2010-12-09,62
2010-12-10,63
2010-12-11,65
2010-12-12,67
2010-12-13,70
2010-12-14,72
2010-12-15,78
2010-12-16,77
2010-12-17,80
2010-12-18,83
2010-12-19,79
2010-12-20,76
2010-12-21,72
2010-12-22,69
2010-12-23,67
2010-12-24,66
2010-12-25,59
2010-12-26,60
2010-12-27,61
2010-12-28,63
2010-12-29,63
2010-12-30,64
2010-12-31,65
2011-01-01,67
2011-01-02,70
2011-01-03,74
2011-01-04,77
2011-01-05,83
2011-01-06,84
2011-01-07,88
2011-01-08,95
2011-01-09,88
2011-01-10,85
2011-01-11,82
2011-01-12,80
2011-01-13,75
2011-01-14,73
2011-01-15,69
2011-01-16,69
2011-01-17,70
2011-01-18,71
2011-01-19,71
2011-01-20,72
2011-01-21,73
2011-01-22,75
2011-01-23,75
2011-01-24,76
2011-01-25,77
2011-01-26,79
2011-01-27,79
2011-01-28,82
2011-01-29,82
2011-01-30,80
2011-01-31,79
2011-02-01,78
2011-02-02,81
2011-02-03,76
2011-02-04,74
2011-02-05,73
2011-02-06,74
2011-02-07,75
2011-02-08,79
2011-02-09,78
2011-02-10,80
2011-02-11,81
2011-02-12,84
2011-02-13,81
2011-02-14,80
2011-02-15,78
2011-02-16,82
2011-02-17,75
2011-02-18,74
2011-02-19,77
2011-02-20,74
2011-02-21,76
2011-02-22,78
2011-02-23,79
2011-02-24,81
2011-02-25,83
2011-02-26,85
2011-02-27,85
2011-02-28,80
2011-03-01,78
2011-03-02,78
2011-03-03,74
2011-03-04,73
2011-03-05,69
2011-03-06,69
2011-03-07,70
2011-03-08,71
2011-03-09,71
2011-03-10,72
2011-03-11,77
2011-03-12,74
2011-03-13,75
2011-03-14,76
2011-03-15,84
2011-03-16,79
2011-03-17,84
2011-03-18,82
2011-03-19,83
2011-03-20,82
2011-03-21,82
2011-03-22,86
2011-03-23,82
2011-03-24,84
2011-03-25,82
2011-03-26,82
2011-03-27,79
2011-03-28,76
2011-03-29,73
2011-03-30,70
2011-03-31,67
