Date,Morgan Stanley
2011-02-12,99
2011-02-13,100
2011-02-14,96
2011-02-15,99
2011-02-16,97
2011-02-17,100
2011-02-18,99
2011-02-19,106
2011-02-20,101
2011-02-21,96
2011-02-22,94
2011-02-23,92
2011-02-24,93
2011-02-25,91
2011-02-26,91
2011-02-27,92
2011-02-28,87
2011-03-01,87
2011-03-02,92
2011-03-03,88
2011-03-04,88
2011-03-05,96
2011-03-06,89
2011-03-07,89
2011-03-08,91
2011-03-09,89
2011-03-10,89
2011-03-11,99
2011-03-12,93
2011-03-13,87
2011-03-14,86
2011-03-15,85
2011-03-16,88
2011-03-17,83
2011-03-18,82
2011-03-19,89
2011-03-20,81
2011-03-21,81
2011-03-22,81
2011-03-23,82
2011-03-24,83
2011-03-25,81
2011-03-26,91
2011-03-27,83
2011-03-28,85
2011-03-29,88
2011-03-30,89
2011-03-31,96
2011-05-01,80
2011-05-02,79
2011-05-03,78
2011-05-04,77
2011-05-05,76
2011-05-06,75
2011-05-07,88
2011-05-08,75
2011-05-09,76
2011-05-10,77
2011-05-11,80
2011-05-12,78
2011-05-13,81
2011-05-14,90
2011-05-15,79
2011-05-16,79
2011-05-17,79
2011-05-18,78
2011-05-19,79
2011-05-20,77
2011-05-21,92
2011-05-22,76
2011-05-23,75
2011-05-24,78
2011-05-25,73
2011-05-26,73
2011-05-27,75
2011-05-28,76
2011-05-29,73
2011-05-30,70
2011-05-31,70
2011-06-01,70
2011-06-02,70
2011-06-03,73
2011-06-04,78
2011-06-05,72
2011-06-06,68
2011-06-07,68
2011-06-08,67
2011-06-09,69
2011-06-10,66
2011-06-11,76
2011-06-12,67
2011-06-13,65
2011-06-14,66
2011-06-15,64
2011-06-16,66
2011-06-17,64
2011-06-18,73
2011-06-19,65
2011-06-20,67
2011-06-21,69
2011-06-22,73
2011-06-23,73
2011-06-24,80
2011-06-25,83
2011-06-26,77
2011-06-27,77
2011-06-28,78
2011-06-29,77
2011-06-30,77
2011-07-01,80
2011-07-02,89
2011-07-03,78
2011-07-04,77
2011-07-05,76
2011-07-06,76
2011-07-07,75
2011-07-08,78
2011-07-09,80
2011-07-10,77
2011-07-11,76
2011-07-12,78
2011-07-13,79
2011-07-14,78
2011-07-15,84
2011-07-16,82
2011-07-17,85
2011-07-18,80
2011-07-19,82
2011-07-20,80
2011-07-21,80
2011-07-22,86
2011-07-23,90
2011-07-24,80
2011-07-25,79
2011-07-26,79
2011-07-27,81
2011-07-28,78
2011-07-29,76
2011-07-30,85
2011-07-31,79
2011-08-01,76
2011-08-02,79
2011-08-03,76
2011-08-04,82
2011-08-05,76
2011-08-06,89
2011-08-07,78
2011-08-08,79
2011-08-09,81
2011-08-10,86
2011-08-11,84
2011-08-12,93
2011-08-13,94
2011-08-14,86
2011-08-15,86
2011-08-16,87
2011-08-17,88
2011-08-18,84
2011-08-19,89
2011-08-20,94
2011-08-21,82
2011-08-22,81
2011-08-23,80
2011-08-24,83
2011-08-25,79
2011-08-26,77
2011-08-27,89
2011-08-28,75
2011-08-29,74
2011-08-30,73
2011-08-31,72
2011-09-01,73
2011-09-02,75
2011-09-03,74
2011-09-04,74
2011-09-05,66
2011-09-06,64
2011-09-07,62
2011-09-08,65
2011-09-09,58
2011-09-10,65
2011-09-11,59
2011-09-12,62
2011-09-13,64
2011-09-14,68
2011-09-15,69
2011-09-16,74
2011-09-17,82
2011-09-18,77
2011-09-19,73
2011-09-20,72
2011-09-21,72
2011-09-22,71
2011-09-23,72
2011-09-24,78
2011-09-25,70
2011-09-26,71
2011-09-27,71
2011-09-28,76
2011-09-29,72
2011-09-30,75
2011-10-01,83
2011-10-02,78
2011-10-03,77
2011-10-04,79
2011-10-05,81
2011-10-06,85
2011-10-07,84
2011-10-08,96
2011-10-09,94
2011-10-10,81
2011-10-11,79
2011-10-12,76
2011-10-13,74
2011-10-14,73
2011-10-15,81
2011-10-16,71
2011-10-17,73
2011-10-18,78
2011-10-19,77
2011-10-20,81
2011-10-21,83
2011-10-22,86
2011-10-23,88
2011-10-24,81
2011-10-25,80
2011-10-26,81
2011-10-27,78
2011-10-28,77
2011-10-29,85
2011-10-30,80
2011-10-31,74
2011-11-01,73
2011-11-02,72
2011-11-03,71
2011-11-04,70
2011-11-05,77
2011-11-06,71
2011-11-07,70
2011-11-08,71
2011-11-09,76
2011-11-10,72
2011-11-11,75
2011-11-12,83
2011-11-13,74
2011-11-14,71
2011-11-15,70
2011-11-16,72
2011-11-17,69
2011-11-18,67
2011-11-19,71
2011-11-20,64
2011-11-21,62
2011-11-22,60
2011-11-23,58
2011-11-24,64
2011-11-25,54
2011-11-26,54
2011-11-27,58
2011-11-28,56
2011-11-29,58
2011-11-30,60
2011-12-01,62
2011-12-02,66
2011-12-03,76
2011-12-04,67
2011-12-05,67
2011-12-06,67
2011-12-07,67
2011-12-08,68
2011-12-09,67
2011-12-10,74
2011-12-11,70
2011-12-12,66
2011-12-13,65
2011-12-14,66
2011-12-15,63
2011-12-16,62
2011-12-17,68
2011-12-18,68
2011-12-19,64
2011-12-20,65
2011-12-21,66
2011-12-22,67
2011-12-23,69
2011-12-24,79
2011-12-25,69
2011-12-26,67
2011-12-27,66
2011-12-28,66
2011-12-29,68
2011-12-30,67
2011-12-31,66
2012-01-01,71
2012-01-02,64
2012-01-03,64
2012-01-04,65
2012-01-05,64
2012-01-06,65
2012-01-07,72
2012-01-08,66
2012-01-09,65
2012-01-10,67
2012-01-11,66
2012-01-12,67
2012-01-13,72
2012-01-14,72
2012-01-15,69
2012-01-16,71
2012-01-17,72
2012-01-18,76
2012-01-19,75
2012-01-20,78
2012-01-21,87
2012-01-22,80
2012-01-23,80
2012-01-24,82
2012-01-25,82
2012-01-26,82
2012-01-27,83
2012-01-28,91
2012-01-29,85
2012-01-30,87
2012-01-31,89
2012-02-01,91
2012-02-02,98
2012-02-03,95
2012-02-04,100
2012-02-05,105
2012-02-06,95
2012-02-07,94
2012-02-08,93
2012-02-09,93
2012-02-10,92
2012-02-11,104
2012-02-12,91
2012-02-13,91
2012-02-14,91
2012-02-15,92
2012-02-16,94
2012-02-17,93
2012-02-18,103
2012-02-19,96
2012-02-20,92
2012-02-21,92
2012-02-22,91
2012-02-23,92
2012-02-24,91
2012-02-25,98
2012-02-26,92
2012-02-27,88
2012-02-28,87
2012-02-29,86
2012-03-01,89
