Date,Merrill Lynch
2005-11-12,55
2005-11-13,53
2005-11-14,52
2005-11-15,51
2005-11-16,53
2005-11-17,49
2005-11-18,48
2005-11-19,49
2005-11-20,50
2005-11-21,52
2005-11-22,55
2005-11-23,56
2005-11-24,58
2005-11-25,60
2005-11-26,63
2005-11-27,66
2005-11-28,64
2005-11-29,65
2005-11-30,68
2005-12-01,66
2005-12-02,67
2005-12-03,77
2005-12-04,67
2005-12-05,66
2005-12-06,70
2005-12-07,65
2005-12-08,69
2005-12-09,66
2005-12-10,63
2005-12-11,63
2005-12-12,64
2005-12-13,71
2005-12-14,65
2005-12-15,65
2005-12-16,70
2005-12-17,67
2005-12-18,65
2005-12-19,64
2005-12-20,64
2005-12-21,64
2005-12-22,60
2005-12-23,60
2005-12-24,58
2005-12-25,59
2005-12-26,60
2005-12-27,61
2005-12-28,62
2005-12-29,63
2005-12-30,67
2005-12-31,65
2006-01-01,71
2006-01-02,66
2006-01-03,67
2006-01-04,67
2006-01-05,71
2006-01-06,69
2006-01-07,72
2006-01-08,75
2006-01-09,71
2006-01-10,77
2006-01-11,72
2006-01-12,74
2006-01-13,74
2006-01-14,79
2006-01-15,75
2006-01-16,75
2006-01-17,75
2006-01-18,77
2006-01-19,75
2006-01-20,75
2006-01-21,80
2006-01-22,76
2006-01-23,71
2006-01-24,69
2006-01-25,67
2006-01-26,65
2006-01-27,65
2006-01-28,65
2006-01-29,64
2006-01-30,67
2006-01-31,70
2006-02-01,73
2006-02-02,76
2006-02-03,85
2006-02-04,83
2006-02-05,79
2006-02-06,76
2006-02-07,76
2006-02-08,71
2006-02-09,72
2006-02-10,65
2006-02-11,63
2006-02-12,68
2006-02-13,73
2006-02-14,80
2006-02-15,84
2006-02-16,92
2006-02-17,98
2006-02-18,109
2006-02-19,97
2006-02-20,94
2006-02-21,93
2006-02-22,92
2006-02-23,87
2006-02-24,83
2006-02-25,81
2006-02-26,86
2006-02-27,76
2006-02-28,74
2006-03-01,74
2006-03-02,71
2006-03-03,67
2006-03-04,71
2006-03-05,65
2006-03-06,66
2006-03-07,66
2006-03-08,73
2006-03-09,67
2006-03-10,68
2006-03-11,74
2006-03-12,69
2006-03-13,69
2006-03-14,69
2006-03-15,69
2006-03-16,69
2006-03-17,72
2006-03-18,75
2006-03-19,68
2006-03-20,68
2006-03-21,68
2006-03-22,68
2006-03-23,70
2006-03-24,68
2006-03-25,70
2006-03-26,73
2006-03-27,68
2006-03-28,72
2006-03-29,69
2006-03-30,69
2006-03-31,75
2006-05-01,69
2006-05-02,69
2006-05-03,74
2006-05-04,69
2006-05-05,70
2006-05-06,73
2006-05-07,75
2006-05-08,69
2006-05-09,74
2006-05-10,68
2006-05-11,68
2006-05-12,71
2006-05-13,68
2006-05-14,72
2006-05-15,68
2006-05-16,68
2006-05-17,68
2006-05-18,68
2006-05-19,68
2006-05-20,69
2006-05-21,67
2006-05-22,66
2006-05-23,65
2006-05-24,65
2006-05-25,64
2006-05-26,62
2006-05-27,61
2006-05-28,61
2006-05-29,59
2006-05-30,60
2006-05-31,58
2006-06-01,58
2006-06-02,59
2006-06-03,61
2006-06-04,57
2006-06-05,55
2006-06-06,54
2006-06-07,59
2006-06-08,52
2006-06-09,54
2006-06-10,52
2006-06-11,51
2006-06-12,52
2006-06-13,57
2006-06-14,54
2006-06-15,55
2006-06-16,58
2006-06-17,58
2006-06-18,61
2006-06-19,64
2006-06-20,67
2006-06-21,70
2006-06-22,78
2006-06-23,77
2006-06-24,84
2006-06-25,77
2006-06-26,74
2006-06-27,71
2006-06-28,72
2006-06-29,65
2006-06-30,65
2006-07-01,61
2006-07-02,58
2006-07-03,58
2006-07-04,63
2006-07-05,57
2006-07-06,58
2006-07-07,56
2006-07-08,58
2006-07-09,60
2006-07-10,57
2006-07-11,58
2006-07-12,64
2006-07-13,59
2006-07-14,62
2006-07-15,64
2006-07-16,60
2006-07-17,60
2006-07-18,60
2006-07-19,59
2006-07-20,62
2006-07-21,59
2006-07-22,59
2006-07-23,59
2006-07-24,60
2006-07-25,62
2006-07-26,61
2006-07-27,66
2006-07-28,64
2006-07-29,65
2006-07-30,65
2006-07-31,64
2006-08-01,64
2006-08-02,65
2006-08-03,66
2006-08-04,67
2006-08-05,71
2006-08-06,67
2006-08-07,64
2006-08-08,64
2006-08-09,61
2006-08-10,65
2006-08-11,58
2006-08-12,61
2006-08-13,59
2006-08-14,60
2006-08-15,61
2006-08-16,64
2006-08-17,69
2006-08-18,66
2006-08-19,69
2006-08-20,74
2006-08-21,67
2006-08-22,69
2006-08-23,66
2006-08-24,74
2006-08-25,66
2006-08-26,70
2006-08-27,65
2006-08-28,65
2006-08-29,64
2006-08-30,65
2006-08-31,63
2006-09-01,64
2006-09-02,69
2006-09-03,62
2006-09-04,61
2006-09-05,61
2006-09-06,63
2006-09-07,61
2006-09-08,67
2006-09-09,62
2006-09-10,64
2006-09-11,62
2006-09-12,62
2006-09-13,63
2006-09-14,64
2006-09-15,66
2006-09-16,75
2006-09-17,63
2006-09-18,62
2006-09-19,62
2006-09-20,59
2006-09-21,57
2006-09-22,61
2006-09-23,58
2006-09-24,55
2006-09-25,55
2006-09-26,56
2006-09-27,56
2006-09-28,57
2006-09-29,56
2006-09-30,58
2006-10-01,63
2006-10-02,61
2006-10-03,64
2006-10-04,71
2006-10-05,71
2006-10-06,71
2006-10-07,76
2006-10-08,78
2006-10-09,73
2006-10-10,72
2006-10-11,72
2006-10-12,71
2006-10-13,75
2006-10-14,77
2006-10-15,76
2006-10-16,71
2006-10-17,73
2006-10-18,72
2006-10-19,73
2006-10-20,72
2006-10-21,79
2006-10-22,72
2006-10-23,72
2006-10-24,72
2006-10-25,76
2006-10-26,72
2006-10-27,72
2006-10-28,78
2006-10-29,76
2006-10-30,71
2006-10-31,71
2006-11-01,70
2006-11-02,70
2006-11-03,74
2006-11-04,73
2006-11-05,68
2006-11-06,67
2006-11-07,66
2006-11-08,65
2006-11-09,67
2006-11-10,63
2006-11-11,69
2006-11-12,63
2006-11-13,63
2006-11-14,63
2006-11-15,64
2006-11-16,65
2006-11-17,63
2006-11-18,71
2006-11-19,62
2006-11-20,61
2006-11-21,60
2006-11-22,62
2006-11-23,60
2006-11-24,58
2006-11-25,59
2006-11-26,56
2006-11-27,56
2006-11-28,62
2006-11-29,57
2006-11-30,58
2006-12-01,59
2006-12-02,62
2006-12-03,59
2006-12-04,59
2006-12-05,61
2006-12-06,59
2006-12-07,61
2006-12-08,59
2006-12-09,62
2006-12-10,67
2006-12-11,61
2006-12-12,61
2006-12-13,62
2006-12-14,68
2006-12-15,63
2006-12-16,73
2006-12-17,65
2006-12-18,61
2006-12-19,60
2006-12-20,59
2006-12-21,58
2006-12-22,57
2006-12-23,59
2006-12-24,55
2006-12-25,56
2006-12-26,55
2006-12-27,55
2006-12-28,55
2006-12-29,56
2006-12-30,60
2006-12-31,57
2007-01-01,58
2007-01-02,59
2007-01-03,60
2007-01-04,61
2007-01-05,62
2007-01-06,75
2007-01-07,64
2007-01-08,63
2007-01-09,63
2007-01-10,63
2007-01-11,63
2007-01-12,63
2007-01-13,71
2007-01-14,63
2007-01-15,63
2007-01-16,63
2007-01-17,65
2007-01-18,63
2007-01-19,63
2007-01-20,73
2007-01-21,62
2007-01-22,62
2007-01-23,62
2007-01-24,62
2007-01-25,65
2007-01-26,62
2007-01-27,69
2007-01-28,63
2007-01-29,64
2007-01-30,69
2007-01-31,68
2007-02-01,68
2007-02-02,69
2007-02-03,79
2007-02-04,72
2007-02-05,69
2007-02-06,69
2007-02-07,68
2007-02-08,68
2007-02-09,67
2007-02-10,73
2007-02-11,67
2007-02-12,64
2007-02-13,63
2007-02-14,64
2007-02-15,61
2007-02-16,60
2007-02-17,60
2007-02-18,64
2007-02-19,59
2007-02-20,61
2007-02-21,59
2007-02-22,60
2007-02-23,61
2007-02-24,63
2007-02-25,60
2007-02-26,61
2007-02-27,62
2007-02-28,63
2007-03-01,64
2007-03-02,70
2007-03-03,66
2007-03-04,69
2007-03-05,66
2007-03-06,67
2007-03-07,67
2007-03-08,69
2007-03-09,69
2007-03-10,69
2007-03-11,68
2007-03-12,65
2007-03-13,64
2007-03-14,63
2007-03-15,64
2007-03-16,63
2007-03-17,65
2007-03-18,59
2007-03-19,59
2007-03-20,60
2007-03-21,62
2007-03-22,58
2007-03-23,59
2007-03-24,66
2007-03-25,58
2007-03-26,58
2007-03-27,58
2007-03-28,58
2007-03-29,60
2007-03-30,58
2007-03-31,58
2007-05-01,57
2007-05-02,58
2007-05-03,56
2007-05-04,58
2007-05-05,59
2007-05-06,60
2007-05-07,54
2007-05-08,53
2007-05-09,57
2007-05-10,52
2007-05-11,51
2007-05-12,56
2007-05-13,53
2007-05-14,51
2007-05-15,52
2007-05-16,52
2007-05-17,53
2007-05-18,55
2007-05-19,53
2007-05-20,57
2007-05-21,51
2007-05-22,50
2007-05-23,49
2007-05-24,48
2007-05-25,49
2007-05-26,52
2007-05-27,48
2007-05-28,49
2007-05-29,50
2007-05-30,53
2007-05-31,52
2007-06-01,55
2007-06-02,57
2007-06-03,58
2007-06-04,54
2007-06-05,54
2007-06-06,56
2007-06-07,55
2007-06-08,55
2007-06-09,62
2007-06-10,57
2007-06-11,54
2007-06-12,54
2007-06-13,53
2007-06-14,53
2007-06-15,52
2007-06-16,57
2007-06-17,52
2007-06-18,53
2007-06-19,54
2007-06-20,56
2007-06-21,57
2007-06-22,56
2007-06-23,64
2007-06-24,58
2007-06-25,58
2007-06-26,58
2007-06-27,59
2007-06-28,59
2007-06-29,62
2007-06-30,67
2007-07-01,64
2007-07-02,57
2007-07-03,57
2007-07-04,54
2007-07-05,52
2007-07-06,54
2007-07-07,51
2007-07-08,51
2007-07-09,54
2007-07-10,57
2007-07-11,60
2007-07-12,62
2007-07-13,65
2007-07-14,72
2007-07-15,74
2007-07-16,67
2007-07-17,67
2007-07-18,70
2007-07-19,68
2007-07-20,67
2007-07-21,70
2007-07-22,72
2007-07-23,65
2007-07-24,65
2007-07-25,64
2007-07-26,63
2007-07-27,67
2007-07-28,64
2007-07-29,64
2007-07-30,60
2007-07-31,59
2007-08-01,59
2007-08-02,60
2007-08-03,60
2007-08-04,61
2007-08-05,61
2007-08-06,57
2007-08-07,58
2007-08-08,59
2007-08-09,62
2007-08-10,60
2007-08-11,65
2007-08-12,61
2007-08-13,62
2007-08-14,64
2007-08-15,64
2007-08-16,66
2007-08-17,71
2007-08-18,72
2007-08-19,70
2007-08-20,64
2007-08-21,65
2007-08-22,61
2007-08-23,61
2007-08-24,58
2007-08-25,61
2007-08-26,58
2007-08-27,54
2007-08-28,53
2007-08-29,52
2007-08-30,51
2007-08-31,53
2007-09-01,52
2007-09-02,48
2007-09-03,48
2007-09-04,47
2007-09-05,49
2007-09-06,48
2007-09-07,46
2007-09-08,49
2007-09-09,47
2007-09-10,49
2007-09-11,51
2007-09-12,55
2007-09-13,55
2007-09-14,57
2007-09-15,65
2007-09-16,62
2007-09-17,59
2007-09-18,59
2007-09-19,59
2007-09-20,60
2007-09-21,60
2007-09-22,63
2007-09-23,59
2007-09-24,59
2007-09-25,59
2007-09-26,59
2007-09-27,61
2007-09-28,60
2007-09-29,63
2007-09-30,59
2007-10-01,59
2007-10-02,60
2007-10-03,60
2007-10-04,61
2007-10-05,61
2007-10-06,64
2007-10-07,63
2007-10-08,62
2007-10-09,62
2007-10-10,62
2007-10-11,65
2007-10-12,62
2007-10-13,68
2007-10-14,63
2007-10-15,63
2007-10-16,64
2007-10-17,63
2007-10-18,63
2007-10-19,66
2007-10-20,68
2007-10-21,67
2007-10-22,69
2007-10-23,72
2007-10-24,75
2007-10-25,80
2007-10-26,86
2007-10-27,86
2007-10-28,87
2007-10-29,86
2007-10-30,87
2007-10-31,90
