Date,UBS Securities
2010-02-01,88
2010-02-02,91
2010-02-03,89
2010-02-04,89
2010-02-05,94
2010-02-06,99
2010-02-07,89
2010-02-08,87
2010-02-09,85
2010-02-10,83
2010-02-11,81
2010-02-12,81
2010-02-13,85
2010-02-14,76
2010-02-15,75
2010-02-16,74
2010-02-17,73
2010-02-18,74
2010-02-19,72
2010-02-20,76
2010-02-21,73
2010-02-22,73
2010-02-23,74
2010-02-24,76
2010-02-25,76
2010-02-26,78
2010-02-27,83
2010-02-28,80
2010-03-01,81
2010-03-02,84
2010-03-03,85
2010-03-04,86
2010-03-05,90
2010-03-06,95
2010-03-07,88
2010-03-08,87
2010-03-09,86
2010-03-10,87
2010-03-11,84
2010-03-12,83
2010-03-13,87
2010-03-14,81
2010-03-15,80
2010-03-16,79
2010-03-17,82
2010-03-18,77
2010-03-19,76
2010-03-20,84
2010-03-21,76
2010-03-22,77
2010-03-23,81
2010-03-24,79
2010-03-25,80
2010-03-26,81
2010-03-27,86
2010-03-28,83
2010-03-29,84
2010-03-30,86
2010-03-31,87
2010-05-01,79
2010-05-02,80
2010-05-03,81
2010-05-04,83
2010-05-05,83
2010-05-06,84
2010-05-07,86
2010-05-08,94
2010-05-09,85
2010-05-10,84
2010-05-11,83
2010-05-12,82
2010-05-13,84
2010-05-14,80
2010-05-15,81
2010-05-16,81
2010-05-17,80
2010-05-18,85
2010-05-19,82
2010-05-20,83
2010-05-21,87
2010-05-22,91
2010-05-23,90
2010-05-24,83
2010-05-25,82
2010-05-26,84
2010-05-27,80
2010-05-28,80
2010-05-29,82
2010-05-30,80
2010-05-31,79
2010-06-01,82
2010-06-02,79
2010-06-03,79
2010-06-04,80
2010-06-05,89
2010-06-06,80
2010-06-07,81
2010-06-08,83
2010-06-09,82
2010-06-10,83
2010-06-11,88
2010-06-12,87
2010-06-13,83
2010-06-14,82
2010-06-15,82
2010-06-16,80
2010-06-17,80
2010-06-18,79
2010-06-19,85
2010-06-20,77
2010-06-21,77
2010-06-22,78
2010-06-23,80
2010-06-24,79
2010-06-25,79
2010-06-26,84
2010-06-27,83
2010-06-28,80
2010-06-29,83
2010-06-30,81
2010-07-01,84
2010-07-02,81
2010-07-03,89
2010-07-04,81
2010-07-05,81
2010-07-06,83
2010-07-07,81
2010-07-08,80
2010-07-09,83
2010-07-10,86
2010-07-11,79
2010-07-12,78
2010-07-13,79
2010-07-14,77
2010-07-15,79
2010-07-16,78
2010-07-17,79
2010-07-18,74
2010-07-19,74
2010-07-20,76
2010-07-21,73
2010-07-22,73
2010-07-23,73
2010-07-24,80
2010-07-25,74
2010-07-26,74
2010-07-27,75
2010-07-28,78
2010-07-29,76
2010-07-30,82
2010-07-31,82
2010-08-01,78
2010-08-02,78
2010-08-03,81
2010-08-04,83
2010-08-05,80
2010-08-06,80
2010-08-07,87
2010-08-08,80
2010-08-09,77
2010-08-10,77
2010-08-11,74
2010-08-12,72
2010-08-13,71
2010-08-14,77
2010-08-15,69
2010-08-16,70
2010-08-17,71
2010-08-18,75
2010-08-19,77
2010-08-20,74
2010-08-21,84
2010-08-22,76
2010-08-23,78
2010-08-24,79
2010-08-25,82
2010-08-26,82
2010-08-27,86
2010-08-28,96
2010-08-29,85
2010-08-30,84
2010-08-31,85
2010-09-01,83
2010-09-02,86
2010-09-03,83
2010-09-04,89
2010-09-05,81
2010-09-06,81
