Date,Citibank
2009-05-01,73
2009-05-02,74
2009-05-03,72
2009-05-04,71
2009-05-05,70
2009-05-06,68
2009-05-07,67
2009-05-08,66
2009-05-09,65
2009-05-10,65
2009-05-11,65
2009-05-12,68
2009-05-13,66
2009-05-14,66
2009-05-15,66
2009-05-16,67
2009-05-17,65
2009-05-18,63
2009-05-19,62
2009-05-20,60
2009-05-21,62
2009-05-22,57
2009-05-23,56
2009-05-24,56
2009-05-25,57
2009-05-26,58
2009-05-27,58
2009-05-28,59
2009-05-29,60
2009-05-30,61
2009-05-31,63
2009-06-01,65
2009-06-02,71
2009-06-03,69
2009-06-04,71
2009-06-05,73
2009-06-06,76
2009-06-07,74
2009-06-08,72
2009-06-09,71
2009-06-10,69
2009-06-11,68
2009-06-12,66
2009-06-13,66
2009-06-14,65
2009-06-15,66
2009-06-16,67
2009-06-17,67
2009-06-18,73
2009-06-19,69
2009-06-20,70
2009-06-21,70
2009-06-22,71
2009-06-23,71
2009-06-24,72
2009-06-25,72
2009-06-26,73
2009-06-27,74
2009-06-28,73
2009-06-29,73
2009-06-30,73
2009-07-01,73
2009-07-02,73
2009-07-03,73
2009-07-04,73
2009-07-05,72
2009-07-06,71
2009-07-07,70
2009-07-08,69
2009-07-09,71
2009-07-10,67
2009-07-11,67
2009-07-12,68
2009-07-13,70
2009-07-14,74
2009-07-15,73
2009-07-16,75
2009-07-17,78
2009-07-18,78
2009-07-19,77
2009-07-20,76
2009-07-21,75
2009-07-22,75
2009-07-23,74
2009-07-24,73
2009-07-25,80
2009-07-26,71
2009-07-27,69
2009-07-28,67
2009-07-29,66
2009-07-30,64
2009-07-31,62
2009-08-01,61
2009-08-02,65
2009-08-03,70
2009-08-04,74
2009-08-05,79
2009-08-06,83
2009-08-07,88
2009-08-08,93
2009-08-09,89
2009-08-10,86
2009-08-11,89
2009-08-12,80
2009-08-13,77
2009-08-14,74
2009-08-15,71
2009-08-16,70
2009-08-17,69
2009-08-18,68
2009-08-19,67
2009-08-20,66
2009-08-21,65
2009-08-22,65
2009-08-23,67
2009-08-24,69
2009-08-25,73
2009-08-26,75
2009-08-27,76
2009-08-28,78
2009-08-29,81
2009-08-30,79
2009-08-31,78
2009-09-01,77
2009-09-02,76
2009-09-03,75
2009-09-04,74
2009-09-05,75
2009-09-06,73
2009-09-07,73
2009-09-08,76
2009-09-09,74
2009-09-10,75
2009-09-11,75
2009-09-12,77
2009-09-13,75
2009-09-14,74
2009-09-15,73
2009-09-16,72
2009-09-17,71
2009-09-18,70
2009-09-19,69
2009-09-20,66
2009-09-21,64
2009-09-22,62
2009-09-23,59
2009-09-24,57
2009-09-25,55
2009-09-26,53
2009-09-27,57
2009-09-28,61
2009-09-29,67
2009-09-30,72
2009-10-01,75
2009-10-02,79
2009-10-03,84
2009-10-04,82
2009-10-05,80
2009-10-06,78
2009-10-07,77
2009-10-08,75
2009-10-09,73
2009-10-10,72
2009-10-11,68
2009-10-12,65
2009-10-13,62
2009-10-14,59
2009-10-15,56
2009-10-16,53
2009-10-17,50
2009-10-18,54
2009-10-19,60
2009-10-20,62
2009-10-21,66
2009-10-22,70
2009-10-23,76
2009-10-24,79
2009-10-25,78
2009-10-26,78
2009-10-27,85
2009-10-28,77
2009-10-29,77
2009-10-30,77
2009-10-31,77
2009-11-01,75
2009-11-02,74
2009-11-03,76
2009-11-04,72
2009-11-05,71
2009-11-06,70
2009-11-07,72
2009-11-08,68
2009-11-09,67
2009-11-10,66
2009-11-11,65
2009-11-12,65
2009-11-13,63
2009-11-14,62
2009-11-15,62
2009-11-16,62
2009-11-17,62
2009-11-18,62
2009-11-19,62
2009-11-20,62
2009-11-21,63
2009-11-22,61
2009-11-23,59
2009-11-24,59
2009-11-25,56
