Date,Seeking
2010-11-04,72
2010-11-05,72
2010-11-06,74
2010-11-07,72
2010-11-08,70
2010-11-09,69
2010-11-10,67
2010-11-11,66
2010-11-12,63
2010-11-13,62
2010-11-14,64
2010-11-15,66
2010-11-16,69
2010-11-17,71
2010-11-18,75
2010-11-19,78
2010-11-20,80
2010-11-21,75
2010-11-22,72
2010-11-23,68
2010-11-24,65
2010-11-25,61
2010-11-26,58
2010-11-27,55
2010-11-28,54
2010-11-29,54
2010-11-30,55
2010-12-01,53
2010-12-02,53
2010-12-03,52
2010-12-04,52
2010-12-05,52
2010-12-06,52
2010-12-07,52
2010-12-08,54
2010-12-09,52
2010-12-10,52
2010-12-11,53
2010-12-12,55
2010-12-13,58
2010-12-14,61
2010-12-15,66
2010-12-16,66
2010-12-17,69
2010-12-18,72
2010-12-19,69
2010-12-20,66
2010-12-21,63
2010-12-22,61
2010-12-23,59
2010-12-24,59
2010-12-25,53
2010-12-26,52
2010-12-27,51
2010-12-28,52
2010-12-29,50
2010-12-30,50
2010-12-31,49
2011-01-01,49
2011-01-02,54
2011-01-03,59
2011-01-04,65
2011-01-05,72
2011-01-06,76
2011-01-07,81
2011-01-08,90
2011-01-09,83
2011-01-10,79
2011-01-11,75
2011-01-12,73
2011-01-13,67
2011-01-14,64
2011-01-15,60
2011-01-16,60
2011-01-17,60
2011-01-18,60
2011-01-19,60
2011-01-20,60
2011-01-21,60
2011-01-22,61
2011-01-23,62
2011-01-24,64
2011-01-25,65
2011-01-26,68
2011-01-27,68
2011-01-28,71
2011-01-29,72
2011-01-30,70
2011-01-31,68
2011-02-01,66
2011-02-02,68
2011-02-03,63
2011-02-04,60
2011-02-05,59
2011-02-06,60
2011-02-07,62
2011-02-08,65
2011-02-09,65
2011-02-10,67
2011-02-11,69
2011-02-12,72
2011-02-13,70
2011-02-14,69
2011-02-15,68
2011-02-16,72
2011-02-17,67
2011-02-18,66
2011-02-19,70
2011-02-20,66
2011-02-21,67
2011-02-22,68
2011-02-23,69
2011-02-24,70
2011-02-25,71
2011-02-26,72
2011-02-27,73
2011-02-28,70
2011-03-01,69
2011-03-02,71
2011-03-03,68
2011-03-04,69
2011-03-05,67
2011-03-06,66
2011-03-07,65
2011-03-08,64
2011-03-09,63
2011-03-10,62
2011-03-11,65
2011-03-12,61
2011-03-13,63
2011-03-14,65
2011-03-15,73
2011-03-16,69
2011-03-17,75
2011-03-18,74
2011-03-19,76
2011-03-20,75
2011-03-21,74
2011-03-22,76
2011-03-23,72
2011-03-24,72
2011-03-25,70
2011-03-26,69
2011-03-27,66
2011-03-28,64
2011-03-29,62
2011-03-30,59
2011-03-31,57
2011-05-01,73
2011-05-02,73
2011-05-03,74
2011-05-04,73
2011-05-05,73
2011-05-06,73
2011-05-07,73
2011-05-08,69
2011-05-09,65
2011-05-10,61
2011-05-11,57
2011-05-12,53
2011-05-13,49
2011-05-14,46
2011-05-15,49
2011-05-16,54
2011-05-17,56
2011-05-18,58
2011-05-19,61
2011-05-20,64
2011-05-21,73
2011-05-22,65
2011-05-23,63
2011-05-24,61
2011-05-25,59
2011-05-26,57
2011-05-27,55
2011-05-28,53
2011-05-29,52
2011-05-30,52
2011-05-31,52
2011-06-01,52
2011-06-02,52
2011-06-03,52
2011-06-04,52
2011-06-05,53
2011-06-06,54
2011-06-07,55
2011-06-08,57
2011-06-09,59
2011-06-10,61
2011-06-11,61
2011-06-12,61
2011-06-13,61
2011-06-14,61
2011-06-15,62
2011-06-16,61
2011-06-17,61
2011-06-18,62
2011-06-19,62
2011-06-20,64
2011-06-21,65
2011-06-22,71
2011-06-23,68
2011-06-24,70
2011-06-25,74
2011-06-26,70
2011-06-27,69
2011-06-28,68
2011-06-29,66
2011-06-30,65
2011-07-01,64
2011-07-02,64
2011-07-03,60
2011-07-04,58
2011-07-05,55
2011-07-06,54
2011-07-07,50
2011-07-08,48
2011-07-09,46
2011-07-10,49
2011-07-11,53
2011-07-12,57
2011-07-13,60
2011-07-14,63
2011-07-15,70
2011-07-16,71
2011-07-17,68
2011-07-18,65
2011-07-19,63
2011-07-20,60
2011-07-21,58
2011-07-22,55
2011-07-23,53
2011-07-24,57
2011-07-25,65
2011-07-26,65
2011-07-27,74
2011-07-28,74
2011-07-29,79
2011-07-30,82
2011-07-31,81
2011-08-01,80
2011-08-02,79
2011-08-03,84
2011-08-04,77
2011-08-05,76
2011-08-06,80
2011-08-07,79
2011-08-08,82
2011-08-09,86
2011-08-10,95
2011-08-11,93
2011-08-12,103
2011-08-13,100
2011-08-14,96
2011-08-15,92
2011-08-16,93
2011-08-17,84
2011-08-18,80
2011-08-19,76
2011-08-20,72
2011-08-21,72
2011-08-22,73
2011-08-23,77
2011-08-24,74
2011-08-25,74
2011-08-26,76
2011-08-27,76
2011-08-28,74
2011-08-29,73
2011-08-30,72
2011-08-31,71
2011-09-01,74
2011-09-02,69
2011-09-03,68
2011-09-04,66
2011-09-05,64
2011-09-06,63
2011-09-07,61
2011-09-08,60
2011-09-09,58
2011-09-10,57
2011-09-11,59
2011-09-12,62
2011-09-13,64
2011-09-14,67
2011-09-15,71
2011-09-16,74
2011-09-17,75
2011-09-18,75
2011-09-19,76
2011-09-20,77
2011-09-21,78
2011-09-22,81
2011-09-23,81
2011-09-24,81
2011-09-25,79
2011-09-26,76
2011-09-27,78
2011-09-28,71
2011-09-29,68
2011-09-30,66
2011-10-01,67
2011-10-02,64
2011-10-03,64
2011-10-04,65
2011-10-05,64
2011-10-06,68
2011-10-07,64
2011-10-08,65
2011-10-09,64
2011-10-10,63
2011-10-11,63
2011-10-12,62
2011-10-13,62
2011-10-14,64
2011-10-15,61
2011-10-16,60
2011-10-17,59
2011-10-18,58
2011-10-19,57
2011-10-20,58
2011-10-21,55
2011-10-22,58
2011-10-23,55
2011-10-24,56
2011-10-25,57
2011-10-26,61
2011-10-27,59
2011-10-28,64
2011-10-29,61
2011-10-30,61
2011-10-31,59
2011-11-01,58
2011-11-02,57
2011-11-03,56
2011-11-04,55
2011-11-05,54
2011-11-06,55
2011-11-07,57
2011-11-08,58
2011-11-09,60
2011-11-10,61
2011-11-11,68
2011-11-12,64
2011-11-13,63
2011-11-14,62
2011-11-15,61
2011-11-16,66
2011-11-17,60
2011-11-18,59
2011-11-19,60
2011-11-20,59
2011-11-21,59
2011-11-22,60
2011-11-23,60
2011-11-24,62
2011-11-25,62
2011-11-26,63
2011-11-27,63
2011-11-28,64
2011-11-29,65
2011-11-30,66
2011-12-01,74
2011-12-02,68
2011-12-03,69
2011-12-04,70
2011-12-05,71
2011-12-06,76
2011-12-07,73
2011-12-08,75
2011-12-09,78
2011-12-10,77
2011-12-11,74
2011-12-12,75
2011-12-13,72
2011-12-14,68
2011-12-15,66
2011-12-16,64
2011-12-17,62
2011-12-18,61
2011-12-19,60
2011-12-20,59
2011-12-21,59
2011-12-22,61
2011-12-23,57
2011-12-24,60
2011-12-25,58
2011-12-26,60
2011-12-27,62
2011-12-28,64
2011-12-29,66
2011-12-30,68
2011-12-31,72
2012-01-01,70
2012-01-02,69
2012-01-03,69
2012-01-04,68
2012-01-05,68
2012-01-06,68
2012-01-07,73
2012-01-08,65
2012-01-09,63
2012-01-10,62
2012-01-11,59
2012-01-12,57
2012-01-13,56
2012-01-14,53
2012-01-15,53
2012-01-16,53
2012-01-17,53
2012-01-18,53
2012-01-19,53
2012-01-20,54
2012-01-21,54
2012-01-22,55
2012-01-23,56
2012-01-24,57
2012-01-25,61
2012-01-26,59
2012-01-27,60
2012-01-28,61
2012-01-29,63
2012-01-30,66
2012-01-31,69
