Date,UBS Securities
2011-01-08,93
2011-01-09,86
2011-01-10,85
2011-01-11,85
2011-01-12,82
2011-01-13,81
2011-01-14,83
2011-01-15,82
2011-01-16,82
2011-01-17,78
2011-01-18,78
2011-01-19,82
2011-01-20,77
2011-01-21,79
2011-01-22,82
2011-01-23,78
2011-01-24,79
2011-01-25,80
2011-01-26,84
2011-01-27,85
2011-01-28,83
2011-01-29,90
2011-01-30,84
2011-01-31,84
2011-02-01,87
2011-02-02,84
2011-02-03,87
2011-02-04,84
2011-02-05,88
2011-02-06,86
2011-02-07,83
2011-02-08,83
2011-02-09,85
2011-02-10,83
2011-02-11,85
2011-02-12,91
2011-02-13,82
2011-02-14,81
2011-02-15,80
2011-02-16,81
2011-02-17,79
2011-02-18,80
2011-02-19,85
2011-02-20,78
2011-02-21,78
2011-02-22,78
2011-02-23,79
2011-02-24,78
2011-02-25,78
2011-02-26,85
2011-02-27,80
2011-02-28,81
2011-03-01,83
2011-03-02,84
2011-03-03,84
2011-03-04,87
2011-03-05,96
2011-03-06,85
2011-03-07,83
2011-03-08,81
2011-03-09,80
2011-03-10,77
2011-03-11,79
2011-03-12,82
2011-03-13,74
2011-03-14,74
2011-03-15,74
2011-03-16,74
2011-03-17,74
2011-03-18,75
2011-03-19,80
2011-03-20,74
2011-03-21,75
2011-03-22,75
2011-03-23,76
2011-03-24,77
2011-03-25,77
2011-03-26,82
2011-03-27,79
2011-03-28,81
2011-03-29,83
2011-03-30,87
2011-03-31,87
2011-04-01,89
2011-04-02,103
2011-04-03,89
2011-04-04,87
2011-04-05,88
2011-04-06,84
2011-04-07,83
2011-04-08,81
2011-04-09,88
2011-04-10,78
2011-04-11,77
2011-04-12,76
2011-04-13,75
2011-04-14,74
2011-04-15,75
2011-04-16,74
2011-04-17,75
2011-04-18,71
2011-04-19,73
2011-04-20,70
2011-04-21,74
2011-04-22,74
2011-04-23,69
2011-04-24,73
2011-04-25,72
2011-04-26,74
2011-04-27,75
2011-04-28,77
2011-04-29,82
2011-04-30,89
2011-05-01,80
2011-05-02,80
2011-05-03,80
2011-05-04,80
2011-05-05,81
2011-05-06,82
2011-05-07,88
2011-05-08,79
2011-05-09,78
2011-05-10,77
2011-05-11,77
2011-05-12,75
2011-05-13,75
2011-05-14,79
2011-05-15,73
2011-05-16,73
2011-05-17,73
2011-05-18,73
2011-05-19,76
2011-05-20,72
2011-05-21,76
2011-05-22,73
2011-05-23,74
2011-05-24,75
2011-05-25,76
2011-05-26,78
2011-05-27,78
2011-05-28,84
2011-05-29,81
2011-05-30,79
2011-05-31,79
2011-06-01,80
2011-06-02,81
2011-06-03,81
2011-06-04,81
2011-06-05,78
2011-06-06,77
2011-06-07,76
2011-06-08,76
2011-06-09,77
2011-06-10,73
2011-06-11,79
2011-06-12,73
2011-06-13,71
2011-06-14,71
2011-06-15,71
2011-06-16,72
2011-06-17,72
2011-06-18,74
2011-06-19,73
2011-06-20,70
2011-06-21,73
2011-06-22,70
2011-06-23,70
2011-06-24,70
2011-06-25,75
2011-06-26,71
2011-06-27,73
2011-06-28,76
2011-06-29,77
2011-06-30,83
2011-07-01,81
2011-07-02,91
2011-07-03,81
2011-07-04,80
2011-07-05,79
2011-07-06,78
2011-07-07,76
2011-07-08,77
2011-07-09,77
2011-07-10,74
2011-07-11,75
2011-07-12,76
2011-07-13,77
2011-07-14,77
2011-07-15,79
2011-07-16,85
2011-07-17,79
2011-07-18,79
2011-07-19,81
2011-07-20,80
2011-07-21,81
2011-07-22,82
2011-07-23,87
2011-07-24,81
2011-07-25,82
2011-07-26,86
2011-07-27,87
2011-07-28,85
2011-07-29,88
2011-07-30,91
2011-07-31,91
2011-08-01,87
2011-08-02,87
2011-08-03,87
2011-08-04,90
2011-08-05,87
2011-08-06,93
2011-08-07,87
2011-08-08,87
2011-08-09,88
2011-08-10,88
2011-08-11,89
2011-08-12,89
2011-08-13,101
2011-08-14,88
2011-08-15,86
2011-08-16,84
2011-08-17,83
2011-08-18,84
2011-08-19,81
2011-08-20,83
2011-08-21,79
2011-08-22,80
2011-08-23,81
2011-08-24,83
2011-08-25,84
2011-08-26,87
2011-08-27,94
2011-08-28,86
2011-08-29,85
2011-08-30,85
2011-08-31,85
2011-09-01,84
2011-09-02,87
2011-09-03,90
2011-09-04,82
2011-09-05,82
2011-09-06,82
2011-09-07,82
2011-09-08,84
2011-09-09,83
2011-09-10,87
2011-09-11,83
2011-09-12,86
2011-09-13,92
2011-09-14,91
2011-09-15,94
2011-09-16,101
2011-09-17,109
2011-09-18,99
2011-09-19,98
2011-09-20,99
2011-09-21,99
2011-09-22,95
2011-09-23,94
2011-09-24,101
2011-09-25,93
2011-09-26,93
2011-09-27,96
2011-09-28,94
2011-09-29,93
2011-09-30,93
2011-10-01,93
2011-10-02,90
2011-10-03,88
2011-10-04,88
2011-10-05,85
2011-10-06,83
2011-10-07,80
2011-10-08,83
2011-10-09,76
2011-10-10,74
2011-10-11,73
2011-10-12,71
2011-10-13,71
2011-10-14,68
2011-10-15,70
2011-10-16,68
2011-10-17,64
2011-10-18,64
2011-10-19,63
2011-10-20,64
2011-10-21,62
2011-10-22,66
2011-10-23,65
2011-10-24,67
2011-10-25,69
2011-10-26,73
2011-10-27,74
2011-10-28,78
2011-10-29,85
2011-10-30,80
2011-10-31,80
2011-11-01,82
2011-11-02,81
2011-11-03,82
2011-11-04,82
2011-11-05,92
2011-11-06,82
2011-11-07,81
2011-11-08,82
2011-11-09,80
2011-11-10,80
2011-11-11,81
2011-11-12,85
2011-11-13,77
2011-11-14,77
2011-11-15,77
2011-11-16,77
2011-11-17,77
2011-11-18,78
2011-11-19,84
2011-11-20,76
2011-11-21,75
2011-11-22,75
2011-11-23,74
2011-11-24,75
2011-11-25,73
2011-11-26,76
2011-11-27,75
2011-11-28,77
2011-11-29,81
2011-11-30,81
2011-12-01,85
2011-12-02,85
2011-12-03,92
2011-12-04,86
2011-12-05,85
2011-12-06,87
2011-12-07,83
2011-12-08,86
2011-12-09,81
2011-12-10,85
2011-12-11,79
2011-12-12,79
2011-12-13,81
2011-12-14,78
2011-12-15,78
2011-12-16,79
2011-12-17,83
2011-12-18,78
2011-12-19,78
2011-12-20,80
2011-12-21,78
2011-12-22,80
2011-12-23,81
2011-12-24,88
2011-12-25,78
2011-12-26,77
2011-12-27,76
2011-12-28,79
2011-12-29,74
2011-12-30,73
2011-12-31,77
2012-01-01,72
2012-01-02,73
2012-01-03,74
2012-01-04,76
2012-01-05,77
2012-01-06,77
2012-01-07,83
2012-01-08,77
2012-01-09,77
2012-01-10,79
2012-01-11,76
2012-01-12,76
2012-01-13,77
2012-01-14,81
2012-01-15,73
2012-01-16,72
2012-01-17,71
2012-01-18,69
2012-01-19,69
2012-01-20,67
2012-01-21,71
2012-01-22,67
2012-01-23,69
2012-01-24,72
2012-01-25,72
2012-01-26,75
2012-01-27,78
2012-01-28,80
2012-01-29,78
2012-01-30,78
2012-01-31,82
2012-02-01,79
2012-02-02,82
2012-02-03,80
2012-02-04,87
2012-02-05,79
2012-02-06,78
2012-02-07,77
2012-02-08,78
2012-02-09,75
2012-02-10,76
2012-02-11,77
2012-02-12,73
2012-02-13,72
2012-02-14,72
2012-02-15,72
2012-02-16,74
2012-02-17,72
2012-02-18,79
2012-02-19,72
2012-02-20,73
2012-02-21,74
2012-02-22,74
2012-02-23,74
2012-02-24,75
2012-02-25,80
2012-02-26,77
2012-02-27,78
2012-02-28,80
2012-02-29,80
2012-03-01,83
2012-03-02,84
2012-03-03,93
2012-03-04,83
2012-03-05,82
2012-03-06,83
2012-03-07,83
2012-03-08,79
2012-03-09,78
2012-03-10,86
2012-03-11,76
2012-03-12,75
2012-03-13,74
2012-03-14,72
2012-03-15,74
2012-03-16,70
2012-03-17,74
2012-03-18,69
2012-03-19,70
2012-03-20,74
2012-03-21,71
2012-03-22,72
2012-03-23,75
2012-03-24,77
2012-03-25,75
2012-03-26,76
2012-03-27,78
2012-03-28,79
2012-03-29,80
2012-03-30,83
2012-03-31,88
2012-04-01,81
2012-04-02,80
2012-04-03,80
2012-04-04,80
2012-04-05,81
2012-04-06,79
2012-04-07,78
2012-04-08,76
2012-04-09,72
2012-04-10,71
2012-04-11,73
2012-04-12,68
2012-04-13,70
2012-04-14,70
2012-04-15,67
2012-04-16,68
2012-04-17,70
2012-04-18,71
2012-04-19,71
2012-04-20,72
2012-04-21,80
2012-04-22,74
2012-04-23,74
2012-04-24,74
2012-04-25,74
2012-04-26,75
2012-04-27,74
2012-04-28,84
2012-04-29,75
2012-04-30,75
2012-05-01,75
2012-05-02,77
2012-05-03,76
2012-05-04,78
2012-05-05,82
2012-05-06,76
2012-05-07,75
2012-05-08,75
2012-05-09,75
2012-05-10,73
2012-05-11,75
2012-05-12,75
2012-05-13,71
2012-05-14,71
2012-05-15,71
2012-05-16,71
2012-05-17,73
2012-05-18,71
2012-05-19,77
2012-05-20,71
2012-05-21,71
2012-05-22,72
2012-05-23,72
2012-05-24,74
2012-05-25,73
2012-05-26,81
2012-05-27,75
2012-05-28,76
2012-05-29,77
2012-05-30,78
2012-05-31,80
2012-06-01,82
2012-06-02,90
2012-06-03,81
2012-06-04,80
2012-06-05,81
2012-06-06,81
2012-06-07,79
2012-06-08,78
2012-06-09,84
2012-06-10,76
2012-06-11,74
2012-06-12,73
2012-06-13,74
2012-06-14,70
2012-06-15,70
2012-06-16,74
2012-06-17,67
2012-06-18,68
2012-06-19,71
2012-06-20,69
2012-06-21,71
2012-06-22,71
2012-06-23,77
2012-06-24,73
2012-06-25,75
2012-06-26,78
2012-06-27,82
2012-06-28,81
2012-06-29,83
2012-06-30,94
2012-07-01,84
2012-07-02,84
2012-07-03,83
2012-07-04,86
2012-07-05,82
2012-07-06,84
2012-07-07,92
2012-07-08,80
2012-07-09,79
2012-07-10,78
2012-07-11,77
2012-07-12,77
2012-07-13,74
2012-07-14,77
2012-07-15,72
2012-07-16,69
2012-07-17,72
2012-07-18,66
2012-07-19,65
2012-07-20,64
2012-07-21,67
2012-07-22,64
2012-07-23,66
2012-07-24,69
2012-07-25,70
2012-07-26,73
2012-07-27,75
2012-07-28,80
2012-07-29,75
2012-07-30,74
2012-07-31,76
2012-08-01,73
2012-08-02,72
2012-08-03,73
2012-08-04,76
2012-08-05,70
2012-08-06,70
2012-08-07,70
2012-08-08,72
2012-08-09,70
2012-08-10,71
2012-08-11,76
2012-08-12,69
2012-08-13,68
2012-08-14,69
2012-08-15,68
2012-08-16,67
2012-08-17,67
2012-08-18,70
2012-08-19,67
2012-08-20,67
2012-08-21,70
2012-08-22,68
2012-08-23,68
2012-08-24,69
2012-08-25,74
2012-08-26,71
2012-08-27,72
2012-08-28,74
2012-08-29,75
2012-08-30,77
2012-08-31,79
2012-09-01,86
2012-09-02,78
2012-09-03,77
2012-09-04,76
2012-09-05,75
2012-09-06,73
2012-09-07,72
2012-09-08,79
2012-09-09,71
2012-09-10,71
2012-09-11,71
2012-09-12,71
2012-09-13,73
2012-09-14,72
2012-09-15,76
2012-09-16,73
2012-09-17,70
2012-09-18,69
2012-09-19,69
2012-09-20,67
2012-09-21,67
2012-09-22,69
2012-09-23,69
2012-09-24,72
2012-09-25,75
2012-09-26,81
2012-09-27,84
2012-09-28,85
2012-09-29,90
2012-09-30,86
2012-10-01,83
2012-10-02,81
2012-10-03,79
2012-10-04,76
2012-10-05,78
2012-10-06,76
2012-10-07,71
2012-10-08,70
2012-10-09,70
2012-10-10,69
2012-10-11,70
2012-10-12,67
2012-10-13,72
2012-10-14,68
2012-10-15,65
2012-10-16,66
2012-10-17,64
2012-10-18,64
2012-10-19,66
2012-10-20,69
2012-10-21,64
2012-10-22,66
2012-10-23,69
2012-10-24,71
2012-10-25,72
2012-10-26,74
2012-10-27,83
2012-10-28,77
2012-10-29,79
2012-10-30,80
2012-10-31,82
2012-11-01,86
2012-11-02,89
2012-11-03,92
2012-11-04,84
2012-11-05,82
2012-11-06,82
2012-11-07,80
2012-11-08,76
2012-11-09,76
2012-11-10,77
2012-11-11,70
2012-11-12,69
2012-11-13,71
2012-11-14,68
2012-11-15,66
2012-11-16,66
2012-11-17,69
2012-11-18,64
2012-11-19,65
2012-11-20,66
2012-11-21,69
2012-11-22,67
2012-11-23,68
2012-11-24,74
2012-11-25,70
2012-11-26,72
2012-11-27,74
2012-11-28,76
2012-11-29,79
2012-11-30,79
2012-12-01,87
2012-12-02,79
2012-12-03,78
2012-12-04,78
2012-12-05,75
2012-12-06,73
2012-12-07,74
2012-12-08,76
2012-12-09,70
2012-12-10,70
2012-12-11,71
2012-12-12,70
2012-12-13,72
2012-12-14,69
2012-12-15,73
2012-12-16,72
2012-12-17,75
2012-12-18,79
2012-12-19,81
2012-12-20,85
2012-12-21,87
2012-12-22,98
2012-12-23,89
2012-12-24,81
2012-12-25,82
2012-12-26,73
2012-12-27,69
2012-12-28,68
2012-12-29,66
2012-12-30,61
2012-12-31,61
