Date,Merrill Lynch
2010-08-07,91
2010-08-08,91
2010-08-09,88
2010-08-10,90
2010-08-11,89
2010-08-12,95
2010-08-13,90
2010-08-14,103
2010-08-15,90
2010-08-16,89
2010-08-17,88
2010-08-18,88
2010-08-19,89
2010-08-20,85
2010-08-21,93
2010-08-22,88
2010-08-23,85
2010-08-24,88
2010-08-25,86
2010-08-26,87
2010-08-27,86
2010-08-28,99
2010-08-29,86
2010-08-30,85
2010-08-31,84
2010-09-01,83
2010-09-02,82
2010-09-03,84
2010-09-04,91
2010-09-05,81
2010-09-06,82
2010-09-07,83
2010-09-08,86
2010-09-09,85
2010-09-10,89
2010-09-11,96
2010-09-12,88
2010-09-13,89
2010-09-14,90
2010-09-15,92
2010-09-16,92
2010-09-17,94
2010-09-18,102
2010-09-19,98
2010-09-20,93
2010-09-21,95
2010-09-22,93
2010-09-23,95
2010-09-24,95
2010-09-25,97
2010-09-26,94
2010-09-27,90
2010-09-28,89
2010-09-29,90
2010-09-30,87
2010-10-01,89
2010-10-02,92
2010-10-03,87
2010-10-04,89
2010-10-05,91
2010-10-06,95
2010-10-07,95
2010-10-08,99
2010-10-09,110
2010-10-10,103
2010-10-11,97
2010-10-12,95
2010-10-13,100
2010-10-14,92
2010-10-15,93
2010-10-16,95
2010-10-17,99
2010-10-18,90
2010-10-19,90
2010-10-20,90
2010-10-21,93
2010-10-22,92
2010-10-23,96
2010-10-24,96
2010-10-25,88
2010-10-26,89
2010-10-27,86
2010-10-28,83
2010-10-29,83
2010-10-30,82
2010-10-31,89
2010-11-01,85
2010-11-02,90
2010-11-03,89
2010-11-04,91
2010-11-05,94
2010-11-06,100
2010-11-07,106
2010-11-08,96
2010-11-09,96
2010-11-10,98
2010-11-11,96
2010-11-12,96
2010-11-13,109
2010-11-14,97
2010-11-15,96
2010-11-16,98
2010-11-17,95
2010-11-18,95
2010-11-19,95
2010-11-20,104
2010-11-21,94
2010-11-22,88
2010-11-23,85
2010-11-24,81
2010-11-25,87
2010-11-26,75
2010-11-27,77
2010-11-28,74
2010-11-29,76
2010-11-30,78
2010-12-01,80
2010-12-02,82
2010-12-03,84
2010-12-04,92
2010-12-05,95
2010-12-06,84
2010-12-07,84
2010-12-08,84
2010-12-09,83
2010-12-10,82
2010-12-11,87
2010-12-12,84
2010-12-13,81
2010-12-14,81
2010-12-15,81
2010-12-16,82
2010-12-17,81
2010-12-18,89
2010-12-19,80
2010-12-20,80
2010-12-21,82
2010-12-22,80
2010-12-23,82
2010-12-24,85
2010-12-25,87
2010-12-26,79
2010-12-27,79
2010-12-28,79
2010-12-29,80
2010-12-30,84
2010-12-31,79
2011-01-01,81
2011-01-02,84
2011-01-03,83
2011-01-04,85
2011-01-05,89
2011-01-06,90
2011-01-07,92
2011-01-08,103
2011-01-09,94
2011-01-10,94
2011-01-11,95
2011-01-12,94
2011-01-13,97
2011-01-14,94
2011-01-15,105
2011-01-16,100
2011-01-17,93
2011-01-18,93
2011-01-19,91
2011-01-20,92
2011-01-21,93
2011-01-22,88
2011-01-23,100
2011-01-24,88
2011-01-25,88
