Date,Credit Suisse
2009-05-09,88
2009-05-10,83
2009-05-11,82
2009-05-12,81
2009-05-13,80
2009-05-14,83
2009-05-15,78
2009-05-16,81
2009-05-17,77
2009-05-18,74
2009-05-19,73
2009-05-20,73
2009-05-21,70
2009-05-22,76
2009-05-23,67
2009-05-24,69
2009-05-25,71
2009-05-26,74
2009-05-27,79
2009-05-28,81
2009-05-29,80
2009-05-30,87
2009-05-31,84
2009-06-01,80
2009-06-02,78
2009-06-03,78
2009-06-04,76
2009-06-05,77
2009-06-06,78
2009-06-07,72
2009-06-08,72
2009-06-09,71
2009-06-10,71
2009-06-11,75
2009-06-12,71
2009-06-13,73
2009-06-14,72
2009-06-15,74
2009-06-16,80
2009-06-17,84
2009-06-18,81
2009-06-19,83
2009-06-20,92
2009-06-21,86
2009-06-22,86
2009-06-23,86
2009-06-24,86
2009-06-25,86
2009-06-26,96
2009-06-27,87
2009-06-28,85
2009-06-29,84
2009-06-30,84
2009-07-01,87
2009-07-02,83
2009-07-03,86
2009-07-04,83
2009-07-05,83
2009-07-06,84
2009-07-07,88
2009-07-08,87
2009-07-09,95
2009-07-10,89
2009-07-11,100
2009-07-12,89
2009-07-13,88
2009-07-14,87
2009-07-15,85
2009-07-16,84
2009-07-17,83
2009-07-18,87
2009-07-19,82
2009-07-20,84
2009-07-21,85
2009-07-22,87
2009-07-23,88
2009-07-24,97
2009-07-25,100
2009-07-26,89
2009-07-27,87
2009-07-28,85
2009-07-29,88
2009-07-30,81
2009-07-31,81
2009-08-01,77
2009-08-02,77
2009-08-03,78
2009-08-04,81
2009-08-05,80
2009-08-06,85
2009-08-07,85
2009-08-08,88
2009-08-09,82
2009-08-10,82
2009-08-11,85
2009-08-12,81
2009-08-13,81
2009-08-14,81
2009-08-15,86
2009-08-16,80
2009-08-17,79
2009-08-18,73
2009-08-19,70
2009-08-20,70
2009-08-21,65
2009-08-22,68
2009-08-23,66
2009-08-24,70
2009-08-25,74
2009-08-26,80
2009-08-27,87
2009-08-28,86
2009-08-29,96
2009-08-30,90
2009-08-31,89
2009-09-01,88
2009-09-02,88
2009-09-03,87
2009-09-04,96
2009-09-05,87
2009-09-06,88
2009-09-07,85
2009-09-08,84
2009-09-09,84
2009-09-10,89
2009-09-11,82
2009-09-12,90
2009-09-13,85
2009-09-14,82
2009-09-15,84
2009-09-16,82
2009-09-17,87
2009-09-18,82
2009-09-19,87
2009-09-20,88
2009-09-21,84
2009-09-22,85
2009-09-23,93
2009-09-24,87
2009-09-25,88
2009-09-26,98
2009-09-27,88
2009-09-28,87
2009-09-29,86
2009-09-30,84
2009-10-01,86
2009-10-02,82
2009-10-03,85
2009-10-04,81
2009-10-05,81
2009-10-06,83
2009-10-07,81
2009-10-08,82
2009-10-09,85
2009-10-10,87
2009-10-11,83
2009-10-12,85
2009-10-13,90
2009-10-14,91
2009-10-15,92
2009-10-16,93
2009-10-17,97
2009-10-18,100
2009-10-19,93
2009-10-20,94
2009-10-21,91
2009-10-22,91
2009-10-23,93
2009-10-24,94
2009-10-25,88
2009-10-26,84
2009-10-27,85
2009-10-28,81
2009-10-29,80
2009-10-30,79
2009-10-31,87
2009-11-01,78
2009-11-02,80
2009-11-03,81
2009-11-04,83
2009-11-05,86
2009-11-06,88
2009-11-07,99
2009-11-08,86
2009-11-09,85
2009-11-10,83
2009-11-11,82
2009-11-12,80
2009-11-13,83
2009-11-14,80
2009-11-15,79
2009-11-16,80
2009-11-17,81
2009-11-18,82
2009-11-19,87
2009-11-20,84
2009-11-21,93
2009-11-22,87
2009-11-23,85
2009-11-24,89
2009-11-25,85
2009-11-26,85
2009-11-27,91
2009-11-28,97
2009-11-29,85
2009-11-30,85
2009-12-01,85
2009-12-02,87
2009-12-03,85
2009-12-04,87
2009-12-05,94
2009-12-06,83
2009-12-07,82
2009-12-08,81
2009-12-09,88
2009-12-10,79
2009-12-11,78
2009-12-12,84
2009-12-13,79
2009-12-14,78
2009-12-15,81
2009-12-16,80
2009-12-17,79
2009-12-18,81
2009-12-19,84
2009-12-20,78
2009-12-21,76
2009-12-22,72
2009-12-23,73
2009-12-24,69
2009-12-25,65
2009-12-26,61
2009-12-27,60
2009-12-28,60
2009-12-29,60
2009-12-30,61
2009-12-31,63
2010-01-01,64
2010-01-02,60
2010-01-03,63
2010-01-04,66
2010-01-05,73
2010-01-06,72
2010-01-07,76
2010-01-08,79
2010-01-09,86
2010-01-10,86
2010-01-11,79
2010-01-12,80
2010-01-13,77
2010-01-14,76
2010-01-15,85
2010-01-16,74
2010-01-17,78
2010-01-18,75
2010-01-19,76
2010-01-20,77
2010-01-21,82
2010-01-22,78
2010-01-23,91
2010-01-24,79
2010-01-25,80
2010-01-26,81
2010-01-27,81
2010-01-28,86
2010-01-29,84
2010-01-30,93
2010-01-31,86
2010-02-01,88
2010-02-02,91
2010-02-03,94
2010-02-04,95
2010-02-05,99
2010-02-06,110
2010-02-07,97
2010-02-08,95
2010-02-09,94
2010-02-10,94
2010-02-11,89
2010-02-12,93
2010-02-13,94
2010-02-14,86
2010-02-15,87
2010-02-16,89
2010-02-17,93
2010-02-18,92
2010-02-19,94
2010-02-20,107
2010-02-21,91
2010-02-22,88
2010-02-23,85
2010-02-24,87
2010-02-25,79
2010-02-26,84
2010-02-27,75
2010-02-28,73
2010-03-01,74
2010-03-02,76
2010-03-03,78
2010-03-04,77
2010-03-05,83
2010-03-06,83
2010-03-07,79
2010-03-08,80
2010-03-09,83
2010-03-10,82
2010-03-11,83
2010-03-12,88
2010-03-13,85
2010-03-14,89
2010-03-15,85
2010-03-16,87
2010-03-17,85
2010-03-18,85
2010-03-19,91
2010-03-20,94
2010-03-21,85
2010-03-22,85
2010-03-23,88
2010-03-24,85
2010-03-25,90
2010-03-26,85
2010-03-27,91
2010-03-28,85
2010-03-29,82
2010-03-30,81
2010-03-31,81
2010-05-01,87
2010-05-02,87
2010-05-03,88
2010-05-04,88
2010-05-05,91
2010-05-06,91
2010-05-07,90
2010-05-08,101
2010-05-09,91
2010-05-10,89
2010-05-11,88
2010-05-12,88
2010-05-13,95
2010-05-14,86
2010-05-15,92
2010-05-16,87
2010-05-17,88
2010-05-18,93
2010-05-19,90
2010-05-20,97
2010-05-21,92
2010-05-22,97
2010-05-23,89
2010-05-24,86
2010-05-25,82
2010-05-26,79
2010-05-27,75
2010-05-28,79
2010-05-29,73
2010-05-30,70
2010-05-31,72
2010-06-01,74
2010-06-02,76
2010-06-03,78
2010-06-04,82
2010-06-05,85
2010-06-06,82
2010-06-07,79
2010-06-08,81
2010-06-09,77
2010-06-10,76
2010-06-11,78
2010-06-12,78
2010-06-13,74
2010-06-14,76
2010-06-15,76
2010-06-16,82
2010-06-17,77
2010-06-18,79
2010-06-19,85
2010-06-20,77
2010-06-21,75
2010-06-22,73
2010-06-23,73
2010-06-24,70
2010-06-25,73
2010-06-26,73
2010-06-27,68
2010-06-28,70
2010-06-29,71
2010-06-30,77
2010-07-01,74
2010-07-02,76
2010-07-03,83
2010-07-04,79
2010-07-05,80
2010-07-06,81
2010-07-07,82
2010-07-08,83
2010-07-09,85
2010-07-10,97
2010-07-11,83
2010-07-12,81
2010-07-13,79
2010-07-14,76
2010-07-15,82
2010-07-16,72
2010-07-17,70
2010-07-18,70
2010-07-19,70
2010-07-20,74
2010-07-21,71
2010-07-22,72
2010-07-23,73
2010-07-24,83
2010-07-25,73
2010-07-26,73
2010-07-27,76
2010-07-28,75
2010-07-29,76
2010-07-30,74
2010-07-31,86
2010-08-01,73
2010-08-02,72
2010-08-03,70
2010-08-04,69
2010-08-05,70
2010-08-06,68
2010-08-07,67
2010-08-08,65
2010-08-09,66
2010-08-10,69
2010-08-11,67
2010-08-12,69
2010-08-13,68
2010-08-14,69
2010-08-15,69
2010-08-16,69
2010-08-17,69
2010-08-18,74
2010-08-19,69
2010-08-20,75
2010-08-21,71
2010-08-22,70
2010-08-23,71
2010-08-24,75
2010-08-25,74
2010-08-26,74
2010-08-27,76
2010-08-28,82
2010-08-29,77
2010-08-30,75
2010-08-31,75
2010-09-01,75
2010-09-02,77
2010-09-03,74
2010-09-04,84
2010-09-05,73
2010-09-06,73
2010-09-07,73
2010-09-08,72
2010-09-09,74
2010-09-10,76
2010-09-11,80
2010-09-12,73
2010-09-13,74
2010-09-14,77
2010-09-15,77
2010-09-16,80
2010-09-17,81
2010-09-18,89
2010-09-19,82
2010-09-20,81
2010-09-21,86
2010-09-22,81
2010-09-23,81
2010-09-24,83
2010-09-25,85
2010-09-26,82
2010-09-27,80
2010-09-28,80
2010-09-29,80
2010-09-30,81
2010-10-01,78
2010-10-02,85
2010-10-03,81
2010-10-04,76
2010-10-05,77
2010-10-06,75
2010-10-07,73
