Date,Citibank
2010-06-21,69
2010-06-22,73
2010-06-23,74
2010-06-24,77
2010-06-25,89
2010-06-26,83
2010-06-27,83
2010-06-28,83
2010-06-29,88
2010-06-30,83
2010-07-01,86
2010-07-02,84
2010-07-03,83
2010-07-04,81
2010-07-05,80
2010-07-06,78
2010-07-07,81
2010-07-08,80
2010-07-09,74
2010-07-10,73
2010-07-11,71
2010-07-12,76
2010-07-13,69
2010-07-14,68
2010-07-15,72
2010-07-16,66
2010-07-17,65
2010-07-18,66
2010-07-19,73
2010-07-20,70
2010-07-21,71
2010-07-22,73
2010-07-23,75
2010-07-24,77
2010-07-25,74
2010-07-26,71
2010-07-27,75
2010-07-28,66
2010-07-29,64
2010-07-30,61
2010-07-31,59
2010-08-01,62
2010-08-02,65
2010-08-03,68
2010-08-04,75
2010-08-05,75
2010-08-06,81
2010-08-07,82
2010-08-08,80
2010-08-09,79
2010-08-10,82
2010-08-11,76
2010-08-12,80
2010-08-13,74
2010-08-14,73
2010-08-15,74
2010-08-16,73
2010-08-17,74
2010-08-18,72
2010-08-19,72
2010-08-20,72
2010-08-21,72
2010-08-22,77
2010-08-23,76
2010-08-24,78
2010-08-25,80
2010-08-26,92
2010-08-27,84
2010-08-28,87
2010-08-29,86
2010-08-30,85
2010-08-31,84
2010-09-01,83
2010-09-02,82
2010-09-03,81
2010-09-04,85
2010-09-05,78
2010-09-06,76
2010-09-07,76
2010-09-08,72
2010-09-09,70
2010-09-10,70
2010-09-11,66
2010-09-12,64
2010-09-13,63
2010-09-14,63
2010-09-15,60
2010-09-16,58
2010-09-17,57
2010-09-18,57
2010-09-19,58
2010-09-20,61
2010-09-21,66
2010-09-22,66
2010-09-23,71
2010-09-24,71
2010-09-25,74
2010-09-26,73
2010-09-27,72
2010-09-28,76
2010-09-29,70
2010-09-30,69
2010-10-01,72
2010-10-02,68
2010-10-03,69
2010-10-04,70
2010-10-05,71
2010-10-06,77
2010-10-07,73
2010-10-08,74
2010-10-09,75
2010-10-10,74
2010-10-11,73
2010-10-12,72
2010-10-13,73
2010-10-14,71
2010-10-15,70
2010-10-16,69
2010-10-17,67
2010-10-18,65
2010-10-19,64
2010-10-20,62
2010-10-21,66
2010-10-22,59
2010-10-23,58
2010-10-24,58
2010-10-25,59
2010-10-26,60
2010-10-27,61
2010-10-28,62
2010-10-29,65
2010-10-30,64
2010-10-31,64
2010-11-01,64
2010-11-02,66
2010-11-03,65
2010-11-04,66
2010-11-05,66
2010-11-06,66
2010-11-07,65
2010-11-08,68
2010-11-09,64
2010-11-10,64
2010-11-11,63
2010-11-12,66
2010-11-13,63
2010-11-14,63
2010-11-15,63
2010-11-16,65
2010-11-17,64
2010-11-18,64
2010-11-19,64
2010-11-20,69
2010-11-21,64
2010-11-22,64
2010-11-23,72
2010-11-24,63
2010-11-25,63
2010-11-26,67
2010-11-27,63
2010-11-28,66
2010-11-29,69
2010-11-30,74
2010-12-01,75
2010-12-02,83
2010-12-03,81
2010-12-04,85
2010-12-05,83
2010-12-06,81
2010-12-07,79
2010-12-08,77
2010-12-09,76
2010-12-10,75
2010-12-11,73
2010-12-12,69
2010-12-13,67
2010-12-14,66
2010-12-15,64
2010-12-16,62
2010-12-17,60
2010-12-18,59
2010-12-19,61
2010-12-20,63
2010-12-21,65
2010-12-22,67
2010-12-23,69
2010-12-24,76
2010-12-25,73
2010-12-26,74
2010-12-27,75
2010-12-28,76
2010-12-29,82
2010-12-30,81
2010-12-31,79
2011-01-01,81
2011-01-02,79
2011-01-03,78
2011-01-04,77
2011-01-05,76
2011-01-06,82
2011-01-07,74
2011-01-08,73
2011-01-09,71
2011-01-10,70
2011-01-11,77
2011-01-12,68
2011-01-13,67
2011-01-14,66
2011-01-15,65
2011-01-16,69
2011-01-17,63
2011-01-18,63
2011-01-19,64
2011-01-20,64
2011-01-21,61
2011-01-22,61
2011-01-23,60
2011-01-24,60
2011-01-25,60
2011-01-26,60
2011-01-27,61
2011-01-28,59
2011-01-29,60
2011-01-30,57
2011-01-31,56
2011-02-01,55
2011-02-02,60
2011-02-03,53
2011-02-04,52
2011-02-05,51
2011-02-06,53
2011-02-07,55
2011-02-08,58
2011-02-09,59
2011-02-10,67
2011-02-11,64
2011-02-12,65
2011-02-13,69
2011-02-14,62
2011-02-15,61
2011-02-16,59
2011-02-17,60
2011-02-18,57
2011-02-19,56
2011-02-20,57
2011-02-21,59
2011-02-22,64
2011-02-23,62
2011-02-24,63
2011-02-25,65
2011-02-26,67
2011-02-27,71
2011-02-28,65
2011-03-01,65
2011-03-02,71
2011-03-03,64
2011-03-04,63
2011-03-05,63
2011-03-06,62
2011-03-07,61
2011-03-08,63
2011-03-09,62
2011-03-10,60
2011-03-11,63
2011-03-12,59
2011-03-13,59
2011-03-14,59
2011-03-15,59
2011-03-16,62
2011-03-17,59
2011-03-18,59
2011-03-19,62
2011-03-20,61
2011-03-21,64
2011-03-22,68
2011-03-23,72
2011-03-24,71
2011-03-25,74
2011-03-26,79
2011-03-27,75
2011-03-28,73
2011-03-29,74
2011-03-30,70
2011-03-31,69
2011-04-01,67
2011-04-02,67
2011-04-03,66
2011-04-04,66
2011-04-05,72
2011-04-06,67
2011-04-07,66
2011-04-08,67
2011-04-09,66
2011-04-10,66
2011-04-11,66
2011-04-12,70
2011-04-13,66
2011-04-14,74
2011-04-15,66
2011-04-16,69
2011-04-17,68
2011-04-18,70
2011-04-19,72
2011-04-20,74
2011-04-21,83
2011-04-22,78
2011-04-23,81
2011-04-24,80
2011-04-25,80
2011-04-26,82
2011-04-27,81
2011-04-28,83
2011-04-29,81
2011-04-30,85
2011-05-01,78
2011-05-02,75
2011-05-03,72
2011-05-04,74
2011-05-05,65
2011-05-06,62
2011-05-07,63
2011-05-08,59
2011-05-09,60
2011-05-10,60
2011-05-11,66
2011-05-12,61
2011-05-13,62
2011-05-14,67
2011-05-15,62
2011-05-16,61
2011-05-17,60
2011-05-18,60
2011-05-19,61
2011-05-20,59
2011-05-21,58
2011-05-22,60
2011-05-23,62
2011-05-24,66
2011-05-25,66
2011-05-26,70
2011-05-27,71
2011-05-28,72
2011-05-29,75
2011-05-30,71
2011-05-31,78
