Date,Lehman Brothers
2006-04-08,27
2006-04-09,26
2006-04-10,27
2006-04-11,24
2006-04-12,25
2006-04-13,23
2006-04-14,22
2006-04-15,22
2006-04-16,22
2006-04-17,22
2006-04-18,23
2006-04-19,22
2006-04-20,23
2006-04-21,22
2006-04-22,23
2006-04-23,22
2006-04-24,21
2006-04-25,21
2006-04-26,20
2006-04-27,20
2006-04-28,19
2006-04-29,19
2006-04-30,19
2006-05-01,19
2006-05-02,20
2006-05-03,20
2006-05-04,20
2006-05-05,20
2006-05-06,21
2006-05-07,22
2006-05-08,23
2006-05-09,24
2006-05-10,25
2006-05-11,27
2006-05-12,27
2006-05-13,28
2006-05-14,27
2006-05-15,26
2006-05-16,25
2006-05-17,24
2006-05-18,24
2006-05-19,23
2006-05-20,22
2006-05-21,21
2006-05-22,21
2006-05-23,21
2006-05-24,20
2006-05-25,20
2006-05-26,20
2006-05-27,20
2006-05-28,20
2006-05-29,20
2006-05-30,20
2006-05-31,20
2006-06-01,20
2006-06-02,20
2006-06-03,21
2006-06-04,19
2006-06-05,19
2006-06-06,19
2006-06-07,18
2006-06-08,18
2006-06-09,18
2006-06-10,18
2006-06-11,19
2006-06-12,20
2006-06-13,21
2006-06-14,22
2006-06-15,24
2006-06-16,24
2006-06-17,26
2006-06-18,26
2006-06-19,26
2006-06-20,28
2006-06-21,26
2006-06-22,26
2006-06-23,26
2006-06-24,27
2006-06-25,26
2006-06-26,26
2006-06-27,25
2006-06-28,27
2006-06-29,24
2006-06-30,24
2006-07-01,24
2006-07-02,24
2006-07-03,24
2006-07-04,24
2006-07-05,24
2006-07-06,24
2006-07-07,24
2006-07-08,24
2006-07-09,25
2006-07-10,26
2006-07-11,27
2006-07-12,28
2006-07-13,29
2006-07-14,31
2006-07-15,31
2006-07-16,31
2006-07-17,32
2006-07-18,33
2006-07-19,33
2006-07-20,36
2006-07-21,35
2006-07-22,37
2006-07-23,34
2006-07-24,32
2006-07-25,30
2006-07-26,28
2006-07-27,27
2006-07-28,24
2006-07-29,22
2006-07-30,22
2006-07-31,23
2006-08-01,23
2006-08-02,24
2006-08-03,24
2006-08-04,25
2006-08-05,26
2006-08-06,26
2006-08-07,28
2006-08-08,28
2006-08-09,28
2006-08-10,29
2006-08-11,30
2006-08-12,31
2006-08-13,30
2006-08-14,29
2006-08-15,28
2006-08-16,27
2006-08-17,27
2006-08-18,27
2006-08-19,25
2006-08-20,24
2006-08-21,24
2006-08-22,24
2006-08-23,25
2006-08-24,24
2006-08-25,24
2006-08-26,24
2006-08-27,23
2006-08-28,23
2006-08-29,23
2006-08-30,22
2006-08-31,21
2006-09-01,23
2006-09-02,21
2006-09-03,22
2006-09-04,23
2006-09-05,24
2006-09-06,25
2006-09-07,26
2006-09-08,27
2006-09-09,28
2006-09-10,28
2006-09-11,28
2006-09-12,28
2006-09-13,28
2006-09-14,30
2006-09-15,28
2006-09-16,29
2006-09-17,29
2006-09-18,30
2006-09-19,34
2006-09-20,31
2006-09-21,32
2006-09-22,33
2006-09-23,34
2006-09-24,33
2006-09-25,34
2006-09-26,32
2006-09-27,31
2006-09-28,33
2006-09-29,30
2006-09-30,30
2006-10-01,29
2006-10-02,29
2006-10-03,32
2006-10-04,28
2006-10-05,29
2006-10-06,29
2006-10-07,28
2006-10-08,27
2006-10-09,26
2006-10-10,26
2006-10-11,25
2006-10-12,27
2006-10-13,24
2006-10-14,24
2006-10-15,24
2006-10-16,25
2006-10-17,26
2006-10-18,28
2006-10-19,28
2006-10-20,31
2006-10-21,30
2006-10-22,29
2006-10-23,29
2006-10-24,31
2006-10-25,28
2006-10-26,28
2006-10-27,29
2006-10-28,28
2006-10-29,28
2006-10-30,28
2006-10-31,28
2006-11-01,30
2006-11-02,29
2006-11-03,30
2006-11-04,30
2006-11-05,29
2006-11-06,29
2006-11-07,30
2006-11-08,28
2006-11-09,28
2006-11-10,28
2006-11-11,27
2006-11-12,27
