Date,Morgan Stanley
2012-10-01,84
2012-10-02,85
2012-10-03,87
2012-10-04,88
2012-10-05,93
2012-10-06,100
2012-10-07,96
2012-10-08,86
2012-10-09,83
2012-10-10,81
2012-10-11,78
2012-10-12,77
2012-10-13,79
2012-10-14,83
2012-10-15,76
2012-10-16,79
2012-10-17,80
2012-10-18,82
2012-10-19,86
2012-10-20,98
2012-10-21,87
2012-10-22,81
2012-10-23,82
2012-10-24,77
2012-10-25,75
2012-10-26,76
2012-10-27,77
2012-10-28,72
2012-10-29,67
2012-10-30,68
2012-10-31,64
2012-11-01,62
2012-11-02,60
2012-11-03,65
2012-11-04,62
2012-11-05,60
2012-11-06,61
2012-11-07,62
2012-11-08,63
2012-11-09,67
2012-11-10,71
2012-11-11,69
2012-11-12,66
2012-11-13,67
2012-11-14,69
2012-11-15,69
2012-11-16,72
2012-11-17,75
2012-11-18,75
2012-11-19,68
2012-11-20,67
2012-11-21,67
2012-11-22,69
2012-11-23,64
2012-11-24,65
2012-11-25,66
2012-11-26,66
2012-11-27,68
2012-11-28,70
2012-11-29,71
2012-11-30,73
2012-12-01,82
2012-12-02,80
2012-12-03,75
2012-12-04,76
2012-12-05,77
2012-12-06,77
2012-12-07,77
2012-12-08,88
2012-12-09,81
2012-12-10,77
2012-12-11,77
2012-12-12,78
2012-12-13,77
2012-12-14,77
2012-12-15,87
2012-12-16,76
2012-12-17,73
2012-12-18,72
2012-12-19,73
2012-12-20,69
2012-12-21,68
2012-12-22,73
2012-12-23,64
2012-12-24,62
2012-12-25,65
2012-12-26,59
2012-12-27,62
2012-12-28,56
2012-12-29,62
2012-12-30,61
2012-12-31,64
2013-01-01,69
2013-01-02,74
2013-01-03,79
2013-01-04,85
2013-01-05,96
2013-01-06,95
2013-01-07,88
2013-01-08,89
2013-01-09,90
2013-01-10,88
2013-01-11,89
2013-01-12,95
2013-01-13,90
2013-01-14,87
2013-01-15,86
2013-01-16,87
2013-01-17,85
2013-01-18,86
2013-01-19,92
2013-01-20,87
2013-01-21,86
2013-01-22,87
2013-01-23,88
2013-01-24,92
