Date,Citibank
2011-03-30,66
2011-03-31,64
2011-04-01,100
2011-04-02,89
2011-04-03,89
2011-04-04,89
2011-04-05,51
2011-04-06,44
2011-04-07,69
2011-04-08,59
2011-04-09,61
2011-04-10,64
2011-04-11,66
2011-04-12,47
2011-04-13,86
2011-04-14,40
2011-04-15,88
2011-04-16,72
2011-04-17,72
2011-04-18,72
2011-04-19,80
2011-04-20,77
2011-04-21,44
2011-04-22,67
2011-04-23,59
2011-04-24,66
2011-04-25,77
2011-04-26,70
2011-04-27,70
2011-04-28,60
2011-04-29,89
2011-04-30,70
2011-05-01,70
2011-05-02,70
2011-05-03,70
2011-05-04,43
2011-05-05,64
2011-05-06,84
2011-05-07,55
2011-05-08,55
2011-05-09,55
2011-05-10,78
2011-05-11,46
2011-05-12,55
2011-05-13,58
2011-05-14,38
2011-05-15,38
2011-05-16,38
2011-05-17,53
2011-05-18,67
2011-05-19,56
2011-05-20,50
2011-05-21,61
2011-05-22,65
2011-05-23,69
2011-05-24,54
2011-05-25,83
2011-05-26,70
2011-05-27,62
2011-05-28,75
2011-05-29,56
2011-05-30,78
2011-05-31,39
2011-06-01,35
2011-06-02,73
2011-06-03,89
2011-06-04,44
2011-06-05,44
2011-06-06,58
2011-06-07,50
2011-06-08,61
2011-06-09,62
2011-06-10,69
2011-06-11,56
2011-06-12,56
2011-06-13,56
2011-06-14,54
2011-06-15,69
2011-06-16,44
2011-06-17,36
2011-06-18,44
2011-06-19,62
2011-06-20,81
2011-06-21,68
2011-06-22,41
2011-06-23,76
2011-06-24,66
2011-06-25,53
2011-06-26,59
2011-06-27,59
2011-06-28,75
2011-06-29,83
2011-06-30,84
2011-07-01,48
2011-07-02,60
2011-07-03,72
2011-07-04,84
2011-07-05,98
2011-07-06,63
2011-07-07,46
2011-07-08,47
2011-07-09,35
2011-07-10,35
2011-07-11,35
2011-07-12,38
2011-07-13,48
2011-07-14,54
2011-07-15,45
2011-07-16,45
2011-07-17,52
2011-07-18,58
2011-07-19,68
2011-07-20,35
2011-07-21,70
2011-07-22,55
2011-07-23,70
2011-07-24,85
2011-07-25,100
2011-07-26,82
2011-07-27,60
2011-07-28,53
2011-07-29,53
2011-07-30,53
2011-07-31,48
2011-08-01,84
2011-08-02,46
2011-08-03,45
2011-08-04,59
2011-08-05,55
2011-08-06,48
2011-08-07,57
2011-08-08,67
2011-08-09,61
2011-08-10,61
2011-08-11,79
2011-08-12,54
2011-08-13,58
2011-08-14,61
2011-08-15,64
2011-08-16,82
2011-08-17,64
2011-08-18,58
2011-08-19,66
2011-08-20,42
2011-08-21,54
2011-08-22,70
2011-08-23,65
2011-08-24,70
2011-08-25,56
2011-08-26,45
2011-08-27,53
2011-08-28,45
2011-08-29,39
2011-08-30,44
2011-08-31,50
2011-09-01,48
2011-09-02,45
2011-09-03,51
2011-09-04,56
2011-09-05,65
2011-09-06,69
2011-09-07,59
2011-09-08,56
2011-09-09,40
2011-09-10,43
2011-09-11,47
2011-09-12,41
2011-09-13,51
2011-09-14,42
2011-09-15,64
2011-09-16,41
2011-09-17,48
2011-09-18,55
2011-09-19,61
2011-09-20,64
2011-09-21,44
2011-09-22,49
2011-09-23,47
2011-09-24,47
2011-09-25,47
2011-09-26,82
2011-09-27,74
2011-09-28,41
2011-09-29,42
2011-09-30,69
2011-10-01,75
2011-10-02,81
2011-10-03,69
2011-10-04,81
2011-10-05,38
2011-10-06,55
2011-10-07,47
2011-10-08,45
2011-10-09,45
2011-10-10,100
2011-10-11,74
2011-10-12,46
2011-10-13,57
2011-10-14,67
2011-10-15,53
2011-10-16,53
2011-10-17,53
2011-10-18,37
2011-10-19,54
2011-10-20,40
2011-10-21,40
2011-10-22,44
2011-10-23,48
2011-10-24,95
2011-10-25,76
2011-10-26,67
2011-10-27,58
2011-10-28,68
2011-10-29,72
2011-10-30,75
2011-10-31,79
2011-11-01,84
2011-11-02,34
2011-11-03,76
2011-11-04,52
2011-11-05,45
2011-11-06,56
2011-11-07,67
2011-11-08,96
2011-11-09,50
2011-11-10,46
2011-11-11,42
2011-11-12,53
2011-11-13,64
2011-11-14,75
2011-11-15,66
2011-11-16,52
2011-11-17,53
2011-11-18,59
2011-11-19,39
2011-11-20,57
2011-11-21,75
2011-11-22,61
2011-11-23,60
2011-11-24,60
2011-11-25,60
2011-11-26,61
2011-11-27,61
2011-11-28,61
2011-11-29,61
2011-11-30,59
2011-12-01,98
2011-12-02,55
2011-12-03,87
2011-12-04,50
2011-12-05,97
2011-12-06,64
2011-12-07,79
2011-12-08,54
2011-12-09,60
2011-12-10,46
2011-12-11,52
2011-12-12,59
2011-12-13,67
2011-12-14,38
2011-12-15,76
2011-12-16,64
2011-12-17,55
2011-12-18,55
2011-12-19,76
2011-12-20,61
2011-12-21,71
2011-12-22,81
2011-12-23,96
2011-12-24,45
2011-12-25,45
2011-12-26,45
2011-12-27,85
2011-12-28,60
2011-12-29,65
2011-12-30,68
2011-12-31,72
2012-01-01,76
2012-01-02,79
2012-01-03,100
2012-01-04,89
2012-01-05,86
2012-01-06,78
2012-01-07,53
2012-01-08,63
2012-01-09,72
2012-01-10,72
2012-01-11,57
2012-01-12,65
2012-01-13,60
2012-01-14,43
2012-01-15,43
2012-01-16,54
2012-01-17,61
2012-01-18,74
2012-01-19,67
2012-01-20,85
2012-01-21,60
2012-01-22,60
2012-01-23,60
2012-01-24,60
2012-01-25,60
2012-01-26,68
2012-01-27,49
2012-01-28,46
2012-01-29,46
2012-01-30,80
2012-01-31,73
2012-02-01,35
2012-02-02,70
2012-02-03,51
2012-02-04,38
2012-02-05,38
2012-02-06,38
2012-02-07,45
2012-02-08,60
2012-02-09,64
2012-02-10,40
2012-02-11,42
2012-02-12,38
2012-02-13,38
2012-02-14,77
2012-02-15,63
2012-02-16,69
2012-02-17,60
2012-02-18,46
2012-02-19,59
2012-02-20,71
2012-02-21,57
2012-02-22,71
2012-02-23,86
2012-02-24,86
2012-02-25,55
2012-02-26,46
2012-02-27,52
2012-02-28,69
2012-02-29,48
