Date,Citigroup
2006-04-01,58
2006-04-02,64
2006-04-03,59
2006-04-04,60
2006-04-05,61
2006-04-06,62
2006-04-07,63
2006-04-08,68
2006-04-09,68
2006-04-10,62
2006-04-11,61
2006-04-12,61
2006-04-13,59
2006-04-14,62
2006-04-15,59
2006-04-16,61
2006-04-17,59
2006-04-18,60
2006-04-19,60
2006-04-20,62
2006-04-21,61
2006-04-22,68
2006-04-23,61
2006-04-24,60
2006-04-25,60
2006-04-26,62
2006-04-27,59
2006-04-28,60
2006-04-29,60
2006-04-30,60
2006-05-01,58
2006-05-02,61
2006-05-03,58
2006-05-04,58
2006-05-05,62
2006-05-06,63
2006-05-07,62
2006-05-08,57
2006-05-09,60
2006-05-10,56
2006-05-11,55
2006-05-12,55
2006-05-13,59
2006-05-14,57
2006-05-15,58
2006-05-16,60
2006-05-17,61
2006-05-18,63
2006-05-19,65
2006-05-20,74
2006-05-21,65
2006-05-22,62
2006-05-23,61
2006-05-24,58
2006-05-25,57
2006-05-26,54
2006-05-27,56
2006-05-28,55
2006-05-29,54
2006-05-30,55
2006-05-31,56
2006-06-01,58
2006-06-02,58
2006-06-03,63
2006-06-04,61
2006-06-05,59
2006-06-06,59
2006-06-07,60
2006-06-08,60
2006-06-09,62
2006-06-10,64
2006-06-11,63
2006-06-12,60
2006-06-13,59
2006-06-14,60
2006-06-15,58
2006-06-16,59
2006-06-17,63
2006-06-18,58
2006-06-19,59
2006-06-20,61
2006-06-21,61
2006-06-22,65
2006-06-23,63
2006-06-24,67
2006-06-25,67
2006-06-26,64
2006-06-27,64
2006-06-28,65
2006-06-29,66
2006-06-30,64
2006-07-01,64
2006-07-02,62
2006-07-03,60
2006-07-04,61
2006-07-05,57
2006-07-06,55
2006-07-07,53
2006-07-08,55
2006-07-09,56
2006-07-10,55
2006-07-11,59
2006-07-12,58
2006-07-13,60
2006-07-14,61
2006-07-15,72
2006-07-16,64
2006-07-17,65
2006-07-18,66
2006-07-19,67
2006-07-20,70
2006-07-21,69
2006-07-22,76
2006-07-23,71
2006-07-24,70
2006-07-25,70
2006-07-26,70
2006-07-27,73
2006-07-28,70
2006-07-29,79
2006-07-30,69
2006-07-31,69
2006-08-01,69
2006-08-02,69
2006-08-03,68
2006-08-04,71
2006-08-05,71
2006-08-06,71
2006-08-07,66
2006-08-08,65
2006-08-09,66
2006-08-10,66
2006-08-11,64
2006-08-12,66
2006-08-13,66
2006-08-14,63
2006-08-15,63
2006-08-16,63
2006-08-17,63
2006-08-18,66
2006-08-19,67
2006-08-20,68
2006-08-21,63
2006-08-22,63
2006-08-23,62
2006-08-24,64
2006-08-25,62
2006-08-26,66
2006-08-27,64
2006-08-28,61
2006-08-29,61
2006-08-30,60
2006-08-31,61
2006-09-01,60
2006-09-02,65
2006-09-03,65
2006-09-04,58
2006-09-05,58
2006-09-06,57
2006-09-07,58
2006-09-08,56
2006-09-09,61
2006-09-10,59
2006-09-11,56
2006-09-12,57
2006-09-13,57
2006-09-14,59
2006-09-15,58
2006-09-16,61
2006-09-17,60
2006-09-18,57
2006-09-19,56
2006-09-20,57
2006-09-21,55
2006-09-22,56
2006-09-23,59
2006-09-24,60
2006-09-25,55
2006-09-26,55
2006-09-27,56
2006-09-28,56
2006-09-29,56
2006-09-30,62
2006-10-01,57
2006-10-02,57
2006-10-03,58
2006-10-04,60
2006-10-05,59
2006-10-06,62
2006-10-07,66
2006-10-08,60
2006-10-09,60
2006-10-10,60
2006-10-11,62
2006-10-12,60
2006-10-13,60
2006-10-14,65
2006-10-15,62
2006-10-16,60
2006-10-17,61
2006-10-18,61
2006-10-19,63
2006-10-20,62
2006-10-21,67
2006-10-22,68
2006-10-23,61
2006-10-24,61
2006-10-25,60
2006-10-26,61
2006-10-27,59
2006-10-28,67
2006-10-29,58
2006-10-30,58
2006-10-31,57
2006-11-01,57
2006-11-02,57
2006-11-03,59
2006-11-04,60
2006-11-05,56
2006-11-06,56
2006-11-07,58
2006-11-08,56
2006-11-09,56
2006-11-10,58
2006-11-11,61
2006-11-12,57
2006-11-13,57
2006-11-14,57
2006-11-15,58
2006-11-16,59
2006-11-17,58
2006-11-18,69
2006-11-19,57
2006-11-20,55
2006-11-21,53
2006-11-22,53
2006-11-23,54
2006-11-24,48
2006-11-25,49
2006-11-26,49
2006-11-27,50
2006-11-28,52
2006-11-29,54
2006-11-30,58
2006-12-01,58
2006-12-02,63
2006-12-03,64
2006-12-04,60
2006-12-05,60
2006-12-06,61
2006-12-07,61
2006-12-08,60
2006-12-09,63
2006-12-10,66
2006-12-11,58
2006-12-12,57
2006-12-13,58
2006-12-14,55
2006-12-15,55
2006-12-16,60
2006-12-17,53
2006-12-18,53
2006-12-19,53
2006-12-20,54
2006-12-21,54
2006-12-22,53
2006-12-23,55
2006-12-24,55
2006-12-25,51
2006-12-26,51
2006-12-27,50
2006-12-28,50
2006-12-29,50
2006-12-30,52
2006-12-31,53
2007-01-01,51
2007-01-02,52
2007-01-03,54
2007-01-04,56
2007-01-05,56
2007-01-06,62
2007-01-07,60
2007-01-08,57
2007-01-09,57
2007-01-10,58
2007-01-11,57
2007-01-12,57
2007-01-13,62
2007-01-14,60
2007-01-15,57
2007-01-16,57
2007-01-17,58
2007-01-18,59
2007-01-19,58
2007-01-20,64
2007-01-21,62
2007-01-22,60
2007-01-23,61
2007-01-24,65
2007-01-25,63
2007-01-26,67
2007-01-27,68
2007-01-28,64
2007-01-29,64
2007-01-30,64
2007-01-31,64
2007-02-01,66
2007-02-02,65
2007-02-03,68
2007-02-04,65
2007-02-05,62
2007-02-06,61
2007-02-07,61
2007-02-08,59
2007-02-09,59
2007-02-10,61
2007-02-11,61
2007-02-12,58
2007-02-13,58
2007-02-14,62
2007-02-15,59
2007-02-16,60
2007-02-17,65
2007-02-18,62
2007-02-19,58
2007-02-20,58
2007-02-21,57
2007-02-22,57
2007-02-23,58
2007-02-24,59
2007-02-25,59
2007-02-26,56
2007-02-27,57
2007-02-28,57
2007-03-01,59
2007-03-02,58
2007-03-03,61
2007-03-04,64
2007-03-05,58
2007-03-06,59
