Date,Deutsche Bank
2013-04-01,89
2013-04-02,89
2013-04-03,91
2013-04-04,90
2013-04-05,91
2013-04-06,97
2013-04-07,88
2013-04-08,88
2013-04-09,88
2013-04-10,87
2013-04-11,87
2013-04-12,87
2013-04-13,93
2013-04-14,86
2013-04-15,84
2013-04-16,85
2013-04-17,83
2013-04-18,82
2013-04-19,82
2013-04-20,88
2013-04-21,82
2013-04-22,81
2013-04-23,84
2013-04-24,82
2013-04-25,82
2013-04-26,82
2013-04-27,90
2013-04-28,87
2013-04-29,85
2013-04-30,88
2013-05-01,97
2013-05-02,89
2013-05-03,94
2013-05-04,100
2013-05-05,90
2013-05-06,89
2013-05-07,91
2013-05-08,88
2013-05-09,92
2013-05-10,85
2013-05-11,92
2013-05-12,84
2013-05-13,84
2013-05-14,85
2013-05-15,85
2013-05-16,85
2013-05-17,87
2013-05-18,94
2013-05-19,87
2013-05-20,84
2013-05-21,83
2013-05-22,83
2013-05-23,81
2013-05-24,81
2013-05-25,88
2013-05-26,82
2013-05-27,84
2013-05-28,86
2013-05-29,88
2013-05-30,91
2013-05-31,92
2013-06-01,104
2013-06-02,93
2013-06-03,92
2013-06-04,93
2013-06-05,90
2013-06-06,90
2013-06-07,88
2013-06-08,97
2013-06-09,87
2013-06-10,87
2013-06-11,88
2013-06-12,86
2013-06-13,85
2013-06-14,86
2013-06-15,94
2013-06-16,84
2013-06-17,83
2013-06-18,83
2013-06-19,82
2013-06-20,80
2013-06-21,81
2013-06-22,86
2013-06-23,81
2013-06-24,83
2013-06-25,85
2013-06-26,87
2013-06-27,89
2013-06-28,91
2013-06-29,102
2013-06-30,94
2013-07-01,93
2013-07-02,96
2013-07-03,96
2013-07-04,95
2013-07-05,97
2013-07-06,105
2013-07-07,95
2013-07-08,93
2013-07-09,92
2013-07-10,92
2013-07-11,90
2013-07-12,90
2013-07-13,96
2013-07-14,88
2013-07-15,87
2013-07-16,89
2013-07-17,87
2013-07-18,86
2013-07-19,87
2013-07-20,94
2013-07-21,85
2013-07-22,85
2013-07-23,86
2013-07-24,86
2013-07-25,85
2013-07-26,85
2013-07-27,93
2013-07-28,87
2013-07-29,88
2013-07-30,90
2013-07-31,93
2013-08-01,95
2013-08-02,99
2013-08-03,108
2013-08-04,97
2013-08-05,96
2013-08-06,98
2013-08-07,94
2013-08-08,96
2013-08-09,93
2013-08-10,99
2013-08-11,91
2013-08-12,88
2013-08-13,88
2013-08-14,86
2013-08-15,85
2013-08-16,83
2013-08-17,90
2013-08-18,81
2013-08-19,81
2013-08-20,83
2013-08-21,81
2013-08-22,82
2013-08-23,81
2013-08-24,88
2013-08-25,83
2013-08-26,85
2013-08-27,87
2013-08-28,89
2013-08-29,91
2013-08-30,93
2013-08-31,104
2013-09-01,95
2013-09-02,94
2013-09-03,97
2013-09-04,95
2013-09-05,93
2013-09-06,94
2013-09-07,99
2013-09-08,91
2013-09-09,89
2013-09-10,88
2013-09-11,86
2013-09-12,85
2013-09-13,84
2013-09-14,89
2013-09-15,82
2013-09-16,82
2013-09-17,85
2013-09-18,84
2013-09-19,85
2013-09-20,84
2013-09-21,93
2013-09-22,86
2013-09-23,86
2013-09-24,88
2013-09-25,87
2013-09-26,88
2013-09-27,89
2013-09-28,99
2013-09-29,90
2013-09-30,90
2013-10-01,90
2013-10-02,94
2013-10-03,95
2013-10-04,90
2013-10-05,99
2013-10-06,89
2013-10-07,89
2013-10-08,90
2013-10-09,88
2013-10-10,87
2013-10-11,88
2013-10-12,95
2013-10-13,86
2013-10-14,86
2013-10-15,86
2013-10-16,85
2013-10-17,85
2013-10-18,85
2013-10-19,91
2013-10-20,83
2013-10-21,82
2013-10-22,83
2013-10-23,80
2013-10-24,79
2013-10-25,78
2013-10-26,85
2013-10-27,80
2013-10-28,82
2013-10-29,84
2013-10-30,87
2013-10-31,91
2013-11-01,96
2013-11-02,98
2013-11-03,93
2013-11-04,92
2013-11-05,93
2013-11-06,93
2013-11-07,91
2013-11-08,92
2013-11-09,98
2013-11-10,89
2013-11-11,89
2013-11-12,88
2013-11-13,89
2013-11-14,87
2013-11-15,88
2013-11-16,97
2013-11-17,86
2013-11-18,85
2013-11-19,86
2013-11-20,84
2013-11-21,84
2013-11-22,83
2013-11-23,89
2013-11-24,83
2013-11-25,85
2013-11-26,87
2013-11-27,88
2013-11-28,90
2013-11-29,92
2013-11-30,104
2013-12-01,95
2013-12-02,95
2013-12-03,102
2013-12-04,98
2013-12-05,99
2013-12-06,102
2013-12-07,108
2013-12-08,98
2013-12-09,96
2013-12-10,95
2013-12-11,93
2013-12-12,90
2013-12-13,89
2013-12-14,94
2013-12-15,86
2013-12-16,86
2013-12-17,87
2013-12-18,88
2013-12-19,88
2013-12-20,88
2013-12-21,97
2013-12-22,87
2013-12-23,84
2013-12-24,89
2013-12-25,83
2013-12-26,76
2013-12-27,74
2013-12-28,78
2013-12-29,75
2013-12-30,76
2013-12-31,87
2014-01-01,81
2014-01-02,84
2014-01-03,89
2014-01-04,97
2014-01-05,91
2014-01-06,87
2014-01-07,87
2014-01-08,88
2014-01-09,86
2014-01-10,87
2014-01-11,93
2014-01-12,85
2014-01-13,85
2014-01-14,85
2014-01-15,85
2014-01-16,86
2014-01-17,87
2014-01-18,94
2014-01-19,85
2014-01-20,84
2014-01-21,85
2014-01-22,85
2014-01-23,83
2014-01-24,83
2014-01-25,89
2014-01-26,84
2014-01-27,85
2014-01-28,87
2014-01-29,89
2014-01-30,91
2014-01-31,93
2014-02-01,105
