Date,Goldman Sachs
2006-09-09,52
2006-09-10,53
2006-09-11,54
2006-09-12,60
2006-09-13,57
2006-09-14,58
2006-09-15,59
2006-09-16,61
2006-09-17,62
2006-09-18,64
2006-09-19,71
2006-09-20,67
2006-09-21,71
2006-09-22,75
2006-09-23,73
2006-09-24,69
2006-09-25,65
2006-09-26,61
2006-09-27,57
2006-09-28,53
2006-09-29,49
2006-09-30,46
2006-10-01,48
2006-10-02,51
2006-10-03,57
2006-10-04,56
2006-10-05,61
2006-10-06,62
2006-10-07,65
2006-10-08,66
2006-10-09,67
2006-10-10,68
2006-10-11,69
2006-10-12,75
2006-10-13,71
2006-10-14,81
2006-10-15,71
2006-10-16,69
2006-10-17,68
2006-10-18,66
2006-10-19,65
2006-10-20,63
2006-10-21,62
2006-10-22,65
2006-10-23,68
2006-10-24,73
2006-10-25,75
2006-10-26,83
2006-10-27,82
2006-10-28,85
2006-10-29,81
2006-10-30,77
2006-10-31,73
2006-11-01,74
2006-11-02,66
2006-11-03,62
2006-11-04,61
2006-11-05,61
2006-11-06,63
2006-11-07,65
2006-11-08,68
2006-11-09,71
2006-11-10,74
2006-11-11,76
2006-11-12,71
2006-11-13,68
2006-11-14,64
2006-11-15,61
2006-11-16,57
2006-11-17,54
2006-11-18,55
2006-11-19,52
2006-11-20,53
2006-11-21,54
2006-11-22,55
2006-11-23,56
2006-11-24,60
2006-11-25,59
2006-11-26,60
2006-11-27,61
2006-11-28,63
2006-11-29,64
2006-11-30,66
2006-12-01,67
2006-12-02,73
2006-12-03,68
2006-12-04,68
2006-12-05,67
2006-12-06,67
2006-12-07,68
2006-12-08,66
2006-12-09,66
2006-12-10,69
2006-12-11,73
2006-12-12,77
2006-12-13,80
2006-12-14,84
2006-12-15,90
2006-12-16,99
2006-12-17,89
2006-12-18,87
2006-12-19,85
2006-12-20,88
2006-12-21,83
2006-12-22,78
2006-12-23,76
2006-12-24,73
2006-12-25,70
2006-12-26,67
2006-12-27,64
2006-12-28,61
2006-12-29,58
2006-12-30,55
2006-12-31,56
2007-01-01,58
2007-01-02,60
2007-01-03,66
2007-01-04,63
2007-01-05,67
2007-01-06,67
2007-01-07,71
2007-01-08,76
2007-01-09,81
2007-01-10,91
2007-01-11,91
2007-01-12,95
2007-01-13,106
2007-01-14,96
2007-01-15,92
2007-01-16,89
2007-01-17,85
2007-01-18,82
2007-01-19,78
2007-01-20,76
2007-01-21,73
2007-01-22,72
2007-01-23,71
2007-01-24,76
2007-01-25,69
2007-01-26,72
2007-01-27,67
2007-01-28,67
2007-01-29,68
2007-01-30,71
2007-01-31,70
2007-02-01,71
2007-02-02,72
2007-02-03,75
2007-02-04,74
2007-02-05,75
2007-02-06,81
2007-02-07,80
2007-02-08,78
2007-02-09,88
2007-02-10,81
2007-02-11,78
2007-02-12,75
2007-02-13,72
2007-02-14,69
2007-02-15,70
2007-02-16,65
2007-02-17,61
2007-02-18,61
2007-02-19,62
2007-02-20,63
2007-02-21,68
2007-02-22,64
2007-02-23,66
2007-02-24,66
2007-02-25,65
2007-02-26,64
2007-02-27,63
2007-02-28,62
2007-03-01,61
2007-03-02,60
2007-03-03,59
2007-03-04,58
2007-03-05,58
2007-03-06,65
2007-03-07,58
2007-03-08,58
2007-03-09,58
2007-03-10,58
2007-03-11,60
2007-03-12,62
2007-03-13,64
2007-03-14,72
2007-03-15,68
2007-03-16,71
2007-03-17,74
2007-03-18,70
2007-03-19,69
2007-03-20,68
2007-03-21,69
2007-03-22,69
2007-03-23,66
2007-03-24,64
2007-03-25,64
2007-03-26,64
2007-03-27,71
2007-03-28,65
2007-03-29,73
2007-03-30,66
2007-03-31,67
2007-04-01,66
2007-04-02,66
2007-04-03,66
2007-04-04,66
2007-04-05,71
2007-04-06,66
2007-04-07,66
2007-04-08,65
2007-04-09,64
2007-04-10,63
2007-04-11,62
2007-04-12,65
2007-04-13,60
2007-04-14,59
2007-04-15,60
2007-04-16,61
2007-04-17,68
2007-04-18,64
2007-04-19,66
2007-04-20,70
2007-04-21,69
2007-04-22,68
2007-04-23,68
2007-04-24,74
2007-04-25,68
2007-04-26,68
2007-04-27,72
2007-04-28,68
2007-04-29,66
2007-04-30,65
2007-05-01,63
2007-05-02,62
2007-05-03,63
2007-05-04,61
2007-05-05,58
2007-05-06,60
2007-05-07,62
2007-05-08,64
2007-05-09,66
2007-05-10,68
2007-05-11,70
2007-05-12,77
2007-05-13,71
2007-05-14,70
2007-05-15,69
2007-05-16,73
2007-05-17,68
2007-05-18,67
2007-05-19,67
2007-05-20,66
2007-05-21,65
2007-05-22,66
2007-05-23,64
2007-05-24,63
2007-05-25,65
2007-05-26,63
2007-05-27,61
2007-05-28,61
2007-05-29,61
2007-05-30,62
2007-05-31,60
2007-06-01,60
2007-06-02,62
2007-06-03,61
2007-06-04,62
2007-06-05,63
2007-06-06,72
2007-06-07,65
2007-06-08,73
2007-06-09,68
2007-06-10,67
2007-06-11,66
2007-06-12,65
2007-06-13,64
