Date,Seeking
2011-03-15,81
2011-03-16,75
2011-03-17,80
2011-03-18,77
2011-03-19,77
2011-03-20,76
2011-03-21,75
2011-03-22,77
2011-03-23,73
2011-03-24,74
2011-03-25,71
2011-03-26,71
2011-03-27,70
2011-03-28,70
2011-03-29,70
2011-03-30,69
2011-03-31,69
2011-05-01,74
2011-05-02,75
2011-05-03,77
2011-05-04,77
2011-05-05,78
2011-05-06,79
2011-05-07,80
2011-05-08,77
2011-05-09,74
2011-05-10,71
2011-05-11,68
2011-05-12,65
2011-05-13,62
2011-05-14,59
2011-05-15,60
2011-05-16,65
2011-05-17,66
2011-05-18,66
2011-05-19,68
2011-05-20,70
2011-05-21,77
2011-05-22,70
2011-05-23,68
2011-05-24,66
2011-05-25,64
2011-05-26,62
2011-05-27,60
2011-05-28,59
2011-05-29,59
2011-05-30,60
2011-05-31,61
2011-06-01,62
2011-06-02,63
2011-06-03,65
2011-06-04,65
2011-06-05,66
2011-06-06,68
2011-06-07,70
2011-06-08,72
2011-06-09,75
2011-06-10,78
2011-06-11,78
2011-06-12,76
2011-06-13,75
2011-06-14,73
2011-06-15,74
2011-06-16,70
2011-06-17,69
2011-06-18,69
2011-06-19,67
2011-06-20,66
2011-06-21,66
2011-06-22,69
2011-06-23,65
2011-06-24,64
2011-06-25,65
2011-06-26,64
2011-06-27,64
2011-06-28,65
2011-06-29,65
2011-06-30,66
2011-07-01,66
2011-07-02,68
2011-07-03,65
2011-07-04,63
2011-07-05,61
2011-07-06,61
2011-07-07,58
2011-07-08,56
2011-07-09,55
2011-07-10,58
2011-07-11,62
2011-07-12,66
2011-07-13,69
2011-07-14,72
2011-07-15,79
2011-07-16,80
2011-07-17,76
2011-07-18,72
2011-07-19,69
2011-07-20,65
2011-07-21,62
2011-07-22,58
2011-07-23,55
2011-07-24,57
2011-07-25,64
2011-07-26,63
2011-07-27,70
2011-07-28,70
2011-07-29,73
2011-07-30,75
2011-07-31,76
2011-08-01,78
2011-08-02,80
2011-08-03,88
2011-08-04,83
2011-08-05,85
2011-08-06,92
2011-08-07,88
2011-08-08,89
2011-08-09,90
2011-08-10,98
2011-08-11,93
2011-08-12,101
2011-08-13,96
2011-08-14,92
2011-08-15,89
2011-08-16,92
2011-08-17,83
2011-08-18,80
2011-08-19,77
2011-08-20,74
2011-08-21,75
2011-08-22,77
2011-08-23,83
2011-08-24,80
2011-08-25,81
2011-08-26,84
2011-08-27,85
2011-08-28,83
2011-08-29,82
2011-08-30,80
2011-08-31,79
2011-09-01,82
2011-09-02,77
2011-09-03,75
2011-09-04,72
2011-09-05,69
2011-09-06,66
2011-09-07,64
2011-09-08,61
2011-09-09,58
2011-09-10,56
2011-09-11,59
2011-09-12,62
2011-09-13,66
2011-09-14,69
2011-09-15,75
2011-09-16,79
2011-09-17,80
2011-09-18,80
2011-09-19,80
2011-09-20,80
2011-09-21,80
2011-09-22,82
2011-09-23,81
2011-09-24,80
2011-09-25,80
2011-09-26,78
2011-09-27,81
2011-09-28,76
2011-09-29,75
2011-09-30,74
2011-10-01,77
2011-10-02,72
2011-10-03,71
2011-10-04,72
2011-10-05,70
2011-10-06,73
2011-10-07,69
2011-10-08,69
2011-10-09,68
2011-10-10,68
2011-10-11,67
2011-10-12,67
2011-10-13,66
2011-10-14,70
2011-10-15,66
2011-10-16,65
2011-10-17,64
2011-10-18,64
2011-10-19,63
2011-10-20,65
2011-10-21,62
2011-10-22,65
2011-10-23,62
2011-10-24,63
2011-10-25,64
2011-10-26,68
2011-10-27,66
2011-10-28,71
2011-10-29,68
2011-10-30,68
2011-10-31,63
2011-11-01,61
2011-11-02,59
2011-11-03,57
2011-11-04,55
2011-11-05,53
2011-11-06,54
2011-11-07,57
2011-11-08,58
2011-11-09,60
2011-11-10,62
2011-11-11,70
2011-11-12,66
2011-11-13,66
2011-11-14,66
2011-11-15,66
2011-11-16,73
2011-11-17,67
2011-11-18,67
2011-11-19,69
2011-11-20,67
2011-11-21,66
2011-11-22,65
2011-11-23,64
2011-11-24,65
2011-11-25,64
2011-11-26,63
2011-11-27,63
2011-11-28,65
2011-11-29,66
2011-11-30,68
2011-12-01,77
2011-12-02,72
2011-12-03,73
2011-12-04,73
2011-12-05,74
2011-12-06,79
2011-12-07,75
2011-12-08,76
2011-12-09,78
2011-12-10,77
2011-12-11,76
2011-12-12,77
2011-12-13,76
2011-12-14,73
2011-12-15,72
2011-12-16,71
2011-12-17,71
2011-12-18,69
2011-12-19,68
2011-12-20,67
2011-12-21,66
2011-12-22,69
2011-12-23,64
2011-12-24,66
2011-12-25,63
2011-12-26,64
2011-12-27,65
2011-12-28,65
2011-12-29,66
2011-12-30,67
2011-12-31,70
2012-01-01,69
2012-01-02,70
2012-01-03,71
2012-01-04,72
2012-01-05,73
2012-01-06,74
2012-01-07,81
2012-01-08,73
2012-01-09,71
2012-01-10,71
2012-01-11,68
2012-01-12,66
2012-01-13,66
2012-01-14,63
2012-01-15,62
2012-01-16,62
2012-01-17,61
2012-01-18,61
2012-01-19,60
2012-01-20,61
2012-01-21,60
2012-01-22,62
2012-01-23,63
2012-01-24,65
2012-01-25,70
2012-01-26,67
2012-01-27,69
2012-01-28,71
2012-01-29,72
2012-01-30,73
2012-01-31,75
2012-02-01,76
2012-02-02,80
2012-02-03,79
2012-02-04,86
2012-02-05,80
2012-02-06,80
2012-02-07,80
2012-02-08,80
2012-02-09,86
2012-02-10,81
2012-02-11,80
2012-02-12,81
2012-02-13,82
2012-02-14,84
2012-02-15,91
2012-02-16,87
2012-02-17,88
2012-02-18,100
2012-02-19,91
2012-02-20,92
2012-02-21,94
2012-02-22,96
2012-02-23,97
2012-02-24,111
2012-02-25,100
2012-02-26,102
2012-02-27,93
2012-02-28,90
2012-02-29,93
2012-03-01,83
2012-03-02,82
2012-03-03,80
2012-03-04,76
2012-03-05,78
2012-03-06,75
2012-03-07,79
2012-03-08,74
2012-03-09,81
2012-03-10,74
2012-03-11,73
2012-03-12,72
2012-03-13,71
2012-03-14,73
2012-03-15,69
2012-03-16,68
2012-03-17,67
2012-03-18,68
2012-03-19,69
2012-03-20,72
2012-03-21,74
2012-03-22,72
2012-03-23,76
2012-03-24,75
2012-03-25,75
2012-03-26,81
2012-03-27,76
2012-03-28,78
2012-03-29,77
2012-03-30,83
2012-03-31,78
2012-04-01,77
2012-04-02,80
2012-04-03,77
2012-04-04,75
2012-04-05,75
2012-04-06,78
2012-04-07,74
2012-04-08,74
2012-04-09,75
2012-04-10,76
2012-04-11,76
2012-04-12,78
2012-04-13,78
2012-04-14,80
2012-04-15,79
2012-04-16,77
2012-04-17,76
2012-04-18,77
2012-04-19,74
2012-04-20,73
2012-04-21,74
2012-04-22,77
2012-04-23,79
2012-04-24,80
2012-04-25,84
2012-04-26,85
2012-04-27,87
2012-04-28,94
2012-04-29,89
2012-04-30,88
2012-05-01,87
2012-05-02,89
2012-05-03,86
2012-05-04,85
2012-05-05,90
2012-05-06,85
2012-05-07,86
2012-05-08,86
2012-05-09,88
2012-05-10,87
2012-05-11,95
2012-05-12,91
2012-05-13,89
2012-05-14,89
2012-05-15,89
2012-05-16,89
2012-05-17,92
2012-05-18,90
2012-05-19,89
2012-05-20,90
2012-05-21,83
2012-05-22,80
2012-05-23,78
2012-05-24,79
2012-05-25,72
2012-05-26,70
2012-05-27,72
2012-05-28,73
2012-05-29,73
2012-05-30,84
2012-05-31,76
2012-06-01,76
2012-06-02,82
2012-06-03,78
2012-06-04,75
2012-06-05,73
2012-06-06,73
2012-06-07,70
2012-06-08,69
2012-06-09,70
2012-06-10,69
2012-06-11,70
2012-06-12,72
2012-06-13,80
2012-06-14,75
2012-06-15,80
2012-06-16,78
2012-06-17,78
2012-06-18,78
2012-06-19,79
2012-06-20,79
2012-06-21,80
2012-06-22,82
2012-06-23,80
2012-06-24,83
2012-06-25,78
2012-06-26,76
2012-06-27,74
2012-06-28,73
2012-06-29,77
2012-06-30,71
2012-07-01,71
2012-07-02,72
2012-07-03,81
2012-07-04,74
2012-07-05,75
2012-07-06,77
2012-07-07,80
2012-07-08,79
2012-07-09,82
2012-07-10,84
2012-07-11,87
2012-07-12,89
2012-07-13,98
2012-07-14,95
2012-07-15,91
2012-07-16,88
2012-07-17,89
2012-07-18,81
2012-07-19,84
2012-07-20,77
2012-07-21,72
2012-07-22,71
2012-07-23,72
2012-07-24,69
2012-07-25,76
2012-07-26,68
2012-07-27,66
2012-07-28,65
2012-07-29,68
2012-07-30,71
2012-07-31,74
