Date,Deutsche Bank
2006-11-01,70
2006-11-02,71
2006-11-03,73
2006-11-04,80
2006-11-05,72
2006-11-06,71
2006-11-07,71
2006-11-08,71
2006-11-09,71
2006-11-10,69
2006-11-11,76
2006-11-12,68
2006-11-13,68
2006-11-14,70
2006-11-15,68
2006-11-16,67
2006-11-17,68
2006-11-18,73
2006-11-19,67
2006-11-20,68
2006-11-21,68
2006-11-22,70
2006-11-23,69
2006-11-24,72
2006-11-25,75
2006-11-26,71
2006-11-27,72
2006-11-28,72
2006-11-29,74
2006-11-30,73
2006-12-01,76
2006-12-02,82
2006-12-03,74
2006-12-04,73
2006-12-05,74
2006-12-06,74
2006-12-07,72
2006-12-08,72
2006-12-09,75
2006-12-10,71
2006-12-11,70
2006-12-12,72
2006-12-13,69
2006-12-14,70
2006-12-15,69
2006-12-16,77
2006-12-17,70
2006-12-18,71
2006-12-19,73
2006-12-20,73
2006-12-21,74
2006-12-22,78
2006-12-23,81
2006-12-24,77
2006-12-25,73
2006-12-26,72
2006-12-27,70
2006-12-28,69
2006-12-29,67
2006-12-30,72
2006-12-31,70
2007-01-01,71
2007-01-02,73
2007-01-03,76
2007-01-04,78
2007-01-05,83
2007-01-06,89
2007-01-07,83
2007-01-08,81
2007-01-09,83
2007-01-10,80
2007-01-11,80
2007-01-12,80
2007-01-13,86
2007-01-14,78
2007-01-15,77
2007-01-16,79
2007-01-17,77
2007-01-18,76
2007-01-19,75
2007-01-20,82
2007-01-21,75
2007-01-22,75
2007-01-23,75
2007-01-24,75
2007-01-25,75
2007-01-26,76
2007-01-27,79
2007-01-28,76
2007-01-29,77
2007-01-30,79
2007-01-31,80
2007-02-01,82
2007-02-02,83
2007-02-03,92
2007-02-04,83
2007-02-05,81
2007-02-06,82
2007-02-07,78
2007-02-08,77
2007-02-09,77
2007-02-10,80
2007-02-11,74
2007-02-12,74
2007-02-13,75
2007-02-14,74
2007-02-15,74
2007-02-16,74
2007-02-17,80
2007-02-18,74
2007-02-19,73
