Date,Seeking
2008-04-07,67
2008-04-08,68
2008-04-09,70
2008-04-10,72
2008-04-11,74
2008-04-12,75
2008-04-13,72
2008-04-14,68
2008-04-15,65
2008-04-16,61
2008-04-17,58
2008-04-18,55
2008-04-19,52
2008-04-20,52
2008-04-21,52
2008-04-22,52
2008-04-23,52
2008-04-24,52
2008-04-25,52
2008-04-26,53
2008-04-27,54
2008-05-04,64
2008-05-05,63
2008-05-06,63
2008-05-07,62
2008-05-08,62
2008-05-09,61
2008-05-10,61
2008-05-11,60
2008-05-12,59
2008-05-13,59
2008-05-14,58
2008-05-15,58
2008-05-16,57
2008-05-17,57
2008-05-18,56
2008-05-19,56
2008-05-20,56
2008-05-21,56
2008-05-22,55
2008-05-23,55
2008-05-24,55
2008-05-25,53
2008-05-26,51
2008-05-27,49
2008-05-28,48
2008-05-29,46
2008-05-30,45
2008-05-31,44
2008-06-01,42
2008-06-02,40
2008-06-03,38
2008-06-04,36
2008-06-05,34
2008-06-06,32
2008-06-07,30
2008-06-08,34
2008-06-09,38
2008-06-10,42
2008-06-11,47
2008-06-12,51
2008-06-13,55
2008-06-14,60
2008-06-15,60
2008-06-16,60
2008-06-17,60
2008-06-18,60
2008-06-19,60
2008-06-20,60
2008-06-21,60
2008-06-22,60
2008-06-23,59
2008-06-24,59
2008-06-25,58
2008-06-26,58
2008-06-27,58
2008-06-28,58
2008-06-29,58
2008-06-30,58
2008-07-01,58
2008-07-02,59
2008-07-03,59
2008-07-04,59
2008-07-05,60
2008-07-06,62
2008-07-07,65
2008-07-08,68
2008-07-09,70
2008-07-10,73
2008-07-11,76
2008-07-12,79
2008-07-13,76
2008-07-14,73
2008-07-15,71
2008-07-16,68
2008-07-17,66
2008-07-18,63
2008-07-19,61
2008-07-20,62
2008-07-21,64
2008-07-22,65
2008-07-23,67
2008-07-24,68
2008-07-25,70
2008-07-26,72
2008-07-27,75
2008-08-03,91
2008-08-04,86
2008-08-05,80
2008-08-06,75
2008-08-07,69
2008-08-08,63
2008-08-09,58
2008-08-10,58
2008-08-11,59
2008-08-12,59
2008-08-13,60
2008-08-14,60
2008-08-15,61
2008-08-16,62
2008-08-17,60
2008-08-18,58
2008-08-19,56
2008-08-20,54
2008-08-21,52
2008-08-22,51
2008-08-23,49
2008-08-24,50
2008-08-25,52
2008-08-26,53
2008-08-27,55
2008-08-28,56
2008-08-29,58
2008-08-30,60
2008-08-31,61
2008-09-01,62
2008-09-02,63
2008-09-03,64
2008-09-04,65
2008-09-05,66
2008-09-06,68
2008-09-07,70
2008-09-08,72
2008-09-09,74
2008-09-10,77
2008-09-11,79
2008-09-12,81
2008-09-13,84
2008-09-14,81
2008-09-15,78
2008-09-16,75
2008-09-17,72
2008-09-18,69
2008-09-19,66
2008-09-20,63
2008-09-21,66
2008-09-22,68
2008-09-23,71
2008-09-24,73
2008-09-25,76
2008-09-26,79
2008-09-27,82
2008-09-28,79
2008-09-29,76
2008-09-30,74
2008-10-01,71
2008-10-02,69
2008-10-03,66
2008-10-04,64
2008-10-05,67
2008-10-06,71
2008-10-07,74
2008-10-08,78
2008-10-09,82
2008-10-10,85
2008-10-11,89
2008-10-12,86
2008-10-13,83
2008-10-14,80
2008-10-15,78
2008-10-16,75
2008-10-17,72
2008-10-18,70
2008-10-19,70
2008-10-20,71
2008-10-21,71
2008-10-22,72
2008-10-23,72
2008-10-24,73
2008-10-25,74
2008-10-26,73
2008-11-02,68
2008-11-03,66
2008-11-04,65
2008-11-05,63
2008-11-06,62
2008-11-07,60
2008-11-08,59
2008-11-09,63
2008-11-10,67
2008-11-11,72
2008-11-12,76
2008-11-13,80
2008-11-14,85
2008-11-15,89
2008-11-16,86
2008-11-17,84
2008-11-18,81
2008-11-19,79
2008-11-20,76
2008-11-21,74
2008-11-22,71
2008-11-23,68
2008-11-24,64
2008-11-25,61
2008-11-26,57
2008-11-27,54
2008-11-28,51
2008-11-29,48
2008-11-30,52
2008-12-01,56
2008-12-02,60
2008-12-03,64
2008-12-04,68
2008-12-05,72
2008-12-06,76
2008-12-07,76
2008-12-08,75
2008-12-09,75
2008-12-10,75
2008-12-11,75
2008-12-12,75
2008-12-13,75
2008-12-14,75
2008-12-15,77
2008-12-16,77
2008-12-17,78
2008-12-18,79
2008-12-19,79
2008-12-20,80
2008-12-21,73
2008-12-22,65
2008-12-23,58
2008-12-24,52
2008-12-25,45
2008-12-26,38
2008-12-27,32
2008-12-28,36
2008-12-29,40
2008-12-30,44
2008-12-31,48
2009-01-01,52
2009-01-02,56
2009-01-03,60
2009-01-04,65
2009-01-05,70
2009-01-06,75
2009-01-07,80
2009-01-08,86
2009-01-09,91
2009-01-10,96
2009-01-11,94
2009-01-12,92
2009-01-13,91
2009-01-14,89
2009-01-15,87
2009-01-16,85
2009-01-17,84
2009-01-18,80
2009-01-19,77
2009-01-20,74
2009-01-21,71
2009-01-22,67
2009-01-23,64
2009-01-24,61
2009-01-25,62
2009-02-01,70
2009-02-02,72
2009-02-03,74
2009-02-04,76
2009-02-05,78
2009-02-06,80
2009-02-07,82
2009-02-08,82
2009-02-09,83
2009-02-10,84
2009-02-11,85
2009-02-12,85
2009-02-13,86
2009-02-14,86
2009-02-15,85
2009-02-16,82
2009-02-17,80
2009-02-18,78
2009-02-19,76
2009-02-20,74
2009-02-21,73
2009-02-22,74
2009-02-23,76
2009-02-24,77
2009-02-25,78
2009-02-26,80
2009-02-27,81
2009-02-28,82
2009-03-01,80
2009-03-02,77
2009-03-03,75
2009-03-04,73
2009-03-05,71
2009-03-06,69
2009-03-07,67
2009-03-08,69
2009-03-09,71
2009-03-10,73
2009-03-11,75
2009-03-12,77
2009-03-13,79
2009-03-14,82
2009-03-15,81
2009-03-16,80
2009-03-17,79
2009-03-18,78
2009-03-19,77
2009-03-20,76
2009-03-21,75
2009-03-22,76
2009-03-23,76
2009-03-24,76
2009-03-25,77
2009-03-26,77
2009-03-27,78
2009-03-28,79
2009-03-29,82
2009-05-03,54
2009-05-04,58
2009-05-05,62
2009-05-06,66
2009-05-07,70
2009-05-08,74
2009-05-09,77
2009-05-10,73
2009-05-11,68
2009-05-12,63
2009-05-13,59
2009-05-14,54
2009-05-15,50
2009-05-16,46
2009-05-17,49
2009-05-18,53
2009-05-19,57
2009-05-20,61
2009-05-21,65
2009-05-22,68
2009-05-23,72
2009-05-24,71
2009-05-25,70
2009-05-26,69
2009-05-27,68
2009-05-28,67
2009-05-29,66
2009-05-30,65
2009-05-31,67
2009-06-01,70
2009-06-02,72
2009-06-03,75
2009-06-04,78
2009-06-05,80
2009-06-06,83
2009-06-07,79
2009-06-08,75
2009-06-09,71
2009-06-10,67
2009-06-11,63
2009-06-12,59
2009-06-13,56
2009-06-14,58
2009-06-15,61
2009-06-16,64
2009-06-17,66
2009-06-18,69
2009-06-19,72
2009-06-20,74
2009-06-21,72
2009-06-22,69
2009-06-23,67
2009-06-24,65
2009-06-25,63
2009-06-26,61
2009-06-27,59
2009-06-28,59
2009-06-29,59
2009-06-30,59
2009-07-01,59
2009-07-02,59
2009-07-03,59
2009-07-04,59
2009-07-05,58
2009-07-06,56
2009-07-07,55
2009-07-08,53
2009-07-09,52
2009-07-10,51
2009-07-11,50
2009-07-12,53
2009-07-13,58
2009-07-14,62
2009-07-15,65
2009-07-16,69
2009-07-17,73
2009-07-18,77
2009-07-19,75
2009-07-20,73
2009-07-21,71
2009-07-22,69
2009-07-23,67
2009-07-24,65
2009-07-25,64
2009-07-26,62
2009-08-02,56
2009-08-03,56
2009-08-04,56
2009-08-05,56
2009-08-06,56
2009-08-07,56
2009-08-08,57
2009-08-09,58
2009-08-10,59
2009-08-11,60
2009-08-12,61
2009-08-13,62
2009-08-14,63
2009-08-15,64
2009-08-16,62
2009-08-17,60
2009-08-18,59
2009-08-19,57
2009-08-20,56
2009-08-21,54
2009-08-22,53
2009-08-23,55
2009-08-24,58
2009-08-25,60
2009-08-26,62
2009-08-27,65
2009-08-28,67
2009-08-29,70
2009-08-30,68
2009-08-31,66
2009-09-01,65
2009-09-02,63
2009-09-03,62
2009-09-04,60
2009-09-05,59
2009-09-06,61
2009-09-07,63
2009-09-08,66
2009-09-09,68
2009-09-10,70
2009-09-11,73
2009-09-12,75
2009-09-13,74
2009-09-14,74
2009-09-15,73
2009-09-16,73
2009-09-17,72
2009-09-18,72
2009-09-19,72
2009-09-20,74
2009-09-21,76
2009-09-22,78
2009-09-23,80
2009-09-24,82
2009-09-25,84
2009-09-26,86
2009-09-27,84
2009-09-28,81
2009-09-29,78
2009-09-30,76
2009-10-01,73
2009-10-02,71
2009-10-03,69
2009-10-04,71
2009-10-05,73
2009-10-06,76
2009-10-07,78
2009-10-08,81
2009-10-09,83
2009-10-10,86
2009-10-11,84
2009-10-12,82
2009-10-13,81
2009-10-14,79
2009-10-15,78
2009-10-16,76
2009-10-17,75
2009-10-18,74
2009-10-19,74
2009-10-20,73
2009-10-21,73
2009-10-22,73
2009-10-23,72
2009-10-24,72
2009-10-25,72
