Date,Citigroup
2013-04-01,80
2013-04-02,81
2013-04-03,83
2013-04-04,84
2013-04-05,85
2013-04-06,93
2013-04-07,88
2013-04-08,87
2013-04-09,87
2013-04-10,90
2013-04-11,88
2013-04-12,89
2013-04-13,97
2013-04-14,96
2013-04-15,90
2013-04-16,92
2013-04-17,93
2013-04-18,92
2013-04-19,91
2013-04-20,97
2013-04-21,94
2013-04-22,88
2013-04-23,87
2013-04-24,85
2013-04-25,85
2013-04-26,84
2013-04-27,89
2013-04-28,83
2013-04-29,82
2013-04-30,82
2013-05-01,84
2013-05-02,82
2013-05-03,84
2013-05-04,89
2013-05-05,87
2013-05-06,84
2013-05-07,87
2013-05-08,86
2013-05-09,88
2013-05-10,89
2013-05-11,98
2013-05-12,89
2013-05-13,88
2013-05-14,87
2013-05-15,87
2013-05-16,88
2013-05-17,88
2013-05-18,92
2013-05-19,91
2013-05-20,87
2013-05-21,88
2013-05-22,89
2013-05-23,90
2013-05-24,92
2013-05-25,101
2013-05-26,95
2013-05-27,89
2013-05-28,88
2013-05-29,87
2013-05-30,86
2013-05-31,85
2013-06-01,91
2013-06-02,84
2013-06-03,84
2013-06-04,85
2013-06-05,85
2013-06-06,87
2013-06-07,85
2013-06-08,97
2013-06-09,86
2013-06-10,86
2013-06-11,86
2013-06-12,87
2013-06-13,86
2013-06-14,86
2013-06-15,95
2013-06-16,86
2013-06-17,86
2013-06-18,86
2013-06-19,87
2013-06-20,89
2013-06-21,86
2013-06-22,95
2013-06-23,91
2013-06-24,87
2013-06-25,90
2013-06-26,89
2013-06-27,89
2013-06-28,89
2013-06-29,98
2013-06-30,89
2013-07-01,88
2013-07-02,87
2013-07-03,86
2013-07-04,91
2013-07-05,84
2013-07-06,87
2013-07-07,85
2013-07-08,83
2013-07-09,84
2013-07-10,84
2013-07-11,86
2013-07-12,85
2013-07-13,91
2013-07-14,95
2013-07-15,90
2013-07-16,94
2013-07-17,95
2013-07-18,96
2013-07-19,99
2013-07-20,108
2013-07-21,101
2013-07-22,96
2013-07-23,94
2013-07-24,94
2013-07-25,93
2013-07-26,89
2013-07-27,95
2013-07-28,91
2013-07-29,88
2013-07-30,88
2013-07-31,88
2013-08-01,89
2013-08-02,88
2013-08-03,94
2013-08-04,92
2013-08-05,86
2013-08-06,86
2013-08-07,85
2013-08-08,88
2013-08-09,86
2013-08-10,88
2013-08-11,88
2013-08-12,85
2013-08-13,86
2013-08-14,86
2013-08-15,86
2013-08-16,89
2013-08-17,94
2013-08-18,91
2013-08-19,88
2013-08-20,89
2013-08-21,91
2013-08-22,90
2013-08-23,94
2013-08-24,97
2013-08-25,96
2013-08-26,88
2013-08-27,87
2013-08-28,85
2013-08-29,86
2013-08-30,82
2013-08-31,87
2013-09-01,82
2013-09-02,79
2013-09-03,78
2013-09-04,79
2013-09-05,76
2013-09-06,77
2013-09-07,80
2013-09-08,78
2013-09-09,77
2013-09-10,78
2013-09-11,79
2013-09-12,80
2013-09-13,82
2013-09-14,90
2013-09-15,83
2013-09-16,82
2013-09-17,82
2013-09-18,84
2013-09-19,84
2013-09-20,82
2013-09-21,89
2013-09-22,86
2013-09-23,82
2013-09-24,82
2013-09-25,85
2013-09-26,82
2013-09-27,84
2013-09-28,89
2013-09-29,82
2013-09-30,82
2013-10-01,82
2013-10-02,82
2013-10-03,82
2013-10-04,82
2013-10-05,91
2013-10-06,82
2013-10-07,81
2013-10-08,81
2013-10-09,81
2013-10-10,80
2013-10-11,81
2013-10-12,86
2013-10-13,83
2013-10-14,82
2013-10-15,83
2013-10-16,85
2013-10-17,87
2013-10-18,89
2013-10-19,95
2013-10-20,91
2013-10-21,85
2013-10-22,83
2013-10-23,81
2013-10-24,79
2013-10-25,80
2013-10-26,78
2013-10-27,77
2013-10-28,76
2013-10-29,77
2013-10-30,80
2013-10-31,78
2013-11-01,80
2013-11-02,87
2013-11-03,80
2013-11-04,80
2013-11-05,80
2013-11-06,80
2013-11-07,81
2013-11-08,80
2013-11-09,85
2013-11-10,84
2013-11-11,78
2013-11-12,78
2013-11-13,78
2013-11-14,77
2013-11-15,76
2013-11-16,81
2013-11-17,79
2013-11-18,76
2013-11-19,77
2013-11-20,78
2013-11-21,78
2013-11-22,78
2013-11-23,86
2013-11-24,80
2013-11-25,76
2013-11-26,77
2013-11-27,75
2013-11-28,76
2013-11-29,72
2013-11-30,74
2013-12-01,74
2013-12-02,74
2013-12-03,76
2013-12-04,77
2013-12-05,80
2013-12-06,81
2013-12-07,87
2013-12-08,87
2013-12-09,81
2013-12-10,80
2013-12-11,80
2013-12-12,80
2013-12-13,78
2013-12-14,85
2013-12-15,79
2013-12-16,77
2013-12-17,77
2013-12-18,77
2013-12-19,76
2013-12-20,76
2013-12-21,83
2013-12-22,76
2013-12-23,71
2013-12-24,72
2013-12-25,72
2013-12-26,64
2013-12-27,62
2013-12-28,66
2013-12-29,62
2013-12-30,64
2013-12-31,69
2014-01-01,68
2014-01-02,70
2014-01-03,72
2014-01-04,84
2014-01-05,75
2014-01-06,76
2014-01-07,77
2014-01-08,78
2014-01-09,79
2014-01-10,81
2014-01-11,89
2014-01-12,85
2014-01-13,84
2014-01-14,85
2014-01-15,87
2014-01-16,88
2014-01-17,91
2014-01-18,100
2014-01-19,91
2014-01-20,88
2014-01-21,86
2014-01-22,85
2014-01-23,83
2014-01-24,83
2014-01-25,88
2014-01-26,81
2014-01-27,81
2014-01-28,82
2014-01-29,84
2014-01-30,83
2014-01-31,83
2014-02-01,90
