Date,Goldman Sachs
2010-11-13,67
2010-11-14,64
2010-11-15,65
2010-11-16,70
2010-11-17,68
2010-11-18,69
2010-11-19,76
2010-11-20,75
2010-11-21,68
2010-11-22,64
2010-11-23,65
2010-11-24,56
2010-11-25,57
2010-11-26,48
2010-11-27,45
2010-11-28,47
2010-11-29,46
2010-11-30,47
2010-12-01,50
2010-12-02,49
2010-12-03,50
2010-12-04,55
2010-12-05,53
2010-12-06,55
2010-12-07,58
2010-12-08,63
2010-12-09,61
2010-12-10,72
2010-12-11,66
2010-12-12,69
2010-12-13,65
2010-12-14,65
2010-12-15,65
2010-12-16,64
2010-12-17,63
2010-12-18,70
2010-12-19,60
2010-12-20,58
2010-12-21,55
2010-12-22,54
2010-12-23,50
2010-12-24,52
2010-12-25,46
2010-12-26,45
2010-12-27,44
2010-12-28,44
2010-12-29,44
2010-12-30,43
2010-12-31,43
2011-01-01,44
2011-01-02,45
2011-01-03,48
2011-01-04,54
2011-01-05,55
2011-01-06,59
2011-01-07,63
2011-01-08,73
2011-01-09,65
2011-01-10,64
2011-01-11,64
2011-01-12,66
2011-01-13,63
2011-01-14,62
2011-01-15,65
2011-01-16,64
2011-01-17,65
2011-01-18,66
2011-01-19,68
2011-01-20,70
2011-01-21,75
2011-01-22,80
2011-01-23,71
2011-01-24,70
2011-01-25,68
2011-01-26,71
2011-01-27,65
2011-01-28,71
2011-01-29,63
2011-01-30,69
2011-01-31,59
2011-02-01,57
2011-02-02,56
2011-02-03,54
2011-02-04,56
2011-02-05,54
2011-02-06,50
2011-02-07,49
2011-02-08,49
2011-02-09,48
2011-02-10,49
2011-02-11,46
2011-02-12,48
2011-02-13,46
2011-02-14,47
2011-02-15,47
2011-02-16,47
2011-02-17,48
2011-02-18,49
2011-02-19,52
2011-02-20,52
2011-02-21,49
2011-02-22,49
2011-02-23,52
2011-02-24,49
2011-02-25,49
2011-02-26,57
2011-02-27,50
2011-02-28,51
2011-03-01,51
2011-03-02,56
2011-03-03,53
2011-03-04,53
2011-03-05,56
2011-03-06,55
2011-03-07,52
2011-03-08,51
2011-03-09,54
2011-03-10,50
2011-03-11,49
2011-03-12,54
2011-03-13,48
2011-03-14,48
2011-03-15,48
2011-03-16,50
2011-03-17,48
2011-03-18,48
2011-03-19,51
2011-03-20,50
2011-03-21,49
2011-03-22,52
2011-03-23,51
2011-03-24,53
2011-03-25,53
2011-03-26,58
2011-03-27,53
2011-03-28,52
2011-03-29,51
2011-03-30,53
2011-03-31,49
2011-05-01,45
2011-05-02,46
2011-05-03,51
2011-05-04,48
2011-05-05,50
2011-05-06,50
2011-05-07,57
2011-05-08,51
2011-05-09,52
2011-05-10,53
2011-05-11,56
2011-05-12,54
2011-05-13,55
2011-05-14,59
2011-05-15,55
2011-05-16,54
2011-05-17,54
2011-05-18,52
2011-05-19,52
2011-05-20,53
2011-05-21,51
2011-05-22,50
2011-05-23,51
2011-05-24,52
2011-05-25,56
2011-05-26,56
2011-05-27,56
2011-05-28,64
2011-05-29,56
2011-05-30,55
2011-05-31,54
2011-06-01,53
2011-06-02,55
2011-06-03,51
2011-06-04,56
2011-06-05,50
2011-06-06,50
2011-06-07,52
2011-06-08,50
2011-06-09,53
2011-06-10,50
2011-06-11,56
2011-06-12,50
2011-06-13,50
2011-06-14,50
2011-06-15,53
2011-06-16,51
2011-06-17,51
2011-06-18,56
2011-06-19,55
2011-06-20,52
2011-06-21,52
2011-06-22,54
2011-06-23,52
2011-06-24,54
2011-06-25,60
2011-06-26,53
2011-06-27,51
2011-06-28,50
2011-06-29,49
2011-06-30,48
2011-07-01,49
2011-07-02,49
2011-07-03,46
2011-07-04,46
2011-07-05,46
2011-07-06,46
2011-07-07,47
2011-07-08,48
2011-07-09,49
2011-07-10,47
2011-07-11,46
2011-07-12,47
2011-07-13,45
2011-07-14,48
2011-07-15,45
2011-07-16,47
2011-07-17,48
2011-07-18,48
2011-07-19,50
2011-07-20,55
2011-07-21,54
2011-07-22,61
2011-07-23,58
2011-07-24,57
2011-07-25,54
2011-07-26,53
2011-07-27,51
2011-07-28,50
2011-07-29,46
2011-07-30,45
2011-07-31,45
2011-08-01,45
2011-08-02,47
2011-08-03,46
2011-08-04,46
2011-08-05,48
2011-08-06,49
2011-08-07,51
2011-08-08,50
2011-08-09,54
2011-08-10,56
2011-08-11,56
2011-08-12,59
2011-08-13,67
2011-08-14,58
2011-08-15,56
2011-08-16,60
2011-08-17,53
2011-08-18,52
2011-08-19,54
2011-08-20,49
2011-08-21,49
2011-08-22,49
2011-08-23,49
2011-08-24,50
2011-08-25,50
2011-08-26,52
2011-08-27,57
2011-08-28,49
2011-08-29,48
2011-08-30,47
2011-08-31,46
2011-09-01,44
2011-09-02,43
2011-09-03,45
2011-09-04,41
2011-09-05,40
2011-09-06,40
2011-09-07,39
2011-09-08,40
2011-09-09,38
2011-09-10,40
2011-09-11,39
2011-09-12,38
2011-09-13,38
2011-09-14,40
2011-09-15,39
2011-09-16,39
2011-09-17,42
2011-09-18,41
2011-09-19,42
2011-09-20,43
2011-09-21,46
2011-09-22,45
2011-09-23,47
2011-09-24,51
2011-09-25,54
2011-09-26,62
2011-09-27,69
2011-09-28,77
2011-09-29,95
2011-09-30,93
2011-10-01,110
2011-10-02,94
2011-10-03,89
2011-10-04,83
2011-10-05,82
2011-10-06,72
2011-10-07,69
2011-10-08,71
2011-10-09,60
2011-10-10,58
2011-10-11,60
2011-10-12,55
2011-10-13,54
2011-10-14,57
2011-10-15,54
2011-10-16,53
2011-10-17,55
2011-10-18,57
2011-10-19,62
2011-10-20,62
2011-10-21,66
2011-10-22,72
2011-10-23,69
2011-10-24,63
2011-10-25,61
2011-10-26,59
2011-10-27,57
2011-10-28,61
2011-10-29,55
2011-10-30,55
2011-10-31,55
2011-11-01,56
2011-11-02,57
2011-11-03,58
2011-11-04,62
2011-11-05,67
2011-11-06,61
2011-11-07,62
2011-11-08,66
2011-11-09,65
2011-11-10,66
2011-11-11,72
2011-11-12,69
2011-11-13,71
2011-11-14,73
2011-11-15,79
2011-11-16,78
2011-11-17,80
2011-11-18,88
2011-11-19,95
2011-11-20,80
2011-11-21,76
2011-11-22,72
2011-11-23,67
2011-11-24,66
2011-11-25,60
2011-11-26,57
2011-11-27,54
2011-11-28,55
2011-11-29,56
2011-11-30,57
2011-12-01,58
2011-12-02,60
2011-12-03,65
2011-12-04,62
2011-12-05,59
2011-12-06,58
2011-12-07,61
2011-12-08,57
2011-12-09,57
2011-12-10,60
2011-12-11,57
2011-12-12,57
2011-12-13,61
2011-12-14,58
2011-12-15,60
2011-12-16,63
2011-12-17,65
2011-12-18,58
2011-12-19,57
2011-12-20,54
2011-12-21,52
2011-12-22,55
2011-12-23,48
2011-12-24,47
2011-12-25,45
2011-12-26,43
2011-12-27,43
2011-12-28,42
2011-12-29,38
2011-12-30,36
2011-12-31,37
2012-01-01,37
2012-01-02,38
2012-01-03,39
2012-01-04,40
2012-01-05,42
2012-01-06,47
2012-01-07,47
2012-01-08,47
2012-01-09,45
2012-01-10,45
2012-01-11,45
2012-01-12,46
2012-01-13,47
2012-01-14,47
2012-01-15,45
2012-01-16,45
2012-01-17,47
2012-01-18,45
2012-01-19,45
2012-01-20,47
2012-01-21,50
2012-01-22,44
2012-01-23,44
2012-01-24,46
2012-01-25,45
2012-01-26,48
2012-01-27,44
2012-01-28,48
2012-01-29,48
2012-01-30,46
2012-01-31,47
2012-02-01,49
2012-02-02,51
2012-02-03,54
2012-02-04,54
2012-02-05,53
2012-02-06,50
2012-02-07,49
2012-02-08,50
2012-02-09,46
2012-02-10,48
2012-02-11,47
2012-02-12,45
2012-02-13,44
2012-02-14,51
2012-02-15,45
2012-02-16,45
2012-02-17,48
2012-02-18,47
2012-02-19,46
