Date,Citigroup
2008-03-01,39
2008-03-02,40
2008-03-03,40
2008-03-04,41
2008-03-05,42
2008-03-06,42
2008-03-07,43
2008-03-08,47
2008-03-09,47
2008-03-10,43
2008-03-11,43
2008-03-12,45
2008-03-13,42
2008-03-14,42
2008-03-15,45
2008-03-16,43
2008-03-17,42
2008-03-18,42
2008-03-19,44
2008-03-20,42
2008-03-21,42
2008-03-22,45
2008-03-23,44
2008-03-24,41
2008-03-25,40
2008-03-26,40
2008-03-27,40
2008-03-28,39
2008-03-29,43
2008-03-30,39
2008-03-31,39
2008-04-01,39
2008-04-02,40
2008-04-03,39
2008-04-04,39
2008-04-05,42
2008-04-06,41
2008-04-07,39
2008-04-08,39
2008-04-09,39
2008-04-10,41
2008-04-11,39
2008-04-12,43
2008-04-13,43
2008-04-14,41
2008-04-15,42
2008-04-16,43
2008-04-17,46
2008-04-18,45
2008-04-19,50
2008-04-20,48
2008-04-21,44
2008-04-22,44
2008-04-23,43
2008-04-24,42
2008-04-25,41
2008-04-26,43
2008-04-27,40
2008-04-28,39
2008-04-29,40
2008-04-30,39
2008-05-01,39
2008-05-02,40
2008-05-03,42
2008-05-04,41
2008-05-05,40
2008-05-06,40
2008-05-07,41
2008-05-08,42
2008-05-09,42
2008-05-10,47
2008-05-11,45
2008-05-12,42
2008-05-13,42
2008-05-14,41
2008-05-15,40
2008-05-16,40
2008-05-17,43
2008-05-18,42
2008-05-19,38
2008-05-20,37
2008-05-21,37
2008-05-22,36
2008-05-23,36
2008-05-24,39
2008-05-25,36
2008-05-26,35
2008-05-27,35
2008-05-28,35
2008-05-29,35
2008-05-30,35
2008-05-31,37
2008-06-01,35
2008-06-02,35
2008-06-03,35
2008-06-04,36
2008-06-05,35
2008-06-06,36
2008-06-07,39
2008-06-08,38
2008-06-09,36
2008-06-10,36
2008-06-11,37
2008-06-12,36
2008-06-13,36
2008-06-14,40
2008-06-15,40
2008-06-16,36
2008-06-17,36
2008-06-18,35
2008-06-19,36
2008-06-20,35
2008-06-21,37
2008-06-22,37
2008-06-23,36
2008-06-24,37
2008-06-25,39
2008-06-26,39
2008-06-27,40
2008-06-28,46
2008-06-29,40
2008-06-30,40
2008-07-01,40
2008-07-02,40
2008-07-03,38
2008-07-04,41
2008-07-05,39
2008-07-06,38
2008-07-07,38
2008-07-08,38
2008-07-09,38
2008-07-10,38
2008-07-11,38
2008-07-12,43
2008-07-13,39
2008-07-14,40
2008-07-15,41
2008-07-16,44
2008-07-17,44
2008-07-18,45
2008-07-19,52
2008-07-20,47
2008-07-21,45
2008-07-22,44
2008-07-23,44
2008-07-24,42
2008-07-25,41
2008-07-26,43
2008-07-27,40
2008-07-28,40
2008-07-29,40
2008-07-30,40
2008-07-31,40
2008-08-01,40
2008-08-02,43
2008-08-03,41
2008-08-04,40
2008-08-05,41
2008-08-06,40
2008-08-07,40
2008-08-08,40
2008-08-09,44
2008-08-10,40
2008-08-11,39
2008-08-12,40
2008-08-13,38
2008-08-14,38
2008-08-15,38
2008-08-16,44
2008-08-17,37
2008-08-18,37
2008-08-19,37
2008-08-20,38
2008-08-21,36
2008-08-22,36
2008-08-23,39
2008-08-24,38
2008-08-25,36
2008-08-26,36
2008-08-27,36
2008-08-28,37
2008-08-29,37
2008-08-30,40
2008-08-31,36
2008-09-01,35
2008-09-02,35
2008-09-03,35
2008-09-04,34
2008-09-05,33
2008-09-06,34
2008-09-07,35
2008-09-08,34
2008-09-09,35
2008-09-10,36
2008-09-11,36
2008-09-12,37
2008-09-13,40
2008-09-14,40
2008-09-15,42
2008-09-16,44
2008-09-17,47
2008-09-18,48
2008-09-19,51
2008-09-20,58
2008-09-21,54
2008-09-22,50
2008-09-23,49
2008-09-24,48
2008-09-25,46
2008-09-26,45
2008-09-27,47
2008-09-28,52
2008-09-29,57
2008-09-30,69
2008-10-01,75
2008-10-02,82
2008-10-03,85
2008-10-04,102
2008-10-05,87
2008-10-06,82
2008-10-07,77
2008-10-08,75
2008-10-09,67
2008-10-10,62
2008-10-11,65
2008-10-12,57
2008-10-13,54
2008-10-14,52
2008-10-15,51
2008-10-16,49
2008-10-17,49
2008-10-18,50
2008-10-19,46
2008-10-20,43
2008-10-21,41
2008-10-22,41
2008-10-23,38
2008-10-24,37
2008-10-25,38
2008-10-26,37
2008-10-27,36
2008-10-28,36
2008-10-29,36
2008-10-30,36
2008-10-31,36
2008-11-01,39
2008-11-02,36
2008-11-03,34
2008-11-04,33
2008-11-05,33
2008-11-06,32
2008-11-07,32
2008-11-08,33
2008-11-09,33
2008-11-10,34
2008-11-11,35
2008-11-12,37
2008-11-13,38
2008-11-14,40
2008-11-15,45
2008-11-16,53
2008-11-17,58
2008-11-18,68
2008-11-19,79
2008-11-20,83
2008-11-21,91
2008-11-22,108
2008-11-23,102
2008-11-24,98
2008-11-25,106
2008-11-26,104
2008-11-27,104
2008-11-28,94
2008-11-29,95
2008-11-30,91
2008-12-01,80
2008-12-02,74
2008-12-03,67
2008-12-04,61
2008-12-05,55
2008-12-06,50
2008-12-07,50
2008-12-08,44
2008-12-09,42
2008-12-10,41
2008-12-11,39
2008-12-12,38
2008-12-13,39
2008-12-14,35
2008-12-15,35
2008-12-16,35
2008-12-17,34
2008-12-18,34
2008-12-19,34
2008-12-20,35
2008-12-21,33
2008-12-22,31
2008-12-23,30
2008-12-24,31
2008-12-25,32
2008-12-26,27
2008-12-27,28
2008-12-28,28
2008-12-29,27
2008-12-30,28
2008-12-31,29
2009-01-01,33
2009-01-02,29
2009-01-03,32
2009-01-04,31
2009-01-05,32
2009-01-06,33
2009-01-07,35
2009-01-08,35
2009-01-09,36
2009-01-10,41
2009-01-11,43
2009-01-12,44
2009-01-13,47
2009-01-14,50
2009-01-15,53
2009-01-16,56
2009-01-17,65
2009-01-18,62
2009-01-19,55
2009-01-20,53
2009-01-21,51
2009-01-22,51
2009-01-23,48
2009-01-24,50
2009-01-25,49
2009-01-26,45
2009-01-27,44
2009-01-28,46
2009-01-29,44
2009-01-30,43
2009-01-31,46
2009-02-01,44
2009-02-02,41
2009-02-03,40
2009-02-04,39
2009-02-05,40
2009-02-06,37
2009-02-07,39
2009-02-08,38
2009-02-09,36
2009-02-10,36
2009-02-11,35
2009-02-12,35
2009-02-13,35
2009-02-14,37
2009-02-15,37
2009-02-16,36
2009-02-17,36
2009-02-18,37
2009-02-19,38
2009-02-20,38
2009-02-21,43
2009-02-22,43
2009-02-23,44
2009-02-24,48
2009-02-25,52
2009-02-26,53
2009-02-27,56
2009-02-28,64
2009-03-01,59
2009-03-02,59
2009-03-03,59
2009-03-04,61
2009-03-05,60
2009-03-06,60
2009-03-07,68
2009-03-08,65
2009-03-09,64
2009-03-10,65
2009-03-11,67
2009-03-12,71
2009-03-13,70
2009-03-14,80
2009-03-15,73
2009-03-16,69
2009-03-17,68
2009-03-18,66
2009-03-19,64
2009-03-20,65
2009-03-21,69
2009-03-22,63
2009-03-23,59
2009-03-24,58
2009-03-25,56
2009-03-26,54
2009-03-27,54
2009-03-28,57
2009-03-29,52
2009-03-30,50
2009-03-31,49
2009-04-01,48
2009-04-02,47
2009-04-03,47
2009-04-04,49
2009-04-05,47
2009-04-06,44
2009-04-07,44
2009-04-08,43
2009-04-09,43
2009-04-10,44
2009-04-11,45
2009-04-12,45
2009-04-13,46
2009-04-14,49
2009-04-15,52
2009-04-16,54
2009-04-17,56
2009-04-18,67
2009-04-19,58
2009-04-20,55
2009-04-21,55
2009-04-22,51
2009-04-23,49
2009-04-24,47
2009-04-25,50
2009-04-26,45
2009-04-27,44
2009-04-28,43
2009-04-29,43
2009-04-30,43
2009-05-01,42
2009-05-02,47
2009-05-03,43
2009-05-04,43
2009-05-05,43
2009-05-06,44
2009-05-07,44
2009-05-08,45
2009-05-09,51
2009-05-10,46
2009-05-11,44
2009-05-12,43
2009-05-13,43
2009-05-14,41
2009-05-15,41
2009-05-16,44
2009-05-17,41
2009-05-18,38
2009-05-19,37
2009-05-20,38
2009-05-21,36
2009-05-22,35
2009-05-23,38
2009-05-24,37
2009-05-25,34
2009-05-26,33
2009-05-27,33
2009-05-28,32
2009-05-29,32
2009-05-30,34
2009-05-31,34
2009-06-01,34
2009-06-02,35
2009-06-03,36
2009-06-04,38
