Date,Seeking
2008-06-28,58
2008-06-29,58
2008-06-30,58
2008-07-01,58
2008-07-02,58
2008-07-03,58
2008-07-04,58
2008-07-05,59
2008-07-06,63
2008-07-07,67
2008-07-08,72
2008-07-09,76
2008-07-10,80
2008-07-11,85
2008-07-12,89
2008-07-13,86
2008-07-14,82
2008-07-15,79
2008-07-16,75
2008-07-17,72
2008-07-18,69
2008-07-19,66
2008-07-20,68
2008-07-21,70
2008-07-22,72
2008-07-23,75
2008-07-24,77
2008-07-25,79
2008-07-26,82
2008-07-27,83
2008-07-28,84
2008-07-29,85
2008-07-30,86
2008-07-31,87
2008-08-01,88
2008-08-02,89
2008-08-03,86
2008-08-04,83
2008-08-05,79
2008-08-06,76
2008-08-07,73
2008-08-08,70
2008-08-09,66
2008-08-10,66
2008-08-11,65
2008-08-12,65
2008-08-13,65
2008-08-14,65
2008-08-15,65
2008-08-16,65
2008-08-17,64
2008-08-18,63
2008-08-19,62
2008-08-20,61
2008-08-21,60
2008-08-22,59
2008-08-23,59
2008-08-24,61
2008-08-25,63
2008-08-26,65
2008-08-27,67
2008-08-28,69
2008-08-29,71
2008-08-30,74
2008-08-31,72
2008-09-07,63
2008-09-08,65
2008-09-09,67
2008-09-10,70
2008-09-11,72
2008-09-12,74
2008-09-13,77
2008-09-14,77
2008-09-15,78
2008-09-16,79
2008-09-17,80
2008-09-18,81
2008-09-19,82
2008-09-20,83
2008-09-21,82
2008-09-22,82
2008-09-23,81
2008-09-24,81
2008-09-25,80
2008-09-26,79
2008-09-27,79
2008-09-28,77
2008-09-29,74
2008-09-30,72
2008-10-01,70
2008-10-02,68
2008-10-03,66
2008-10-04,64
2008-10-05,69
2008-10-06,74
2008-10-07,79
2008-10-08,84
2008-10-09,89
2008-10-10,94
2008-10-11,100
2008-10-12,98
2008-10-13,96
2008-10-14,95
2008-10-15,93
2008-10-16,92
2008-10-17,90
2008-10-18,89
2008-10-19,87
2008-10-20,85
2008-10-21,83
2008-10-22,82
2008-10-23,80
2008-10-24,78
2008-10-25,77
2008-10-26,75
2008-10-27,74
2008-10-28,73
2008-10-29,72
2008-10-30,71
2008-10-31,69
2008-11-01,68
2008-11-02,70
2008-11-03,71
2008-11-04,73
2008-11-05,74
2008-11-06,76
2008-11-07,78
2008-11-08,80
2008-11-09,82
2008-11-10,86
2008-11-11,89
2008-11-12,91
2008-11-13,94
2008-11-14,97
2008-11-15,100
2008-11-16,96
2008-11-17,92
2008-11-18,88
2008-11-19,84
2008-11-20,81
2008-11-21,77
2008-11-22,73
2008-11-23,70
2008-11-24,67
2008-11-25,65
2008-11-26,62
2008-11-27,60
2008-11-28,57
2008-11-29,55
2008-11-30,60
