Date,Deutsche Bank
2010-05-08,101
2010-05-09,93
2010-05-10,90
2010-05-11,89
2010-05-12,88
2010-05-13,88
2010-05-14,82
2010-05-15,87
2010-05-16,81
2010-05-17,81
2010-05-18,82
2010-05-19,81
2010-05-20,82
2010-05-21,83
2010-05-22,90
2010-05-23,84
2010-05-24,82
2010-05-25,82
2010-05-26,82
2010-05-27,82
2010-05-28,82
2010-05-29,92
2010-05-30,83
2010-05-31,84
2010-06-01,87
2010-06-02,87
2010-06-03,91
2010-06-04,87
2010-06-05,96
2010-06-06,87
2010-06-07,86
2010-06-08,87
2010-06-09,85
2010-06-10,85
2010-06-11,86
2010-06-12,91
2010-06-13,85
2010-06-14,84
2010-06-15,84
2010-06-16,84
2010-06-17,85
2010-06-18,85
2010-06-19,89
2010-06-20,83
2010-06-21,83
2010-06-22,84
2010-06-23,83
2010-06-24,82
2010-06-25,82
2010-06-26,89
2010-06-27,85
2010-06-28,87
2010-06-29,90
2010-06-30,92
2010-07-01,95
2010-07-02,99
2010-07-03,111
2010-07-04,98
2010-07-05,96
2010-07-06,96
2010-07-07,95
2010-07-08,91
2010-07-09,91
2010-07-10,96
2010-07-11,87
2010-07-12,86
2010-07-13,86
2010-07-14,86
2010-07-15,85
2010-07-16,86
2010-07-17,91
2010-07-18,83
2010-07-19,83
2010-07-20,83
2010-07-21,82
2010-07-22,82
2010-07-23,81
2010-07-24,87
2010-07-25,83
2010-07-26,83
2010-07-27,84
2010-07-28,86
2010-07-29,87
2010-07-30,88
2010-07-31,99
2010-08-01,90
2010-08-02,91
2010-08-03,95
2010-08-04,94
2010-08-05,94
2010-08-06,97
2010-08-07,103
2010-08-08,94
2010-08-09,92
2010-08-10,92
2010-08-11,89
2010-08-12,87
2010-08-13,87
2010-08-14,90
2010-08-15,84
2010-08-16,82
2010-08-17,82
2010-08-18,81
2010-08-19,81
2010-08-20,83
2010-08-21,87
2010-08-22,80
2010-08-23,80
2010-08-24,81
2010-08-25,81
2010-08-26,81
2010-08-27,82
2010-08-28,89
2010-08-29,83
2010-08-30,85
2010-08-31,88
2010-09-01,88
2010-09-02,91
2010-09-03,93
2010-09-04,101
2010-09-05,91
2010-09-06,90
2010-09-07,91
2010-09-08,89
2010-09-09,87
2010-09-10,86
2010-09-11,93
2010-09-12,84
2010-09-13,84
2010-09-14,85
2010-09-15,84
2010-09-16,86
2010-09-17,85
2010-09-18,91
2010-09-19,85
2010-09-20,84
2010-09-21,85
2010-09-22,85
2010-09-23,86
2010-09-24,86
2010-09-25,91
2010-09-26,88
2010-09-27,89
2010-09-28,91
2010-09-29,92
2010-09-30,94
2010-10-01,97
2010-10-02,108
2010-10-03,96
2010-10-04,95
2010-10-05,95
2010-10-06,93
2010-10-07,92
2010-10-08,92
2010-10-09,97
2010-10-10,88
2010-10-11,87
2010-10-12,89
2010-10-13,86
2010-10-14,86
2010-10-15,85
2010-10-16,92
2010-10-17,84
2010-10-18,84
2010-10-19,85
2010-10-20,84
2010-10-21,83
2010-10-22,84
2010-10-23,89
2010-10-24,84
2010-10-25,84
2010-10-26,85
2010-10-27,86
2010-10-28,86
2010-10-29,87
2010-10-30,96
2010-10-31,88
2010-11-01,86
2010-11-02,86
2010-11-03,86
2010-11-04,87
2010-11-05,85
2010-11-06,92
2010-11-07,83
2010-11-08,83
2010-11-09,84
2010-11-10,83
2010-11-11,83
2010-11-12,83
2010-11-13,88
2010-11-14,82
2010-11-15,82
2010-11-16,83
2010-11-17,85
2010-11-18,83
2010-11-19,84
2010-11-20,91
2010-11-21,84
2010-11-22,84
2010-11-23,84
2010-11-24,84
2010-11-25,84
2010-11-26,84
2010-11-27,92
2010-11-28,85
2010-11-29,86
2010-11-30,87
2010-12-01,89
2010-12-02,92
2010-12-03,92
2010-12-04,99
2010-12-05,90
2010-12-06,89
2010-12-07,88
2010-12-08,86
2010-12-09,87
2010-12-10,84
2010-12-11,91
2010-12-12,83
2010-12-13,82
2010-12-14,83
2010-12-15,83
2010-12-16,82
2010-12-17,83
2010-12-18,89
2010-12-19,81
2010-12-20,80
2010-12-21,80
2010-12-22,78
2010-12-23,79
2010-12-24,85
2010-12-25,77
2010-12-26,77
2010-12-27,79
2010-12-28,81
2010-12-29,83
2010-12-30,85
2010-12-31,93
2011-01-01,93
2011-01-02,89
2011-01-03,90
2011-01-04,92
2011-01-05,93
2011-01-06,94
2011-01-07,92
2011-01-08,101
2011-01-09,92
2011-01-10,90
2011-01-11,92
2011-01-12,88
2011-01-13,87
2011-01-14,87
2011-01-15,92
2011-01-16,85
2011-01-17,83
2011-01-18,83
2011-01-19,83
2011-01-20,82
2011-01-21,82
2011-01-22,88
2011-01-23,81
2011-01-24,81
2011-01-25,83
2011-01-26,82
2011-01-27,83
2011-01-28,83
2011-01-29,91
2011-01-30,85
2011-01-31,85
2011-02-01,86
2011-02-02,88
2011-02-03,89
2011-02-04,90
2011-02-05,97
2011-02-06,89
2011-02-07,86
2011-02-08,85
2011-02-09,84
2011-02-10,82
2011-02-11,82
2011-02-12,85
2011-02-13,79
2011-02-14,78
2011-02-15,78
2011-02-16,79
2011-02-17,78
2011-02-18,78
2011-02-19,83
2011-02-20,77
2011-02-21,78
2011-02-22,79
