Date,Deutsche Bank
2009-03-07,97
2009-03-08,87
2009-03-09,86
2009-03-10,85
2009-03-11,84
2009-03-12,82
2009-03-13,80
2009-03-14,86
2009-03-15,79
2009-03-16,79
2009-03-17,79
2009-03-18,79
2009-03-19,79
2009-03-20,79
2009-03-21,86
2009-03-22,79
2009-03-23,79
2009-03-24,80
2009-03-25,81
2009-03-26,81
2009-03-27,82
2009-03-28,88
2009-03-29,83
2009-03-30,84
2009-03-31,86
2009-04-01,87
2009-04-02,90
2009-04-03,91
2009-04-04,98
2009-04-05,89
2009-04-06,87
2009-04-07,85
2009-04-08,85
2009-04-09,83
2009-04-10,88
2009-04-11,80
2009-04-12,80
2009-04-13,78
2009-04-14,77
2009-04-15,77
2009-04-16,77
2009-04-17,77
2009-04-18,83
2009-04-19,76
2009-04-20,76
2009-04-21,76
2009-04-22,78
2009-04-23,76
2009-04-24,77
2009-04-25,84
2009-04-26,78
2009-04-27,79
2009-04-28,80
2009-04-29,82
2009-04-30,84
2009-05-01,94
2009-05-02,86
2009-05-03,86
2009-05-04,87
2009-05-05,89
2009-05-06,88
2009-05-07,91
2009-05-08,89
2009-05-09,98
2009-05-10,89
2009-05-11,87
2009-05-12,87
2009-05-13,84
2009-05-14,83
2009-05-15,81
2009-05-16,88
2009-05-17,79
2009-05-18,78
2009-05-19,78
2009-05-20,78
2009-05-21,81
2009-05-22,74
2009-05-23,80
2009-05-24,76
2009-05-25,78
2009-05-26,82
2009-05-27,83
2009-05-28,86
2009-05-29,89
2009-05-30,100
2009-05-31,91
2009-06-01,88
2009-06-02,86
2009-06-03,87
2009-06-04,84
2009-06-05,84
2009-06-06,87
2009-06-07,80
2009-06-08,79
2009-06-09,81
2009-06-10,79
2009-06-11,80
2009-06-12,77
2009-06-13,84
2009-06-14,77
2009-06-15,77
2009-06-16,78
2009-06-17,80
2009-06-18,78
2009-06-19,80
2009-06-20,84
2009-06-21,79
2009-06-22,79
2009-06-23,81
2009-06-24,79
2009-06-25,80
2009-06-26,79
2009-06-27,85
2009-06-28,84
2009-06-29,84
2009-06-30,86
2009-07-01,89
2009-07-02,92
2009-07-03,93
2009-07-04,103
2009-07-05,93
2009-07-06,92
2009-07-07,91
2009-07-08,91
2009-07-09,89
2009-07-10,90
2009-07-11,95
2009-07-12,86
2009-07-13,86
2009-07-14,86
2009-07-15,85
2009-07-16,86
2009-07-17,85
2009-07-18,92
2009-07-19,86
2009-07-20,85
2009-07-21,85
2009-07-22,85
2009-07-23,85
2009-07-24,85
2009-07-25,93
2009-07-26,87
2009-07-27,89
2009-07-28,91
2009-07-29,95
2009-07-30,95
2009-07-31,99
2009-08-01,108
2009-08-02,99
2009-08-03,98
2009-08-04,98
2009-08-05,97
2009-08-06,96
2009-08-07,96
2009-08-08,103
2009-08-09,92
2009-08-10,91
2009-08-11,92
2009-08-12,88
2009-08-13,88
2009-08-14,86
2009-08-15,92
2009-08-16,84
2009-08-17,83
2009-08-18,85
2009-08-19,82
2009-08-20,82
2009-08-21,82
2009-08-22,87
2009-08-23,81
2009-08-24,82
2009-08-25,84
2009-08-26,84
2009-08-27,85
2009-08-28,86
2009-08-29,95
2009-08-30,87
2009-08-31,88
2009-09-01,89
2009-09-02,91
2009-09-03,91
2009-09-04,94
2009-09-05,101
2009-09-06,91
2009-09-07,90
2009-09-08,92
2009-09-09,87
2009-09-10,85
2009-09-11,86
2009-09-12,90
2009-09-13,82
2009-09-14,82
2009-09-15,81
2009-09-16,81
2009-09-17,82
2009-09-18,80
2009-09-19,87
2009-09-20,79
2009-09-21,79
2009-09-22,80
2009-09-23,80
2009-09-24,79
2009-09-25,80
2009-09-26,85
2009-09-27,79
2009-09-28,80
2009-09-29,81
2009-09-30,82
2009-10-01,83
2009-10-02,86
2009-10-03,93
2009-10-04,84
2009-10-05,83
2009-10-06,83
2009-10-07,82
2009-10-08,80
2009-10-09,81
2009-10-10,85
2009-10-11,79
2009-10-12,79
2009-10-13,79
2009-10-14,80
2009-10-15,82
2009-10-16,81
2009-10-17,87
2009-10-18,81
2009-10-19,79
2009-10-20,78
2009-10-21,77
2009-10-22,76
2009-10-23,75
2009-10-24,80
2009-10-25,76
2009-10-26,76
2009-10-27,78
2009-10-28,79
2009-10-29,81
2009-10-30,83
2009-10-31,91
2009-11-01,84
2009-11-02,83
2009-11-03,84
2009-11-04,83
2009-11-05,83
2009-11-06,83
2009-11-07,90
2009-11-08,81
2009-11-09,80
2009-11-10,80
2009-11-11,79
2009-11-12,77
2009-11-13,77
2009-11-14,81
2009-11-15,74
2009-11-16,74
2009-11-17,74
2009-11-18,75
2009-11-19,73
2009-11-20,74
2009-11-21,81
2009-11-22,73
2009-11-23,74
2009-11-24,76
2009-11-25,76
2009-11-26,77
2009-11-27,78
2009-11-28,85
2009-11-29,79
2009-11-30,80
2009-12-01,81
2009-12-02,83
2009-12-03,83
2009-12-04,86
2009-12-05,93
2009-12-06,83
2009-12-07,82
2009-12-08,83
2009-12-09,80
2009-12-10,79
2009-12-11,78
2009-12-12,85
2009-12-13,77
2009-12-14,77
2009-12-15,77
2009-12-16,78
2009-12-17,77
2009-12-18,77
2009-12-19,84
2009-12-20,75
2009-12-21,74
2009-12-22,74
2009-12-23,71
2009-12-24,77
2009-12-25,72
2009-12-26,68
2009-12-27,70
2009-12-28,73
2009-12-29,78
2009-12-30,78
2009-12-31,87
2010-01-01,87
2010-01-02,86
2010-01-03,87
2010-01-04,86
2010-01-05,88
