Date,Morgan Stanley
2010-02-13,83
2010-02-14,84
2010-02-15,79
2010-02-16,79
2010-02-17,79
2010-02-18,77
2010-02-19,77
2010-02-20,83
2010-02-21,80
2010-02-22,77
2010-02-23,77
2010-02-24,84
2010-02-25,77
2010-02-26,80
2010-02-27,80
2010-02-28,78
2010-03-01,79
2010-03-02,80
2010-03-03,81
2010-03-04,87
2010-03-05,83
2010-03-06,84
2010-03-07,89
2010-03-08,83
2010-03-09,88
2010-03-10,83
2010-03-11,86
2010-03-12,83
2010-03-13,89
2010-03-14,89
2010-03-15,81
2010-03-16,80
2010-03-17,79
2010-03-18,80
2010-03-19,77
2010-03-20,86
2010-03-21,79
2010-03-22,79
2010-03-23,80
2010-03-24,82
2010-03-25,83
2010-03-26,86
2010-03-27,96
2010-03-28,85
2010-03-29,85
2010-03-30,85
2010-03-31,84
2010-05-01,74
2010-05-02,79
2010-05-03,73
2010-05-04,73
2010-05-05,78
2010-05-06,73
2010-05-07,75
2010-05-08,82
2010-05-09,80
2010-05-10,77
2010-05-11,80
2010-05-12,82
2010-05-13,89
2010-05-14,89
2010-05-15,104
2010-05-16,87
2010-05-17,84
2010-05-18,85
2010-05-19,79
2010-05-20,83
2010-05-21,74
2010-05-22,78
2010-05-23,72
2010-05-24,72
2010-05-25,77
2010-05-26,72
2010-05-27,72
2010-05-28,74
2010-05-29,80
2010-05-30,72
2010-05-31,72
2010-06-01,72
2010-06-02,74
2010-06-03,73
2010-06-04,77
2010-06-05,81
2010-06-06,73
2010-06-07,73
2010-06-08,77
2010-06-09,72
2010-06-10,75
2010-06-11,72
2010-06-12,82
2010-06-13,71
2010-06-14,70
2010-06-15,70
2010-06-16,75
2010-06-17,69
2010-06-18,72
2010-06-19,73
2010-06-20,66
2010-06-21,65
2010-06-22,63
2010-06-23,62
2010-06-24,61
2010-06-25,63
2010-06-26,62
2010-06-27,59
2010-06-28,60
2010-06-29,62
2010-06-30,65
2010-07-01,64
2010-07-02,69
2010-07-03,75
2010-07-04,67
2010-07-05,68
2010-07-06,69
2010-07-07,70
2010-07-08,71
2010-07-09,75
2010-07-10,81
2010-07-11,76
2010-07-12,74
2010-07-13,75
2010-07-14,79
2010-07-15,76
2010-07-16,79
2010-07-17,85
2010-07-18,77
2010-07-19,77
2010-07-20,77
2010-07-21,79
2010-07-22,76
2010-07-23,80
2010-07-24,81
2010-07-25,76
2010-07-26,76
2010-07-27,77
2010-07-28,80
2010-07-29,77
2010-07-30,79
2010-07-31,84
2010-08-01,78
2010-08-02,78
2010-08-03,84
2010-08-04,78
2010-08-05,78
2010-08-06,82
2010-08-07,84
2010-08-08,78
2010-08-09,78
2010-08-10,78
2010-08-11,78
2010-08-12,78
2010-08-13,78
2010-08-14,92
2010-08-15,77
2010-08-16,76
2010-08-17,75
2010-08-18,75
2010-08-19,77
2010-08-20,73
2010-08-21,81
2010-08-22,72
2010-08-23,70
2010-08-24,71
2010-08-25,67
2010-08-26,68
2010-08-27,65
2010-08-28,69
2010-08-29,66
2010-08-30,64
2010-08-31,64
