Date,Citigroup
2005-09-01,74
2005-09-02,75
2005-09-03,79
2005-09-04,72
2005-09-05,73
2005-09-06,72
2005-09-07,73
2005-09-08,73
2005-09-09,71
2005-09-10,74
2005-09-11,76
2005-09-12,71
2005-09-13,71
2005-09-14,72
2005-09-15,71
2005-09-16,71
2005-09-17,80
2005-09-18,71
2005-09-19,71
2005-09-20,73
2005-09-21,71
2005-09-22,71
2005-09-23,74
2005-09-24,75
2005-09-25,76
2005-09-26,70
2005-09-27,69
2005-09-28,69
2005-09-29,67
2005-09-30,66
2005-10-01,70
2005-10-02,74
2005-10-03,67
2005-10-04,69
2005-10-05,70
2005-10-06,71
2005-10-07,76
2005-10-08,79
2005-10-09,72
2005-10-10,70
2005-10-11,68
2005-10-12,67
2005-10-13,67
2005-10-14,64
2005-10-15,65
2005-10-16,66
2005-10-17,65
2005-10-18,70
2005-10-19,68
2005-10-20,72
2005-10-21,71
2005-10-22,81
2005-10-23,77
2005-10-24,71
2005-10-25,70
2005-10-26,71
2005-10-27,68
2005-10-28,67
2005-10-29,72
2005-10-30,67
2005-10-31,65
2005-11-01,65
2005-11-02,66
2005-11-03,64
2005-11-04,64
2005-11-05,69
2005-11-06,65
2005-11-07,64
2005-11-08,66
2005-11-09,64
2005-11-10,68
2005-11-11,64
2005-11-12,72
2005-11-13,65
2005-11-14,65
2005-11-15,65
2005-11-16,65
2005-11-17,65
2005-11-18,66
2005-11-19,73
2005-11-20,64
2005-11-21,63
2005-11-22,62
2005-11-23,64
2005-11-24,62
2005-11-25,58
2005-11-26,60
2005-11-27,58
2005-11-28,60
2005-11-29,62
2005-11-30,63
2005-12-01,64
2005-12-02,66
2005-12-03,74
2005-12-04,67
2005-12-05,66
2005-12-06,69
2005-12-07,66
2005-12-08,64
2005-12-09,64
2005-12-10,70
2005-12-11,62
2005-12-12,62
2005-12-13,62
2005-12-14,62
2005-12-15,62
2005-12-16,66
2005-12-17,69
2005-12-18,62
2005-12-19,61
2005-12-20,63
2005-12-21,60
2005-12-22,61
2005-12-23,63
2005-12-24,59
2005-12-25,64
2005-12-26,58
2005-12-27,58
2005-12-28,58
2005-12-29,59
2005-12-30,58
2005-12-31,65
2006-01-01,60
2006-01-02,62
2006-01-03,64
2006-01-04,66
2006-01-05,68
2006-01-06,70
2006-01-07,75
2006-01-08,74
2006-01-09,73
2006-01-10,76
2006-01-11,74
