Date,RBC Capital Markets
2011-05-11,55
2011-05-12,50
2011-05-13,45
2011-05-14,41
2011-05-15,43
2011-05-16,46
2011-05-17,48
2011-05-18,50
2011-05-19,53
2011-05-20,55
2011-05-21,57
2011-05-22,57
2011-05-23,55
2011-05-24,54
2011-05-25,53
2011-05-26,52
2011-05-27,51
2011-05-28,51
2011-05-29,50
2011-05-30,49
2011-05-31,48
2011-06-01,47
2011-06-02,46
2011-06-03,45
2011-06-04,45
2011-06-05,47
2011-06-06,49
2011-06-07,51
2011-06-08,53
2011-06-09,55
2011-06-10,57
2011-06-11,60
2011-06-12,61
2011-06-13,62
2011-06-14,63
2011-06-15,64
2011-06-16,65
2011-06-17,66
2011-06-18,67
2011-06-19,63
2011-06-20,59
2011-06-21,55
2011-06-22,51
2011-06-23,47
2011-06-24,43
2011-06-25,40
2011-06-26,42
2011-06-27,44
2011-06-28,46
2011-06-29,48
2011-06-30,50
2011-07-01,52
2011-07-02,54
2011-07-03,53
2011-07-04,52
2011-07-05,51
2011-07-06,50
2011-07-07,49
2011-07-08,48
2011-07-09,47
2011-07-10,48
2011-07-11,49
2011-07-12,50
2011-07-13,51
2011-07-14,52
2011-07-15,53
2011-07-16,55
2011-07-17,57
2011-07-18,61
2011-07-19,64
2011-07-20,66
2011-07-21,69
2011-07-22,72
2011-07-23,75
2011-07-24,70
2011-07-25,65
2011-07-26,60
2011-07-27,54
2011-07-28,49
2011-07-29,45
2011-07-30,40
2011-07-31,37
2011-08-07,41
2011-08-08,42
2011-08-09,43
2011-08-10,44
2011-08-11,45
2011-08-12,46
2011-08-13,46
2011-08-14,47
2011-08-15,47
2011-08-16,47
2011-08-17,48
2011-08-18,48
2011-08-19,49
2011-08-20,50
2011-08-21,49
2011-08-22,49
2011-08-23,49
2011-08-24,48
2011-08-25,48
2011-08-26,48
2011-08-27,48
2011-08-28,47
2011-08-29,46
2011-08-30,45
2011-08-31,44
2011-09-01,43
2011-09-02,42
2011-09-03,41
2011-09-04,44
2011-09-05,47
2011-09-06,50
2011-09-07,54
2011-09-08,57
2011-09-09,60
2011-09-10,64
2011-09-11,66
2011-09-12,69
2011-09-13,72
2011-09-14,74
2011-09-15,77
2011-09-16,80
2011-09-17,83
2011-09-18,80
2011-09-19,78
2011-09-20,75
2011-09-21,72
2011-09-22,70
2011-09-23,67
2011-09-24,64
2011-09-25,60
2011-09-26,56
2011-09-27,52
2011-09-28,48
2011-09-29,44
2011-09-30,40
2011-10-01,36
2011-10-02,36
2011-10-03,36
2011-10-04,36
2011-10-05,37
2011-10-06,37
2011-10-07,37
2011-10-08,38
2011-10-09,38
2011-10-10,39
2011-10-11,39
2011-10-12,40
2011-10-13,40
2011-10-14,41
2011-10-15,41
2011-10-16,40
2011-10-17,38
2011-10-18,37
2011-10-19,36
2011-10-20,35
2011-10-21,34
2011-10-22,33
2011-10-23,35
2011-10-24,38
2011-10-25,41
2011-10-26,44
2011-10-27,47
2011-10-28,50
2011-10-29,53
2011-10-30,53
2011-11-06,56
2011-11-07,53
2011-11-08,51
2011-11-09,48
2011-11-10,46
2011-11-11,43
2011-11-12,41
2011-11-13,43
2011-11-14,46
2011-11-15,48
2011-11-16,51
2011-11-17,53
2011-11-18,56
2011-11-19,58
2011-11-20,58
2011-11-21,56
2011-11-22,55
2011-11-23,55
2011-11-24,54
2011-11-25,53
2011-11-26,53
2011-11-27,54
2011-11-28,55
2011-11-29,56
2011-11-30,57
2011-12-01,58
2011-12-02,59
2011-12-03,60
2011-12-04,57
2011-12-05,52
2011-12-06,48
2011-12-07,45
2011-12-08,41
2011-12-09,37
2011-12-10,34
2011-12-11,38
2011-12-12,42
2011-12-13,46
2011-12-14,50
2011-12-15,54
2011-12-16,58
2011-12-17,63
2011-12-18,58
2011-12-19,53
2011-12-20,48
2011-12-21,44
2011-12-22,39
2011-12-23,34
2011-12-24,30
2011-12-25,30
2011-12-26,31
2011-12-27,31
2011-12-28,32
2011-12-29,32
2011-12-30,33
2011-12-31,34
2012-01-01,34
2012-01-02,34
2012-01-03,35
2012-01-04,35
2012-01-05,36
2012-01-06,36
2012-01-07,37
2012-01-08,40
2012-01-09,43
2012-01-10,46
2012-01-11,49
2012-01-12,52
2012-01-13,55
2012-01-14,58
2012-01-15,57
2012-01-16,56
2012-01-17,55
2012-01-18,54
2012-01-19,53
2012-01-20,52
2012-01-21,51
2012-01-22,54
2012-01-23,57
2012-01-24,60
2012-01-25,63
2012-01-26,67
2012-01-27,70
2012-01-28,73
2012-01-29,72
