Date,Merrill Lynch
2009-05-09,97
2009-05-10,89
2009-05-11,89
2009-05-12,90
2009-05-13,90
2009-05-14,89
2009-05-15,92
2009-05-16,94
2009-05-17,91
2009-05-18,87
2009-05-19,86
2009-05-20,87
2009-05-21,87
2009-05-22,84
2009-05-23,89
2009-05-24,85
2009-05-25,79
2009-05-26,77
2009-05-27,77
2009-05-28,74
2009-05-29,76
2009-05-30,73
2009-05-31,75
2009-06-01,79
2009-06-02,83
2009-06-03,92
2009-06-04,91
2009-06-05,103
2009-06-06,103
2009-06-07,107
2009-06-08,95
2009-06-09,93
2009-06-10,90
2009-06-11,89
2009-06-12,86
2009-06-13,99
2009-06-14,85
2009-06-15,86
2009-06-16,87
2009-06-17,91
2009-06-18,89
2009-06-19,91
2009-06-20,99
2009-06-21,92
2009-06-22,91
2009-06-23,94
2009-06-24,91
2009-06-25,91
2009-06-26,97
2009-06-27,96
2009-06-28,96
2009-06-29,88
2009-06-30,87
2009-07-01,85
2009-07-02,86
2009-07-03,84
2009-07-04,89
2009-07-05,83
2009-07-06,81
2009-07-07,87
2009-07-08,81
2009-07-09,84
2009-07-10,82
2009-07-11,92
2009-07-12,82
2009-07-13,82
2009-07-14,82
2009-07-15,85
2009-07-16,82
2009-07-17,86
2009-07-18,83
2009-07-19,86
2009-07-20,87
2009-07-21,89
2009-07-22,97
2009-07-23,93
2009-07-24,97
2009-07-25,105
2009-07-26,104
2009-07-27,94
2009-07-28,93
2009-07-29,94
2009-07-30,92
2009-07-31,88
2009-08-01,87
2009-08-02,86
2009-08-03,85
2009-08-04,87
2009-08-05,84
2009-08-06,83
2009-08-07,82
2009-08-08,89
2009-08-09,83
2009-08-10,84
2009-08-11,85
2009-08-12,88
2009-08-13,89
2009-08-14,89
2009-08-15,97
2009-08-16,98
2009-08-17,89
2009-08-18,88
2009-08-19,88
2009-08-20,87
2009-08-21,87
2009-08-22,91
2009-08-23,90
2009-08-24,84
2009-08-25,83
2009-08-26,85
2009-08-27,85
2009-08-28,81
2009-08-29,89
2009-08-30,87
2009-08-31,81
2009-09-01,83
2009-09-02,83
2009-09-03,82
2009-09-04,87
2009-09-05,91
2009-09-06,84
2009-09-07,85
2009-09-08,86
2009-09-09,87
2009-09-10,88
2009-09-11,94
2009-09-12,91
2009-09-13,96
2009-09-14,88
2009-09-15,88
2009-09-16,91
2009-09-17,87
2009-09-18,86
2009-09-19,97
2009-09-20,86
2009-09-21,86
2009-09-22,90
2009-09-23,86
2009-09-24,88
2009-09-25,90
2009-09-26,88
2009-09-27,94
2009-09-28,85
2009-09-29,84
2009-09-30,89
2009-10-01,82
2009-10-02,88
2009-10-03,81
2009-10-04,83
2009-10-05,82
2009-10-06,84
2009-10-07,84
2009-10-08,85
2009-10-09,87
2009-10-10,96
2009-10-11,86
2009-10-12,85
2009-10-13,85
2009-10-14,86
2009-10-15,84
2009-10-16,86
2009-10-17,90
2009-10-18,83
2009-10-19,82
2009-10-20,82
2009-10-21,84
2009-10-22,83
2009-10-23,82
2009-10-24,89
2009-10-25,86
2009-10-26,82
2009-10-27,83
2009-10-28,87
2009-10-29,84
2009-10-30,84
2009-10-31,89
2009-11-01,83
2009-11-02,82
2009-11-03,80
2009-11-04,79
2009-11-05,77
2009-11-06,76
2009-11-07,83
2009-11-08,76
2009-11-09,76
2009-11-10,77
2009-11-11,81
2009-11-12,82
2009-11-13,80
2009-11-14,84
2009-11-15,85
2009-11-16,79
2009-11-17,83
2009-11-18,78
2009-11-19,80
2009-11-20,76
2009-11-21,83
2009-11-22,75
2009-11-23,75
2009-11-24,77
2009-11-25,74
2009-11-26,79
2009-11-27,75
2009-11-28,76
2009-11-29,76
2009-11-30,74
2009-12-01,75
2009-12-02,75
2009-12-03,79
2009-12-04,77
2009-12-05,80
2009-12-06,79
2009-12-07,76
2009-12-08,79
2009-12-09,74
2009-12-10,73
2009-12-11,72
2009-12-12,83
2009-12-13,73
2009-12-14,75
2009-12-15,77
2009-12-16,82
2009-12-17,81
2009-12-18,85
2009-12-19,90
2009-12-20,86
2009-12-21,79
2009-12-22,76
2009-12-23,79
2009-12-24,71
2009-12-25,68
2009-12-26,69
2009-12-27,65
2009-12-28,66
2009-12-29,67
2009-12-30,70
2009-12-31,69
2010-01-01,74
2010-01-02,70
2010-01-03,73
2010-01-04,73
2010-01-05,75
2010-01-06,84
2010-01-07,80
2010-01-08,81
2010-01-09,88
2010-01-10,90
2010-01-11,83
2010-01-12,84
2010-01-13,86
2010-01-14,85
2010-01-15,90
2010-01-16,86
2010-01-17,94
2010-01-18,82
2010-01-19,82
2010-01-20,79
2010-01-21,78
2010-01-22,80
2010-01-23,77
2010-01-24,77
2010-01-25,75
2010-01-26,75
2010-01-27,75
2010-01-28,76
2010-01-29,75
2010-01-30,81
2010-01-31,76
2010-02-01,77
2010-02-02,83
2010-02-03,79
2010-02-04,82
2010-02-05,81
2010-02-06,89
2010-02-07,83
2010-02-08,78
2010-02-09,76
2010-02-10,74
2010-02-11,73
2010-02-12,70
2010-02-13,73
2010-02-14,69
2010-02-15,67
2010-02-16,67
2010-02-17,66
2010-02-18,72
2010-02-19,66
2010-02-20,70
2010-02-21,72
2010-02-22,68
2010-02-23,69
2010-02-24,71
2010-02-25,73
2010-02-26,74
2010-02-27,74
2010-02-28,81
2010-03-01,74
2010-03-02,74
2010-03-03,75
2010-03-04,75
2010-03-05,74
2010-03-06,82
2010-03-07,74
2010-03-08,74
2010-03-09,74
2010-03-10,74
2010-03-11,74
2010-03-12,75
2010-03-13,78
2010-03-14,75
2010-03-15,76
2010-03-16,77
2010-03-17,80
2010-03-18,79
2010-03-19,88
2010-03-20,85
2010-03-21,84
2010-03-22,80
2010-03-23,79
2010-03-24,85
2010-03-25,80
2010-03-26,77
2010-03-27,77
2010-03-28,81
2010-03-29,77
2010-03-30,77
2010-03-31,78
2010-05-01,68
2010-05-02,69
2010-05-03,69
2010-05-04,70
2010-05-05,70
2010-05-06,70
2010-05-07,72
2010-05-08,80
2010-05-09,73
2010-05-10,71
2010-05-11,72
2010-05-12,70
2010-05-13,69
2010-05-14,72
2010-05-15,75
2010-05-16,67
2010-05-17,66
2010-05-18,66
2010-05-19,64
2010-05-20,61
2010-05-21,60
2010-05-22,62
2010-05-23,61
2010-05-24,60
2010-05-25,64
2010-05-26,63
2010-05-27,64
2010-05-28,64
2010-05-29,73
2010-05-30,67
2010-05-31,64
2010-06-01,64
2010-06-02,64
2010-06-03,65
2010-06-04,66
2010-06-05,67
2010-06-06,67
2010-06-07,65
2010-06-08,66
2010-06-09,67
2010-06-10,68
2010-06-11,71
2010-06-12,72
2010-06-13,71
2010-06-14,72
2010-06-15,75
2010-06-16,74
2010-06-17,77
2010-06-18,80
2010-06-19,78
2010-06-20,78
2010-06-21,76
2010-06-22,76
2010-06-23,76
2010-06-24,81
2010-06-25,76
2010-06-26,82
2010-06-27,75
2010-06-28,74
2010-06-29,75
2010-06-30,73
2010-07-01,72
2010-07-02,77
2010-07-03,71
2010-07-04,79
2010-07-05,69
2010-07-06,68
2010-07-07,67
2010-07-08,66
2010-07-09,65
2010-07-10,71
2010-07-11,69
2010-07-12,68
2010-07-13,70
2010-07-14,72
2010-07-15,76
2010-07-16,76
2010-07-17,79
2010-07-18,85
2010-07-19,77
2010-07-20,77
2010-07-21,77
2010-07-22,79
2010-07-23,78
2010-07-24,77
2010-07-25,81
2010-07-26,73
2010-07-27,71
2010-07-28,72
2010-07-29,69
2010-07-30,65
2010-07-31,69
2010-08-01,64
2010-08-02,65
2010-08-03,67
2010-08-04,66
2010-08-05,68
2010-08-06,71
2010-08-07,72
2010-08-08,72
2010-08-09,70
2010-08-10,71
2010-08-11,71
2010-08-12,75
2010-08-13,72
2010-08-14,82
2010-08-15,72
2010-08-16,72
2010-08-17,71
2010-08-18,72
2010-08-19,73
2010-08-20,70
2010-08-21,77
2010-08-22,72
2010-08-23,69
2010-08-24,71
2010-08-25,69
2010-08-26,69
2010-08-27,69
2010-08-28,78
2010-08-29,68
2010-08-30,67
2010-08-31,67
2010-09-01,66
2010-09-02,66
2010-09-03,67
2010-09-04,73
2010-09-05,66
2010-09-06,67
2010-09-07,68
