Date,JPMorgan Chase
2013-02-09,104
2013-02-10,102
2013-02-11,96
2013-02-12,95
2013-02-13,95
2013-02-14,94
2013-02-15,92
2013-02-16,98
2013-02-17,91
2013-02-18,88
2013-02-19,87
2013-02-20,87
2013-02-21,85
2013-02-22,84
2013-02-23,88
2013-02-24,88
2013-02-25,85
2013-02-26,86
2013-02-27,87
2013-02-28,89
2013-03-01,89
2013-03-02,98
2013-03-03,95
2013-03-04,90
2013-03-05,90
2013-03-06,92
2013-03-07,90
2013-03-08,90
2013-03-09,94
2013-03-10,95
2013-03-11,91
2013-03-12,92
2013-03-13,93
2013-03-14,94
2013-03-15,95
2013-03-16,104
2013-03-17,97
2013-03-18,93
2013-03-19,92
2013-03-20,93
2013-03-21,90
2013-03-22,89
2013-03-23,92
2013-03-24,91
2013-03-25,86
2013-03-26,85
2013-03-27,84
2013-03-28,83
2013-03-29,84
2013-03-30,89
2013-03-31,83
2013-05-01,79
2013-05-02,79
2013-05-03,79
2013-05-04,86
2013-05-05,84
2013-05-06,80
2013-05-07,80
2013-05-08,80
2013-05-09,80
2013-05-10,81
2013-05-11,84
2013-05-12,85
2013-05-13,78
2013-05-14,78
2013-05-15,77
2013-05-16,78
2013-05-17,76
2013-05-18,80
2013-05-19,83
2013-05-20,77
2013-05-21,78
2013-05-22,78
2013-05-23,82
2013-05-24,80
2013-05-25,86
2013-05-26,84
2013-05-27,79
2013-05-28,78
2013-05-29,77
2013-05-30,78
2013-05-31,75
2013-06-01,81
2013-06-02,78
2013-06-03,77
2013-06-04,78
2013-06-05,79
2013-06-06,80
2013-06-07,81
2013-06-08,87
2013-06-09,87
2013-06-10,82
2013-06-11,83
2013-06-12,83
2013-06-13,85
2013-06-14,84
2013-06-15,91
2013-06-16,91
2013-06-17,83
2013-06-18,82
2013-06-19,83
2013-06-20,81
2013-06-21,80
2013-06-22,86
2013-06-23,84
2013-06-24,80
2013-06-25,80
2013-06-26,81
2013-06-27,80
2013-06-28,80
2013-06-29,84
2013-06-30,86
2013-07-01,79
2013-07-02,79
2013-07-03,80
2013-07-04,85
2013-07-05,77
2013-07-06,81
2013-07-07,82
2013-07-08,81
2013-07-09,85
2013-07-10,85
2013-07-11,89
2013-07-12,89
2013-07-13,98
2013-07-14,96
2013-07-15,89
2013-07-16,91
2013-07-17,88
2013-07-18,88
2013-07-19,87
2013-07-20,93
2013-07-21,90
2013-07-22,85
2013-07-23,87
2013-07-24,84
2013-07-25,84
2013-07-26,83
2013-07-27,88
2013-07-28,88
2013-07-29,86
2013-07-30,87
2013-07-31,89
2013-08-01,90
2013-08-02,94
2013-08-03,100
2013-08-04,100
2013-08-05,91
2013-08-06,89
2013-08-07,90
2013-08-08,86
2013-08-09,86
2013-08-10,90
2013-08-11,87
2013-08-12,86
2013-08-13,87
2013-08-14,88
2013-08-15,89
2013-08-16,92
2013-08-17,99
2013-08-18,95
2013-08-19,91
2013-08-20,90
2013-08-21,92
2013-08-22,90
2013-08-23,90
2013-08-24,95
2013-08-25,92
2013-08-26,87
2013-08-27,86
2013-08-28,85
2013-08-29,86
2013-08-30,83
2013-08-31,88
2013-09-01,86
2013-09-02,83
2013-09-03,83
2013-09-04,83
2013-09-05,83
2013-09-06,83
2013-09-07,92
2013-09-08,84
2013-09-09,83
2013-09-10,83
2013-09-11,84
2013-09-12,83
2013-09-13,83
2013-09-14,91
2013-09-15,86
2013-09-16,83
2013-09-17,83
2013-09-18,87
2013-09-19,83
2013-09-20,84
2013-09-21,91
2013-09-22,87
2013-09-23,84
2013-09-24,84
2013-09-25,84
2013-09-26,84
2013-09-27,85
2013-09-28,89
2013-09-29,88
2013-09-30,84
2013-10-01,84
2013-10-02,87
2013-10-03,84
2013-10-04,84
2013-10-05,92
2013-10-06,90
2013-10-07,85
2013-10-08,86
2013-10-09,85
2013-10-10,85
2013-10-11,85
2013-10-12,94
2013-10-13,87
2013-10-14,83
2013-10-15,82
2013-10-16,82
2013-10-17,81
2013-10-18,80
2013-10-19,86
2013-10-20,82
2013-10-21,83
2013-10-22,86
2013-10-23,87
2013-10-24,87
2013-10-25,90
2013-10-26,96
2013-10-27,94
2013-10-28,89
2013-10-29,88
2013-10-30,87
2013-10-31,87
2013-11-01,85
2013-11-02,91
2013-11-03,87
2013-11-04,83
2013-11-05,82
2013-11-06,82
2013-11-07,81
2013-11-08,82
2013-11-09,83
2013-11-10,86
2013-11-11,80
2013-11-12,80
2013-11-13,81
2013-11-14,81
2013-11-15,81
2013-11-16,89
2013-11-17,88
2013-11-18,84
2013-11-19,85
2013-11-20,87
2013-11-21,90
2013-11-22,90
2013-11-23,98
2013-11-24,90
2013-11-25,83
2013-11-26,81
2013-11-27,76
2013-11-28,79
2013-11-29,68
2013-11-30,67
2013-12-01,70
2013-12-02,70
2013-12-03,73
2013-12-04,76
2013-12-05,77
2013-12-06,80
2013-12-07,90
2013-12-08,86
2013-12-09,81
2013-12-10,81
2013-12-11,80
2013-12-12,80
2013-12-13,79
2013-12-14,86
2013-12-15,82
2013-12-16,79
2013-12-17,79
2013-12-18,79
2013-12-19,81
2013-12-20,79
2013-12-21,81
2013-12-22,85
2013-12-23,78
2013-12-24,80
2013-12-25,83
2013-12-26,75
2013-12-27,74
2013-12-28,76
2013-12-29,78
2013-12-30,76
2013-12-31,77
2014-01-01,87
2014-01-02,80
2014-01-03,82
2014-01-04,89
2014-01-05,90
2014-01-06,85
2014-01-07,86
2014-01-08,89
2014-01-09,89
2014-01-10,89
2014-01-11,96
2014-01-12,95
2014-01-13,92
2014-01-14,94
2014-01-15,95
2014-01-16,99
2014-01-17,98
2014-01-18,108
2014-01-19,103
2014-01-20,96
2014-01-21,94
2014-01-22,94
2014-01-23,90
2014-01-24,88
2014-01-25,91
2014-01-26,92
2014-01-27,90
2014-01-28,91
2014-01-29,95
2014-01-30,94
2014-01-31,96
2014-02-01,98
2014-02-02,103
2014-02-03,97
2014-02-04,96
2014-02-05,96
2014-02-06,100
2014-02-07,95
2014-02-08,98
2014-02-09,98
2014-02-10,93
2014-02-11,93
2014-02-12,93
2014-02-13,92
2014-02-14,91
2014-02-15,96
2014-02-16,95
2014-02-17,92
2014-02-18,93
2014-02-19,94
2014-02-20,96
2014-02-21,96
2014-02-22,103
2014-02-23,101
2014-02-24,96
2014-02-25,96
2014-02-26,96
2014-02-27,97
2014-02-28,95
