Date,Credit Suisse
2010-07-01,75
2010-07-02,76
2010-07-03,83
2010-07-04,78
2010-07-05,79
2010-07-06,80
2010-07-07,81
2010-07-08,82
2010-07-09,83
2010-07-10,98
2010-07-11,83
2010-07-12,82
2010-07-13,81
2010-07-14,79
2010-07-15,84
2010-07-16,77
2010-07-17,86
2010-07-18,77
2010-07-19,78
2010-07-20,79
2010-07-21,81
2010-07-22,81
2010-07-23,84
2010-07-24,92
2010-07-25,81
2010-07-26,80
2010-07-27,83
2010-07-28,77
2010-07-29,77
2010-07-30,75
2010-07-31,84
2010-08-01,74
2010-08-02,72
2010-08-03,71
2010-08-04,71
2010-08-05,73
2010-08-06,69
2010-08-07,77
2010-08-08,68
2010-08-09,68
2010-08-10,68
2010-08-11,67
2010-08-12,69
2010-08-13,67
2010-08-14,67
2010-08-15,67
2010-08-16,68
2010-08-17,69
2010-08-18,78
2010-08-19,71
2010-08-20,76
2010-08-21,77
2010-08-22,74
2010-08-23,75
2010-08-24,78
2010-08-25,78
2010-08-26,80
2010-08-27,80
2010-08-28,88
2010-08-29,83
2010-08-30,80
2010-08-31,79
2010-09-01,78
2010-09-02,79
2010-09-03,76
2010-09-04,83
2010-09-05,74
2010-09-06,73
2010-09-07,72
2010-09-08,71
2010-09-09,73
2010-09-10,73
2010-09-11,69
2010-09-12,71
2010-09-13,73
2010-09-14,76
2010-09-15,77
2010-09-16,81
2010-09-17,84
2010-09-18,91
2010-09-19,85
2010-09-20,83
2010-09-21,86
2010-09-22,83
2010-09-23,85
2010-09-24,83
2010-09-25,87
2010-09-26,83
2010-09-27,82
2010-09-28,81
2010-09-29,84
2010-09-30,80
2010-10-01,80
2010-10-02,93
2010-10-03,79
2010-10-04,79
2010-10-05,81
2010-10-06,81
2010-10-07,78
2010-10-08,84
2010-10-09,79
2010-10-10,79
2010-10-11,80
2010-10-12,81
2010-10-13,85
2010-10-14,83
2010-10-15,84
2010-10-16,90
2010-10-17,85
2010-10-18,86
2010-10-19,90
2010-10-20,89
2010-10-21,89
2010-10-22,98
2010-10-23,98
2010-10-24,89
2010-10-25,88
2010-10-26,91
2010-10-27,85
2010-10-28,86
2010-10-29,83
2010-10-30,90
2010-10-31,81
2010-11-01,81
2010-11-02,81
2010-11-03,82
2010-11-04,85
2010-11-05,80
2010-11-06,84
2010-11-07,85
2010-11-08,78
2010-11-09,78
2010-11-10,84
2010-11-11,77
2010-11-12,76
2010-11-13,83
2010-11-14,74
2010-11-15,73
2010-11-16,75
2010-11-17,70
2010-11-18,69
2010-11-19,67
2010-11-20,70
2010-11-21,66
2010-11-22,67
2010-11-23,69
2010-11-24,68
2010-11-25,68
2010-11-26,73
2010-11-27,75
2010-11-28,70
2010-11-29,70
2010-11-30,71
2010-12-01,75
2010-12-02,76
2010-12-03,72
2010-12-04,81
2010-12-05,78
2010-12-06,73
2010-12-07,74
2010-12-08,73
2010-12-09,74
2010-12-10,76
2010-12-11,73
2010-12-12,79
2010-12-13,72
