Date,Goldman Sachs
2010-09-11,61
2010-09-12,55
2010-09-13,55
2010-09-14,56
2010-09-15,54
2010-09-16,55
2010-09-17,53
2010-09-18,57
2010-09-19,54
2010-09-20,52
2010-09-21,52
2010-09-22,54
2010-09-23,52
2010-09-24,51
2010-09-25,55
2010-09-26,51
2010-09-27,52
2010-09-28,56
2010-09-29,57
2010-09-30,55
2010-10-01,56
2010-10-02,62
2010-10-03,57
2010-10-04,57
2010-10-05,58
2010-10-06,58
2010-10-07,62
2010-10-08,60
2010-10-09,65
2010-10-10,59
2010-10-11,58
2010-10-12,58
2010-10-13,61
2010-10-14,57
2010-10-15,56
2010-10-16,59
2010-10-17,57
2010-10-18,59
2010-10-19,60
2010-10-20,62
2010-10-21,64
2010-10-22,66
2010-10-23,73
2010-10-24,65
2010-10-25,64
2010-10-26,62
2010-10-27,61
2010-10-28,60
2010-10-29,60
2010-10-30,60
2010-10-31,57
2010-11-01,58
2010-11-02,59
2010-11-03,60
2010-11-04,62
2010-11-05,63
2010-11-06,66
2010-11-07,68
2010-11-08,63
2010-11-09,64
2010-11-10,64
2010-11-11,68
2010-11-12,65
2010-11-13,73
2010-11-14,67
2010-11-15,68
2010-11-16,73
2010-11-17,70
2010-11-18,71
2010-11-19,80
2010-11-20,74
2010-11-21,71
2010-11-22,64
2010-11-23,64
2010-11-24,55
2010-11-25,55
2010-11-26,47
2010-11-27,43
2010-11-28,45
2010-11-29,47
2010-11-30,49
2010-12-01,51
2010-12-02,53
2010-12-03,55
2010-12-04,65
2010-12-05,57
2010-12-06,58
2010-12-07,59
2010-12-08,65
2010-12-09,60
2010-12-10,68
2010-12-11,62
2010-12-12,61
2010-12-13,61
2010-12-14,61
2010-12-15,61
2010-12-16,64
2010-12-17,61
2010-12-18,69
2010-12-19,59
2010-12-20,59
2010-12-21,55
2010-12-22,54
2010-12-23,52
2010-12-24,54
2010-12-25,50
2010-12-26,49
2010-12-27,49
2010-12-28,49
2010-12-29,50
2010-12-30,50
2010-12-31,50
2011-01-01,53
2011-01-02,52
2011-01-03,55
2011-01-04,59
2011-01-05,62
2011-01-06,65
2011-01-07,67
2011-01-08,74
2011-01-09,71
2011-01-10,69
2011-01-11,69
2011-01-12,70
2011-01-13,68
2011-01-14,68
2011-01-15,73
2011-01-16,68
2011-01-17,69
2011-01-18,70
2011-01-19,70
2011-01-20,71
2011-01-21,78
2011-01-22,82
2011-01-23,71
