Date,Seeking
2010-08-14,43
2010-08-15,46
2010-08-16,50
2010-08-17,53
2010-08-18,57
2010-08-19,60
2010-08-20,64
2010-08-21,68
2010-08-22,69
2010-08-23,70
2010-08-24,71
2010-08-25,72
2010-08-26,73
2010-08-27,74
2010-08-28,75
2010-08-29,72
2010-09-01,61
2010-09-02,58
2010-09-03,55
2010-09-04,52
2010-09-05,51
2010-09-06,51
2010-09-07,51
2010-09-08,51
2010-09-09,51
2010-09-10,51
2010-09-11,51
2010-09-12,51
2010-09-13,51
2010-09-14,51
2010-09-15,51
2010-09-16,51
2010-09-17,51
2010-09-18,52
2010-09-19,55
2010-09-20,61
2010-09-21,61
2010-09-22,65
2010-09-23,68
2010-09-24,71
2010-09-25,75
2010-09-26,70
2010-09-27,66
2010-09-28,61
2010-09-29,57
2010-09-30,52
2010-10-01,48
2010-10-02,44
2010-10-03,48
2010-10-04,52
2010-10-05,57
2010-10-06,61
2010-10-07,67
2010-10-08,73
2010-10-09,75
2010-10-10,72
2010-10-11,70
2010-10-12,67
2010-10-13,65
2010-10-14,62
2010-10-15,60
2010-10-16,60
2010-10-17,58
2010-10-18,59
2010-10-19,60
2010-10-20,60
2010-10-21,61
2010-10-22,62
2010-10-23,63
2010-10-24,63
2010-10-25,63
2010-10-26,64
2010-10-27,64
2010-10-28,66
2010-10-29,66
2010-10-30,66
2010-10-31,68
2010-11-01,70
2010-11-02,72
2010-11-03,78
2010-11-04,76
2010-11-05,80
2010-11-06,81
2010-11-07,79
2010-11-08,77
2010-11-09,78
2010-11-10,74
2010-11-11,75
2010-11-12,71
2010-11-13,70
2010-11-14,70
2010-11-15,71
2010-11-16,71
2010-11-17,72
2010-11-18,73
2010-11-19,76
2010-11-20,74
2010-11-21,71
2010-11-22,68
2010-11-23,66
2010-11-24,63
2010-11-25,61
2010-11-26,58
2010-11-27,56
2010-11-28,56
2010-11-29,56
2010-11-30,56
2010-12-01,56
2010-12-02,56
2010-12-03,56
2010-12-04,56
2010-12-05,56
2010-12-06,56
2010-12-07,56
2010-12-08,56
2010-12-09,56
2010-12-10,56
2010-12-11,57
2010-12-12,60
2010-12-13,65
2010-12-14,66
2010-12-15,69
2010-12-16,72
2010-12-17,75
2010-12-18,79
2010-12-19,75
2010-12-20,72
2010-12-21,69
2010-12-22,65
2010-12-23,62
2010-12-24,59
2010-12-25,56
2010-12-26,56
2010-12-27,56
2010-12-28,56
2010-12-29,57
2010-12-30,57
2010-12-31,57
2011-01-01,58
2011-01-02,61
2011-01-03,67
2011-01-04,69
2011-01-05,77
2011-01-06,77
2011-01-07,80
2011-01-08,86
2011-01-09,82
2011-01-10,80
2011-01-11,78
2011-01-12,76
2011-01-13,74
2011-01-14,72
2011-01-15,70
2011-01-16,69
2011-01-17,68
2011-01-18,69
2011-01-19,67
2011-01-20,66
2011-01-21,65
2011-01-22,65
2011-01-23,64
2011-01-24,63
2011-01-25,62
2011-01-26,61
2011-01-27,63
2011-01-28,59
2011-01-29,58
2011-01-30,60
2011-01-31,62
2011-02-01,64
2011-02-02,67
2011-02-03,69
2011-02-04,73
2011-02-05,74
2011-02-06,73
2011-02-07,73
2011-02-08,74
2011-02-09,73
2011-02-10,73
2011-02-11,73
2011-02-12,76
2011-02-13,72
2011-02-14,71
2011-02-15,71
2011-02-16,72
2011-02-17,70
2011-02-18,69
2011-02-19,69
2011-02-20,69
2011-02-21,68
2011-02-22,68
2011-02-23,68
2011-02-24,70
2011-02-25,68
2011-02-26,68
2011-02-27,71
2011-02-28,66
2011-03-01,66
2011-03-02,69
2011-03-03,65
2011-03-04,68
2011-03-05,64
2011-03-06,64
2011-03-07,64
2011-03-08,64
2011-03-09,64
2011-03-10,64
2011-03-11,67
2011-03-12,64
2011-03-13,66
2011-03-14,68
2011-03-15,75
2011-03-16,73
2011-03-17,81
2011-03-18,78
2011-03-19,81
2011-03-20,80
2011-03-21,79
2011-03-22,78
2011-03-23,78
2011-03-24,77
2011-03-25,80
2011-03-26,76
2011-03-27,73
2011-03-28,70
2011-03-29,68
2011-03-30,65
2011-03-31,63
2011-04-01,60
2011-04-02,58
2011-04-03,59
2011-04-04,61
2011-04-05,62
2011-04-06,65
2011-04-07,65
2011-04-08,73
2011-04-09,69
2011-04-10,71
2011-04-11,74
2011-04-12,80
2011-04-13,79
2011-04-14,83
2011-04-15,91
2011-04-16,88
2011-04-17,86
2011-04-18,84
2011-04-19,87
2011-04-20,81
2011-04-21,79
2011-04-22,77
2011-04-23,76
2011-04-24,74
2011-04-25,73
2011-04-26,76
2011-04-27,71
2011-04-28,70
2011-04-29,69
2011-04-30,68
2011-05-01,68
2011-05-02,68
2011-05-03,77
2011-05-04,69
2011-05-05,70
2011-05-06,70
2011-05-07,72
2011-05-08,69
2011-05-09,67
2011-05-10,67
2011-05-11,63
2011-05-12,61
2011-05-13,60
2011-05-14,58
2011-05-15,59
2011-05-16,62
2011-05-17,61
2011-05-18,62
2011-05-19,63
2011-05-20,64
2011-05-21,70
2011-05-22,63
2011-05-23,61
2011-05-24,59
2011-05-25,57
2011-05-26,55
2011-05-27,53
2011-05-28,51
2011-05-29,51
2011-05-30,52
2011-05-31,53
2011-06-01,54
2011-06-02,55
2011-06-03,57
2011-06-04,58
2011-06-05,56
2011-06-06,56
2011-06-07,56
2011-06-08,56
2011-06-09,61
2011-06-10,56
2011-06-11,57
2011-06-12,57
2011-06-13,58
2011-06-14,59
2011-06-15,61
2011-06-16,61
2011-06-17,62
2011-06-18,69
2011-06-19,65
2011-06-20,66
2011-06-21,67
2011-06-22,68
2011-06-23,70
2011-06-24,70
2011-06-25,72
2011-06-26,70
2011-06-27,72
2011-06-28,66
2011-06-29,65
2011-06-30,63
2011-07-01,61
2011-07-02,64
2011-07-03,58
2011-07-04,56
2011-07-05,54
2011-07-06,52
2011-07-07,51
2011-07-08,48
2011-07-09,46
2011-07-10,49
2011-07-11,52
2011-07-12,58
2011-07-13,59
2011-07-14,63
2011-07-15,66
2011-07-16,75
2011-07-17,67
2011-07-18,65
2011-07-19,63
2011-07-20,60
2011-07-21,58
2011-07-22,56
2011-07-23,54
2011-07-24,57
2011-07-25,61
2011-07-26,64
2011-07-27,72
2011-07-28,74
2011-07-29,76
2011-07-30,79
2011-07-31,79
2011-08-01,80
2011-08-02,80
2011-08-03,81
2011-08-04,81
2011-08-05,82
2011-08-06,88
2011-08-07,85
2011-08-08,87
2011-08-09,90
2011-08-10,99
2011-08-11,96
2011-08-12,102
2011-08-13,100
2011-08-14,97
2011-08-15,94
2011-08-16,92
2011-08-17,88
2011-08-18,92
2011-08-19,82
2011-08-20,79
2011-08-21,80
2011-08-22,81
2011-08-23,82
2011-08-24,83
2011-08-25,85
2011-08-26,91
2011-08-27,87
2011-08-28,83
2011-08-29,79
2011-08-30,75
2011-08-31,71
2011-09-01,67
2011-09-02,65
2011-09-03,60
2011-09-04,59
2011-09-05,58
2011-09-06,58
2011-09-07,57
2011-09-08,57
2011-09-09,56
2011-09-10,57
2011-09-11,59
2011-09-12,62
2011-09-13,65
2011-09-14,68
2011-09-15,71
2011-09-16,80
2011-09-17,81
2011-09-18,78
2011-09-19,78
2011-09-20,78
2011-09-21,78
2011-09-22,82
2011-09-23,78
2011-09-24,78
2011-09-25,77
2011-09-26,76
2011-09-27,82
2011-09-28,74
2011-09-29,73
2011-09-30,72
2011-10-01,73
2011-10-02,70
2011-10-03,69
2011-10-04,69
2011-10-05,72
2011-10-06,67
2011-10-07,66
2011-10-08,66
2011-10-09,67
2011-10-10,64
2011-10-11,63
2011-10-12,62
2011-10-13,61
2011-10-14,63
2011-10-15,59
2011-10-16,58
2011-10-17,57
2011-10-18,57
2011-10-19,56
2011-10-20,57
2011-10-21,55
2011-10-22,55
2011-10-23,56
2011-10-24,58
2011-10-25,60
2011-10-26,63
2011-10-27,63
2011-10-28,65
2011-10-29,69
2011-10-30,65
2011-10-31,63
2011-11-01,62
2011-11-02,60
2011-11-03,61
2011-11-04,57
2011-11-05,57
2011-11-06,58
2011-11-07,60
2011-11-08,62
2011-11-09,64
2011-11-10,69
2011-11-11,70
2011-11-12,70
2011-11-13,68
2011-11-14,67
2011-11-15,66
2011-11-16,70
2011-11-17,63
2011-11-18,62
2011-11-19,61
2011-11-20,59
2011-11-21,58
2011-11-22,57
2011-11-23,58
2011-11-24,56
2011-11-25,54
2011-11-26,53
2011-11-27,55
2011-11-28,59
2011-11-29,63
2011-11-30,66
