Date,Seeking
2011-05-26,56
2011-05-27,54
2011-05-28,53
2011-05-29,53
2011-05-30,53
2011-05-31,53
2011-06-01,54
2011-06-02,54
2011-06-03,55
2011-06-04,55
2011-06-05,57
2011-06-06,59
2011-06-07,61
2011-06-08,63
2011-06-09,66
2011-06-10,69
2011-06-11,69
2011-06-12,68
2011-06-13,67
2011-06-14,66
2011-06-15,67
2011-06-16,64
2011-06-17,63
2011-06-18,63
2011-06-19,63
2011-06-20,64
2011-06-21,65
2011-06-22,70
2011-06-23,67
2011-06-24,68
2011-06-25,71
2011-06-26,67
2011-06-27,65
2011-06-28,63
2011-06-29,61
2011-06-30,59
2011-07-01,57
2011-07-02,56
2011-07-03,55
2011-07-04,55
2011-07-05,55
2011-07-06,56
2011-07-07,55
2011-07-08,55
2011-07-09,55
2011-07-10,58
2011-07-11,61
2011-07-12,65
2011-07-13,67
2011-07-14,70
2011-07-15,76
2011-07-16,76
2011-07-17,73
2011-07-18,70
2011-07-19,67
2011-07-20,64
2011-07-21,61
2011-07-22,58
2011-07-23,55
2011-07-24,58
2011-07-25,66
2011-07-26,66
2011-07-27,74
2011-07-28,74
2011-07-29,79
2011-07-30,81
2011-07-31,79
2011-08-01,78
2011-08-02,77
2011-08-03,81
2011-08-04,74
2011-08-05,73
2011-08-06,76
2011-08-07,76
2011-08-08,80
2011-08-09,84
2011-08-10,93
2011-08-11,92
2011-08-12,103
2011-08-13,100
2011-08-14,96
2011-08-15,92
2011-08-16,94
2011-08-17,84
2011-08-18,80
2011-08-19,76
2011-08-20,73
2011-08-21,75
2011-08-22,77
2011-08-23,84
2011-08-24,81
2011-08-25,83
2011-08-26,87
2011-08-27,88
2011-08-28,84
2011-08-29,80
2011-08-30,77
2011-08-31,73
2011-09-01,74
2011-09-02,67
2011-09-03,63
2011-09-04,61
2011-09-05,59
2011-09-06,57
2011-09-07,55
2011-09-08,53
2011-09-09,51
2011-09-10,50
2011-09-11,52
2011-09-12,54
2011-09-13,57
2011-09-14,59
2011-09-15,63
2011-09-16,66
2011-09-17,67
2011-09-18,67
2011-09-19,68
2011-09-20,69
2011-09-21,70
2011-09-22,73
2011-09-23,73
2011-09-24,73
2011-09-25,74
2011-09-26,73
2011-09-27,78
2011-09-28,74
2011-09-29,75
2011-09-30,75
2011-10-01,80
2011-10-02,75
2011-10-03,74
2011-10-04,75
2011-10-05,73
2011-10-06,76
2011-10-07,71
2011-10-08,71
2011-10-09,67
2011-10-10,64
2011-10-11,61
2011-10-12,57
2011-10-13,54
2011-10-14,54
2011-10-15,48
2011-10-16,48
2011-10-17,49
2011-10-18,50
2011-10-19,50
2011-10-20,53
2011-10-21,52
2011-10-22,56
2011-10-23,55
2011-10-24,57
2011-10-25,60
2011-10-26,66
2011-10-27,65
2011-10-28,71
2011-10-29,70
2011-10-30,70
2011-10-31,66
