Date,Barclays Capital
2013-04-01,84
2013-04-02,84
2013-04-03,86
2013-04-04,84
2013-04-05,85
2013-04-06,89
2013-04-07,86
2013-04-08,84
2013-04-09,86
2013-04-10,85
2013-04-11,84
2013-04-12,84
2013-04-13,89
2013-04-14,83
2013-04-15,82
2013-04-16,83
2013-04-17,82
2013-04-18,81
2013-04-19,80
2013-04-20,85
2013-04-21,80
2013-04-22,80
2013-04-23,80
2013-04-24,80
2013-04-25,80
2013-04-26,80
2013-04-27,84
2013-04-28,82
2013-04-29,82
2013-04-30,83
2013-05-01,85
2013-05-02,87
2013-05-03,86
2013-05-04,93
2013-05-05,90
2013-05-06,86
2013-05-07,85
2013-05-08,84
2013-05-09,83
2013-05-10,83
2013-05-11,84
2013-05-12,83
2013-05-13,82
2013-05-14,84
2013-05-15,84
2013-05-16,85
2013-05-17,86
2013-05-18,92
2013-05-19,88
2013-05-20,85
2013-05-21,86
2013-05-22,84
2013-05-23,86
2013-05-24,83
2013-05-25,90
2013-05-26,85
2013-05-27,82
2013-05-28,82
2013-05-29,82
2013-05-30,81
2013-05-31,82
2013-06-01,84
2013-06-02,82
2013-06-03,82
2013-06-04,84
2013-06-05,84
2013-06-06,83
2013-06-07,84
2013-06-08,90
2013-06-09,85
2013-06-10,85
2013-06-11,85
2013-06-12,85
2013-06-13,85
2013-06-14,86
2013-06-15,90
2013-06-16,84
2013-06-17,83
2013-06-18,82
2013-06-19,82
2013-06-20,80
2013-06-21,80
2013-06-22,83
2013-06-23,79
2013-06-24,80
2013-06-25,82
2013-06-26,82
2013-06-27,83
2013-06-28,84
2013-06-29,91
2013-06-30,85
2013-07-01,85
2013-07-02,87
2013-07-03,86
2013-07-04,86
2013-07-05,86
2013-07-06,93
2013-07-07,85
2013-07-08,84
2013-07-09,84
2013-07-10,83
2013-07-11,81
2013-07-12,81
2013-07-13,86
2013-07-14,80
2013-07-15,80
2013-07-16,81
2013-07-17,80
2013-07-18,80
2013-07-19,80
2013-07-20,85
2013-07-21,80
2013-07-22,80
2013-07-23,81
2013-07-24,82
2013-07-25,82
2013-07-26,82
2013-07-27,88
2013-07-28,85
2013-07-29,87
2013-07-30,90
2013-07-31,93
2013-08-01,96
2013-08-02,97
2013-08-03,107
2013-08-04,97
2013-08-05,95
2013-08-06,95
2013-08-07,91
2013-08-08,88
2013-08-09,86
2013-08-10,89
2013-08-11,84
2013-08-12,82
2013-08-13,81
2013-08-14,82
2013-08-15,80
2013-08-16,80
2013-08-17,82
2013-08-18,80
2013-08-19,79
2013-08-20,81
2013-08-21,79
2013-08-22,79
2013-08-23,79
2013-08-24,85
2013-08-25,81
2013-08-26,79
2013-08-27,79
2013-08-28,78
2013-08-29,79
2013-08-30,78
2013-08-31,82
2013-09-01,79
2013-09-02,80
2013-09-03,83
2013-09-04,83
2013-09-05,84
2013-09-06,85
2013-09-07,93
2013-09-08,87
2013-09-09,85
2013-09-10,85
2013-09-11,86
2013-09-12,84
2013-09-13,83
2013-09-14,88
2013-09-15,85
2013-09-16,87
2013-09-17,89
2013-09-18,91
2013-09-19,93
2013-09-20,95
2013-09-21,103
2013-09-22,99
2013-09-23,95
2013-09-24,96
2013-09-25,93
2013-09-26,92
2013-09-27,91
2013-09-28,96
2013-09-29,91
2013-09-30,91
2013-10-01,92
2013-10-02,94
2013-10-03,93
2013-10-04,95
2013-10-05,98
2013-10-06,94
2013-10-07,91
2013-10-08,89
2013-10-09,91
2013-10-10,86
2013-10-11,86
2013-10-12,88
2013-10-13,85
2013-10-14,84
2013-10-15,84
2013-10-16,84
2013-10-17,84
2013-10-18,84
2013-10-19,90
2013-10-20,83
2013-10-21,82
2013-10-22,82
2013-10-23,81
2013-10-24,82
2013-10-25,80
2013-10-26,84
2013-10-27,83
2013-10-28,81
2013-10-29,82
2013-10-30,82
2013-10-31,83
2013-11-01,84
2013-11-02,90
2013-11-03,86
2013-11-04,83
2013-11-05,84
2013-11-06,82
2013-11-07,81
2013-11-08,81
2013-11-09,84
2013-11-10,81
2013-11-11,78
2013-11-12,79
2013-11-13,78
2013-11-14,77
2013-11-15,76
2013-11-16,82
2013-11-17,75
2013-11-18,75
2013-11-19,76
2013-11-20,75
2013-11-21,76
2013-11-22,75
2013-11-23,79
2013-11-24,76
2013-11-25,75
2013-11-26,75
2013-11-27,76
2013-11-28,76
2013-11-29,76
2013-11-30,81
2013-12-01,77
2013-12-02,76
2013-12-03,77
2013-12-04,75
2013-12-05,75
2013-12-06,75
2013-12-07,77
2013-12-08,75
2013-12-09,72
2013-12-10,72
2013-12-11,72
2013-12-12,71
2013-12-13,70
2013-12-14,74
2013-12-15,71
2013-12-16,70
2013-12-17,72
2013-12-18,71
2013-12-19,72
2013-12-20,71
2013-12-21,76
2013-12-22,71
2013-12-23,68
2013-12-24,68
2013-12-25,70
2013-12-26,62
2013-12-27,60
2013-12-28,60
2013-12-29,62
2013-12-30,64
2013-12-31,68
2014-01-01,71
2014-01-02,75
2014-01-03,80
2014-01-04,87
2014-01-05,82
2014-01-06,81
2014-01-07,81
2014-01-08,82
2014-01-09,81
2014-01-10,81
2014-01-11,86
2014-01-12,81
2014-01-13,82
2014-01-14,84
2014-01-15,83
2014-01-16,84
2014-01-17,84
2014-01-18,88
2014-01-19,87
2014-01-20,83
2014-01-21,83
2014-01-22,82
2014-01-23,82
2014-01-24,81
2014-01-25,85
2014-01-26,82
2014-01-27,83
2014-01-28,84
2014-01-29,85
2014-01-30,86
2014-01-31,88
2014-02-01,93
