Date,Seeking
2009-09-12,66
2009-09-13,64
2009-09-14,62
2009-09-15,60
2009-09-16,58
2009-09-17,56
2009-09-18,54
2009-09-19,52
2009-09-20,56
2009-09-21,60
2009-09-22,64
2009-09-23,68
2009-09-24,73
2009-09-25,77
2009-09-26,81
2009-09-27,77
2009-09-28,73
2009-09-29,69
2009-09-30,65
2009-10-01,61
2009-10-02,57
2009-10-03,54
2009-10-04,54
2009-10-05,54
2009-10-06,55
2009-10-07,55
2009-10-08,56
2009-10-09,56
2009-10-10,57
2009-10-11,57
2009-10-12,58
2009-10-13,59
2009-10-14,59
2009-10-15,60
2009-10-16,60
2009-10-17,61
2009-10-18,60
2009-10-19,59
2009-10-20,57
2009-10-21,56
2009-10-22,55
2009-10-23,54
2009-10-24,53
2009-10-25,54
2009-10-26,56
2009-10-27,57
2009-10-28,59
2009-10-29,60
2009-10-30,62
2009-10-31,64
2009-11-01,62
2009-11-02,61
2009-11-03,59
2009-11-04,58
2009-11-05,56
2009-11-06,55
2009-11-07,54
2009-11-08,56
2009-11-09,59
2009-11-10,61
2009-11-11,64
2009-11-12,66
2009-11-13,68
2009-11-14,71
2009-11-15,69
2009-11-16,67
2009-11-17,65
2009-11-18,63
2009-11-19,61
2009-11-20,59
2009-11-21,57
2009-11-22,56
2009-11-23,55
2009-11-24,54
2009-11-25,53
2009-11-26,52
2009-11-27,51
2009-11-28,51
2009-11-29,52
2009-12-01,55
2009-12-02,56
2009-12-03,58
2009-12-04,59
2009-12-05,61
2009-12-06,59
2009-12-07,58
2009-12-08,58
2009-12-09,55
2009-12-10,53
2009-12-11,52
2009-12-12,51
2009-12-13,50
2009-12-14,49
2009-12-15,49
2009-12-16,48
2009-12-17,48
2009-12-18,47
2009-12-19,47
2009-12-20,47
2009-12-21,47
2009-12-22,47
2009-12-23,47
2009-12-24,47
2009-12-25,47
2009-12-26,48
2009-12-27,47
2009-12-28,47
2009-12-29,46
2009-12-30,46
2009-12-31,45
2010-01-01,45
2010-01-02,45
2010-01-03,46
2010-01-04,47
2010-01-05,52
2010-01-06,50
2010-01-07,51
2010-01-08,52
2010-01-09,54
2010-01-10,55
2010-01-11,56
2010-01-12,58
2010-01-13,63
2010-01-14,61
2010-01-15,62
2010-01-16,64
2010-01-17,63
2010-01-18,63
2010-01-19,63
2010-01-20,65
2010-01-21,62
2010-01-22,62
2010-01-23,62
2010-01-24,60
2010-01-25,58
2010-01-26,58
2010-01-27,55
2010-01-28,53
2010-01-29,51
2010-01-30,50
2010-01-31,52
2010-02-01,54
2010-02-02,57
2010-02-03,59
2010-02-04,62
2010-02-05,64
2010-02-06,67
2010-02-07,64
2010-02-08,61
2010-02-09,58
2010-02-10,56
2010-02-11,56
2010-02-12,50
2010-02-13,48
2010-02-14,48
2010-02-15,48
2010-02-16,48
2010-02-17,49
2010-02-18,49
2010-02-19,49
2010-02-20,50
2010-02-21,49
2010-02-22,48
2010-02-23,47
2010-02-24,46
2010-02-25,45
2010-02-26,44
2010-02-27,43
2010-02-28,44
2010-03-07,49
2010-03-08,48
2010-03-09,46
2010-03-10,45
2010-03-11,43
2010-03-12,42
2010-03-13,41
2010-03-14,40
2010-03-15,40
2010-03-16,40
2010-03-17,39
2010-03-18,39
2010-03-19,39
2010-03-20,39
2010-03-21,41
2010-03-22,43
2010-03-23,46
2010-03-24,48
2010-03-25,51
2010-03-26,53
2010-03-27,56
2010-03-28,56
2010-03-29,56
2010-03-30,56
2010-03-31,57
2010-04-01,57
2010-04-02,57
2010-04-03,58
2010-04-04,56
2010-04-05,54
2010-04-06,53
2010-04-07,51
2010-04-08,49
2010-04-09,47
2010-04-10,46
2010-04-11,46
2010-04-12,46
2010-04-13,46
2010-04-14,46
2010-04-15,46
2010-04-16,46
2010-04-17,47
2010-04-18,47
2010-04-19,48
2010-04-20,48
2010-04-21,49
2010-04-22,49
2010-04-23,50
2010-04-24,51
2010-04-25,50
2010-04-26,49
2010-04-27,48
2010-04-28,48
2010-04-29,47
2010-04-30,46
2010-05-01,46
2010-05-02,47
2010-05-03,49
2010-05-04,50
2010-05-05,52
2010-05-06,54
2010-05-07,55
2010-05-08,57
2010-05-09,54
2010-05-10,52
2010-05-11,50
2010-05-12,47
2010-05-13,45
2010-05-14,42
2010-05-15,40
2010-05-16,41
2010-05-17,41
2010-05-18,42
2010-05-19,42
2010-05-20,43
2010-05-21,44
2010-05-22,45
2010-05-23,45
2010-05-24,45
2010-05-25,46
2010-05-26,46
2010-05-27,47
2010-05-28,47
2010-05-29,48
2010-05-30,47
2010-06-06,45
2010-06-07,44
2010-06-08,42
2010-06-09,41
2010-06-10,40
2010-06-11,38
2010-06-12,37
2010-06-13,36
2010-06-14,35
2010-06-15,35
2010-06-16,34
2010-06-17,34
2010-06-18,33
2010-06-19,33
2010-06-20,33
2010-06-21,33
2010-06-22,33
2010-06-23,33
2010-06-24,33
2010-06-25,33
2010-06-26,34
2010-06-27,36
2010-06-28,38
2010-06-29,40
2010-06-30,42
2010-07-01,44
2010-07-02,47
2010-07-03,49
2010-07-04,48
2010-07-05,47
2010-07-06,46
2010-07-07,45
2010-07-08,44
2010-07-09,43
2010-07-10,43
2010-07-11,45
2010-07-12,47
2010-07-13,49
2010-07-14,52
2010-07-15,54
2010-07-16,56
2010-07-17,58
2010-07-18,56
2010-07-19,52
2010-07-20,49
2010-07-21,46
2010-07-22,43
2010-07-23,40
2010-07-24,38
2010-07-25,38
2010-07-26,38
2010-07-27,38
2010-07-28,38
2010-07-29,38
2010-07-30,38
2010-07-31,38
2010-08-01,39
2010-08-02,40
2010-08-03,41
2010-08-04,42
2010-08-05,43
2010-08-06,44
2010-08-07,45
2010-08-08,45
2010-08-09,45
2010-08-10,45
2010-08-11,46
2010-08-12,46
2010-08-13,46
2010-08-14,47
2010-08-15,47
2010-08-16,48
2010-08-17,48
2010-08-18,49
2010-08-19,49
2010-08-20,50
2010-08-21,51
2010-08-22,53
2010-08-23,56
2010-08-24,58
2010-08-25,61
2010-08-26,63
2010-08-27,66
2010-08-28,68
2010-08-29,65
2010-09-01,56
2010-09-02,53
2010-09-03,51
2010-09-04,48
2010-09-05,47
2010-09-06,46
2010-09-07,45
2010-09-08,44
2010-09-09,43
2010-09-10,42
2010-09-11,42
2010-09-12,43
2010-09-13,45
2010-09-14,46
2010-09-15,48
2010-09-16,49
2010-09-17,51
2010-09-18,53
2010-09-19,54
2010-09-20,59
2010-09-21,58
2010-09-22,59
2010-09-23,61
2010-09-24,63
2010-09-25,65
2010-09-26,61
2010-09-27,57
2010-09-28,53
2010-09-29,49
2010-09-30,45
2010-10-01,41
2010-10-02,38
2010-10-03,41
2010-10-04,45
2010-10-05,49
2010-10-06,52
2010-10-07,58
2010-10-08,62
2010-10-09,64
2010-10-10,61
2010-10-11,59
2010-10-12,57
2010-10-13,54
2010-10-14,52
2010-10-15,50
2010-10-16,50
2010-10-17,49
2010-10-18,50
2010-10-19,51
2010-10-20,52
2010-10-21,53
2010-10-22,54
2010-10-23,55
2010-10-24,55
2010-10-25,55
2010-10-26,55
2010-10-27,56
2010-10-28,57
2010-10-29,57
2010-10-30,57
2010-10-31,57
2010-11-01,58
2010-11-02,58
2010-11-03,62
2010-11-04,59
2010-11-05,61
2010-11-06,61
2010-11-07,61
2010-11-08,61
2010-11-09,62
2010-11-10,61
2010-11-11,62
2010-11-12,61
2010-11-13,61
2010-11-14,61
2010-11-15,61
2010-11-16,62
2010-11-17,62
2010-11-18,63
2010-11-19,65
2010-11-20,64
2010-11-21,61
2010-11-22,58
2010-11-23,55
2010-11-24,53
2010-11-25,50
2010-11-26,47
2010-11-27,45
2010-11-28,44
2010-11-29,44
2010-11-30,43
2010-12-01,43
2010-12-02,42
2010-12-03,42
2010-12-04,42
2010-12-05,41
2010-12-06,41
2010-12-07,41
2010-12-08,40
2010-12-09,40
2010-12-10,40
2010-12-11,40
2010-12-12,43
2010-12-13,49
2010-12-14,51
2010-12-15,55
2010-12-16,59
2010-12-17,63
2010-12-18,67
2010-12-19,64
2010-12-20,61
2010-12-21,58
2010-12-22,56
2010-12-23,53
2010-12-24,50
2010-12-25,48
2010-12-26,47
2010-12-27,47
2010-12-28,47
2010-12-29,47
2010-12-30,47
2010-12-31,47
2011-01-01,47
2011-01-02,49
2011-01-03,53
2011-01-04,53
2011-01-05,59
2011-01-06,59
2011-01-07,60
2011-01-08,64
2011-01-09,62
2011-01-10,62
2011-01-11,62
2011-01-12,61
2011-01-13,62
2011-01-14,61
2011-01-15,61
2011-01-16,61
2011-01-17,61
2011-01-18,62
2011-01-19,61
2011-01-20,61
2011-01-21,61
2011-01-22,61
2011-01-23,61
2011-01-24,62
2011-01-25,62
2011-01-26,63
2011-01-27,67
2011-01-28,64
2011-01-29,65
2011-01-30,64
2011-01-31,64
2011-02-01,64
2011-02-02,63
2011-02-03,63
2011-02-04,64
2011-02-05,63
2011-02-06,63
2011-02-07,63
2011-02-08,64
2011-02-09,64
2011-02-10,64
2011-02-11,64
2011-02-12,68
2011-02-13,64
2011-02-14,63
2011-02-15,62
2011-02-16,63
2011-02-17,61
2011-02-18,60
2011-02-19,60
2011-02-20,61
2011-02-21,61
2011-02-22,62
2011-02-23,62
2011-02-24,65
2011-02-25,64
2011-02-26,65
2011-02-27,67
2011-02-28,63
2011-03-01,62
2011-03-02,65
2011-03-03,60
2011-03-04,63
2011-03-05,59
2011-03-06,58
2011-03-07,58
2011-03-08,58
2011-03-09,58
2011-03-10,58
2011-03-11,61
2011-03-12,58
2011-03-13,59
2011-03-14,60
2011-03-15,65
2011-03-16,62
2011-03-17,68
2011-03-18,64
2011-03-19,66
2011-03-20,65
2011-03-21,65
2011-03-22,65
2011-03-23,64
2011-03-24,64
2011-03-25,67
2011-03-26,64
2011-03-27,62
2011-03-28,60
2011-03-29,58
2011-03-30,57
2011-03-31,55
2011-04-01,53
2011-04-02,52
2011-04-03,52
2011-04-04,53
2011-04-05,54
2011-04-06,55
