Date,Credit Suisse
2011-08-01,90
2011-08-02,91
2011-08-03,91
2011-08-04,95
2011-08-05,93
2011-08-06,101
2011-08-07,94
2011-08-08,95
2011-08-09,97
2011-08-10,98
2011-08-11,98
2011-08-12,108
2011-08-13,104
2011-08-14,98
2011-08-15,94
2011-08-16,94
2011-08-17,89
2011-08-18,87
2011-08-19,88
2011-08-20,88
2011-08-21,85
2011-08-22,81
2011-08-23,80
2011-08-24,83
2011-08-25,79
2011-08-26,80
2011-08-27,84
2011-08-28,85
2011-08-29,76
2011-08-30,75
2011-08-31,75
2011-09-01,73
2011-09-02,72
2011-09-03,76
2011-09-04,72
2011-09-05,73
2011-09-06,74
2011-09-07,82
2011-09-08,78
2011-09-09,78
2011-09-10,90
2011-09-11,80
2011-09-12,80
2011-09-13,83
2011-09-14,80
2011-09-15,81
2011-09-16,81
2011-09-17,86
2011-09-18,84
2011-09-19,81
2011-09-20,84
2011-09-21,81
2011-09-22,81
2011-09-23,84
2011-09-24,85
2011-09-25,84
2011-09-26,80
2011-09-27,83
2011-09-28,79
2011-09-29,81
2011-09-30,78
2011-10-01,82
2011-10-02,81
2011-10-03,75
2011-10-04,74
2011-10-05,78
2011-10-06,72
2011-10-07,72
2011-10-08,71
2011-10-09,78
2011-10-10,71
2011-10-11,74
2011-10-12,71
2011-10-13,72
2011-10-14,71
2011-10-15,78
2011-10-16,72
2011-10-17,73
2011-10-18,78
2011-10-19,74
2011-10-20,77
2011-10-21,80
2011-10-22,83
2011-10-23,76
2011-10-24,76
2011-10-25,77
2011-10-26,76
2011-10-27,77
2011-10-28,76
2011-10-29,85
2011-10-30,77
2011-10-31,79
2011-11-01,81
2011-11-02,87
2011-11-03,88
2011-11-04,88
2011-11-05,96
2011-11-06,87
2011-11-07,86
2011-11-08,85
2011-11-09,89
2011-11-10,82
2011-11-11,81
2011-11-12,87
2011-11-13,79
2011-11-14,78
2011-11-15,77
2011-11-16,77
2011-11-17,81
2011-11-18,76
2011-11-19,82
2011-11-20,75
2011-11-21,76
2011-11-22,82
2011-11-23,77
2011-11-24,77
2011-11-25,78
2011-11-26,87
2011-11-27,79
2011-11-28,79
2011-11-29,80
2011-11-30,83
2011-12-01,81
2011-12-02,87
2011-12-03,86
2011-12-04,81
2011-12-05,80
2011-12-06,83
2011-12-07,79
2011-12-08,78
2011-12-09,77
2011-12-10,87
2011-12-11,78
2011-12-12,75
2011-12-13,75
2011-12-14,73
2011-12-15,72
2011-12-16,74
2011-12-17,80
2011-12-18,70
2011-12-19,70
2011-12-20,75
2011-12-21,69
2011-12-22,71
2011-12-23,71
2011-12-24,74
2011-12-25,67
2011-12-26,66
2011-12-27,65
2011-12-28,64
2011-12-29,63
2011-12-30,63
2011-12-31,68
2012-01-01,62
2012-01-02,64
2012-01-03,66
2012-01-04,71
2012-01-05,69
2012-01-06,73
2012-01-07,78
2012-01-08,72
2012-01-09,71
2012-01-10,70
2012-01-11,73
2012-01-12,69
2012-01-13,73
2012-01-14,71
2012-01-15,67
2012-01-16,66
2012-01-17,68
2012-01-18,65
2012-01-19,64
2012-01-20,68
2012-01-21,67
2012-01-22,66
2012-01-23,64
2012-01-24,66
2012-01-25,65
2012-01-26,67
2012-01-27,66
2012-01-28,77
2012-01-29,68
2012-01-30,70
2012-01-31,72
2012-02-01,74
2012-02-02,76
2012-02-03,78
2012-02-04,85
2012-02-05,85
2012-02-06,78
2012-02-07,77
2012-02-08,76
2012-02-09,75
2012-02-10,80
2012-02-11,77
2012-02-12,75
2012-02-13,71
2012-02-14,70
2012-02-15,72
2012-02-16,68
2012-02-17,72
2012-02-18,72
2012-02-19,65
2012-02-20,64
2012-02-21,68
2012-02-22,63
2012-02-23,63
2012-02-24,61
2012-02-25,69
2012-02-26,63
2012-02-27,65
2012-02-28,68
2012-02-29,71
2012-03-01,73
2012-03-02,79
2012-03-03,82
2012-03-04,77
2012-03-05,74
2012-03-06,78
2012-03-07,71
2012-03-08,70
2012-03-09,70
2012-03-10,69
2012-03-11,66
2012-03-12,66
2012-03-13,66
2012-03-14,69
2012-03-15,67
2012-03-16,67
2012-03-17,78
2012-03-18,68
2012-03-19,68
2012-03-20,72
2012-03-21,69
2012-03-22,73
2012-03-23,70
2012-03-24,71
2012-03-25,75
2012-03-26,71
2012-03-27,71
2012-03-28,71
2012-03-29,71
2012-03-30,72
2012-03-31,81
2012-04-01,70
2012-04-02,69
2012-04-03,70
2012-04-04,67
2012-04-05,66
2012-04-06,70
2012-04-07,67
2012-04-08,64
2012-04-09,64
2012-04-10,64
2012-04-11,66
2012-04-12,65
2012-04-13,64
2012-04-14,71
2012-04-15,63
2012-04-16,63
2012-04-17,63
2012-04-18,67
2012-04-19,62
2012-04-20,62
2012-04-21,67
2012-04-22,64
2012-04-23,64
2012-04-24,66
2012-04-25,66
2012-04-26,67
2012-04-27,68
2012-04-28,77
2012-04-29,68
2012-04-30,68
2012-05-01,68
2012-05-02,67
2012-05-03,67
2012-05-04,75
2012-05-05,67
2012-05-06,68
2012-05-07,67
2012-05-08,69
2012-05-09,69
2012-05-10,67
2012-05-11,70
2012-05-12,74
2012-05-13,67
2012-05-14,67
2012-05-15,67
2012-05-16,67
2012-05-17,73
2012-05-18,67
2012-05-19,75
2012-05-20,68
2012-05-21,70
2012-05-22,75
2012-05-23,74
2012-05-24,81
2012-05-25,78
2012-05-26,87
2012-05-27,79
2012-05-28,76
2012-05-29,74
2012-05-30,74
2012-05-31,70
2012-06-01,70
2012-06-02,78
2012-06-03,67
2012-06-04,68
2012-06-05,73
2012-06-06,70
2012-06-07,72
2012-06-08,74
2012-06-09,75
2012-06-10,73
2012-06-11,73
2012-06-12,74
2012-06-13,79
2012-06-14,75
2012-06-15,81
2012-06-16,84
2012-06-17,74
2012-06-18,72
2012-06-19,70
2012-06-20,68
2012-06-21,68
2012-06-22,64
2012-06-23,70
2012-06-24,62
2012-06-25,62
2012-06-26,62
2012-06-27,64
2012-06-28,64
2012-06-29,62
2012-06-30,66
2012-07-01,63
2012-07-02,64
2012-07-03,69
2012-07-04,65
2012-07-05,65
2012-07-06,68
2012-07-07,73
2012-07-08,70
2012-07-09,67
2012-07-10,67
2012-07-11,69
2012-07-12,68
2012-07-13,70
2012-07-14,76
2012-07-15,69
2012-07-16,69
2012-07-17,74
2012-07-18,69
2012-07-19,73
2012-07-20,69
2012-07-21,79
2012-07-22,70
2012-07-23,71
2012-07-24,76
2012-07-25,73
2012-07-26,73
2012-07-27,75
2012-07-28,79
2012-07-29,72
2012-07-30,69
2012-07-31,69
2012-08-01,64
2012-08-02,62
2012-08-03,65
2012-08-04,58
2012-08-05,59
2012-08-06,57
2012-08-07,57
2012-08-08,57
2012-08-09,57
2012-08-10,56
2012-08-11,63
2012-08-12,57
2012-08-13,58
2012-08-14,59
2012-08-15,63
2012-08-16,61
2012-08-17,62
2012-08-18,76
2012-08-19,64
2012-08-20,64
2012-08-21,65
2012-08-22,64
2012-08-23,64
2012-08-24,65
2012-08-25,68
2012-08-26,64
2012-08-27,64
2012-08-28,66
2012-08-29,64
2012-08-30,64
2012-08-31,64
2012-09-01,67
2012-09-02,67
2012-09-03,64
2012-09-04,64
2012-09-05,65
2012-09-06,65
2012-09-07,69
2012-09-08,70
2012-09-09,66
2012-09-10,66
2012-09-11,67
2012-09-12,70
2012-09-13,68
2012-09-14,72
2012-09-15,73
2012-09-16,69
2012-09-17,69
2012-09-18,70
2012-09-19,74
2012-09-20,71
2012-09-21,74
2012-09-22,75
2012-09-23,79
2012-09-24,70
2012-09-25,69
2012-09-26,72
2012-09-27,68
2012-09-28,67
2012-09-29,72
2012-09-30,67
2012-10-01,67
2012-10-02,67
2012-10-03,69
2012-10-04,68
2012-10-05,67
2012-10-06,77
2012-10-07,66
2012-10-08,65
2012-10-09,65
2012-10-10,64
2012-10-11,64
2012-10-12,64
2012-10-13,74
2012-10-14,63
2012-10-15,63
2012-10-16,64
2012-10-17,64
2012-10-18,64
2012-10-19,68
2012-10-20,73
2012-10-21,65
2012-10-22,65
2012-10-23,66
2012-10-24,65
2012-10-25,65
2012-10-26,65
2012-10-27,72
2012-10-28,65
2012-10-29,62
2012-10-30,61
2012-10-31,62
2012-11-01,59
2012-11-02,58
2012-11-03,65
2012-11-04,57
2012-11-05,57
2012-11-06,58
2012-11-07,60
2012-11-08,57
2012-11-09,58
2012-11-10,63
2012-11-11,58
2012-11-12,57
2012-11-13,56
2012-11-14,58
2012-11-15,57
2012-11-16,55
2012-11-17,64
2012-11-18,55
2012-11-19,56
2012-11-20,57
2012-11-21,57
2012-11-22,59
2012-11-23,60
2012-11-24,66
2012-11-25,60
2012-11-26,62
2012-11-27,63
2012-11-28,67
2012-11-29,66
2012-11-30,69
2012-12-01,77
2012-12-02,70
2012-12-03,67
2012-12-04,65
2012-12-05,67
2012-12-06,62
2012-12-07,63
2012-12-08,63
2012-12-09,60
2012-12-10,60
2012-12-11,60
2012-12-12,63
2012-12-13,60
2012-12-14,63
2012-12-15,68
2012-12-16,61
2012-12-17,62
2012-12-18,65
2012-12-19,63
2012-12-20,66
2012-12-21,64
2012-12-22,68
2012-12-23,65
