Date,Seeking
2011-06-10,66
2011-06-11,68
2011-06-12,67
2011-06-13,66
2011-06-14,65
2011-06-15,67
2011-06-16,64
2011-06-17,62
2011-06-18,62
2011-06-19,64
2011-06-20,66
2011-06-21,70
2011-06-22,70
2011-06-23,72
2011-06-24,74
2011-06-25,76
2011-06-26,74
2011-06-27,73
2011-06-28,71
2011-06-29,70
2011-06-30,68
2011-07-01,67
2011-07-02,68
2011-07-03,63
2011-07-04,60
2011-07-05,58
2011-07-06,55
2011-07-07,53
2011-07-08,50
2011-07-09,48
2011-07-10,52
2011-07-11,56
2011-07-12,62
2011-07-13,64
2011-07-14,68
2011-07-15,72
2011-07-16,76
2011-07-17,74
2011-07-18,73
2011-07-19,79
2011-07-20,70
2011-07-21,68
2011-07-22,67
2011-07-23,66
2011-07-24,68
2011-07-25,70
2011-07-26,72
2011-07-27,79
2011-07-28,77
2011-07-29,85
2011-07-30,82
2011-07-31,81
2011-08-01,80
2011-08-02,79
2011-08-03,78
2011-08-04,77
2011-08-05,76
2011-08-06,82
2011-08-07,79
2011-08-08,82
2011-08-09,86
2011-08-10,98
2011-08-11,93
2011-08-12,103
2011-08-13,100
2011-08-14,96
2011-08-15,93
2011-08-16,89
2011-08-17,86
2011-08-18,82
2011-08-19,79
2011-08-20,78
2011-08-21,77
2011-08-22,78
2011-08-23,81
2011-08-24,81
2011-08-25,81
2011-08-26,86
2011-08-27,84
2011-08-28,82
2011-08-29,80
2011-08-30,79
2011-08-31,77
2011-09-01,79
2011-09-02,74
2011-09-03,73
2011-09-04,70
2011-09-05,67
2011-09-06,65
2011-09-07,62
2011-09-08,60
2011-09-09,59
2011-09-10,55
2011-09-11,57
2011-09-12,59
2011-09-13,62
2011-09-14,63
2011-09-15,65
2011-09-16,69
2011-09-17,69
2011-09-18,69
2011-09-19,70
2011-09-20,72
2011-09-21,72
2011-09-22,73
2011-09-23,77
2011-09-24,75
2011-09-25,74
2011-09-26,73
2011-09-27,72
2011-09-28,71
2011-09-29,70
2011-09-30,69
2011-10-01,68
2011-10-02,67
2011-10-03,67
2011-10-04,66
2011-10-05,64
2011-10-06,67
2011-10-07,62
2011-10-08,62
2011-10-09,61
2011-10-10,61
2011-10-11,63
2011-10-12,61
2011-10-13,61
2011-10-14,63
2011-10-15,61
2011-10-16,60
2011-10-17,60
2011-10-18,60
2011-10-19,59
2011-10-20,59
2011-10-21,60
2011-10-22,59
2011-10-23,59
2011-10-24,59
2011-10-25,59
2011-10-26,63
2011-10-27,60
2011-10-28,59
2011-10-29,61
2011-10-30,58
2011-10-31,56
2011-11-01,56
2011-11-02,53
2011-11-03,52
2011-11-04,50
2011-11-05,49
2011-11-06,52
2011-11-07,55
2011-11-08,59
2011-11-09,65
2011-11-10,66
2011-11-11,71
2011-11-12,73
2011-11-13,71
2011-11-14,70
2011-11-15,68
2011-11-16,72
2011-11-17,65
2011-11-18,64
2011-11-19,63
2011-11-20,62
2011-11-21,62
2011-11-22,62
2011-11-23,62
2011-11-24,65
2011-11-25,62
2011-11-26,64
2011-11-27,62
2011-11-28,62
2011-11-29,62
2011-11-30,62
2011-12-01,70
2011-12-02,62
2011-12-03,63
2011-12-04,65
2011-12-05,67
2011-12-06,72
2011-12-07,71
2011-12-08,74
2011-12-09,83
2011-12-10,78
2011-12-11,76
2011-12-12,74
2011-12-13,76
2011-12-14,71
2011-12-15,69
2011-12-16,70
2011-12-17,66
2011-12-18,65
2011-12-19,65
2011-12-20,67
2011-12-21,65
2011-12-22,67
2011-12-23,65
2011-12-24,69
2011-12-25,65
2011-12-26,65
2011-12-27,65
2011-12-28,66
2011-12-29,66
2011-12-30,66
2011-12-31,70
2012-01-01,67
2012-01-02,70
2012-01-03,68
2012-01-04,69
2012-01-05,70
2012-01-06,71
2012-01-07,71
2012-01-08,69
2012-01-09,67
2012-01-10,70
2012-01-11,64
2012-01-12,62
2012-01-13,64
2012-01-14,59
2012-01-15,59
2012-01-16,59
2012-01-17,59
2012-01-18,60
2012-01-19,59
2012-01-20,60
2012-01-21,60
2012-01-22,60
2012-01-23,61
2012-01-24,64
2012-01-25,64
2012-01-26,65
2012-01-27,65
2012-01-28,66
2012-01-29,68
2012-01-30,72
2012-01-31,72
2012-02-01,76
2012-02-02,76
2012-02-03,79
2012-02-04,80
2012-02-05,79
2012-02-06,78
2012-02-07,77
2012-02-08,77
2012-02-09,78
2012-02-10,74
2012-02-11,74
2012-02-12,75
2012-02-13,77
2012-02-14,78
2012-02-15,80
2012-02-16,82
2012-02-17,83
2012-02-18,85
2012-02-19,84
2012-02-20,84
2012-02-21,84
2012-02-22,89
2012-02-23,83
2012-02-24,90
2012-02-25,83
2012-02-26,89
2012-02-27,80
2012-02-28,78
2012-02-29,77
2012-03-01,75
2012-03-02,75
2012-03-03,76
2012-03-04,73
2012-03-05,73
2012-03-06,73
2012-03-07,77
2012-03-08,73
2012-03-09,80
2012-03-10,73
2012-03-11,72
2012-03-12,71
2012-03-13,71
2012-03-14,71
2012-03-15,78
2012-03-16,69
2012-03-17,71
2012-03-18,69
2012-03-19,69
2012-03-20,70
2012-03-21,69
2012-03-22,69
2012-03-23,75
2012-03-24,70
2012-03-25,71
2012-03-26,78
2012-03-27,74
2012-03-28,75
2012-03-29,77
2012-03-30,78
2012-03-31,80
2012-04-01,78
2012-04-02,78
2012-04-03,74
2012-04-04,77
2012-04-05,70
2012-04-06,71
2012-04-07,67
2012-04-08,69
2012-04-09,71
2012-04-10,78
2012-04-11,75
2012-04-12,77
2012-04-13,87
2012-04-14,81
2012-04-15,81
2012-04-16,79
2012-04-17,78
2012-04-18,78
2012-04-19,76
2012-04-20,75
2012-04-21,74
2012-04-22,74
2012-04-23,74
2012-04-24,74
2012-04-25,76
2012-04-26,75
2012-04-27,75
2012-04-28,75
2012-04-29,77
2012-04-30,77
2012-05-01,75
2012-05-02,81
2012-05-03,75
2012-05-04,75
2012-05-05,77
2012-05-06,76
2012-05-07,77
2012-05-08,78
2012-05-09,83
2012-05-10,80
2012-05-11,83
2012-05-12,85
2012-05-13,83
2012-05-14,84
2012-05-15,85
2012-05-16,86
2012-05-17,92
2012-05-18,88
2012-05-19,89
2012-05-20,89
2012-05-21,82
2012-05-22,79
2012-05-23,75
2012-05-24,74
2012-05-25,71
2012-05-26,66
2012-05-27,69
2012-05-28,72
2012-05-29,75
2012-05-30,83
2012-05-31,81
2012-06-01,84
2012-06-02,89
2012-06-03,84
2012-06-04,81
2012-06-05,81
2012-06-06,74
2012-06-07,73
2012-06-08,69
2012-06-09,65
2012-06-10,65
2012-06-11,66
2012-06-12,67
2012-06-13,67
2012-06-14,71
2012-06-15,69
2012-06-16,70
2012-06-17,72
2012-06-18,74
2012-06-19,76
2012-06-20,79
2012-06-21,81
2012-06-22,91
2012-06-23,86
2012-06-24,82
2012-06-25,79
2012-06-26,79
2012-06-27,72
2012-06-28,68
2012-06-29,69
2012-06-30,62
2012-07-01,63
2012-07-02,65
2012-07-03,67
2012-07-04,76
2012-07-05,71
2012-07-06,73
2012-07-07,75
2012-07-08,78
2012-07-09,81
2012-07-10,88
2012-07-11,87
2012-07-12,90
2012-07-13,98
2012-07-14,105
2012-07-15,93
2012-07-16,89
2012-07-17,89
2012-07-18,81
2012-07-19,82
2012-07-20,73
2012-07-21,69
2012-07-22,68
2012-07-23,68
2012-07-24,68
2012-07-25,69
2012-07-26,65
2012-07-27,64
2012-07-28,66
2012-07-29,66
2012-07-30,68
2012-07-31,72
2012-08-01,72
2012-08-02,77
2012-08-03,80
2012-08-04,79
2012-08-05,79
2012-08-06,80
2012-08-07,80
2012-08-08,85
2012-08-09,81
2012-08-10,86
2012-08-11,89
2012-08-12,80
2012-08-13,77
2012-08-14,75
2012-08-15,72
2012-08-16,77
2012-08-17,67
2012-08-18,68
2012-08-19,67
2012-08-20,69
2012-08-21,71
2012-08-22,78
2012-08-23,82
2012-08-24,78
2012-08-25,81
2012-08-26,81
2012-08-27,81
2012-08-28,85
2012-08-29,82
2012-08-30,89
2012-08-31,83
2012-09-01,83
2012-09-02,81
2012-09-03,84
2012-09-04,78
2012-09-05,77
2012-09-06,82
2012-09-07,75
2012-09-08,73
2012-09-09,75
2012-09-10,72
2012-09-11,72
2012-09-12,80
2012-09-13,72
2012-09-14,72
2012-09-15,76
2012-09-16,70
2012-09-17,69
2012-09-18,67
2012-09-19,66
2012-09-20,66
2012-09-21,63
2012-09-22,62
2012-09-23,63
2012-09-24,64
2012-09-25,67
2012-09-26,67
2012-09-27,72
2012-09-28,68
2012-09-29,70
2012-09-30,70
