Date,Barclays Capital
2010-10-01,81
2010-10-02,86
2010-10-03,82
2010-10-04,81
2010-10-05,82
2010-10-06,81
2010-10-07,81
2010-10-08,82
2010-10-09,85
2010-10-10,82
2010-10-11,80
2010-10-12,81
2010-10-13,79
2010-10-14,80
2010-10-15,78
2010-10-16,83
2010-10-17,77
2010-10-18,76
2010-10-19,76
2010-10-20,77
2010-10-21,74
2010-10-22,75
2010-10-23,78
2010-10-24,74
2010-10-25,75
2010-10-26,76
2010-10-27,78
2010-10-28,78
2010-10-29,79
2010-10-30,85
2010-10-31,81
2010-11-01,79
2010-11-02,79
2010-11-03,78
2010-11-04,78
2010-11-05,77
2010-11-06,82
2010-11-07,77
2010-11-08,77
2010-11-09,77
2010-11-10,78
2010-11-11,80
2010-11-12,78
2010-11-13,83
2010-11-14,79
2010-11-15,77
2010-11-16,79
2010-11-17,75
2010-11-18,75
2010-11-19,74
2010-11-20,75
2010-11-21,75
2010-11-22,73
2010-11-23,74
2010-11-24,73
2010-11-25,73
2010-11-26,76
2010-11-27,76
2010-11-28,75
2010-11-29,73
2010-11-30,73
2010-12-01,75
2010-12-02,73
2010-12-03,73
2010-12-04,78
2010-12-05,72
2010-12-06,70
2010-12-07,69
2010-12-08,69
2010-12-09,67
2010-12-10,66
2010-12-11,69
2010-12-12,65
2010-12-13,66
2010-12-14,67
2010-12-15,67
2010-12-16,67
2010-12-17,68
2010-12-18,72
2010-12-19,69
2010-12-20,68
2010-12-21,67
2010-12-22,67
2010-12-23,66
2010-12-24,70
2010-12-25,72
2010-12-26,66
2010-12-27,66
2010-12-28,67
2010-12-29,67
2010-12-30,68
2010-12-31,70
2011-01-01,69
2011-01-02,70
2011-01-03,71
2011-01-04,73
2011-01-05,76
2011-01-06,76
2011-01-07,77
2011-01-08,84
2011-01-09,80
2011-01-10,79
2011-01-11,79
2011-01-12,80
2011-01-13,80
2011-01-14,79
2011-01-15,83
2011-01-16,80
2011-01-17,79
2011-01-18,79
2011-01-19,80
2011-01-20,80
2011-01-21,78
2011-01-22,81
2011-01-23,78
2011-01-24,79
2011-01-25,80
2011-01-26,80
2011-01-27,80
2011-01-28,82
2011-01-29,87
2011-01-30,81
2011-01-31,81
2011-02-01,83
2011-02-02,80
2011-02-03,82
2011-02-04,80
2011-02-05,84
2011-02-06,80
2011-02-07,79
2011-02-08,79
2011-02-09,79
2011-02-10,78
2011-02-11,79
2011-02-12,80
2011-02-13,79
2011-02-14,78
2011-02-15,78
2011-02-16,82
2011-02-17,80
2011-02-18,79
2011-02-19,83
2011-02-20,83
2011-02-21,80
2011-02-22,81
2011-02-23,80
2011-02-24,81
2011-02-25,80
2011-02-26,87
2011-02-27,81
2011-02-28,81
2011-03-01,83
2011-03-02,84
2011-03-03,83
2011-03-04,84
2011-03-05,88
2011-03-06,83
2011-03-07,82
2011-03-08,82
2011-03-09,82
2011-03-10,80
2011-03-11,80
2011-03-12,84
2011-03-13,79
2011-03-14,77
2011-03-15,77
2011-03-16,77
2011-03-17,77
2011-03-18,75
2011-03-19,81
2011-03-20,75
2011-03-21,75
2011-03-22,76
2011-03-23,77
2011-03-24,77
2011-03-25,77
2011-03-26,85
2011-03-27,78
2011-03-28,79
2011-03-29,79
2011-03-30,80
2011-03-31,80
2011-04-01,81
2011-04-02,86
2011-04-03,83
2011-04-04,81
2011-04-05,82
2011-04-06,82
2011-04-07,81
2011-04-08,82
2011-04-09,85
2011-04-10,80
2011-04-11,78
2011-04-12,79
2011-04-13,76
2011-04-14,76
2011-04-15,74
2011-04-16,77
2011-04-17,75
2011-04-18,72
2011-04-19,74
2011-04-20,71
2011-04-21,70
2011-04-22,73
2011-04-23,71
2011-04-24,73
2011-04-25,70
2011-04-26,70
2011-04-27,71
2011-04-28,71
2011-04-29,78
2011-04-30,72
2011-05-01,75
2011-05-02,74
2011-05-03,75
2011-05-04,77
2011-05-05,78
2011-05-06,80
2011-05-07,82
2011-05-08,81
2011-05-09,79
2011-05-10,80
2011-05-11,78
2011-05-12,79
2011-05-13,77
2011-05-14,81
2011-05-15,78
2011-05-16,77
2011-05-17,77
2011-05-18,78
2011-05-19,77
2011-05-20,78
2011-05-21,80
2011-05-22,77
2011-05-23,77
2011-05-24,77
2011-05-25,77
2011-05-26,77
2011-05-27,78
2011-05-28,81
2011-05-29,79
2011-05-30,76
2011-05-31,75
2011-06-01,75
2011-06-02,76
2011-06-03,75
2011-06-04,77
2011-06-05,73
2011-06-06,73
2011-06-07,73
2011-06-08,73
2011-06-09,75
2011-06-10,73
2011-06-11,76
2011-06-12,73
2011-06-13,73
2011-06-14,76
2011-06-15,75
2011-06-16,76
2011-06-17,76
2011-06-18,78
2011-06-19,78
2011-06-20,75
2011-06-21,75
2011-06-22,74
2011-06-23,76
2011-06-24,74
2011-06-25,77
2011-06-26,76
2011-06-27,75
2011-06-28,76
2011-06-29,77
2011-06-30,77
2011-07-01,78
2011-07-02,84
2011-07-03,79
2011-07-04,79
2011-07-05,81
2011-07-06,79
2011-07-07,79
2011-07-08,79
2011-07-09,83
2011-07-10,80
2011-07-11,78
2011-07-12,77
2011-07-13,77
2011-07-14,77
2011-07-15,76
2011-07-16,78
2011-07-17,78
2011-07-18,76
2011-07-19,76
2011-07-20,77
2011-07-21,76
2011-07-22,78
2011-07-23,81
2011-07-24,77
2011-07-25,77
2011-07-26,79
2011-07-27,77
2011-07-28,78
2011-07-29,77
2011-07-30,81
2011-07-31,80
2011-08-01,79
2011-08-02,80
2011-08-03,83
2011-08-04,84
2011-08-05,84
2011-08-06,91
2011-08-07,87
2011-08-08,84
2011-08-09,87
2011-08-10,83
2011-08-11,83
2011-08-12,83
2011-08-13,88
2011-08-14,81
2011-08-15,80
2011-08-16,80
2011-08-17,78
2011-08-18,77
2011-08-19,77
2011-08-20,79
2011-08-21,75
2011-08-22,75
2011-08-23,76
2011-08-24,76
2011-08-25,75
2011-08-26,76
2011-08-27,81
2011-08-28,78
2011-08-29,76
2011-08-30,77
2011-08-31,77
2011-09-01,78
2011-09-02,80
2011-09-03,84
2011-09-04,79
2011-09-05,79
2011-09-06,79
2011-09-07,80
2011-09-08,80
2011-09-09,79
2011-09-10,82
2011-09-11,79
2011-09-12,78
2011-09-13,78
2011-09-14,78
2011-09-15,77
2011-09-16,79
2011-09-17,79
2011-09-18,79
2011-09-19,77
2011-09-20,77
2011-09-21,77
2011-09-22,77
2011-09-23,77
2011-09-24,82
2011-09-25,77
2011-09-26,77
2011-09-27,78
2011-09-28,77
2011-09-29,77
2011-09-30,78
2011-10-01,78
2011-10-02,78
2011-10-03,77
2011-10-04,78
2011-10-05,77
2011-10-06,76
2011-10-07,77
2011-10-08,80
2011-10-09,75
2011-10-10,75
2011-10-11,78
2011-10-12,75
2011-10-13,75
2011-10-14,75
2011-10-15,79
2011-10-16,75
2011-10-17,75
2011-10-18,76
2011-10-19,77
2011-10-20,75
2011-10-21,75
2011-10-22,80
2011-10-23,75
2011-10-24,76
2011-10-25,78
2011-10-26,77
2011-10-27,77
2011-10-28,79
2011-10-29,85
2011-10-30,79
2011-10-31,80
2011-11-01,82
2011-11-02,81
2011-11-03,83
2011-11-04,82
2011-11-05,87
2011-11-06,84
2011-11-07,81
2011-11-08,82
2011-11-09,80
2011-11-10,80
2011-11-11,80
2011-11-12,81
2011-11-13,77
2011-11-14,76
2011-11-15,76
2011-11-16,75
2011-11-17,74
2011-11-18,74
2011-11-19,77
2011-11-20,72
2011-11-21,72
2011-11-22,73
2011-11-23,73
2011-11-24,72
2011-11-25,73
2011-11-26,75
2011-11-27,73
2011-11-28,73
2011-11-29,75
2011-11-30,75
2011-12-01,76
2011-12-02,78
2011-12-03,82
2011-12-04,77
2011-12-05,77
2011-12-06,78
2011-12-07,77
2011-12-08,77
2011-12-09,76
2011-12-10,80
2011-12-11,75
2011-12-12,74
2011-12-13,75
2011-12-14,73
2011-12-15,73
2011-12-16,72
2011-12-17,77
2011-12-18,73
2011-12-19,71
2011-12-20,71
2011-12-21,71
2011-12-22,70
2011-12-23,71
2011-12-24,75
2011-12-25,75
2011-12-26,69
2011-12-27,69
2011-12-28,69
2011-12-29,69
2011-12-30,69
2011-12-31,74
2012-01-01,70
2012-01-02,71
2012-01-03,73
2012-01-04,76
2012-01-05,76
2012-01-06,79
2012-01-07,81
2012-01-08,79
2012-01-09,78
2012-01-10,78
2012-01-11,79
2012-01-12,77
2012-01-13,78
2012-01-14,81
2012-01-15,77
2012-01-16,75
2012-01-17,75
2012-01-18,75
2012-01-19,74
2012-01-20,73
2012-01-21,76
2012-01-22,73
2012-01-23,72
2012-01-24,73
2012-01-25,72
2012-01-26,72
2012-01-27,72
2012-01-28,76
2012-01-29,73
2012-01-30,73
2012-01-31,73
2012-02-01,75
2012-02-02,76
2012-02-03,75
2012-02-04,81
2012-02-05,76
2012-02-06,75
2012-02-07,75
2012-02-08,75
2012-02-09,75
2012-02-10,75
2012-02-11,79
2012-02-12,76
2012-02-13,73
2012-02-14,73
2012-02-15,71
2012-02-16,70
2012-02-17,69
2012-02-18,72
2012-02-19,68
2012-02-20,68
2012-02-21,70
2012-02-22,69
2012-02-23,71
2012-02-24,70
2012-02-25,77
2012-02-26,72
2012-02-27,73
2012-02-28,74
2012-02-29,75
2012-03-01,76
2012-03-02,80
2012-03-03,82
2012-03-04,79
2012-03-05,79
2012-03-06,80
2012-03-07,79
2012-03-08,80
2012-03-09,80
2012-03-10,84
2012-03-11,80
2012-03-12,78
2012-03-13,77
2012-03-14,76
2012-03-15,76
2012-03-16,74
2012-03-17,77
2012-03-18,73
2012-03-19,73
2012-03-20,74
2012-03-21,74
2012-03-22,75
2012-03-23,74
2012-03-24,79
2012-03-25,76
2012-03-26,76
2012-03-27,77
2012-03-28,78
2012-03-29,78
