Date,Credit Suisse
2008-06-07,57
2008-06-08,57
2008-06-09,58
2008-06-10,59
2008-06-11,65
2008-06-12,61
2008-06-13,62
2008-06-14,69
2008-06-15,62
2008-06-16,62
2008-06-17,62
2008-06-18,63
2008-06-19,62
2008-06-20,62
2008-06-21,62
2008-06-22,61
2008-06-23,61
2008-06-24,61
2008-06-25,61
2008-06-26,62
2008-06-27,60
2008-06-28,60
2008-06-29,61
2008-06-30,62
2008-07-01,64
2008-07-02,65
2008-07-03,72
2008-07-04,68
2008-07-05,70
2008-07-06,69
2008-07-07,65
2008-07-08,63
2008-07-09,65
2008-07-10,58
2008-07-11,59
2008-07-12,55
2008-07-13,55
2008-07-14,57
2008-07-15,59
2008-07-16,63
2008-07-17,63
2008-07-18,72
2008-07-19,67
2008-07-20,67
2008-07-21,67
2008-07-22,67
2008-07-23,68
2008-07-24,68
2008-07-25,73
2008-07-26,71
2008-07-27,67
2008-07-28,65
2008-07-29,64
2008-07-30,64
2008-07-31,61
2008-08-01,64
2008-08-02,58
2008-08-03,59
2008-08-04,60
2008-08-05,66
2008-08-06,62
2008-08-07,63
2008-08-08,64
2008-08-09,71
2008-08-10,64
2008-08-11,63
2008-08-12,64
2008-08-13,61
2008-08-14,62
2008-08-15,61
2008-08-16,58
2008-08-17,58
2008-08-18,58
2008-08-19,58
2008-08-20,61
2008-08-21,58
2008-08-22,60
2008-08-23,58
2008-08-24,57
2008-08-25,56
2008-08-26,55
2008-08-27,54
2008-08-28,57
2008-08-29,52
2008-08-30,52
2008-08-31,53
2008-09-01,54
2008-09-02,57
2008-09-03,56
2008-09-04,58
2008-09-05,58
2008-09-06,60
2008-09-07,59
2008-09-08,59
2008-09-09,59
2008-09-10,63
2008-09-11,57
2008-09-12,58
2008-09-13,60
2008-09-14,60
2008-09-15,63
2008-09-16,67
2008-09-17,70
2008-09-18,74
2008-09-19,82
2008-09-20,87
2008-09-21,80
2008-09-22,79
2008-09-23,78
2008-09-24,79
2008-09-25,77
2008-09-26,79
2008-09-27,79
2008-09-28,80
2008-09-29,78
2008-09-30,82
2008-10-01,81
2008-10-02,86
2008-10-03,84
2008-10-04,96
2008-10-05,88
2008-10-06,90
2008-10-07,92
2008-10-08,96
2008-10-09,101
2008-10-10,98
2008-10-11,112
2008-10-12,97
2008-10-13,94
2008-10-14,92
2008-10-15,89
2008-10-16,87
2008-10-17,91
2008-10-18,90
2008-10-19,82
2008-10-20,82
2008-10-21,88
2008-10-22,83
2008-10-23,86
2008-10-24,84
2008-10-25,96
2008-10-26,82
2008-10-27,80
2008-10-28,77
2008-10-29,75
2008-10-30,77
2008-10-31,72
2008-11-01,72
2008-11-02,66
2008-11-03,65
2008-11-04,64
2008-11-05,64
2008-11-06,63
2008-11-07,61
2008-11-08,65
2008-11-09,61
2008-11-10,63
2008-11-11,65
2008-11-12,66
2008-11-13,72
2008-11-14,72
2008-11-15,76
2008-11-16,78
2008-11-17,73
2008-11-18,73
2008-11-19,74
2008-11-20,74
2008-11-21,81
2008-11-22,76
2008-11-23,77
2008-11-24,71
2008-11-25,69
2008-11-26,69
2008-11-27,68
2008-11-28,65
2008-11-29,64
2008-11-30,61
2008-12-01,62
2008-12-02,63
2008-12-03,64
2008-12-04,65
2008-12-05,66
2008-12-06,78
2008-12-07,66
2008-12-08,65
2008-12-09,64
2008-12-10,64
2008-12-11,67
2008-12-12,62
2008-12-13,71
2008-12-14,62
2008-12-15,63
2008-12-16,63
2008-12-17,69
2008-12-18,64
2008-12-19,66
2008-12-20,66
2008-12-21,64
2008-12-22,62
2008-12-23,66
2008-12-24,59
2008-12-25,63
2008-12-26,55
2008-12-27,54
2008-12-28,53
2008-12-29,53
2008-12-30,56
2008-12-31,52
2009-01-01,55
2009-01-02,51
2009-01-03,52
2009-01-04,52
2009-01-05,53
2009-01-06,55
2009-01-07,59
2009-01-08,58
2009-01-09,64
2009-01-10,61
2009-01-11,62
2009-01-12,60
2009-01-13,62
2009-01-14,60
2009-01-15,59
2009-01-16,64
2009-01-17,62
2009-01-18,58
2009-01-19,58
2009-01-20,64
2009-01-21,58
2009-01-22,61
2009-01-23,59
2009-01-24,60
2009-01-25,59
2009-01-26,60
2009-01-27,61
2009-01-28,65
2009-01-29,68
2009-01-30,64
2009-01-31,72
2009-02-01,66
2009-02-02,65
2009-02-03,67
2009-02-04,65
2009-02-05,64
2009-02-06,68
2009-02-07,64
2009-02-08,67
2009-02-09,63
2009-02-10,62
2009-02-11,64
2009-02-12,63
2009-02-13,63
2009-02-14,61
