Date,Citibank
2011-08-12,72
2011-08-13,64
2011-08-14,64
2011-08-15,64
2011-08-16,60
2011-08-17,57
2011-08-18,50
2011-08-19,51
2011-08-20,56
2011-08-21,61
2011-08-22,83
2011-08-23,78
2011-08-24,72
2011-08-25,66
2011-08-26,47
2011-08-27,55
2011-08-28,41
2011-08-29,41
2011-08-30,46
2011-08-31,52
2011-09-01,49
2011-09-02,41
2011-09-03,41
2011-09-04,41
2011-09-05,62
2011-09-06,79
2011-09-07,71
2011-09-08,40
2011-09-09,42
2011-09-10,43
2011-09-11,45
2011-09-12,46
2011-09-13,68
2011-09-14,50
2011-09-15,57
2011-09-16,35
2011-09-17,41
2011-09-18,46
2011-09-19,52
2011-09-20,68
2011-09-21,59
2011-09-22,66
2011-09-23,58
2011-09-24,45
2011-09-25,63
2011-09-26,81
2011-09-27,52
2011-09-28,42
2011-09-29,40
2011-09-30,52
2011-10-01,58
2011-10-02,65
2011-10-03,89
2011-10-04,80
2011-10-05,32
2011-10-06,39
2011-10-07,45
2011-10-08,48
2011-10-09,62
2011-10-10,76
2011-10-11,58
2011-10-12,47
2011-10-13,51
2011-10-14,54
2011-10-15,51
2011-10-16,51
2011-10-17,51
2011-10-18,35
2011-10-19,48
2011-10-20,32
2011-10-21,38
2011-10-22,42
2011-10-23,46
2011-10-24,100
2011-10-25,78
2011-10-26,64
2011-10-27,49
2011-10-28,64
2011-10-29,39
2011-10-30,39
2011-10-31,92
2011-11-01,50
2011-11-02,62
2011-11-03,75
2011-11-04,53
2011-11-05,38
2011-11-06,38
2011-11-07,66
2011-11-08,73
2011-11-09,41
2011-11-10,51
2011-11-11,50
2011-11-12,42
2011-11-13,52
2011-11-14,62
2011-11-15,56
2011-11-16,61
2011-11-17,35
2011-11-18,46
2011-11-19,55
2011-11-20,65
2011-11-21,74
2011-11-22,58
2011-11-23,51
2011-11-24,57
2011-11-25,37
2011-11-26,50
2011-11-27,30
2011-11-28,30
2011-11-29,57
2011-11-30,62
2011-12-01,78
2011-12-02,61
2011-12-03,61
2011-12-04,41
2011-12-05,70
2011-12-06,56
2011-12-07,74
2011-12-08,48
2011-12-09,46
2011-12-10,50
2011-12-11,54
2011-12-12,58
2011-12-13,61
2011-12-14,37
2011-12-15,47
2011-12-16,36
2011-12-17,49
2011-12-18,49
2011-12-19,63
2011-12-20,41
2011-12-21,49
2011-12-22,93
2011-12-23,100
2011-12-24,59
2011-12-25,59
2011-12-26,59
2011-12-27,64
2011-12-28,53
2011-12-29,64
2011-12-30,49
2011-12-31,46
2012-01-01,46
2012-01-02,46
2012-01-03,95
2012-01-04,79
2012-01-05,65
2012-01-06,73
2012-01-07,50
2012-01-08,53
2012-01-09,56
2012-01-10,53
2012-01-11,44
2012-01-12,66
2012-01-13,36
2012-01-14,43
2012-01-15,49
2012-01-16,50
2012-01-17,41
2012-01-18,63
2012-01-19,41
2012-01-20,61
2012-01-21,41
2012-01-22,41
2012-01-23,41
2012-01-24,41
2012-01-25,41
2012-01-26,47
2012-01-27,52
2012-01-28,52
2012-01-29,52
2012-01-30,63
2012-01-31,80
2012-02-01,47
2012-02-02,70
2012-02-03,49
2012-02-04,40
2012-02-05,36
2012-02-06,36
2012-02-07,40
2012-02-08,63
2012-02-09,58
2012-02-10,49
2012-02-11,44
2012-02-12,43
2012-02-13,43
2012-02-14,80
2012-02-15,60
2012-02-16,55
2012-02-17,53
2012-02-18,44
2012-02-19,40
2012-02-20,69
2012-02-21,51
2012-02-22,47
2012-02-23,69
2012-02-24,75
2012-02-25,60
2012-02-26,47
2012-02-27,72
2012-02-28,63
2012-02-29,59
2012-03-01,55
2012-03-02,59
2012-03-03,42
2012-03-04,53
2012-03-05,65
2012-03-06,56
2012-03-07,59
2012-03-08,47
2012-03-09,45
2012-03-10,55
2012-03-11,49
2012-03-12,49
2012-03-13,66
2012-03-14,73
2012-03-15,37
2012-03-16,52
2012-03-17,52
2012-03-18,52
2012-03-19,52
2012-03-20,56
2012-03-21,63
2012-03-22,81
2012-03-23,46
2012-03-24,51
2012-03-25,56
2012-03-26,62
2012-03-27,62
2012-03-28,74
2012-03-29,90
2012-03-30,53
2012-03-31,40
2012-04-01,44
2012-04-02,100
2012-04-03,44
2012-04-04,60
2012-04-05,46
2012-04-06,54
2012-04-07,63
2012-04-08,73
2012-04-09,90
2012-04-10,55
2012-04-11,49
2012-04-12,64
2012-04-13,45
2012-04-14,58
2012-04-15,72
2012-04-16,85
2012-04-17,33
2012-04-18,64
2012-04-19,82
2012-04-20,75
2012-04-21,48
2012-04-22,39
2012-04-23,59
2012-04-24,49
2012-04-25,55
2012-04-26,87
2012-04-27,45
2012-04-28,57
2012-04-29,65
2012-04-30,73
