Date,Goldman Sachs
2013-04-01,68
2013-04-02,69
2013-04-03,70
2013-04-04,71
2013-04-05,73
2013-04-06,83
2013-04-07,73
2013-04-08,73
2013-04-09,73
2013-04-10,73
2013-04-11,75
2013-04-12,73
2013-04-13,77
2013-04-14,82
2013-04-15,81
2013-04-16,85
2013-04-17,95
2013-04-18,95
2013-04-19,96
2013-04-20,105
2013-04-21,105
2013-04-22,92
2013-04-23,89
2013-04-24,85
2013-04-25,82
2013-04-26,84
2013-04-27,82
2013-04-28,77
2013-04-29,73
2013-04-30,73
2013-05-01,75
2013-05-02,72
2013-05-03,77
2013-05-04,71
2013-05-05,70
2013-05-06,70
2013-05-07,70
2013-05-08,69
2013-05-09,68
2013-05-10,73
2013-05-11,68
2013-05-12,70
2013-05-13,71
2013-05-14,73
2013-05-15,74
2013-05-16,76
2013-05-17,79
2013-05-18,85
2013-05-19,84
2013-05-20,79
2013-05-21,79
2013-05-22,85
2013-05-23,79
2013-05-24,80
2013-05-25,83
2013-05-26,80
2013-05-27,72
2013-05-28,69
2013-05-29,67
2013-05-30,63
2013-05-31,59
2013-06-01,63
2013-06-02,56
2013-06-03,56
2013-06-04,58
2013-06-05,59
2013-06-06,56
2013-06-07,63
2013-06-08,58
2013-06-09,58
2013-06-10,60
2013-06-11,62
2013-06-12,64
2013-06-13,68
2013-06-14,68
2013-06-15,81
2013-06-16,68
2013-06-17,67
2013-06-18,67
2013-06-19,67
2013-06-20,62
2013-06-21,67
2013-06-22,60
2013-06-23,61
2013-06-24,61
2013-06-25,63
2013-06-26,63
2013-06-27,62
2013-06-28,67
2013-06-29,70
2013-06-30,64
2013-07-01,64
2013-07-02,64
2013-07-03,66
2013-07-04,64
2013-07-05,64
2013-07-06,72
2013-07-07,64
2013-07-08,63
2013-07-09,62
2013-07-10,66
2013-07-11,60
2013-07-12,61
2013-07-13,59
2013-07-14,67
2013-07-15,63
2013-07-16,66
2013-07-17,73
2013-07-18,73
2013-07-19,80
2013-07-20,83
2013-07-21,75
2013-07-22,72
2013-07-23,73
2013-07-24,67
2013-07-25,66
2013-07-26,63
2013-07-27,64
2013-07-28,65
2013-07-29,64
2013-07-30,67
2013-07-31,67
2013-08-01,72
2013-08-02,71
2013-08-03,79
2013-08-04,74
2013-08-05,76
2013-08-06,78
2013-08-07,80
2013-08-08,91
2013-08-09,87
2013-08-10,92
2013-08-11,86
2013-08-12,83
2013-08-13,82
2013-08-14,82
2013-08-15,79
2013-08-16,80
2013-08-17,89
2013-08-18,78
2013-08-19,79
2013-08-20,80
2013-08-21,81
2013-08-22,84
2013-08-23,83
2013-08-24,91
2013-08-25,85
2013-08-26,78
2013-08-27,76
2013-08-28,74
2013-08-29,71
2013-08-30,69
2013-08-31,75
2013-09-01,66
2013-09-02,66
2013-09-03,66
2013-09-04,68
2013-09-05,66
2013-09-06,69
2013-09-07,70
2013-09-08,67
2013-09-09,68
2013-09-10,69
2013-09-11,71
2013-09-12,74
2013-09-13,75
2013-09-14,83
2013-09-15,76
2013-09-16,71
2013-09-17,69
2013-09-18,68
2013-09-19,69
2013-09-20,64
2013-09-21,69
2013-09-22,67
2013-09-23,71
2013-09-24,75
2013-09-25,79
2013-09-26,90
2013-09-27,87
2013-09-28,93
2013-09-29,90
2013-09-30,86
2013-10-01,84
